,Positive,Negative
14,,"Taiwan - Media report: One more person with travel history to Wuhan, China is under observation for the new coronavirus. https://flutrackers.com/forum//forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-viral-pneumonia-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-717-under-observation?p=822681#post822681 … h/t tetano"
15,,"China - Teacher, 41, hospitalized with severe pneumonia, renal failure, liver damage - officials say not new coronavirus - Shenzhen, Guangdong province - January 12, 2020 https://flutrackers.com/forum//forum/china-other-health-threats/china-pneumonia-respiratory-and-influenza-like-illnesses-ili/822673-china-teacher-41-hospitalized-with-severe-pneumonia-renal-failure-liver-damage-officials-say-not-new-coronavirus-shenzhen-guangdong-province-january-12-2020#post822673 …"
16,,Japan - We are checking into one media rpt that a case of 2019-nCov (new coronavirus) has been diagnosed. So far there is nothing on the gov sites & no other media has the story. We will update when we have something verifying or denying. https://flutrackers.com/forum/forum/asia/emerging-diseases-other-health-threats-ai/822900-japan-media-report-2019-ncov-new-coronavirus-suspect-january-15-2020 … h/t Treyfish
17,,China - 2019-nCov (new coronavirus): Bullet points from Hong Kong official's press conference on visit to Wuhan. https://flutrackers.com/forum/forum/the-pandemic-discussion-forum/822041-discussion-thread-viral-pneumonia-outbreak-in-wuhan-china?p=822885#post822885 … h/t Shiloh
18,,China - 2019-nCov (new coronavirus) outbreak: five members of two families among 41 people infected in Wuhan. (But not clear if market contamination caused illnesses and/or H2H.) https://flutrackers.com/forum//forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-687-under-observation?p=822886#post822886 … h/t Shiloh
19,,"Hong Kong health dept - ""There are currently no patients being confirmed for infection of novel coronavirus."" A total of 76 have been screened so far. https://flutrackers.com/forum//forum/china-other-health-threats/china-emerging-diseases-other-health-threats/822159-hong-kong-people-screened-for-2019-ncov-new-coronavirus-list-76?p=822868#post822868 … h/t Shiloh"
20,,Hong Kong Health Dept. Update on China traveler to Thailand who is diagnosed with 2019 nCov (new coronavirus) https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-687-under-observation?p=822790#post822790 … h/t tetano
21,,"W.H.O. Update January 14, 2020: Novel Coronavirus – Thailand (ex-China) Disease outbreak news https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-687-under-observation?p=822789#post822789 … h/t Treyfish"
22,,"Novel Coronavirus 2019 (nCoV-2019), Wuhan, China (CDC, January 13, 2020) Situation Report https://flutrackers.com/forum//forum/national-international-government-ngo-preparation-response/cdc/822787-novel-coronavirus-2019-ncov-2019-wuhan-china-cdc-january-13-2020#post822787 … h/t Pathfinder"
23,,"China - Wuhan gov: Among the 41 2019-nCov (new coronavirus) cases currently diagnosed, one was found to be clustered in the family. Husband is a worker at the South China Seafood Wholesale Market but wife denies going there. https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-687-under-observation?p=822779#post822779 … h/t Shiloh"
24,,"China - Reuters edits their article to say ""There may have been limited human-to-human transmission of a new coronavirus in China.."" instead of ""There has been.."" W.H.O. rep quoted as saying ""there has been no evidence"". https://flutrackers.com/forum//forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-687-under-observation?p=822748#post822748 … h/t @RonanKelly13, Shiloh"
25,,Thailand - Media report: China traveler diagnosed with 2019 nCov (new coronavirus) did not visit the Wuhan Seafood Market but visited other markets. https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-687-under-observation?p=822732#post822732 … h/t tetano
26,,"Wuhan Coronavirus Outbreak Shows The Importance Of Sound Science, Sleuthing, And Cooperation by @DrJudyStone https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-viral-pneumonia-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-739-screened-so-far-including-419-hcw?p=822637#post822637 … h/t Shiloh"
27,,"A Tree: Preliminary info based on GenBank MN908947 which is the coronavirus discovered in a case from Wuhan, China https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-viral-pneumonia-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-739-screened-so-far-including-419-hcw?p=822638#post822638 … @nycbat"
28,,"There have been some tweets about how to ""message"" about this new coronavirus to the public....well...

We refuse to ""message"". 

We publish pertinent information as best we can - then let the public decide.  

We are Independent Media."
29,,"Thank you to Shanghai Public Health Clinical Center, Central Hospital of Wuhan, Huazhong U, Wuhan CDC, National Inst CDC&P, China CDC, U of Sydney for publically releasing the coronavirus genome from a case of respiratory disease from the Wuhan outbreak."
30,,"WHO has released a pdf on ""Surveillance case definitions for human infection with novel coronavirus (nCoV)"": https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-viral-pneumonia-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-739-screened-so-far-including-419-hcw?p=822628#post822628 … @MarietFeltkamp"
31,,Hong Kong - 7 more people being screened for the new coronavirus for a total of 60. 46 have been released.  https://flutrackers.com/forum//forum/china-other-health-threats/china-emerging-diseases-other-health-threats/822159-hong-kong-suspected-mystery-pneumonia-coronavirus-case-list-60-confirmed-by-chp-approximately-15-have-other-diagnosed-illnesses-46-released?p=822585#post822585 … h/t Shiloh
32,,"China - Expert: the similarity with entire genome of SARS is around 80%, but similarity between different gene segments is diff. Between 60-90%. ""It belongs to the same group as SARS & is a new type of"" SARS-like ""or"" SARS-like ""coronavirus,"".   https://flutrackers.com/forum//forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-viral-pneumonia-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-739-screened-so-far-including-419-hcw?p=822584#post822584 … h/t tetano"
33,,Hong Kong Health Dept: Update on Wuhan situation and a new web info page on mystery pneumonia/coronavirus.  https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-41-diagnosed-viral-pneumonia-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-739-screened-so-far-including-419-hcw?p=822532#post822532 … h/t Shiloh
34,,"China-Wuhan gov:1 person has died from mystery pneumonia/coronavirus,41 diagnosed positive,7 in severe condition, 2 released, rest in stable condition. 739 close contacts screened, including 419 HCW - no positive diagnosis. https://flutrackers.com/forum/forum/china-other-health-threats/china-emerging-diseases-other-health-threats/821830-china-59-undiagnosed-viral-pneumonia-cases-in-wuhan-hubei-province-december-30-2019-influenza-sars-mers-ruled-out-novel-coronavirus-detected?p=822528#post822528 … h/t Shiloh"
35,,"German Center for Infection Research (DZIF) at the Charité - Universitätsmedizin Berlin has developed a detection method for the corona virus (2019-nCov), which is currently circulating in China. https://flutrackers.com/forum/forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-2-fatal-cases-119-under-observation?p=823045#post823045 … h/t tetano, Pathfinder"
36,,"Hong Kong media report: Expert says ""current evidence shows that the new type of coronavirus is a limited human-to-human transmission, and it is expected that there will be cases of transmission in Hong Kong."" https://flutrackers.com/forum//forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-2-fatal-cases-119-under-observation?p=823040#post823040 …"
37,,"Taiwan - Statement on recent 2019-nCov (new coronavirus) happenings. Tells people who travel to the Wuhan area to avoid traditional public markets, hospitals, and public places. https://flutrackers.com/forum/forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-1-fatal-case-687-under-observation?p=822975#post822975 … h/t tetano"
38,,"Japan - Gov statement: Confirms 1st case of 2019-nCov (new coronavirus) in a male, 30, who returned from Wuhan, China. He did not visit the South China Seafood Market. https://flutrackers.com/forum//forum/asia/emerging-diseases-other-health-threats-ai/822900-japan-media-report-2019-ncov-new-coronavirus-suspect-january-15-2020?p=822939#post822939 … h/t Pathfinder, Shiloh, Treyfish"
39,,China - Media report: New coronavirus pneumonia cases in Shanghai? Official: News will be released as soon as possible https://flutrackers.com/forum//forum/the-pandemic-discussion-forum/822041-discussion-thread-2019-ncov-new-coronavirus?p=823343#post823343 … h/t Shiloh
40,,The Limitations Of Airport Screening For Novel Coronavirus Cases https://flutrackers.com/forum//forum/internet-communication/avian-flu-diary/823334-the-limitations-of-airport-screening-for-novel-coronavirus-cases#post823334 … @Fla_Medic
41,,"China-NHC:""Experts...current epidemic situation is still preventable & controllable...source of new type of coronavirus not found,transmission of the epidemic has not been fully grasped,& mutation of the virus still needs 2 b closely monitored""  https://flutrackers.com/forum/forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-62-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-2-fatal-cases-82-under-observation?p=823344#post823344 … h/t Shiloh"
42,,"W.H.O. Western Pacific @WHOWPRO tweets: ""According to the latest info received and @WHO analysis, there is evidence of limited human-to-human transmission of #nCOV. This is in line with experience with other respiratory illnesses & in particular with other coronavirus outbreaks."""
43,,"CDC - Update and Interim Guidance on Outbreak of 2019 Novel Coronavirus (2019-nCoV) in Wuhan, China - January 17, 2020 https://flutrackers.com/forum/forum/national-international-government-ngo-preparation-response/cdc/822372-outbreak-of-pneumonia-of-unknown-etiology-pue-in-wuhan-china-cdc-han-update-january-17-2020?p=823306#post823306 … h/t Pathfinder"
44,,"Hi! This is from CHP today: ""There are currently no patients confirmed as being infected with novel coronavirus in public hospitals."" https://www.info.gov.hk/gia/general/202001/18/P2020011800711.htm …"
45,,Singapore: A new person being screened for 2019-nCov (new coronavirus). All other suspected cases have tested negative.  https://flutrackers.com/forum//forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-45-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-2-fatal-cases-98-under-observation?p=823276#post823276 … h/t Shiloh
46,,"China - 2019-nCov (new coronavirus) - Media: at least three suspected cases found in Shenzhen, Shanghai, sources say https://flutrackers.com/forum/forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-45-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-2-fatal-cases-98-under-observation?p=823255#post823255 … h/t Shiloh"
47,,"Our notes from CDC teleconference on 2019-nCov (new coronavirus - screening to start at SFO, JFK, LAX airports on flights from or connected through Wuhan, China https://flutrackers.com/forum//forum/national-international-government-ngo-preparation-response/cdc/823105-cdc-telebriefing-update-on-2019-novel-coronavirus-2019-ncov-friday-january-17-at-1-00-p-m-et?p=823112#post823112 …"
48,,"CDC telebriefing starting in 15 minutes: Update on 2019 Novel Coronavirus (2019-nCoV) w/Nancy Messonnier, MD, and Martin Cetron, MD, Director, Division of Global Migration and Quarantine"
49,,"China - Wuhan gov:  4 new 2019-nCov cases rpted - ""as of now, 45 cases of pneumonitis w/new-type coronavirus infection have been reported in our city, 15 cases have been..discharged, 5 cases.. severe..., and 2 cases have died."" https://flutrackers.com/forum//forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-45-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-2-fatal-cases-98-under-observation?p=823101#post823101 … h/t Shiloh"
50,,Media Advisory: CDC Telebriefing: Update on 2019 Novel Coronavirus (2019-nCoV) Today at 1:00 p.m. ET https://flutrackers.com/forum//forum/-2019-ncov-new-coronavirus/china-2019-ncov/821830-china-41-diagnosed-2019-ncov-new-coronavirus-cases-in-wuhan-hubei-province-december-30-2019-2-fatal-cases-119-under-observation?p=823094#post823094 …
51,,"Hong Kong - Gov: 4 more people being screened for 2019-nCov (new coronavirus) illness for a total of 82 screened at public hospitals. https://flutrackers.com/forum//forum/-2019-ncov-new-coronavirus/china-2019-ncov/822159-hong-kong-people-screened-for-2019-ncov-new-coronavirus-list-82-no-confirmed-cases?p=823073#post823073 … h/t tetano, Shiloh"
52,,"Thailand MoPH confirms a 2nd case of 2019-nCov (new coronavirus) in a traveler from China. Repeat tests are pending.  https://flutrackers.com/forum//forum/-2019-ncov-new-coronavirus/thailand-2019-ncov/822953-thailand-government-confirms-2019-ncov-illness-in-a-traveler-from-wuhan-china-january-6-2019?p=823064#post823064 … h/t alert, tetano"
53,,"Updated 2019 Novel Coronavirus (2019-nCoV), Wuhan, China  situation report and map https://flutrackers.com/forum//forum/national-international-government-ngo-preparation-response/cdc/822787-novel-coronavirus-2019-ncov-2019-wuhan-china-cdc-january-23-2020?p=824176#post824176 … h/t Pathfinder"
54,,Canada: Media: B.C. health officials testing several possible cases of 2019-nCov coronavirus https://flutrackers.com/forum//forum/canada/emerging-diseases-other-health-threats-ac/823910-canada-b-c-health-officials-testing-several-possible-cases-of-coronavirus#post823910 … h/t Shiloh
55,,Canada: Media: Quebec health officials monitoring five people for possible cases of 2019-nCov coronavirus https://flutrackers.com/forum//forum/canada/emerging-diseases-other-health-threats-ac/823897-canada-quebec-health-officials-monitoring-five-people-for-possible-cases-of-coronavirus#post823897 … h/t Shiloh
56,,China - Wuhan: ICU Doctors Bear the Brunt as #Coronavirus Causes Rapid Deterioration https://flutrackers.com/forum//forum/-2019-ncov-new-coronavirus/china-2019-ncov/828452-in-depth-icu-doctors-bear-the-brunt-as-coronavirus-causes-rapid-deterioration#post828452 … h/t Shiloh #2019nCoV
57,,"China - Media: Xianning, Hubei prov, officials order couples to sleep in different beds during #coronavirus lockdown https://flutrackers.com/forum/forum/-2019-ncov-new-coronavirus/china-2019-ncov/829714-china-2019ncov-cases-outbreak-news-and-information-week-8-february-16-february-22-2020?p=830950#post830950 … h/t Shiloh #COVID19"
58,,Algeria - 16 members of the same family infected https://flutrackers.com/forum/forum/-2019-ncov-new-coronavirus/algeria-covid-19/829634-algeria-covid-19-cases-17?p=834092#post834092 … h/t Pathfinder #coronavirus #COVIDー19
