,Positive,Negative
10,"#coronavirus #ClimateEmergency 
It's hard not to feel overwhelmed.
But this is also a chance to focus on the really important parts in your lives, family and friends, good memories, your beliefs and the wonderful person that you are. Cherish this. And share your kindness.",RT @IgorOs6: Capturing the Cyber Threats on Home Base Amidst COVID-19. https://t.co/xzfd9dRbeE These attacks were aimed at accessing cloud…
11,WATCH THIS! Coronavirus in the Simsons https://youtu.be/lF_hml_iIDw ,"RT @shen_shiwei: Excuse me? In #China, we have been wearing face mask for half year... 🤦‍♂️🤦‍♂️🤦‍♂️
The #US latest research today said wear…"
12,"Good. Because the 'flu can get really, really nasty. Even moreso than the Corona virus and the 'flu is more infectious too.

But lots of people are getting distracted by the new, shiny pandemic, and a lot of them are forgetting / neglecting to protect themselves against the 'flu.",RT @JACCJournals: #COVID19 has highlighted the need for cardiologists to be competent in critical care medicine. In a new #JACC FIT/EC page…
13,"Coronavirus Fears Escalating, Moving Major Markets #Coronavirus #Gold #Silverhttps://kingworldnews.com/coronavirus-fears-escalating-moving-major-markets/ …",RT @NEJM: Eighteen brains of patients who died 0 to 32 days after the onset of symptoms of SARS-CoV-2 infection showed hypoxic–ischemic cha…
14,"Possible treatment!

#coronavirus #Coronavirusgermany #Coronarivus #coronovirusoutbreak #coronarovirus
#coronaviruschina
#coronavirusdeutschland
#CoronavirusFrance
#coronaviruswuhan
#coronavirusitaliahttps://mobile.reuters.com/article/amp/idUSKBN1ZW0GQ?__twitter_impression=true …","RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
15,#Coronavirus: #HongKong #tourismsector taking ‘bigger hit’ than during #Sars https://www.scmp.com/news/hong-kong/hong-kong-economy/article/3051153/coronavirus-hong-kong-taking-bigger-hit-during … | via @scmpnews by @Denise_Tsang,"RT @SDGintegration: #COVID19 is an inequality multiplier, but also offers a unique opportunity to #BuildBackBetter &amp; greener. These five in…"
16,One of the 14 #coronavirus cases tied to the German company #Webasto had severe pneumonia and was succesfully treated with anti #HIV drugs. But 1 of 14 relatively young people... I don't like these odds.https://twitter.com/LudwiGd20/status/1229038493474664448 …,Forest are not darker because of #COVID19. Forest is dark if it's summer. These plant science facts. Stop this nons… https://t.co/8zJDfDlKgG
17,This #coronavirus never runs out of surprises. https://www.thestar.com/politics/provincial/2020/02/13/ontario-couple-have-recovered-but-are-still-testing-positive-for-coronavirus.html …,"German virologist @AlexanderKekule: ""We have now the opportunity to stop the outbreak by shutting down all schools and daycares and mass gatherings for 14 days. This way we could identify hidden clusters and quarantine them. In 6 weeks its to late"" #coronavirus #coronadeutschlandhttps://twitter.com/hartaberfair/status/1234615144606523393 …"
18,Futures are greeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeen! If you hold puts more than 2 days you haven't paid attentione. #DonaldPump #Coronavirus,
19,"17 new cases in Italy, in #Codogno southeast from Milan.
#SARSCoV2 #COVID19 #CoronavirusOutbreak #coronavirus #CoronaOutbreakhttps://www.dw.com/en/coronavirus-italy-orders-mass-closures-after-covid-19-cases-quadruple/a-52467865 …",
20,"Bavarian pandemic plan for influenza is already 14 years old! Now it needs to be revised because of the spreading #coronavirus. #CoronaVirusUpdates #Coronavirusgermany #bavaria #COVID19 #Pandamichttps://www.br.de/nachrichten/bayern/coronavirus-bayern-ueberarbeitet-pandemieplan,RriNiND …",
21,"RT @AFPphoto: #Coronavirus #COVID19 #Italy
Venice comes back to life after lockdown.
📸 Andrea Pattaro #AFP
More pictures on AFP Forum: http…",
22,"RT @DrZoeHyde: (2/2) Also, asymptomatic does not mean “safe”.

⚠️ Half of asymptomatic #COVID19 cases on the Diamond Princess cruise ship h…",
23,RT @c_gruenloh: “... the early introduction of face masks in Jena has resulted in a reduction of almost 25% in the cumulative number of rep…,
24,RT @StephenMcDonell: Here are some of the clips of the People’s Armed Police marching into XinFaDi wholesale market earlier today. Pt 1...…,
25,RT @MileyCyrus: Italy🇮🇹 and the world united in solidarity with Black Lives Matter in the US. We must stay united to tackle #COVID19 and it…,
26,"„If you take anything with you at the end of this piece, dear reader, let it be the call to think.“ 

In a personal… https://t.co/dzQOa5zqdD",
27,RT @NinaDSchick: #Covid19 doesn’t care about political affiliation. Trust in the govt advice  seems pretty much nonexistent at this point.…,
