,Positive,Negative
56,"Wuhan coronavirus: No hand shaking, Ericsson pulls out of Barcelona Mobile World Congress https://lite.poandpo.com/in-sickness-and-health/wuhan-coronavirus-no-hand-shaking-ericsson-pulls-out-of-barcelona-mobile-world-congress-722020425 … #Health http://www.poandpo.com  #902","1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #336"
57,Wuhan coronavirus: 4 passengers from New Jersey cruise ship being evaluated https://lite.poandpo.com/in-sickness-and-health/wuhan-coronavirus-4-passengers-from-new-jersey-cruise-ship-being-evaluated-722020184 … #Health http://www.poandpo.com  #932,"1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #276"
58,Has coronavirus peaked? Gold prices find support in the fallout https://www.kitco.com/news/2020-02-07/Has-coronavirus-peaked-Gold-prices-find-support-in-the-fallout.html …,"1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #93"
59,"Wuhan coronavirus: Dormant patients can transmit virus, mild cases should be quarantined https://lite.poandpo.com/in-sickness-and-health/wuhan-coronavirus-dormant-patients-can-transmit-virus-mild-cases-should-be-quarantined-522020104 … #Health http://www.poandpo.com  #732","1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #807"
60,Wuhan coronavirus: UK scientists reduce vaccine development time from 2 to 3 years to 14 days https://lite.poandpo.com/in-sickness-and-health/wuhan-coronavirus-uk-scientists-reduce-vaccine-development-time-from-2-to-3-years-to-14-days-522020499 … #Health http://www.poandpo.com  #135,"1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #175"
61,"Wuhan coronavirus: 3,600 people quarantined on cruise ship in Taiwan https://lite.poandpo.com/in-sickness-and-health/wuhan-coronavirus-3600-people-quarantined-on-cruise-ship-in-taiwan-522020614 … #Health http://www.poandpo.com  #549","1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #240"
62,Japan ready to mobilize whole country to combat Wuhan coronavirus with China https://lite.poandpo.com/in-sickness-and-health/japan-ready-to-mobilize-whole-country-to-combat-wuhan-coronavirus-with-china-92202096 … #Health http://www.poandpo.com  #32,"1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #961"
63,Wuhan coronavirus: Thousands from cruise ship World Dream in Hong Kong freed https://lite.poandpo.com/in-sickness-and-health/wuhan-coronavirus-thousands-from-cruise-ship-world-dream-in-hong-kong-freed-922020924 … #Health http://www.poandpo.com  #479,"1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #571"
64,UK Foreign Office about Wuhan coronavirus situation: Leave China! https://lite.poandpo.com/in-sickness-and-health/uk-foreign-office-about-wuhan-coronavirus-situation-leave-china-422020104 … #Health http://www.poandpo.com  #749,"1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #89"
65,Wuhan coronavirus: Apple to close all China stores https://lite.poandpo.com/in-sickness-and-health/wuhan-coronavirus-apple-to-close-all-china-stores-122020892 … #Health http://www.poandpo.com  #438,"1 dead, 41 diagnosed with coronavirus-related pneumonia in Wuhan https://lite.poandpo.com/in-sickness-and-health/1-dead-41-diagnosed-with-coronavirusrelated-pneumonia-in-wuhan-1112020732 … #Health http://www.poandpo.com  #375"
