,Positive,Negative
15,,@WHO: @WHOThailand @WHOSEARO @WHOWPRO WHO reiterates that it is essential that investigations of the novel #coronavirus (2019-nCoV) continue in #China to identify the source of the outbreak and any animal reservoirs or intermediate hosts … https://buff.ly/36P3T1P 
16,,"@WHO: WHO is working with officials in #Thailand and #China following reports of confirmation of the novel #coronavirus (2019-nCoV) in a traveler from #Wuhan, China, who traveled to Thailand https://buff.ly/2Rf0DpV "
17,,"@WHO: As surveillance improves around the world, more coronaviruses are likely to be identified. #coronavirus https://buff.ly/306bfeV "
18,,"@WHO: Novel coronaviruses emerge periodically, as we have seen. SARS emerged in 2002 and MERS emerged in 2012. Several known coronaviruses are currently circulating in animals that have not yet infected humans. #coronavirus https://buff.ly/37Nhw1R "
19,,@WHO: A novel #coronavirus is a new strain of the virus that has not been previously identified in humans https://buff.ly/2tFB75o 
20,,"@WHO: Some coronaviruses cause less-severe disease, some more severe. Some transmit easily from person to person, while others don’t. #coronavirus https://buff.ly/39TrQqW "
21,,"@WHO: Coronaviruses are a large family of viruses that are known to cause illness ranging from the common cold to more severe diseases, such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS) #coronavirus https://buff.ly/39VVjjS "
22,,@WHO:  Throw the used tissue into a closed bin immediately after use  Clean hands with soap and water or alcohol-based handrub after coughing or sneezing  or when caring for the sick #coronavirus https://buff.ly/2QR6mU6 
23,,@WHO: Protect others from getting sick:  Completely cover your mouth & nose with a tissue or a sleeve or flexed elbow when coughing or sneezing  #coronavirus https://buff.ly/2Rfaxbq 
24,,@WHO: How to handwash? Use  and water for at least 40-60 seconds How to handrub? Use alcohol-based handrub  for 20-30 seconds #coronavirus https://buff.ly/2Rfaqg0 
25,,"@WHO: Wash your  with  and running water when hands are visibly dirty. If your  are not visibly dirty, wash them with  and water or use an alcohol-based hand cleanser. #coronavirus https://buff.ly/383crTd "
26,,"@WHO: @haiyang050504 @haiyang050504 Hello - there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
27,,"@WHO: @bylijing @bylijing Hi Li Jing, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
28,,"@WHO: @M_FerreiraDVM @M_FerreiraDVM Hi Matt, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
29,,"@WHO: @mattrbo @mattrbo Hi Matt, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
30,,@WHO:  Throw the used tissue into a closed bin immediately after use  Clean hands with soap and water or alcohol-based handrub after coughing or sneezing  and when caring for the sick #coronavirus https://buff.ly/362RSEX 
31,,@WHO: Protect others from getting sick:  Completely cover your mouth & nose with a tissue or a sleeve or flexed elbow when coughing or sneezing  #coronavirus https://buff.ly/2TBSUoH 
32,,@WHO: How to handwash? Use  and water for at least 40-60 seconds How to handrub? Use alcohol-based handrub  for 20-30 seconds #coronavirus https://buff.ly/2R2jrde 
33,,"@WHO: Wash your  with  and running water when hands are visibly dirty. If your  are not visibly dirty, wash them with  and water or use an alcohol-based hand cleanser. #coronavirus https://buff.ly/38jbGWk "
34,,"@WHO: Q: Is there a treatment for a novel #coronavirus infection? A: There is no specific treatment for disease caused by a novel coronavirus. However, many of the symptoms can be treated and therefore treatment is based on the patient’s clinical conditi… https://buff.ly/2TAmfzW "
35,,"@WHO: @WHOThailand @WHOKobe @WHOSEARO @WHOWPRO Q: What are the symptoms of #coronavirus infection? A: It depends on the virus, but common signs incl. respiratory symptoms, fever, cough, shortness of breath & breathing difficulties. In more severe cases, … https://buff.ly/2Ry4uim "
36,,"@WHO: Q: What is a novel #coronavirus? A: A novel coronavirus, such as the 2019-nC0V, is a new strain of coronavirus that has not been previously identified in humans https://buff.ly/2uuZfrA  https://buff.ly/2R3JbGc "
37,,@WHO: Q: What is a #coronavirus? A: Coronaviruses are a large family of viruses that are known to cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SA… https://buff.ly/2Tx4NfF 
38,,@WHO: WHO encourages all countries to continue preparedness activities on the novel #coronavirus (2019-nCoV) https://buff.ly/2NvWHjS 
39,,"@WHO: Not enough is known about the novel #coronavirus (2019-nCoV) to draw definitive conclusions about how it is transmitted, clinical features of disease, or the extent to which it has spread. The source also remains unknown https://buff.ly/2tnCXry  https://buff.ly/2Rn5TYJ "
40,,@WHO:  Throw the used tissue into a closed bin immediately after use  Clean hands with soap and water or alcohol-based handrub after coughing or sneezing  or when caring for the sick #coronavirus https://buff.ly/38ee0Og 
41,,@WHO: @WHOThailand @WHOKobe @WHOSEARO @WHOWPRO Protect others from getting sick:  Completely cover your mouth & nose with a tissue or a sleeve or flexed elbow when coughing or sneezing  #coronavirus https://buff.ly/2Nwz0rk 
42,,@WHO: @WHOThailand @WHOKobe @WHOSEARO @WHOWPRO How to handwash? Use  and water for at least 40-60 seconds How to handrub? Use alcohol-based handrub  for 20-30 seconds #coronavirus https://buff.ly/2QY4yZk 
43,,"@WHO: @WHOThailand @WHOKobe @WHOSEARO @WHOWPRO Wash your  with  and running water when hands are visibly dirty. If your  are not visibly dirty, wash them with  and water or use an alcohol-based hand cleanser. #coronavirus https://buff.ly/2u1bgVI "
44,,@WHO: Reduce your risk of #coronavirus infection: https://buff.ly/2stXLgG 
45,,"@WHO: Eating raw meat & uncooked blood-based dishes is risky & can make you sick.  Cook eggs thoroughly.  After handling raw meat, wash your hands thoroughly with soap & water. #coronavirus https://buff.ly/3ad7XLD "
46,,@WHO: Practice #foodsafety: Use different chopping boards & knives for raw meat and other foods.  Wash your hands in between handling raw and cooked food. #coronavirus https://buff.ly/2u5rcq0 
47,,@WHO: @WHOThailand @WHOSEARO @WHOWPRO Protect yourself & others from getting sick:  Practice #foodsafety  https://buff.ly/2WyFYCP  #coronavirus https://buff.ly/38kxDEv 
48,,@WHO: RT @WHO: Reduce your risk of #coronavirus infection: https://buff.ly/36LcD9n 
49,,"@WHO: @WHOThailand @WHOSEARO @WHOWPRO Protect yourself from getting sick:  Avoiding unprotected contact with sick people  (incl. spitting in public, touching one’s eyes, nose or mouth) and with live farm  or wild animals  #coronavirus https://buff.ly/387GPeZ "
50,,"@WHO: Protect others from getting sick:  Avoid close contact and wash hands when you are experiencing fever and cold or flu-like symptoms . Seek medical care  if you have a fever, cough and difficulty breathing. #coronavirus https://buff.ly/2QXW4lg "
51,,@WHO: RT @WHO: Practise #FoodSafety: Use different chopping boards & knives for raw meat and cooked foods.  Wash your hands in between handling raw and cooked food. #coronavirus https://buff.ly/3ankMmz 
