,Positive,Negative
18,,  The Chinos Around My Way Going Out Of Business Due To This #CoronaVirus  Tryna Convince Us To “Hurry Up x Buy!!! “  pic.twitter.com/67o2c6iRvO
19,,Y’all have got to stop it with the steak videos  you niggas eating cow while it’s still moo’n & I ain’t here for it. That’s why your ass got the coronavirus you wanna be over here blaming it on other people & shit
20,,So Canada now has Coronavirus and IMPOTUS in his infinite wisdom proposes cuts to the CDC budget? I received an e-mail earlier today asking if I thought IMPOTUS was fit to serve as POTUS and I answered OH HELL NO!
21,,China Implies Coronavirus Leaked from Lab? https://youtu.be/G0VJLYRhPHg  via @YouTube
22,,Is the Corona Virus a Biblical Plague?  #CoronavirusOutbreak
23,,This fucking Corona Virus bullshit!
24,,"RT @BurgartBioethix: “thousands of people continue to die in congregant settings &amp; institutions such as #nursinghomes, detention centers, #…"
25,,"RT @juicyredberry1: #bbw #BLM #COVID19 
Red berry https://t.co/jyhHbuJXxV"
26,,RT @VapinGreek: The foreplay before the drug pitch....
27,,RT @patokeefe12: .@MountToday Senior Pitcher @alexxmansantos and his father react to being selected by the @astros in the #MLBDraft2020. Pl…
28,,RT @KulikovUNIATF: Kids need physical education – even when they can't get it at school during #COVID19. Kids doing more #PhysicalActivity…
29,,"RT @JWatch: Racial Disparities in #COVID19: Present from Diagnosis to Death. According to @Armstrws, the findings suggest that ""the dispari…"
30,,I actually think the Coronavirus was and is a big deal.
31,,"Chuck Todd asked him *who* are the Democrats trying to weaponized THE Corona virus. His answer was no answer, but he supports those defending themselves against unwarranted attacks. I guess Faux News, and Jr. are tilting at windmills. #PenceIsAnIdiot ."
32,,Corona virus got the public unlocking characters  https://twitter.com/cory_jays/status/1235295319983783940 …
33,,Lysol knew about Human Coronavirus befor we did #coronavirusnewyorkpic.twitter.com/2kluRqV0eU
34,,Other than that when is this Corona Virus Gonna End it's getting crazy for 2020 
35,,What We Don’t Know about the Coronavirus Is What Scares Us https://www.nationalreview.com/2020/03/coronavirus-what-we-dont-know-is-what-scares-us/ …
36,,I think Facebook is under quarantine for the #coronavirus or something because mine has been down all afternoon ! #facebookdown
37,,this coronavirus got me fucked up ... coming from the BX & was mostly looking forward to see my boys @themartinezbros  I know it was out of y’all hands tho .. if covid-19 was a person we would be squaring up b  still going to Miami tho.
38,,"#ShopLocal Check out @ThirdAvenueBID in the @MottHavenHerald outling our #smallbiz response to the #coronavirus
http://www.motthavenherald.com/2020/03/12/south-bronx-businesses-start-to-feel-the-coronavirus-pinch/ …"
39,,Taking showers with Irish spring bar soaps will immunize you from corona virus.
40,,Corona Virus is just the flu with a lil grabba in it
41,,BREAKING NEWS: Bronx Public Schools Closed Due to Coronavirus to Reopen Tomorrow After City Finds No Positive Test for COVID-19 https://www.welcome2thebronx.com/2020/03/12/breaking-news-bronx-public-schools-closed-due-to-coronavirus-to-reopen-tomorrow-after-city-finds-no-positive-test-for-covid-19/ …pic.twitter.com/Cf0ynPycOK
42,,What if the Coronavirus was the Day of Reckoning that Papa John was talking about.
43,,"@realDonaldTrump all the companies in this country must take this #coronavirus opportunity to upgrade their hardwares to meet the coming 5G, AI era."
44,,I’m starting to think there’s more than one reason why the corona virus exists  https://twitter.com/Desmond_Mfd726/status/1239651259705167873 …
