,Positive,Negative
40,,"Crazy how, at a glance, I can tell that most of the people using coronavirus as an excuse to be racist to Asian people probably don’t wash their crusty hands after using the bathroom both in and out of their homes"
41,,Coronavirus has taught me 1 thing and 1 thing only: white people still think that all Asians are the same.
42,,how do u know its the corona virus?? i feel like that would’ve been on the news
43,,I can’t believe I sent my dad a million articles about coronavirus and why he should cancel his trip to Thailand and he left me a voicemail of his last will and testament saying I could have his car... like sir.... excuse me....
44,,this just in: coronavirus is up 2 points and has beaten joe biden in the latest poll https://twitter.com/coronavcharts/status/1220895316897140738 …
45,,some people really be joking about coronavirus when people are in serious risk 
46,,"okay so much going on the tline rn, 127 precomeback song dropping, johnny rapping, corona virus now in SoCal right before SuperM series.... I’ll be on later as today is a rough day"
47,,How would experiments on other diseases have any effect on the outbreak of coronavirus?
48,,this wh*te boy in my class really brought a hospital mask to school and wore it bc our drama teacher is asian.....you know..cuz..he thinks that every asian person has the coronavirus. its not even an assumption because he deadass told me this-
49,,I JUST COUGHED IN MY UBER AND HE ASKED IF IT WAS THE CORONAVIRUS. MOM COME PICK ME UP
50,,if i see ONE MORE INSENSITIVE JOKE about coronavirus on my timeline.........
51,,the death toll of corona virus is getting much bigger :(
52,,the red circle is where they r being quarantined :) im going to die of corona virus x pic.twitter.com/iCUCBhmVg2
53,,"if i get the coronavirus that’s on ME, they caught MY immune system slippin"
54,,Coronavirus is at UMass bro it’s fucking game over
55,,"because that girl is showing that chinese ppl have the coronavirus, is disrespectful because that’s not true (I DON’T KNOW HOW TO EXPLAIN MYSELF CORRECTLY IN ENGLISH UGH)"
56,,this coronavirus is actually terrifying me
57,,being Asian is choking on ramen in a tiny restaurant and holding back on coughing so you don't get kicked out for having coronavirus ::))
58,,sneezed n my mom backed away saying i had the coronavirus 
59,,"Whelp. If this doesn't make you cry, then frankly, you have no heart. #coronavirus
https://shanghai.ist/2020/02/13/wuhan-doctor-quarantines-herself-from-family-husband-lights-her-way-to-work-each-night/?fbclid=IwAR2xe2SMaTmRlEJEdzFq2UitHKu51C8R6n4TLXmbUonQOAzAHbM-BIi-AEY#.XkcuaXUf1uk.twitter …"
60,,the corona virus is a ten min train away do i go get barricade tomroow
61,,the coronavirus means the economy is not thriving what if this leads to another global depression and then that causes even more conflict and tension and then that leads to ww3
62,,wait what just heard the coronavirus can kill you if you have asthma
63,,kcon better not get canceled b/c of the fricking corona virus
64,,“i think i have the coronavirus. if i don’t respond in 3-5 business days alert the authorities bc we will have lost another bad bitch”
65,,simon’s.. i just saw an artist cancelling a show in italy because of the coronavirus... what if the same happens for us:(((
66,,Yup D12
67,,"RT @GrandmaSaidNo: Never forget that the US federal government is responsible for the high COVID-19 death toll on our Nation. 

The magnitu…"
68,,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
69,,FTUJVFEUIK HE RESPONDED WTF I FUCKING LIVING IT
70,,"RT @SalliePermar: As plans for school reopening are developed, will child-specific metrics be applied to decide what the school year will l…"
71,,never thought id see our president chatting with miley cyrus tbh
72,,"RT @SafeSpacesDC: If you're at a protest today &amp; experience increased cop-related exposure, report it to the #COVID19 Policing Project: the…"
73,,MILEY MENTIONING MY PRESIDENT WHAT THE-
74,,im not saying it would be lit if my ex got coronavirus but it would be lit if my ex got coronavirus
75,,"my hand: hurts
me: looks up the coronavirus symptoms"
76,,if black widow gets delayed because of the corona virus i'm gonna throw hands
77,,the corona virus came to berkeley cause theres a bitch on my floor who doesn’t wash her hands
78,,if i could stop hearing abt the coronavirus every five seconds that would be fun. i don’t have it so i don’t care and that’s. THAT
79,,the coronavirus is spreading in my city tho 
80,,@florianalima you're a bad bitch coronavirus cant kill you but also good for you that you cancelled pls stay safe but also the way i was gonna yeet myself to america for one weekend for you n e ways cant wait to see darcy tonight love you see you soon i hope
81,,Can’t believe girls are actually texting me saying Dennis has Coronavirus lol that’s exactly what he want y’all to think. I call 
82,,Get corona virus for you just let me adore you 
83,,"Might have to stop going to yoga. Tonight the instructor wrapped class by putting essential oil on each person's wrist, then asking everyone to rub their wrists together and inhale deeply. I was thinking, ""Is this like a chicken pox party?"" and took a hard pass. #coronavirus"
84,,givbe me one 20p energy drink and ill single handed destroy the corona virus
85,,Dying from coronavirus and not from a lost bullet wouldn't be really Mexican on my part
86,,can we cancell coronavirus cmon Ami cancell coronavirus <3
87,,corona virus: if i don’t eliminate trump https://twitter.com/hopesmaya/status/1238226340882645001/video/1 …
88,,what if we met and fell in love in the coronavirus clinic and justin baldoni made our story into a movie because he’s bored of his cancer films. just kidding... unless?
89,,"Corona Virus is getting serious.
What do we all think? pic.twitter.com/7w6cdN1f4E"
90,,"because there is no history of racism behind associating asians w the word dumb, there is now a lot of racism behind associating asians w the corona virus, therefor making jokes that associate someone asian with the corona virus is racist. its really not that hard to understand."
91,,what if i had mild coronavirus a month ago..
92,,my dog doesn’t have corona virus whos he hurting https://twitter.com/LuciferThought/status/1237784238809849856 …
93,,"it kind of sucks having a heart disease and an immunocompromised family member and having to deal with people acting like the coronavirus isn't dangerous. it may not be dangerous to you personally, but it could kill me and my mom, so keep others in mind."
94,,these pictures singlehandedly cured coronavirus https://twitter.com/hbarnes98/status/1240784775444459520 …
95,,"who the fuck just set off a firework? for what, coronavirus? headass"
96,,someone in my town just died bc coronavirus.     anxiety time.
97,,Me every five minutes : I don't think I have coronavirus bUT
98,,"me, wanting something to distract me from the impending doom of the Coronavirus: ah, music

Spotify: pic.twitter.com/EkXZMzAiAU"
99,,who wants to talk about anything BUT the coronavirus  needa get my mind off the apocalypse 
100,,"the coronavirus is messing up my routine with my crush, i’m tired"
