,Positive,Negative
11,"Mark MY words Disinfectant Donnie's coronavirus roundtables, meetings, lunches, phone ins, in-house pool calls, conferences &amp; press briefings are just Trump Rallies.","Hope it’s only the covid. There are whole swarms of fishes swimming up shores here all over the world. That can’t be because of the lockdown... more like a global system is out of whack and our ‘coronavirus’ is just one symptom of it, not the cause. Praying for all live "
12,"#DonaldTrump you asshole. All American citizens are equal and deserve the same aid. It isn't political you prick. @realDonaldTrump should be the last one to receive any kind of #coronavirus aid. Like the captain of a ship, he should be the last one off or go down with it.","Will the earth ‘remember’ the #coronavirus pandemic? Tree rings, ice cores and sediment deposits could record changes in pollution during the global shutdown. "
13,"Who owns #remdesivir, how much can they make, and how much does it cost? The drug was originally developed for Ebola but has shown promise with COVID-19. #COVID2019 #COVID19 #Coronavirus #sarscov2",Maybe coronavirus ?
14,There is nothing so confusing more than dating a lady who is very ugly but extremely good in bed.... It's like saying corona virus has no cure but at the same time people are recovering..... It's confusing am telling you. ,"Fed chief Jerome Powell says coronavirus hurting ""those least able to bear its burdens"" - CBS News "
15,Coronavirus lures the Left into an attempt at forced contact tracing.... A month later the Left riots &amp; Patriots use contact tracing to catch the terrorist organization. This is like a movie. #WWG1WGA,"#Renault to slash 14,600 jobs as coronavirus wreaks havoc on auto industry - CNN https://www.cnn.com/2020/05/29/business/renault-job-cuts/index.html via @GoogleNews"
16,Excellent Coronavirus graphic from SCMP. However may need to add another 0 onto the Mainland China data! ,Even the corona virus thinks these riots are BS 
17,Why would anyone listen to 45 (#TrumpLiesEverytimeHeSpeaks ) when there are highly qualified experts who could inform us about #coronavirus? ,Why were you so SLOW to respond to the Coronavirus??? Thousands of Deaths on your hands because of your SLOW response!!! #TrumpVirus
18,Did Trump Fire the US Pandemic Response Team? #Coronarivus #COVID19 #StockMarket #DowJones,"#Coronavirus Will Change the World Permanently. Here’s How. A crisis on this scale can reorder society in dramatic ways, for better or worse. Here are 34 big thinkers’ predictions for what’s to come. https://politi.co/39a6KTu"
19,With regards to Coronavirus in Wales...Brad Pitt is on it!!! #coronavirus #covid19 #wales #cardiff #WorldWarZ #BradPitt,Breaking news: CORONAVIRUS break out in China Nigerians: Mad O! Breaking news: CORONAVIRUS spreads to 17 other countries asides China Nigerians: Mad O! No one is concerned about proactive measures we have in place to handle any of such cases. Nigerians are busy shouting Mad o!.
20,"Twitter videos claim to show coronavirus patients inside Wuhan hospitals  http://www.sbs.com.au/news/article/2020/01/28/twitter-videos-claim-show-coronavirus-patients-inside-wuhan-hospitals?cid=newsapp:socialshare:twitter … @SBSNews
#Coronavirus",This deadly #coronavirus is meant to depopulate black people. it's a master plan by Americans and Chinese to own Africa.
21,"So, ABC News is reporting that there are lots more suspected cases of #coronavirus, including in NY (NYC?). Not looking good people...","#coronavirus is just the beginning...#2021 will see a multitude of deadly viruses with similar devastating social effects spread across many,many continents especially those that radically pursue socialism."
22,Excellent Coronavirus graphic from SCMP. However may need to add another 0 onto the Mainland China data! https://multimedia.scmp.com/infographics/news/china/article/3047038/wuhan-virus/index.html …,"1) Good Afternoon! Thanks for keeping me entertained on what is ""mosty"" a day off for me. Let's talk markets. The big news was the Corona Virus having it's 1st person to person transfer in the US. Seems that the woman who was infected transferred it to her husband."
23,But not China where right now is the incubator of the CORONAVIRUS ,WTF - World Health Organization declares coronavirus outbreak a public health emergency 
24,"SO #CORONAVIRUS IS JUST A POLITICAL PROBLEM

We can all feel reassured now.

Trump jibber jabbered
and then
presented Mike Pence as some kind of expert in medical matters and turned the mic over to him.

Republican political spin will keep America safe...

Who needs #SCIENCE?https://twitter.com/chrislhayes/status/1232814135022321664 …","Coronavirus, Disease evolution https://youtu.be/xotNiLJDT-c via @YouTube"
25,Weaponizing the coronavirus: Why US politicians & media suddenly care (hint: it’s about getting Trump) — RT Op-ed https://www.rt.com/op-ed/481764-coronavirus-trump-democrats-concern/ …,Surreal headline. NY state is apparently not allowed to perform #coronavirus #COVID19 testings? 
26,Good way to spread the #coronavirus,People will swallow everything if their „fear of virus death“ is promised to be eased Govs can push everything „in order to defeat covid19“
27,RT @amnaayub98: No lala not you man! Allah bless you and I pray for your speedy recovery. This is the man who always steals my beart,Why people don't freak out as much about climate crisis as they do about the Coronavirus!? Pollution in the UK is more likely to kill you and nobody bats an eye.... You should wear your masks every time you go out. #pollution #coronavirus #takecare #climatecrisis #COVID19 
28,"RT @Tejasvi_Surya: The only CM in India today who can start his weekend with a breakfast at MTR - city’s most famous joint. 

Sri @BSYBJP’s…","America has never had it better and was stronger, than under the VIRUS #SARS_CoV_2 and #COVID19 disease The virus targets, obese, unhealthy, diabetic, heart diseased older men Please Tell the President of America its just the flu @BillMurray @WhiteHouse"
29,"RT @rebecasrz: Miley I get you girl, our president is hot, but he is in a serious relationship with our VP The Ponytails, so please, back o…",Who would have thought you could travel over land and sea through 194 countries to end up playing UNO while stuck in Hong Kong due to a virus outbreak? #COVID19 #HKG #HongKong #香港
30,"RT @KPbewelldoc: ☀️”Give the ones you love wings to
       fly, roots to come back, and
       reasons to stay.”

Intentionally spread posi…",Travel News: #UnitedAirlines slashes #Asia service because of #coronavirus https://www.cnbc.com/2020/02/28/united-airlines-slashes-asia-service-because-of-coronavirus.html #Travel #airtravel #airlines #flights #passengers #TravelTuesday #CoronaVirusUpdates #CoronavirusOutbreak #COVID19
31,"Great job done by @CMOMaharashtra
Others state gov must follow this.
Maharashtra government reduces charges for… https://t.co/V2aQ41IJJq","Prepare for the #covid19 pandemic /5 If you have to go out to public areas, minimize person-to-person contact. Wear a face mask. Avoid using public restrooms, since COVID-19 spreads through fecal transmission. https://buff.ly/2SVfZSC"
32,"RT @samirsaran: #TheViralWorld 

An excellent compilations of essays on #COVID19 curated by @maya206 @shoba_suri and @WarjriLaetitia 

http…","@flyethiopian - As #Nigeria reports its first case of #Covid19 , remember that part of your brand will forever be associated with you having played a significant role in facilitating the spread of this virus across the continent! @AbiyAhmedAli - this one is on you! "
33,"RT @KeralaAnonymous: The purpose of education is not to create a literate society. The key is to get them ready to use it.
#COVID19 #corona…","#BarkaJumuah #TGIF #COVID19 #Lagosians Don't panic, we defeated #Ebola we will overcome this virus too. Be safe. cautious and be vigilant. Report all cases relating to the symptoms to the nearest #HealthCentre. #WeWillTriumph."
34,RT @listenshahid: Prevention is the only cure for now. Here's why Mask/Face-Covering mandatory to avoid air-borne #COVID19 transmission 👇.…,Google Translate: the prefect of #hokkaido #japon declares a state of emergency given the increase in the number of contamination #coronavirus . he asked the inhabitants not to go out this weekend. #covid19 #covid2019 #Japan
35,#ThankYouPete now he will go underground with the rest of the elites and stay hidden until the #coronavirus is gone.,The Daily Dose: Novel Chinese coronavirus not related to SARS http://scientificinquirer.com/2020/01/14/the-daily-dose-novel-chinese-coronavirus-not-related-to-sars/ …pic.twitter.com/AUKzWhyAaG
36,Ted Cruz to self-quarantine after contact with coronavirus patient #TrumpCoronaCoverUphttps://flip.it/0QKBDJ ,"JUST IN: A second case of the mysterious coronavirus has been found outside of China -- this time, in Japan https://mnatu.re/3869lxx pic.twitter.com/Tv3RnJ533p"
37,"Las Vegas Review-Journal: Las Vegas Strip deals abound with coronavirus fears.
https://www.reviewjournal.com/business/las-vegas-strip-deals-abound-with-coronavirus-fears-1978738/ …","Cold-like respiratory infections generally arise from 5 different families of viruses:
Rhinovirus
Coronavirus
Adenovirus
Parainfluenza
Influenza virus

Japan Confirms 1st Case of New Chinese Coronavirus
likely origin = market place in
Wutan w/fish & birds 
https://nyti.ms/388fWrq "
38,Senate Intelligence chair sold stocks after coronavirus briefings. Now there's an investigation https://ift.tt/2WyRFZ0 ,"A second case of the mysterious coronavirus has been found outside of China -- this time, in Japan https://mnatu.re/3869lxx pic.twitter.com/NCkgYfpgHl"
39,Trump Uses Coronavirus Press Conference to Confirm He’s an Actual Sociopath https://www.vanityfair.com/news/2020/03/donald-trump-peter-alexander-coronavirus-press-conference?utm_source=twitter&utm_medium=social&utm_campaign=onsite-share&utm_brand=vanity-fair&utm_social-type=earned … via @VanityFair,Nigeria shouldn’t let coronavirus enter o. They should block all borders.
40,The President vs. the Experts: How Trump Downplayed the Coronavirus - The New York Times https://www.nytimes.com/interactive/2020/03/18/us/trump-coronavirus-statements-timeline.html …,Coronavirus Is Worse Than You've Been Told: Scientist Explains https://youtu.be/Nk5P_iRYwTY  via @YouTube
41,,"Breaking news: CORONAVIRUS break out in China
Nigerians: Mad O!

Breaking news: CORONAVIRUS spreads to 17 other countries asides China
Nigerians: Mad O!

No one is concerned about proactive measures we have in place to handle any of such cases. Nigerians are busy shouting Mad o!."
42,,Coronavirus: Italy and Germany confirm cases after WHO declares global emergency – live news https://www.theguardian.com/world/live/2020/jan/30/coronavirus-live-updates-china-death-toll-wuhan-evacuation-foreign-nationals-citizens-latest-news?CMP=share_btn_tw …
43,,"China completes 1,000-bed coronavirus hospital in just 48 hours https://metro.co.uk/2020/01/29/china-opens-1000-bed-coronavirus-hospital-just-48-hours-construction-12142899/?ito=article.desktop.share.top.twitter … via @MetroUK"
44,,UPDATE: There are now at least 17 confirmed deaths and more than 540 diagnosed cases of the Chinese coronavirus https://mnatu.re/3869lxx  #coronavirus pic.twitter.com/okowGkp2J6
45,," 

""First confirmed coronavirus case identified in the US""  https://twitter.com/i/events/1219687502237167616 …"
46,,Wuhan Coronavirus Infections Could Be 30 Times Higher Than Official Tota... https://youtu.be/LZeKzqphlzM  via @YouTube
47,,Coronavirus: Scientist Warns of Biggest Risk In 100 Years - Chris Marten... https://youtu.be/zjWq0cyR4Qc  via @YouTube
48,,"FLU death rate is much much lower than this Coronavirus...and it's not considered to be the FLU.  It's a severe respiratory illness.
If it infects as many as the FLU does there will be many more deaths than 6000."
49,,"If this Wuhan Coronavirus gets the chance to infect as many as the FLU does many more than 6000 will die.  
Coronavirus, at the current rate of death, is 3-4% .
FLU death rate is <0.1%
SARS death rate was 10%."
50,,"If you're wanting to track the #coronavirus #wuflu #ncov2019 have a look at this map, updated daily using @WHO stats. https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …"
51,,The number of  #coronavirus cases in mainland China has now surpassed the cases diagnosed during the SARS outbreak in 2002-2003 https://mnatu.re/3869lxx 
52,,"#BREAKING: Coronavirus Case Confirmed In Arizona, Bringing U.S. Total To 5 - https://breaking911.com/breaking-coronavirus-case-confirmed-in-arizona-bringing-u-s-total-to-5/ …"
53,,"Anything For Clout: Aspiring Rapper Charged For Coronavirus Prank On Plane, Forced Flight To Turn Around  
https://www.freakyfridayradio.com/2020/02/05/anything-for-clout-aspiring-rapper-charged-for-coronavirus-prank-on-plane-forced-flight-to-turn-around/ …pic.twitter.com/r687O3qC6e"
54,,"70 people were tested positive for #coronavirus at the cruise ship #DiamondPrincess including members of crew. One of the them who was tested positive of deadly virus is citizen of #Ukraine. 3,700 passengers are stranded on that ship as more people are getting sick."
55,,"Schitt. 
'Ten' passengers on quarantined Coronavirus ship have the illness https://mol.im/a/7967391  via @MailOnline"
56,,Republicans are a bigger threat than Coronavirus. Better start looking for a way to stop them
57,,Screaming Chinese Reporter in Wuhan #wuhan #coronavirus #letterfromwuhan https://youtu.be/5RsA0FUeRo0  via @lookner
58,,US markets were in the green with #TESLA flying and #GileadScience at  +5 on #coronavirus treatment plans. #Canada stuck with its oil and gold sectors but #Bombardier is up.pic.twitter.com/hlBsIzfpvQ
59,," Conflicting news today:

 #Coronavirus poses risks to fragile recovery says #IMF https://www.reuters.com/article/us-imf-economy-idUSKBN20D1WA …
 S&P 500, #Nasdaq at record high as Fed signals strong economy http://www.marketwatch.com/story/dow-futures-rise-as-china-pledges-to-stimulate-coronavirus-hit-businesses-2020-02-19 …
GC: 
 #ddoom_corona #ddoom_crashcountdown #ddoom_fed #ddoom_imf"
60,,#WHO continue to act as if the #CHinese #Communist #party #coronavirus numbers were real. Barron showed that that number followed a formula. Real numbers are said to be in the tens of thousands as disclosed by a funeral home Mgr in #Wuhan (MORE)https://www.youtube.com/watch?v=eYYV1B1lRKY …
61,,Coronavirus Threat Greatest In Cities & Other Densely-Populated Environm... https://youtu.be/bsg7_h8TiLA  via @YouTube
62,," Coronavirus: Singapore and Hong Kong have about the same number of cases but different approaches https://www.straitstimes.com/asia/east-asia/coronavirus-why-hong-kong-doesnt-have-far-more-confirmed-cases-than-singapore …
 #ddoom_corona #ddoom_singapore #ddoom_hongkong  #covid19 #2019nCoV #nCoV2019 #WuFlu #nCoV #coronavirus"
63,,"Hey @BNODesk, do you have data on the ethnicity/background of those infected cases? Are they still predominantly Chinese? #Coronavirus #COVIDー19"
64,,Coronavirus fears have unleashed this wave of anti-Asian racism. This is hideous  https://www.rte.ie/news/world/2020/0213/1115144-coronavirus-discrimination/ …
65,,"Watch ""Coronavirus shuts down the world’s biggest phone show"" on YouTube - https://youtu.be/Tsg_kvlRisY "
66,,Coronavirus: Ethiopian Airlines CEO explains decision to continue flights to China - Africanews English http://dlvr.it/RQ0Gjd pic.twitter.com/laT9YCfcWd
67,,Can you verify those vids that it was filmed recently and filmed during the #coronavirus?
68,,"Let's get the facts straight. 

Taiwan never left China. Go read up on your history. UN never recognized Taiwan as a 'country'. 

There is a travel ban for Wuhan, does that mean Wuhan is its own independent country and not a part of China anymore?

#coronavirus #COVID19"
69,,Coronavirus: Is the Puzzling Silence From Officials The Calm Before The ... https://youtu.be/ReMCn4GsviM  via @YouTube
70,,Maybe #ToddlerTrump thinks a wall will keep #CORONAvirus out. They say the virus hits people worse if they don’t eat veg all day long https://twitter.com/atrupar/status/1232444578432598017 …
71,,what happened to coronavirus dashboard?
72,,Don't buy China's story: The coronavirus may have leaked from a lab https://nypost.com/2020/02/22/dont-buy-chinas-story-the-coronavirus-may-have-leaked-from-a-lab/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons … via @nypost
73,,"Translation: 
I don't have Corona virus so all is well. 
I told those other countries to stay the hell away from me so all is well.
My billions are going to be ok so all is well."
74,,"PUBLIC HEALTH IS AS IMPORTANT AS NATIONAL DEFENSE

15% mortality by highly infectious Covid-19 is at least as devastating as war.
REPRODUCTION RATIO (R-naught) of this #CORONAVIRUS may be higher than 1918 Spanish Flu that killed 10% of 500 million infected
https://gn24.ae/97399ad7135f000 "
75,,Coronavirus was manufactured because they didn't get their rigged WW3 with Iran and Sanders is seen as a demon for trying to benefit The American People - woe is me.
76,,"Last time I checked, police are humans too. #coronavirus https://twitter.com/nikki_miumiu/status/1230989427721170944 …"
77,,"I doubt that problems is there in terms of funding. It seems planning was a problem and also reliability of tests for coronavirus in Japan, especially re: Diamond Princess cruise ship."
78,,"RT @MmegiOnline: BREAKING: 12 NEW COVID-19 CASES
Greater Gaborone placed under immediate lockdown until further notice. Only essential serv…"
79,,"RT @VicGovDHHS: Eight new cases of of #coronavirus (#COVID19) detected in Victoria in the past 24 hours, taking the total to 1,711. More in…"
80,,"RT @StephenMcDonell: In #Beijing a new cluster of #covid19 cases emanating from, wait for it, a seafood market. Footage appears to show hun…"
81,,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
82,,"New York Undercover Nurse Confirms #COVID19 Criminal Hoax
https://t.co/swgGUvOcA1"
83,,"@CBCNews @LoblawsON a usual mafia got all the subsidies, but when the time to pay to the very same front line worke… https://t.co/dC9fwael7n"
84,,"RT @XHNews: An American Indian territory has seen the highest per-capita #COVID19 infection rate in the country, media in Arizona state rep…"
85,,"RT @AmanKayamHai_ET: Jodhpur in Rajasthan has today crossed One Lakh tests -- 1,04,600 people tested in Jodhpur for #COVID19 

Bihar has te…"
86,,"RT @Dr_PhilippaW: &gt;90,000 #COVID19 cases not even allocated to any UK nation because UK Government set up parallel commercial Lab system, i…"
87,,"RT @ShamikaRavi: I've been asked about lessons from New Zealand's #COVID19 experience for India:
1) Having a scientific temperament - the o…"
88,,"RT @robldavidson: Apologies for sharing the racist, misogynistic Daily Mail everyone but this story is important - Boris (racist, misogynis…"
89,,"Get YOUR chance to get a deadly #COVID19 virus.
Once you get it , you're on your own.
'I take NO responsibility for… https://t.co/M5uGKxPOaN"
90,,2015 Ended #debt payment from #publicpurse (present-future #taxtrough) to private institutions (for #Slavery and… https://t.co/ejXLhHsF7h
91,,RT @Jimcorrsays: #Coronavirus: How they deliberately terrified us to create mass hysteria even though #COVID19 had already been downgraded…
92,,"Anyone else thinks this is absolutely ridiculous? I’d hope so. 
#justcurious #essentialworkers #nonessentialworkers… https://t.co/UxutQIb9ww"
93,,I see the police force is using force against the white criminals in London whilst it refused to use force against… https://t.co/ZWozpOmtD2
94,,RT @BonnieCrombie: Pleased to join @Cif_Official1 and @firechieftim as they donated meals to our hardworking @MississaugaFES 👩‍🚒👨‍🚒to thank…
95,,RT @drdavidsamadi: NO SECOND WAVE.  The toughest part of #COVID19 is behind us. This was a nursing home virus.  Small baby waves and spikes…
96,,RT @AukeHoekstra: Maybe this explains why the @IEA is so consistently wrong about nuclear and renewables. The price of new nuclear is much…
97,,"RT @UNDP: ""Women &amp; #genderequality must be front &amp; center in order to achieve the #ClimatePromise and #BuildBackBetter from crises such as…"
98,,"There’s a balance between fear and a fact-based response that should lie far closer to ‘fact-based response’-and this ain’t it, champ. #postmates #theytouchitthenyoudo #unlessnooneevertouchesit#coronavirus #howwouldthiswork? #really #seriouslypic.twitter.com/pQdf9QBYp2"
99,,"These masks are useless. The novel corona virus is 160 times smaller than the pores in the mask. The virus is spread mostly by pucking it up on surfaces, not respiratory. Why cant people do even the bare minimum of homework before speaking/tweeting? #science"
100,,"So we’ve all probably got coronavirus, but damn Southern California, it was so good while it lasted.  pic.twitter.com/c94fFvRDXZ"
101,,The Coronavirus Outbreak Has Airlines Running Empty 'Ghost' Flights https://flip.it/0pArC_ 
102,,"Dow Jones Futures Plunge, Crude Oil Futures Crash On Covid-19 Cases, OPEC Price War As Coronavirus Stock Market Correction Continues - Investor's Business Daily https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-crude-oil-futures-coronavirus-stock-market-correction/ … via @GoogleNews"
103,,State of Emergency in New York with at least 76 coronavirus cases - ABC News https://www.youtube.com/watch?v=b7aX6-NkWaM … via @GoogleNews
104,,I didnbut they didn’t test me for no coronavirus they should of tho huh?
105,,"psst this is so dissapointing
casuals have been worried about putting food on the table way before coronavirus hit the streets
its now impacting the middle classes thats the issue"
106,,"2/2...strains of the Corona virus in labs to better understand the virus, despite objections of whether this was safe or not for public health."
107,,"1/2 COVID-19 is a novel corona virus, first encountered in Wuhan China. IT is not the first corona virus or the last. It is an infectious virus that has acute symptoms targeting those with underlying medical problems and the elderly. Since 2015, researchers have been developing.."
108,,"So fricken psycho bad; he owns 25% of ecolab, HQ Zurich, in 170 countries; 

Joint Venture w Henk-Ecolab; provider of WATER, hygene (hand sanitizers) energy and tech; All set for the Coronavirus? #CIA #MKULTRA #FEMA #WHO #MONEY #Satan @realDonaldTrump"
109,,"NO.
DOJ Wants to Suspend Certain Constitutional Rights During Coronavirus Emergency https://www.rollingstone.com/politics/politics-news/doj-suspend-constitutional-rights-coronavirus-970935/ … via @RollingStone"
110,,"Read the book that
#predicted #Genetics #crisprbabies
#Audible #itunes #audiobooks
#JW
""Still With Eyes Closed""
Intense; Edge of Ur Seat #Thriller
https://www.amazon.com/Still-with-Eyes-Closed/dp/B084T17WKT/ref=sr_1_1?crid=2LXSETLKOUUZX&keywords=still+with+eyes+closed&qid=1581969093&sprefix=Still+with+eyes%2Caps%2C171&sr=8-1 …

Help during #coronavirus lost 50% of income"
111,,"#Truecrime murder mystery

It's 1976
Galveston #Texas
4 #boys
1 betrays
1 dies
2 live w/the aftermath

#sexabuse
#trafficking
#boys
#JW
https://www.amazon.com/gp/product/1495964493/ref=dbs_a_def_rwt_hsch_vapi_taft_p1_i0 …

Help during #coronavirus lost 50% of income"
112,,"Best Selling Author
#mystery
#thriller
#psychologythriller
#truecrime
#JW
https://www.amazon.com/-/e/B00I0WOC36 

Help during #coronavirus lost 50% of income"
113,,"Read
""The Boy in The Wood""
By
DeWayne
It's an odd story of the relationship between 2 boys & their father

It is a #psychological #thriller
The mother is supposed to b evil
#JW
https://www.amazon.com/gp/product/1495356752/ref=dbs_a_def_rwt_hsch_vapi_taft_p1_i2 …

Help during #coronavirus lost 50% of income"
114,,Coronavirus in N.Y.: ‘Deluge’ of Cases Begins Hitting Hospitals https://a.msn.com/r/2/BB11tKpb?m=en-us&referrerID=InAppShare …
115,,Trump said the Coronavirus was a Hoax!!!!
116,,Trump said the Coronavirus was a Hoax!!!
117,,Trump said the Coronavirus Was a Hoax!!!
118,,SIGN THE PETITION: Any members of Congress who participated in stock selloffs before the #coronavirus pandemic must be investigated in full! --> https://bit.ly/2UjMOIw  via @PeopleFor #COVID19 false
119,,Fact Check!! Trump said the Coronavirus was a Hoax!!!
120,,"Coronavirus Church Drama: Some Churches Are STILL Having Service, Millennials Reprimand Their Parents + Pastor Demands Unemployed Members... pic.twitter.com/fvUNTULoWk"
121,,Trump’s delay in preparing for coronavirus might be the ‘costliest presidential bungle in history’: conservative columnist – Raw Story https://www.rawstory.com/2020/03/trumps-delay-in-preparing-for-coronavirus-might-be-the-costliest-presidential-bungle-in-history-conservative-columnist/ …
