,Positive,Negative
26,Anti-viral drug Remdesivir is effective against Coronavirus https://www.techexplorist.com/anti-viral-drug-remdesivir-is-effective-against-coronavirus/32496/ via @TechExplorist,"Capcom, Square Enix Will Not Attend PAX East 2020, EA Backs Out of GDC 2020 Over Coronavirus Concerns "
27,#Biden2020 OK I'm IN !! #Biden’s Testing Strategy Sets Up a Clear Contrast With #Trump on the: #Coronavirus ,Coronavirus: New Zealand has all but eradicated COVID-19 – but now comes the hard part 
28,"As states grapple with the possibility of a second wave of coronavirus cases, metrics like @EmsiData’s Health Risk Index can help all states prepare a strong government response that can be vital to saving lives. https://www.diplomaticourier.com/posts/how-data-can-help-states-crush-coronavirus-caseloads #PostPandemic #COVID19","With 8,000-Plus Deaths in U.S. Alone, Flu Far More Deadly Than Coronavirus | The Weather Channel https://weather.com/health/cold-flu/news/2020-01-28-flu-more-deadly-than-coronavirus"
29,"|•Post-coronavirus, Africa's manufacturing moment | Opinion...https://buff.ly/2XLgvE7•| ||Newsweek|| #Africa #COVID19",Airlines Slash Service to China But Not Because of Coronavirus Fears : https://businesstravel.com.au/feed/show_entry/483529/airlines_slash_service_to_china_but_not_because_of_coronavirus_fears #businesstravel #travel
30,UK govt advisors sound #Warning on easing #CoronaVirus lockdown ,Tonight's business headlines: W.H.O. declares coronavirus a public health emergency US economic growth slows to 2.3% in 2019 Tesla shares hit record high on earnings beat Altria writes down its Juul stake by $4.1 billion https://cnn.it/30nNi2i
31,"Chines Authorities Report 1,982 New Cases Of Coronavirus, Total Cases Now At 9,692","#BREAKING: 9,171 confirmed coronavirus cases reported worldwide - BNO News"
32,Coronavirus: These countries are planning to evacuate their citizens fro... https://youtu.be/pN8qx7fW1rg via @YouTube,WHO declares the new coronavirus outbreak a Public Health Emergency of International Concern https://gnews.org/97286/ via @Gnews202064
33,"#WHO declares #Coronavirus to be a #GlobalEmergency, which means there is going to be #greater #economic #hit to #China &amp; the #global #economy than at first anticipated","Levi's shuts half its China stores on coronavirus outbreak, expects financial hit - https://invst.ly/pp4vr"
34,Healthcare Policy Analyst Chris Meekins provides an update on the spread of the Chinese coronavirus. ,"#BREAKING: Turkish Airlines suspends flights to Chinese capital Beijing, Guangzhou, Shanghai and Xian in response to the coronavirus outbreak - Turkey’s Anadolu news agency"
35,Chinese Foreign Ministry Spokeswoman: China Has Confidence And Capability To Win The War Against The Coronavirus Will Continue To Work With The Who And Other Countries To Maintain Global And Regional Public Health Security,"The Coronavirus Global Health Emergency, an Amazon Rival, and More News https://ift.tt/3aUj2l2 #NewMusic #Futurism #Global #RobotYoga #ArtificialIntelligence #AI #RobotSlaves #Robotics #Robots #NeuralNetworks #RobotFood #AR #DigitalHumans"
36,"#Manila: The Philippines' first coronavirus patient, a Chinese woman, is being treated at the San Lazaro Hospital in Manila. Five of the 29 individuals under observation for the novel coronavirus have since been discharged. - CNN Philippines","Levi's shuts half its China stores on coronavirus outbreak, expects financial hit - "
37,"Italian health officials have diagnosed a #CostaSmeralda passenger with the flu — not #coronavirus, @costacrociere confirmed. The ship's quarantine is lifted",#BREAKING: Bavarian health ministry confirms 5th case of new coronavirus in Germany - BR24
38,It's getting close... how prepared is Buhari's presidency? Has coronavirus reached AFRICA? Sudan reports two suspected cases https://www.dailymail.co.uk/health/article-7942911/Has-coronavirus-reached-AFRICA-Sudan-reports-two-suspected-cases.html?ito=amp_twitter_share-top via @MailOnline,#BREAKING: Italy cancels all flights to and from China due to coronavirus outbreak: AFP
39,"Japan confirms its 14th case of the new #coronavirus. The patient, a woman in her 20's from Kyoto Prefecture, visited Wuhan between Jan 16-22. She developed a fever Jan 28. She is self-isolating at home.",#BREAKING: Italian PM Giuseppe Conte says two coronavirus cases have been confirmed in Italy: ANSA
40,Luxury companies brace for financial impact of spreading coronavirus http://ow.ly/QJ7N50y9a4e,Our #opioid expert @jezibbell spoke with @BuzzFeedNews + @JaneLytv on the severity of police departments and local media spreading a false claim online about meth being contaminated with #COVID19 Read: 
41,#Italy confirms cases of #nCoV #CoronaVirus ,Uncle Sam is concerned with the Ministers worn out seat hereby playing down on the #COVID19 containment plan of the ministry. Really ? 
42,How to use PPE. #Coronavirus #COVID19 ,WTH @10DowningStreet? Suspend the flights to and from #Italy. Just because Italians are incompetent to deal with #COVID19 doesn't mean the UK has to be too. Either test them or don't let them in. #CoronavirusOutbreak
43,"1/ This novel #coronavirus outbreak, and its’ effect on asset prices, has provided us with an interesting mini-case study on the correlation between #bitcoin, the #DJIA and #gold prices. Using #COVID19 data from John Hopkins, we started first with simple time series plots. ","Oh boy, here it comes. Won’t be long until they trace the virus to the pizza shop #HillaryClinton was running during the election &amp; the #BarackObama birth certificate. #COVID19 "
44,"#Coronavirus #COVID19 #stocks section added to Biotech stocks directory; New Crypto &amp; Biotech Stocks added to InvestorIdeas.com-Nasdaq/Nyse IPO’s in Biotech, Luxury Retail, Real Estate, Sports, Restaurants &amp; China-Asia https://www.investorideas.com/news/2020/main/02281Stocks.asp",When @MSNBC needs #publichealth expertise on #coronavirus it turns to us @GWpublichealth our Prof Mores @Sero_MC separates myth from fact on #COVID19 #globalhealth advice @GWtweets @gwNURSING @GWSMHS @GW_OVPR @GWUDeltaOmega @GWPHSA @GWPostdocs @GWHospital @GWAlumni @WHO @pahowho
45,Coronavirus (COVID-19) Supply Chain Update https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-supply-chain-update #Coronavirus #COVID19 #FDA #PSA,"Idioit women HR Head of KQ, firing a Patrioric Kenyan who exposed 239 Chineese infected with Corona Virus , sneeked in the Country by China Airlines @KenyaAirways @ChineseEmbKenya #CoronaVirusUpdates #COVID19 #Kenyans #GireAli"
46,"#Coronavirus #COVID19 #stocks section added to Biotech stocks directory; New Crypto and Biotech Stocks added to InvestorIdeas.com-Nasdaq/Nyse IPO’s in Biotech, Luxury Retail, Real Estate, Sports, Restaurants &amp; China-Asia https://www.investorideas.com/news/2020/main/02281Stocks.asp",This is scary. It’s hard enough to prevent infection & illness in senior centers wo #COVID19. This makes it more difficult. 
47,Investor Ideas Adds #Coronavirus ( #COVID19 ) #stocks section added to #biotech stocks directory https://www.investorideas.com/BIS/stock_list.asp,The inevitable impact of the #Coronavirus on the world’s #rare #earths supply. http://bit.ly/2wYFz0N #COVID19
48,12 suspected cases in Brazil #COVID19 ,[NEW] COVID-19 RESOURCE: Psychological interventions for people affected by the COVID-19 epidemic Download: http://bit.ly/2TnZ3TV Join our dedicated group for resources on the #MHPSS &amp; COVID19 response: http://bit.ly/MHPSS-COVID-19
49,7 suspected cases in Portugal #COVID19 ,"Global #smartphone shipments tipped to fall in 2020 due to #COVID19, but a recovery could commence in Q3 depending on virus control and #5G plans. @IDC https://www.mobileworldlive.com/devices/news-devices/smartphone-shipments-to-drop-due-to-covid-19/"
50,#Coronavirus ( #COVID19 ) #stocks section added to #biotech stocks directory at Investor Ideas https://www.investorideas.com/BIS/stock_list.asp,"Now that we face another infectious disease threat w #COVID19, it is an opportune time to ask: Did we let the HIV, Ebola, SARS, MERS-CoV, Zika &amp; cholera crises go to waste? @DrONChabikuli &amp; @DrTimMastro detail a needed whole-of-society approach for Africa:"
51,"New @NEJM piece by experts @NIAIDNews &amp; @CDCgov: Constant surveillance, prompt diagnosis, robust research, and development of effective countermeasures needed to #OutsmartEpidemics. #COVID19 ","#COVID19 jolts #equities and #sovereignyields again as mounting #coronavirus cases outside China dashed hopes that the outbreak had been contained. U.S. Treasury 10Yyield hit historic lows, dropping below 1.30% http://bit.ly/32DJ3l4"
52,"#WWhCC2020 to start Saturday despite Swiss canton decision to ban events with more than 1,000 spectators due to #COVID19 #coronavirus #curling","A preliminary investigation into viral pneumonia illnesses sickening dozens of people in and around China identifies the possible cause as a new type of coronavirus, state media says. http://apne.ws/x2Lnsj8 "
53,This is how to incentivize & reward #healthworkers for hard work. #SingaGovt 2give 1 month bonus 2frontline workers &amp; grants GP clinics. They work many uncompensated hours during outbreaks &amp;have additional expenses such as childcare.#coronavirus #covid19 ,"The outbreak of a new #coronavirus in China is a reminder that we need a globally coordinated approach to prevent infectious disease from spreading 

The global health community still has more to do to #OutsmartEpidemics  https://wellc.me/2CkHdZu  | @JeremyFarrarhttps://twitter.com/DrTedros/status/1216113336422666245 …"
54,"Mother Nature is brutally effective China is the biggest polluter on Earth &amp; though it is cutting its emissions, the #coronavirus has caused a staggering 25% drop &amp; 70% fewer flights, as well as decimating 2,876 souls so far! https://glblctzn.co/e/IWdeDnBzk4 #globalcitizen #COVID19",A mysterious pneumonia outbreak in China may be linked to a virus that has never been seen before. Chinese scientists have identified the virus as a new type of coronavirus http://bit.ly/35OpCpp 
55,Grinning from cheek to cheek even with #COVID19 in Nigeria. Using @Blushnigeria blush as eyeshadow &amp; blush for this monochrome look. Final video has it on the lips too though. #coronavirusnigeria #beautychat #pinklips,"EH-20200114-70487-TUR - Epidemic Hazard - Turkey - Asia http://bit.ly/2NnHW2w  - A traveller in Thailand has become the first person outside China to be diagnosed with a new coronavirus.The Chinese woman was quarantined after arriving in Bangkok from Wuhan, in eastern China, w…"
56,First confirmed case of #coronavirus in Iceland #covid19 ,Health authorities in the central Chinese city of Wuhan reports the country's first death from a new type of coronavirus. http://apne.ws/WeWYDz2 
57,http://Investorideas.com Adds #Coronavirus ( #COVID19 ) #stocks section added to #biotech stocks directory https://www.investorideas.com/BIS/stock_list.asp,WHO issues warnings as new coronavirus appears outside China http://sbne.ws/r/DKLP 
58,"#Coronavirus #COVID19 #stocks section added to Biotech stocks directory; New Crypto and Biotech Stocks added to Investor Ideas-Nasdaq/Nyse IPO’s in Biotech, Luxury Retail, Real Estate, Sports, Restaurants &amp; China-Asia https://www.investorideas.com/news/2020/main/02281Stocks.asp","The complete genome sequence of the novel coronavirus from the outbreak of pneumonia in Wuhan, China is now available. Visit: http://tiny.cc/15isiz pic.twitter.com/Jxa1S6LTO9"
59,"#IndianAirForce brings back 76 Indians, 36 foreign nationals from #COVID19-hit #Wuhan. Foreign nationals were from 7 friendly nations. India sent 15 tonnes of relief assistance to @China in @IAF_MCC's C-17 as a goodwill gesture. (@DDNewslive video)","JAPAN VIRUS - NEW SOUNDBITES
Japan confirms first case of infection with new coronavirus from China. 
STORY #4249575"
60,"#Coronavirus #COVID19 #stocks section added to Biotech stocks directory; New Crypto &amp; Biotech Stocks added to Investor Ideas-Nasdaq/Nyse IPO’s in Biotech, Luxury Retail, Real Estate, Sports, Restaurants and China-Asia https://www.investorideas.com/news/2020/main/02281Stocks.asp",HuRS-CoV Huanan (Souh China) Respiratory Syndrome-Corona Virus... Although Wuhan is only slightly south it is the name of the market.....
61,#Coronavirus ( #COVID19 ) #stocks section added to #biotech stocks directory at http://Investorideas.com https://www.investorideas.com/BIS/stock_list.asp,China reports 17 new cases of (coronavirus) virus believed to be deadly and has already killed 2 https://kamlinks.com/2020/01/19/china-reports-17-new-cases-of-coronavirus-virus-believed-to-be-deadly-and-has-already-killed-2/ …pic.twitter.com/jK5Oint5Fh
62,"#Coronavirus #COVID19 #stocks section added to Biotech stocks directory; New Crypto and Biotech Stocks added to Investor Ideas-Nasdaq/Nyse IPO’s in Biotech, Luxury Retail, Real Estate, Sports, Restaurants and China-Asia https://www.investorideas.com/news/2020/main/02281Stocks.asp","Apparently, it's case suspected to have the. corona. virus. Teku hospital  doesnt have the expertise to detect the virus"
63,#COVID19 Resource: The psychological impact of quarantine and how to reduce it: rapid review of the evidence DOWNLOAD: http://bit.ly/2vfq8Rl View more resources for the mental health and psychsocial response to the outbreak at this group: http://bit.ly/MHPSS-COVID-19 on @mhpss,"ALERT
Q: What is a #coronavirus?
A: Coronaviruses - a large family of viruses that are known to cause illness ranging from common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS) @WHO http://bit.ly/2tMEBmu https://twitter.com/WHO/status/1218229883484155913 …"
64,RT @erennie_: Time to further develop your #WFH best practices - spurred on by #COVID19 #CoronavirusOutbreak @NHInsight,Coronavirus: what airport measures are in place to detect sick passengers? http://dlvr.it/RNGr3K pic.twitter.com/zAjuU6GiyU
65,"Global financial institutions must act urgently to tackle #COVID19 At least $10bn needed to: Support @WHO’s response Develop diagnostics, treatments and vaccines Make sure everyone has access http://wellc.me/3ccZtFl | @JeremyFarrar @WorldBank @IMFNews",India Issues Travel Advisory in the Wake of Novel Coronavirus Outbreak in China http://dlvr.it/RNDTF7 
66,"This policy is irresponsible. Coronaviruses are species specific. Dogs cannot be ‘infected’ with COVID19. They may carry viral particles on body surfaces, a bit like a lift button, a faucet or some cloth covering on a religious scripture. Prepare for mass pet abandonment...","Chinese health authorities say a second person has died from a new coronavirus that has caused an outbreak of pneumonia in central China, @yananw reports.http://apne.ws/OCNv15u "
67,Novel Coronavirus – Thailand (ex-China) : https://businesstravel.com.au/feed/show_entry/480702/novel_coronavirus_thailand_ex-china … #businesstravel #travel,China coronavirus outbreak: All the latest updates : https://businesstravel.com.au/feed/show_entry/482387/china_coronavirus_outbreak_all_the_latest_updates … #businesstravel #travel
68,"A second case of that mysterious coronavirus has been found outside of China. This time, a patient in Japan tested positive for the virus. http://bit.ly/35OpCpp ","For centuries, Chinese have eaten wild meat, but only after recent medical research on virulent strains began in China, did this novel coronavirus emerge. Gates WHO Wistar Rx population control med profiteers https://twitter.com/Cecalli_Helper/status/1220403076135256065 …"
69,"Japan's government says a man treated for pneumonia after returning from China has tested positive for the new coronavirus identified as a possible cause of an outbreak in the Chinese city of Wuhan, @mariyamaguchi writes.http://apne.ws/uHxDCgm ","#GoTrumpGo
Scan your nation for #China's latest weapon #coronaVirus
@POTUS Their lying abt the number of deaths... they also lied when they said that 5mil ppl have already  left?
Noooo
#China dispatch #Germs across the globe!!! 
This is #SoftAttack #GermWarefare were under."
70,Japan Health Ministry Confirms First Case Of New Coronavirus,Australian tourists warned they could be quarantined in China during coronavirus outbreak : https://businesstravel.com.au/feed/show_entry/483193/australian_tourists_warned_they_could_be_quarantined_in_china_during_coronavirus_outbreak … #businesstravel #travel
71,Japan Confirms First Case of New Chinese Coronavirus http://dlvr.it/RNKmJy pic.twitter.com/eWFJxbGyc6,China coronavirus death toll rises to 54 with 300+ new cases confirmed in outbreak epicenter Hubei : https://businesstravel.com.au/feed/show_entry/482666/china_coronavirus_death_toll_rises_to_54_with_300_new_cases_confirmed_in_outbreak_epicenter_hubei … #businesstravel #travel
72,"One child had HKU1 - 39 08/01/2020 M 2 Hospital
Authority Princess Margaret Hospital
Adenovrius and coronavirus HKU1
Discharged","With 8,000-Plus Deaths in U.S. Alone, Flu Far More Deadly Than Coronavirus | The Weather Channel https://weather.com/health/cold-flu/news/2020-01-28-flu-more-deadly-than-coronavirus …"
73,"As more cases of the novel coronavirus 2019-nCoV emerge, our CEO, Richard Hatchett, discusses how rapid genetic sequencing is helping speed the development of diagnostic tests, case detection and, potentially, a vaccine.

https://bit.ly/364YbrB pic.twitter.com/bucnIDX0yl","Obviously, you aren't in the states, likely in China. So, you are prolly redirecting attention. #sars #mers #coronavirus

Estimated Range of Annual Burden of Flu in the U.S. since 2010 https://www.cdc.gov/flu/about/burden/index.html …

Deflecting much?"
74,CDC takes steps to screen for new coronavirus at some airports http://djour.nl/bNCUXDM pic.twitter.com/uSlfTSzAqW,"Markets remain nervous as coronavirus casualties increase. - https://dailytradersreport.com.au/markets-remain-nervous-as-coronavirus-casualties-increase/ …
#Coronavirus #China #Boeing $BA $NFLX $TSLA $IBM $VIX $INTC $TXN $MOS $SPCEpic.twitter.com/YHNlaI5im4"
75,Three U.S. Airports to Screen Passengers for Chinese Coronavirus http://dlvr.it/RNHhB8 pic.twitter.com/hyGO4OwM75,"Yileds fall, dollars stalls on corona-virus concerns - https://dailytradersreport.com.au/yileds-fall-dollars-stalls-on-corona-virus-concerns/ …
#coronavirus #Yields $DXY $USD $USDJPY $EURUSD $BOE $AUDUSD $USDCNH $Chinapic.twitter.com/Q3gP0TK5gT"
76,#Bulletin #Travelawareness #Travelsecurity #USA #SanFrancisco #NewYork #LosAngeles U.S. to screen passengers for new China coronavirus at three airports. https://reut.rs/2Rnci6k ,"Coronavirus outbreak has markets cautious. - https://dailytradersreport.com.au/coronavirus-outbreak-has-markets-cautious/ …
#coronavirus $Dow $SPX $SPY $IBM $TSLA $BA #Boeing $Visa $INTC $CTL $NIO $NFLX $WYNN $MGMpic.twitter.com/jzQvkg3KWX"
77,"We care about you! :) ""Three U.S. Airports to Screen Passengers for Chinese Coronavirus"" by BY DENISE GRADY via NYT https://ift.tt/2FXm2yQ  > #HealthTips #HealthyLiving #GoodLife #SmartLiving #Health #DailyNews","#BREAKING First coronavirus case confirmed in Germany, says Bavarian health ministry pic.twitter.com/4vCtUox8AN http://onerazz.com/2020/01/28/breaking-first-coronavirus-case-confirmed-in-germany-says-bavarian-health-ministry-https-t-co-7ntbezznsy/ …"
78,"But, the Gates Foundation & buddies been working on novel coronavirus... in fact, a patent exists! Yes, it's true. And, now, Gates offers to create a vaccine... go figure. https://twitter.com/RitaPanahi/status/1220469648283422720 …",China’s Coronavirus Has Revived Global Economic Fears http://dlvr.it/RNsjYL 
79,"#TeamTreason 

One #ImpeachedForLife the other #indicted for bribery and fraud. 

#CoronaVirus @WhiteHouse #TrumpIsGuilty","Asian shares, bond yields fall as deadly coronavirus spreads - https://invst.ly/pnlt5 "
80,"(HK) Macau Chief Executive Ho last-seng: May close all casinos after a second case of coronavirus reported in Macau; cancels Lunar New Year parade
(More at https://www.tradethenews.com/?twtId=11822 )",#ICYMI Foreign Ministry establishes emergency response team at Malaysian Embassy in Beijing #Coronavirus http://www.bernama.com/en/general/news.php?id=1809546#.Xi9ykCfrn1A.twitter … pic.twitter.com/aNlkiI0OYx http://onerazz.com/2020/01/28/icymi-foreign-ministry-establishes-emergency-response-team-at-malaysian-embassy-in-beijing-coronavirus-https-t-co-h0dwiatc9w-https-t-co-yep6idnsep/ …
81,"Ok now this is getting more interesting and scary 
#Wuhun #coronavirus #ChinaCoronaViruspic.twitter.com/zw7zAdm17R",Passengers arrive in Perth from Shanghai amid coronavirus fears : https://businesstravel.com.au/feed/show_entry/482978/passengers_arrive_in_perth_from_shanghai_amid_coronavirus_fears … #businesstravel #travel
82,#Coronavirus Overwhelms Hospitals in #WuhanVirus Videos Show #CCPChinahttps://nyti.ms/2sSl5VH ,‘Reconsider travel’: US advises Americans against traveling to China as first death from coronavirus confirmed in Beijing : https://businesstravel.com.au/feed/show_entry/482954/reconsider_travel_us_advises_americans_against_traveling_to_china_as_first_death_from_coronavirus_confirmed_in_beijing … #businesstravel #travel
83,Starbucks expects hit from coronavirus after closing half of China stores https://reut.rs/36Af9hQ  pic.twitter.com/IUnbyEGIAD http://onerazz.com/2020/01/29/starbucks-expects-hit-from-coronavirus-after-closing-half-of-china-stores-https-t-co-w8exzcef85-https-t-co-6vzui3mcot/ …,Coronavirus outbreak: tourism braces for 'significant impact on the NZ industry and economy' : https://businesstravel.com.au/feed/show_entry/482943/coronavirus_outbreak_tourism_braces_for_significant_impact_on_the_nz_industry_and_economy … #businesstravel #travel
84,Factbox: The new coronavirus – What is it and how does it behave? https://reut.rs/2u1r6Qe  pic.twitter.com/6bXFE4WNgm http://onerazz.com/2020/01/29/factbox-the-new-coronavirus-what-is-it-and-how-does-it-behave-https-t-co-mparodlmaz-https-t-co-aaxy14dfg0/ …,Breaking News Miles Guo: Is the coronavirus developed by the CCP’s P4 lab used for biological warfare? https://gnews.org/95797/  via @Gnews202064
85,"corrosive chemical
#coronavirus https://twitter.com/QuickTake/status/1220014347747045384 …",Emotet Uses Coronavirus Scare to Infect Japanese Targets https://www.bleepingcomputer.com/news/security/emotet-uses-coronavirus-scare-to-infect-japanese-targets/#.XjIZ-PI6S6I.twitter …
86,By KAREN ZRAICK via NYT #Health: What We Know About the Wuhan Coronavirus https://health-news-and-updates.blogspot.com/2020/01/what-we-know-about-wuhan-coronavirus.html#.XieKOnp0nVU.twitter …,"Chinese Authorities Confirms Death Toll From The Coronavirus Rises To 170, Confirmed Cases At 7,711"
87,First Patient With Wuhan #Coronavirus Is Identified in the U.S. - via @nytimeshttps://nyti.ms/2NMGhn3 ,U.S. stock #futures fall more than 1 percent as coronavirus fears spread - https://invst.ly/pn3x6 
88,"Medical staff transfer a patient at a hospital in Wuhan, China, the city where a flu-like coronavirus has killed six people. More photos: https://reut.rs/38n1oEq pic.twitter.com/su3qnqGqnZ",The Coronavirus Reveals the Twisted Conformity Between Fashion and Fear - Grit Daily The Coronavirus Reveals the Twisted Conformity Between... - https://gritdaily.com/coronavirus-reveals-twisted-conformity-fashion-fear/ … #health #Jewelry #love #lifestyle #Watches #deals
89,Treatment free for all novel coronavirus patients isolated in HK https://gnews.org/92635/  via @Gnews202064,"Equity index futures opened flat but have come off swiftly  since. 

What has spooked markets? 
- Foxconn staying closed? 
- WHO chief saying we have only seen ""tip of the iceberg""?
- 97 new coronavirus deaths on 9 Feb?
- All of the above? pic.twitter.com/jH7a9oCHLJ"
90,"Linda's coverage of the Wuhan Coronavirus continues. Click on the link for more up to date news. Only on http://Earthfiles.com 
https://bit.ly/36xe2PY pic.twitter.com/Klx0EGR5WI","First round of real flow this week comes in early Asia-Pac trade, as e-mini S&Ps & T-Notes break their respective lows & highs from Friday's session. Nothing in the way of immediate headline flow out there, #Coronavirus worry still evident."
