,Positive,Negative
12,Politico: '#Cuomo’s #Coronavirus #Halo Begins to Fade' | Newsbusters,"China’s coronavirus outbreak has slammed its demand for Iranian crude oil, dealing another blow to the Islamic Republic’s embattled economy https://www.wsj.com/articles/coronavirus-outbreak-slams-irans-embattled-economy-11581627392 …"
13,Trump campaign is creating an alternate reality online about coronavirus - The Washington Post ,"Jesus H.
Hurt the poor to use funds for coronavirus?? WTF!! https://twitter.com/ThePlumLineGS/status/1232410847781249035 …"
14,"Chinese State Media Leverages Susan Rice Op-Ed To Absolve CCP of Coronavirus Responsibility http://thenationalpulse.com Susan Rice writing Op-Eds to support Communist China Anti-American Propaganda personally, I'm shocked(not)","Minnesota has Hockey Fever (and also as of today one case of COVID-19 coronavirus. Which is awkward timing)

https://www.google.com/amp/s/amp.sctimes.com/amp/4978604002 …https://twitter.com/JeffMacke/status/1235986554058760192 …"
15,@grantstern Top psychiatrist explains why Trump's coronavirus response is worse than having no leader at all ,BREAKING: Kansas announces its first death from COVID19 coronavirus - KCTV
16,Coronavirus - Here's the Truth https://www.bitchute.com/video/BaGPRnbne1VS/ #BitChute,"In Venezuela, we are facing the #coronavirus with nearly 90% of the population living in poverty & increased inequalities due to de facto dollarization of the economy

#CoronavirusEnVenezuela
cc @AulaAbiertaVE @Uladdhh @FundaREDES_ @gritemoscb_vehttp://www.heartsonvenezuela.com/complex-humanitarian-emergency-hearing/ …"
17,State Department Authorizes Evacuation of Diplomats From China Amid Coronavirus Outbreak: https://sputniknews.com/us/202001301078183434-state-department-authorizes-evacuation-of-diplomats-from-china-amid-coronavrius-outbreak---report/ via @SputnikInt,
18,How will COVID19 aka “the Corona virus” impact Supertuesday voter turnout? #Coronavid19,
19,"IF #COVID19 infections appear in Syrian refugee populations AND refugees start moving en masse (like the did in the past), reaction in European countries is likely to be extreme, uncoordinated, and contraindicated. Both official gov actions and civilian groups/mobs 5/x",
20,#COVID19 more widespread in America under @realDonaldTrump then Ebola was under @BarackObama .....just saying ,
21,Xinhua: Chinese health authorities announced Thursday that 571 confirmed cases of pneumonia caused by the novel coronavirus had been reported in 25 provincial-level regions in the country by the end of Wednesday.The pneumonia situation had resulted in 17 deaths in Hubei Province.,
22,"White House tells airlines it may suspend all China-US flights amid coronavirus outbreak https://cnb.cx/37CeIov 
#bloomberg #tco #QAnon #cnbc #foxnews #msnbc #cnn",
23,'Rapidly evolving situation:' 7 people now tested for coronavirus in Wisconsin http://via.fox6now.com/7KNCi  via @fox6now,
24,Coronavirus fears prompt Ohio's Miami University to postpone college basketball games https://fxn.ws/38Ild9i  #FoxBusiness,
25,"Coronavirus: suspected case in Vienna - Chinese woman affected
https://orf.at/stories/3152262/ …",
26,Hey boss I cant come to work today you know that coronavirus yeah I had a case of coronas and got sick,
27,"X  = ?
C  = 1000 + X
X  = C - 1000

BREAKING: Number of confirmed Coronavirus cases surpasses 1000
World Health Organization (W.H.O.) says it's too early to declare global public health.What number (X=?) has to be the WHO to declare global health. #WHO #Health #ChinaVirus #Viruespic.twitter.com/dC4vbeJItO",
28,There are MANY unknowns! NC just put a patient in to Isolation for Coronavirus. STOP all travel from China until further notice.,
29,"Wuhan, the hardest-hit city of the novel coronavirus outbreak in central China, has planned to transform 24 general hospitals for temporary use to cope with the increasing number of patients with fever, said the city's health commission on Saturday.",
30,"When the Left is left with nothing, they break out headlines of news on Trump's face, tan line, make-up line, or what mob movie title best describes him. News? Headline news? We got Coronavirus but lets talk about tan lines today people, cause that is Liberal logic! #orangefacepic.twitter.com/k0PLIl0oqY",
31,"When the Left is left with nothing, they break out headlines of news on Trump's face, tan line, make-up line, or what mob movie title best describes him. News? Headline news? We got Coronavirus but lets talk about tan lines today people, cause that is Liberal logic! #orangeface",
32,"They already know, but this will make it official and hopefully justice will be served: https://abcnews.go.com/Politics/white-house-asks-scientists-investigate-origins-coronavirus/story?id=68807304 … #coronavirus",
33,"""Hubei reports 81 new deaths, 2,147 new cases""
Many people believe these numbers are significantly UNDERSTATED!
https://news.rthk.hk/rthk/en/component/k2/1507509-20200209.htm …
#foxnews #tcot #maga #BBCNews #QAnon #Reuters #bloomberg @wmalDC @RT_com
#coronavirus",
34,It’s all fun and games until she spreads the coronavirus to him. https://twitter.com/playful_heart/status/1226175926716624897 …,
35,How’s does the Coronavirus spread again?!!,
36,"Another Taiwanese has tested positive for the novel coronavirus after a recent trip to ITALY, bringing the total number of confirmed cases of the respiratory virus in Taiwan to 17 https://focustaiwan.tw/society/202002080010?utm_source=site.twitter&utm_medium=share&utm_campaign=twuser …
#maga #QAnon #tcot #foxnews #MTP #bloomberg #cnbc @rt_com #BBCNews #reuters",
37,"Japan confirms ‘about 10’ coronavirus cases aboard quarantined cruise ship carrying 3,700 passengers & crew — RT World News https://www.rt.com/news/480084-japan-cruise-ship-coronavirus/ …",
38,"China's Hubei province, epicenter of coronavirus outbreak, reports... https://reut.rs/2SkK5gS ",
39,"UK - NEWS
Cambridge
The real reason coronavirus convoy drivers didn't wear protective gear
https://www.cambridge-news.co.uk/news/uk-world-news/why-coronavirus-mask-drivers-coaches-17671978?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar …
#BBCNews #reuters #CNN #tcot #foxnews #QAnon",
40,Two new ‘presumptive positive’ coronavirus cases in British Columbia /via @globeandmailhttps://www.theglobeandmail.com/canada/british-columbia/article-two-new-presumptive-positive-coronavirus-cases-in-british-columbia/?utm_medium=Referrer:+Social+Network+/+Media&utm_campaign=Shared+Web+Article+Links …,
41,WHO accused of ‘delaying’ coronavirus response https://www.news.com.au/world/asia/who-accused-of-delaying-response-to-coronavirus-outbreak-to-appease-china/news-story/5b062eec927cc6819bf90d5e7e5f1c07#.u1xka … via @newscomauHQ,
42,Quebec couple on cruise ship Diamond Princess diagnosed with coronavirus https://montrealgazette.com/news/quebec-couple-on-cruise-ship-diamond-princess-diagnosed-with-coronavirus/ …,
43,BREAKING NEWS: 39 more on cruise ship in Yokohama test positive for coronavirus: gov't https://english.kyodonews.net/news/2020/02/0121f9bfe4e5-breaking-news-39-more-on-cruise-ship-in-yokohama-test-positive-for-coronavirus-govt.html …,
44,G-20 to focus on impact of coronavirus on global economy https://english.kyodonews.net/news/2020/02/76775d690ba3-update2-g-20-to-focus-on-impact-of-coronavirus-on-global-economy.html …,
45,"Good read basically scientist say they don't know enough yet about how this virus will react to warmer weather.

Could coronavirus really be killed by hot weather? Scientists weigh in https://www.newsweek.com/could-coronavirus-really-killed-hot-weather-scientists-weigh-1486709 …",
46,Ten in North Dakota monitored for coronavirus | Grand Forks Herald https://www.grandforksherald.com/lifestyle/health/4958345-Ten-in-North-Dakota-monitored-for-coronavirus#.Xk3JlfLx7Ew.twitter …,
47,Huh  I rather go to China unprotected and walk into a hospital full of coronavirus patients pic.twitter.com/qdQFuBmOqL,
48,"No US coronavirus cases were caught by airport temperature checks. Here's what has worked

Ten passengers flew into US airports on commercial airliners and were later diagnosed with coronavirus.",
49,"I can't verify is this guy is telling the truth or not so I will leave it for you to decide.

New York Issued Gag order to Police over Corona Virus
https://youtu.be/_EwOvPvSQ-c  via @YouTube",
50,"14000 new coronavirus cases??!?!?! Holy shit, this might be the big one",
51,Coronavirus Update: 346 Americans Emerge From Quarantine At California Military Bases https://www.npr.org/sections/health-shots/2020/02/18/806985225/coronavirus-updates-hospital-director-in-wuhan-dies-of-covid-19?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social …,
52,Everything else has failed....you guys are out of “calling cards” so beat President Trump on the #Coronavirus ....I call BS!! https://twitter.com/washingtonpost/status/1232407787700920321 …,
53,"Well - Michigan’s 2020 overseas trip was ACTUALLY cancelled a month or 2 ago...

Why in the world is Michigan blaming a non-existent trip on Coronavirus? 

Is this the oddest headline-grab of all-time? https://twitter.com/chengelis/status/1232083677515059200 …",
54,"Has there been any study of receptor binding strength or death/recoveries for COVID or SARS relative to ACE2 gene variants?
Identifying those most at risk would let us focus protection on them.
#coronavirus",
55,Coronavirus triggers swift bipartisan backlash against Trump https://www.politico.com/news/2020/02/25/trump-officials-defend-coronavirus-request-117329 …,
56,79 confirmed cases of #Coronavirus in Italy.,
57,Air New Zealand halts flights to Seoul amid coronavirus outbreak https://www.tvnz.co.nz/one-news/new-zealand/air-new-zealand-halts-flights-seoul-amid-coronavirus-outbreak … via @1NewsNZ,
58," Sure, because where would America be without #Heroin, #Fentanyl, #Cocaine, #CrackCocaine , #CoronaVirus, etc. Without the CIA? #CIA=CocaineImportAgency",
59,The fact that #trump moved the date of his #Tulsa rally shows that he is not doing well in the polls. Wait til the… https://t.co/3AmeNm1wVN,
60,NEW: Trump Admin Killed Rule Designed To Protect Health Workers From Pandemic Like #COVID19. READ:… https://t.co/6U86DZrLDa,
61,"RT @Crypto_Bitlord: You can’t hide the data.

#COVID19 was clearly running rampant through China before October 2019 👀 https://t.co/T3IxBbZ…",
62,"RT @ConservativeJi1: On Wednesday of this week, there was ONLY ONE (1) hospitalization in the ENTIRE State of #Arizona for #COVID19!

If yo…",
63,"RT @HeatherEHeying: Boston Mayor: ""the health impacts of historic and systemic racism are clear in our #COVID19 case numbers.""

Hmm. Does *…",
64,"RT @Laurie_Garrett: Last night on @maddow I had the chance to lay out where this #COVID19 crisis was back in February, where the #pandemic…",
65,"RT @OffGuardian0: Let's be clear - whatever the motivation/good intentions of isolated individuals may have been, the degree of coordinatio…",
66,@theblaze @realDonaldTrump The dem party will say #Biden can’t debate because #COVID19 will be raging again #Plandemic2 #HealthHoax,
67,For the most part what the media and the Democrats are spewing regarding coronavirus is hyperbole and bullshit. But then that's the status quo for you congressman. Bovine excrement is all that comes out of your mouth. You and the truth don't know each other and never have,
68,He was wearing those golf duds first thing this morning in the WH when he signed the Bill for coronavirus funding ,
69,"What you need to know about the Corona Virus, and the main theme is relax... https://paleoceuticals.com/2020/03/04/what-you-need-to-know-about-the-corona-virus-and-the-main-theme-is-relax/ …",
70,Well HELL Maybe I should do like Trump & SNORT ADDERRALL up my big Jewish nose so I can just lie that #coronavirus is nothing more than the flu at 1% each year. https://twitter.com/atrupar/status/1235712349090263040 …,
71,@BNODesk @BNONews How often is your tracking Coronavirus map updated. There are many locations with Coronavirus infections that are not shown on the map.,
72,"NEW JERSEY -#CORONAVIRUS ALERT!
Officials urge residents to stock up on 2 weeks worth of food, medicine just in case. https://www.nj.com/coronavirus/2020/03/nj-coronavirus-update-officials-urge-residents-to-stock-up-on-2-weeks-worth-of-food-medicine-just-in-case.html …
#foxnews #tucker @seanHannity @marywalshradio @marklevinshow #maga #QAnon #tcot @redeyeradionet
@nypost @gatewaypundit @FDRLST #BBCNews",
73,UCLA canceling most in-person classes until April to protect against coronavirus https://ktla.com/news/local-news/ucla-canceling-most-in-person-classes-until-april-to-protect-against-coronavirus/ …,
74,Community #unity in #Italy during #coronavirus #coronapocalypse #QuarantineAndChill https://twitter.com/marvelxtina/status/1238580882841260033 …,
75,Coronavirus in Romania: PM announces harsher penalties for those who help spread Covid-19 https://www.romania-insider.com/coronavirus-romania-penalties-disease-control … via @Romania Insider,
76,And yet CDC just said that as of Friday 100 times more ppl died from Flu than from Coronavirus...,
77,@ChanelRion look at this 2007 document on Corona Virus https://twitter.com/RealJamesWoods/status/1241430375496212481 …,
78,"Boeing suspends dividend as coronavirus measure, CEO Dave Calhoun forgos pay for 2020

https://www.foxbusiness.com/markets/boeing-suspends-dividend-as-coronavirus-measure-ceo-dave-calhoun-forgos-pay-for-2020 …",
79,Community transmission of coronavirus likely statewide in Minnesota https://www.newsbreak.com/news/0OV5CY8K/community-transmission-of-coronavirus-likely-statewide-in-minnesota?s=ws_tw …,
80,"This Is What's REALLY Happening With Coronavirus Vaccines, Possible “Cur... https://youtu.be/lv2bQ6lMvvw  via @YouTube",
81,Coronavirus in N.Y.: ‘Deluge’ of cases begins hitting hospitals http://a.msn.com/01/en-us/BB11tKpb?ocid=st2 …,
82,"#QAnon 

Democracy 2020 Digest: Judge denies Ohio governor's call to reschedule primaries because of coronavirus
https://www.foxnews.com/politics/breaking-ohio-governor-says-we-cannot-conduct-this-election-tomorrow …",
83,"Sony suspends filming on musical CINDERELLA, halts pre-production on UNCHARTED movie due to coronavirus https://www.hollywoodreporter.com/news/sony-shuts-down-camila-cabello-starring-cinderella-musical-uk-1284823 … https://variety.com/2020/film/news/uncharted-production-halt-coronavirus-1203531976/ … #film #movies",
