,Positive,Negative
36,Spend just one minute in this hour to think of those who need our thoughts and prayers right now. #SpreadLove #SpreadTheWord #coronavirus #Coronaindia #CoronavirusOutbreak #COVIDー19,"UK's health authorities have increased the risk level for coronavirus in the country from low to moderate, the four Chief Medical Officers for England, Wales, Scotland and Northern Ireland said in a statement "
37,"A MUST SEE! WITH THE CORONAVIRUS YOU MUST LEARN TO BOOST YOUR IMMUNE SYSTEM THIS IS YOUR LAST HOPE. HEALTH IS WEALTH :)
https://www.youtube.com/watch?v=_sG0rxKYOqwBody …pic.twitter.com/F7YemiU0S7",WHO declares Coronavirus a global health emergency https://www.chronicle.ng/2020/01/who-declares-coronavirus-a-global-health-emergency/
38,"On the road somewhere in #America You just have to look for it...
#FrankGCaruso #Iseeyou #Love #Hope #Bestrong #Covid19 #Coronavirus #Quarantine #Italy #Brooklyn #NewYorkpic.twitter.com/HXAcSQhlTb",Coronavirus declared global health emergency by WHO - BBC News - Coronavirus declared global health emergency by WHO BBC NewsView full coverage on Google... #NewsAndInformation https://livingstrongtv.com/coronavirus-declared-global-health-emergency-by-who-bbc-news/ LIVING STRONG TELEVISION NETWORK
39,"This is how you fight the Coronavirus, stay home, drink and be merry pic.twitter.com/nTj1mTrZ0E",Coronavirus: China returnees should stay indoor – Senate https://www.chronicle.ng/2020/01/coronavirus-china-returnees-should-stay-indoor-senate/
40,,"Y’all love finding ways to box up race, don’t ya. Disappointed but not really shocked at some of you being ignorant towards Asian people. The corona virus isnt an excuse, but it’s sure letting your true colors show. I will be unfollowing the lot of you who wanna be stupid af."
41,,"An American who flew out of China on a chartered flight tried to leave a California military base where authorities have been monitoring nearly 200 people for coronavirus symptoms, health officials say. The person has been ordered to stay in quarantine. "
42,,I'm pretty sure Baygon can wipe out this Corona virus thing.
43,,"The Allied Pilots Association, a union representing 15,000 American Airlines pilots, has sued the company to halt the carrier's U.S.-China service, citing ""serious, and in many ways still unknown, health threats posed by the coronavirus"" "
44,,Here’s Exactly How the New Coronavirus Affects Your Body https://www.vice.com/en_us/article/4agxqm/exactly-how-new-coronavirus-affects-body-china-pneumonia?utm_campaign=sharebutton via @vice
45,,Is this corona virus or COVID19 mixed already in air? I’m worried to go outside without mask. #COVID19
46,,https://www.bbc.co.uk/news/health-51665497 Trump himself is not going to come up with the vaccine. Loads of labs around the world have developed a vaccine for this strand of Corona Virus (COVID19) and are conducting animal trials before human trials can be done.
47,,You can believe me or not but I have a family member I have suspicions that might have COVID19. She definitely had a lot of risk factors and she’s now ‘sicker than a dog’. But she says it can’t possibly be COVID19 bc it’s a China problem and has nothing to do w us in Canada. 
48,,Why did he delete this? #coronavirus #COVID19 
49,,"I guess you'll see if you & your family are okay in a couple of weeks. Airborne AIDS, aka #COVID19, is being treated with HIV meds."
50,,WHO live report on COVID19 
51,,What if none of the gays get #coronavirus because we are all on an antiretroviral that protects us? #Truvada #PrEP #covid19 jsksjksjksjsks 
52,,#Ramin_azizi is the second #Iranian nurse who sacrificed his life for saving people's life. We r so proud of him! #Baharlu_hospital #Tehran / February 27 . #Iran will stand! #Corona #CoronaVirusUpdates #COVID2019 #COVID19 #Covid_19 #كورونا #
53,,Traveler diagnosed with coronavirus in Thailand http://twib.in/l/GBa5594A7Kn7 
54,,"WHO says new China coronavirus could spread, warns hospitals worldwide https://www.reuters.com/article/us-china-health-pneumonia-who/who-says-new-china-coronavirus-could-spread-warns-hospitals-worldwide-idUSKBN1ZD16J?feedType=RSS&feedName=topNews …"
55,,"How long until #coronavirus hits the US? 

The WHO has issued a warning after 'mysterious' illness spreads from China to Japan as waves of tourists are set to travel for Chinese New Year. 

The virus has killed two and sickened at least 41 people. 

https://twitter.com/i/events/1217928133917044736 …"
56,,US airports screen passengers as coronavirus outbreak expands http://twib.in/l/qjq8Kxdb6prG 
57,,"With cases of the deadly respiratory virus originating in Wuhan appearing in Thailand & Japan, screenings of travelers from Wuhan are underway in U.S. airports. Health screenings & preparedness are critical in face of this global health threat #Coronavirus https://nyti.ms/2NDQulH "
58,,"The number of cases in an outbreak of a new strain of coronavirus in China is likely to have been grossly underestimated, according to a new study, which warns that human-to-human transmission of the mysterious virus may be possible. https://cnn.it/38dkhcS "
59,,"A second person has died in China from a new virus that has infected dozens of people.

Chinese scientists identified the illness as a new strain of coronavirus, which is in the same family as the deadly severe acute respiratory syndrome (SARS). https://cnn.it/2NAu3xX "
60,,The new case was detected just five days after #Thailand's first confirmed instance of the little-understood #Wuhan coronavirus. https://coconuts.co/bangkok/news/2nd-case-of-mystery-virus-detected-in-bangkok/ …
61,,"A second person has died in China from a new virus that has infected dozens of people.

Chinese scientists identified the illness as a new strain of coronavirus, which is in the same family as the deadly severe acute respiratory syndrome (SARS). https://cnn.it/3ahxza1 "
62,,Airport coronavirus screening expanded to 20 US airports http://twib.in/l/ALgxbaze6pR5 
63,,"Look at this guy desperate for clicks! 
#CORONAVIRUS CONFIRMED BIOLOGICAL TERROR WEAPON!! PLEASE SHARE W/ YOUR ... https://youtu.be/F0xD5FaFBdQ  via @YouTube"
64,,Corona Virus UPDATE | nurse talked about it. Be safe everyone https://youtu.be/zU14thgcpxQ  via @YouTube
65,,Qantas CEO: Coronavirus could put some Asia airlines out of business http://twib.in/l/59Xzp58x76ry 
66,,The death toll in mainland China from the Wuhan coronavirus stands at 213 https://cnn.it/2GzEuOt 
67,,"A little insight on the ""Coronavirus"".. Read!!! 

https://wol.jw.org/en/wol/d/r1/lp-e/102005920 …"
68,,"Jeff Bezos’ Hacked Phone, Coronavirus Hits the US, and More News #CyberSecurity #TechNews #OSINT https://www.wired.com/story/jeff-bezos-phone-hack-coronavirus-us-washington …"
69,,Unconfirmed reports of Wuhan making 3000 additional beds. Plus the fact of reports that there are many more people infected than they are saying. This could be much worse than we are being led to believe. #coronavirus #WuhanPneumonia #wuhan #ChinaVirushttps://twitter.com/Dali_Yang/status/1220036036136513538 …
70,,Still waiting on China’s major daily update on the #coronavirus #ChinaVirushttps://twitter.com/BNODesk/status/1221945278623879168 …
71,,"The United States is cautioning travelers to reconsider visiting China due to the threat from the coronavirus virus outbreak that has killed more than 80 and sickened thousands across that country, and has spread globally https://cnn.it/38Njj7I "
72,,"China had hidden the coronavirus from the whole country for 1 month,it’s guilty and evil to the world. But you said thanks to the evil and fool leader......"
73,,Is it safe to travel during the coronavirus outbreak? An infectious disease specialist explains.  https://tooeasytravel.com/out?url=https%3A%2F%2Fwww.vox.com%2F2020%2F1%2F29%2F21113282%2Fcoronavirus-travel-ban-advisory-china-is-it-safe … #TooEasyTravel
74,,CHINESE PRESIDENT: CHINA CORONAVIRUS & ANIMAL DISEASES FROM STRESSED ANIMALS - Sign the Petition! http://chng.it/FLCwDBZZ  via @Change
75,,"Countries are scrambling to evacuate their citizens from Wuhan, the epicenter of the novel coronavirus outbreak in Hubei province, as the number of cases overtake the 2003 SARS outbreak inside mainland China https://cnn.it/37ED1Ck "
76,,Funny how Bill Gstes owns the patent for the Corona virus!
77,,"Coronavirus's ability to spread getting stronger, China suggests https://www.theguardian.com/science/2020/jan/26/china-bans-long-distance-buses-from-entering-three-cities-to-contain-coronavirus-spread?CMP=share_btn_tw …"
78,,"Coronavirus fears spark Disney park closures in Shanghai, Hong Kong http://twib.in/l/GLXLkre76oRE "
79,,"Coronavirus is driving sales of face masks, a game called Plague, and an I Survived Coronavirus 2020 T-shirt - MarketWatch https://fook.news/ltbNgi "
80,,"THE REAL TRUTH ABOUT the Corona VIRUS
https://youtu.be/NVHFmVccWns "
81,,If China made this #coronavirus to start the zombie apocalypse I’d be ok knowing I could survive for at least a few years before I got desperate and tried looking a zombies butthole..... I know my weaknesses #applebees #Tennis #carvivalcruises
82,,"Excuse me? 
If there is a possibility of even 1 person on this ship that has the #coronavirus, then every passenger, including crew, needs to be quarantined for no less than 14 days. 
http://EVERY.SINGLE.ONE . 
#WTF 
This is not a game people.https://twitter.com/AlexButlertv/status/1225745065408155648 …"
83,,I am unable to retweet any tweets about  #coronavirus. It is hard to know what is true and what is a lie.
84,,"Any speakers who have been in Asia during the last 8 days will have their spots cancelled due to coronavirus. The spot previously reserved for @ToneVays, in LAX quarantine, will be filled by @officialmcafee appearing via satellite from Cuba | Joe Shu, CEO,http://meetup.com "
85,,"In a devastating blow to cruise industry @PrincessCruises confirmed Wednesday that 2,666 guests and 1,045 crew aboard the Diamond Princess cruise ship will remain under quarantine for at least 14 days after 10 people tested positive for the virus. #coronavirus #travelpic.twitter.com/GzO1QqyPUJ"
86,,Overall if China aviation sector is down 50% then rest of Asia Pacific down 25%. Losses from #coronavirus will be quite substantial says @AAPAirlines’s Andrew Hurdman  #singapore #travelpic.twitter.com/WygnLEexw5
87,,"I hope this means we aren't going exponential. But then again, if true that numbers are being underreported, then all bets are off. #Coronavirus #CoronavirusOutbreak #Wuhanhttps://twitter.com/apostolakis_s/status/1224823204654600193 …"
88,,"As the Wuhan coronavirus continues to spread beyond China, federal public health officials in the US are taking a rare step: issuing a mandatory quarantine -- the first one in more than 50 years https://cnn.it/36Xbdbg "
89,,"According to my friend from Hongkong, HK  refuses to close the border from China it might have a strike all medical staff coz the government is not closing the borders. #coronavirus"
90,,China vows to support markets and the U.S. limits flights to the mainland as a jump in fatalities stokes fears of coronavirus contagion https://trib.al/LQdvHPk  VIA @business
91,,"At @GBCollege we’ve placed dozens of additional hand sanitizers around campus. #coronavirus Be sure to wash your hands, and to stay home when sick. #HealthyCampus #myGBCpic.twitter.com/v3uYP8Ewlk"
92,,"The US State Department is recommending US citizens who remain in China take precautionary measures, including ""stocking up on food,"" in the face of the Wuhan coronavirus outbreak that has spread worldwide https://cnn.it/392omB9 "
93,,"As China and the world try to stop the spread of the novel coronavirus, the fight against another deadly disease, Ebola, has reached an encouraging ""milestone,"" the World Health Organization said https://cnn.it/37x7lxU "
94,,"Holy shit!!!!!    Coronavirus ‘super-spreader’ speaks out after infecting 11 others with virus

https://www.foxnews.com/health/uk-man-coronavirus-super-spreader-speaks-out …"
95,,Some 11 million Chinese who live outside China are now stuck - inside. Travel restrictions and cancelled flights creating havoc. The travel bans have been put in place with little warning by nations from New Zealand to Italy #Coronavirus #travelhttps://www.bloomberg.com/news/articles/2020-02-09/11-million-chinese-live-outside-china-many-are-now-stuck-inside …
96,,"Coronavirus Starting to Take its Toll on Manufacturing, Supply from China https://www.agribusinessglobal.com/markets/coronavirus-starting-to-take-its-toll-on-manufacturing-supply-from-china/ …pic.twitter.com/I5HiJyHEvd"
97,,Sony cancels PAX East attendance over coronavirus concerns - Polygon https://fook.news/3IrBd9 
98,,Maybe but definitely not in West Africa. The heat wave alone is the reason why Corona Virus is struggling to close https://twitter.com/UpulTR/status/1229175034817794051 …
99,,"The billion dollar question: Is the financial fallout from coronavirus a short-term problem or a longer-term trend?
https://cnn.it/2SCkDVA "
100,,"Chinese Car Sales Plummet 18% Over Coronavirus, And It Could Get Worse | Carscoops #carscoopshttps://www.carscoops.com/2020/02/chinese-car-sales-plummet-18-over-coronavirus-and-its-going-to-get-worse/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1581723495 …"
101,,"you make no sense. go ahead and get sick with coronavirus to own your political opponents, genius."
102,,China Virus: BTS Holds Empty Press Conference Amid Coronavirus Outbreak in Seoul - QuickTake by Bloomberg https://fook.news/XY8VUB 
103,,Coronavirus arrived in brazil. AAAAAH WE ARE GONNA DIE pic.twitter.com/8jynbXAAnK
104,,Coronavirus plunge wipes more than $250 billion from Big Tech stocks - CNBC https://fook.news/v6FYAs 
105,,Coronavirus Could Push Major Economies Into The Abyss – OpEd https://goo.gl/fb/LKuAmq 
106,,Valve say coronavirus impacted Index VR production - Rock Paper Shotgun https://fook.news/tRrBll 
107,,Trump Was Furious That Passengers With Coronavirus Were Brought Back to U.S. https://www.nytimes.com/2020/02/22/us/politics/trump-coronavirus-cruise-ship.html …
108,,"UPDATED UAE TOUR NEWS: Final two stages called off after two coronavirus cases confirmed

Two Italian staff members of one of participating teams test positive for virus

https://www.cyclingnews.com/news/final-uae-tour-stages-called-off-over-coronavirus-fears/ …pic.twitter.com/UG6G2o9sdk"
109,,"G20 Ready To Limit Effects Of Coronavirus On Global Economy, Saudi Finance Minister https://goo.gl/fb/VBuPfE "
110,,"G20 Ready To Limit Effects Of Coronavirus On Global Economy, Saudi Finance Minister https://www.eurasiareview.com/24022020-g20-ready-to-limit-effects-of-coronavirus-on-global-economy-saudi-finance-minister/ …pic.twitter.com/Jet0GZ27PK"
111,,Venice Carnival closes early as Italy tries to contain spread of coronavirus http://twib.in/l/K8zL6z6xpz8K 
112,,"#coronavirus spreading outside of Asia w/ 200 cases in Italy (three deaths). Asian financial markets opening now will probably push $BTC #bitcoin >$10,000 | >4,400 views of my well-received 42-minute interview w cointelegraph since it was posted Fridayhttps://www.youtube.com/watch?v=iol9w7xVV_c …"
113,,"RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…"
114,,RT @TravelMole: MPs brand BA a 'national disgrace' over job cuts https://t.co/cZoxWqSzWh via @TravelMole #BA #BritishAirways #pandemic #COV…
115,,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
116,,"RT @Masonic_Charity: Foods banks are facing record demand, so it’s vital that they remain well-stocked and able to distribute supplies. Fre…"
117,,RT @ANI: Loss of smell (anosmia) or loss of taste (ageusia) added to the list of #COVID19 symptoms by the Health Ministry. https://t.co/PM6…
118,,RT @AllRepublicans: @ChuckCallesto #Ask @GovMurphy @DemocRATs #NewJersey 👉Why 38% #COVID19 Deaths are from Nursing Homes.... ⁉️ https://t.c…
119,,"The #COVID19 situation report for 12th June, 2020 has been published providing a summary of the epidemiological sit… https://t.co/WXeAp6DuBM"
120,,RT @FBI: Do you shop online? You should beware of sellers who demand you pay fees related to fake #COVID19 shipping laws or regulations. Th…
121,,"RT @inzyrashid: REVEALED: “Stakeholders expresssd deep dismay, anger, loss, and fear in BAME  communities”

More about what’s in the unpubl…"
122,,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
123,,RT @NEJM: Diabetes is associated with an increased risk of severe Covid-19. New-onset diabetes and metabolic complications of preexisting d…
124,,RT @ohmySnafu: And we have it bad..
125,,"RT @NurseNatNat36DD: How's everyone's #Friday night starting off?  Hope a #Naughty #Nurse makes it even better!! 
#7YearsWithBTS #COVID19 #…"
126,,"RT @drapr007: #Retweet if you want capping in treatment charges of #Covid19 in private hospitals so that Common people can bear it.

@drhar…"
127,,The latest The storiesandstrategy Daily! https://t.co/1wnOa6LPyF #covid19 #3dtechnology
128,,"[ FDA . gov ] #Coronavirus (#Covid19) Update : Daily Roundup June 12, 2020 . supplements, products that give off el… https://t.co/DXFSR4qgQv"
129,,"RT @icssindiaa: Reasons for hacking
https://t.co/ESUcGlSpBb

#browser #hacking #security #lan #tool #attack #malware #youtube #cybersecurit…"
130,,How the pandemic fast-tracked this multibillion-dollar industry https://t.co/oD6cVnZAkU via @CNBC ht… https://t.co/zuDiTnGAkW
131,,"RT @mtracey: Last week Sadiq Khan said he ""stood with"" the mass gatherers in London despite the obvious health threat their actions created…"
132,,"#coronavirus #COVID19 #COVID is too mutant.
Now it's hard to find a #vaccine or an alternative therapy to avoid fut… https://t.co/u6j6LDRkB2"
133,,"RT @usembislamabad: Abdul Rehman Khan &amp; his family are just a few of the 3,200 people we helped return to the United States from Pakistan d…"
134,,"RT @GregProops: Wear your mask for all of us.
#WearAMask"
135,,"RT @DrNinaRadcliff: The 2nd wave of #COVID19 has hit #America. It wasn’t a matter of if but when. Until a #vaccine, med is developed we mus…"
136,,"RT @veganforlife365: Veganism is not extreme. 
If you can't tell children what happens to farm animals then maybe what you are paying peopl…"
137,,RT @rohini_sgh: Besides Balkrishna who were the other ‘scientists’?
138,,"Conspiracy theories help coronavirus take root in Pakistan.
Religious fervour and distrust of government combine wi… https://t.co/RduW2tct3v"
139,,"RT @BRepairers: UPDATE: The @MSNBC special w/ @JoyAnnReid &amp; @RevDrBarber, “American Crisis: Poverty and the Pandemic” has been rescheduled…"
140,,RT @postition: @Big_Curmudgeon @suepeac @AlbertaYoda @JayneBarnard1 @JustinTrudeau @CPHO_Canada @jkenney   I don't understand why @CanBorde…
141,,Just found this interview I gave a few years ago on #onlinelearning to @USNewsEducation. Thought it would be useful… https://t.co/BYH29ee3wI
142,,Iran: IRGC Sets Up Biological Base For Coronavirus Fight https://www.eurasiareview.com/03032020-iran-irgc-sets-up-biological-base-for-coronavirus-fight/ …pic.twitter.com/N0Shb4Qygt
143,,"What #symptoms to be on the lookout for and how to #protect yourself from #coronavirus
https://www.cnn.com/2020/03/01/health/coronavirus-symptoms-treatment/index.html …"
144,,"#China pollution declines as virus shuts down factories

Pollution levels over China have declined significantly 

US space agency NASA says partly due to the economic slowdown following the  coronavirus outbreak

#Coronavirus #Pollutionpic.twitter.com/GwjXOcsfRK"
145,,"“Yes, I’m speaking to you. Our Lega President Paolo Dal Pino. Shame on you."" 

Steven Zhang has taken to Instagram to criticise the Serie A chief over his handling of the coronavirus crisis "
146,,EBay bans masks and hand sanitizer after coronavirus price gouging https://www.latimes.com/business/technology/story/2020-03-06/ebay-bans-n95-masks-hand-sanitizer-coronavirus-price-gouging …
147,,SXSW canceled due to coronavirus after Austin declares 'local disaster' https://www.cnbc.com/2020/03/06/sxsw-cancelled-due-to-coronavirus.html …
148,,"The spread of coronavirus has prompted educational institutions around the world to postpone or cancel student foreign exchange programs. We hear from college students in Italy, France, Shanghai and Semester at Sea.

Watch ""Go There"" on Facebook at 8p ET: https://cnn.it/3cGFZt0 pic.twitter.com/T9wwdROF9F"
149,,So waiting for the Fed 180. When you say that there is a retail bull trap now do you think that probably they blame the diffusion of corona virus in US if it happens? In fact it would be easy...
