,Positive,Negative
20,The number of coronavirus cases has EXPLODED the last 2 days in Italy. There is now 917 cases of coronavirus in Italy. That's 267 NEW in just 24 hours. This is insane. #COVID19 ,BREAKING: Belarus reports its FIRST case of #COVID19 #coronavirus #CoronaVirusUpdates
21,"I’m at the airport in #Copenhagen and absolutely nobody is using masks here. Staff, shop assistants and passengers included. #Denmark #Coronavirus #COVID19",New cases of deadly coronavirus detected in China ahead of busy new year period https://www.nbcnews.com/news/world/new-cases-deadly-coronavirus-detected-china-ahead-busy-new-year-n1118531 …
22,".@latimes wrote ""#Iran became a hot zone for #coronavirus in the #MiddleEast"" ..and yet regime continues to cover-up the scope of #COVID19 spread in Iran and has prevented @WHO delegation from entering Iran.",#Coronavirus It looks as if the Corona virus outbreak in China could be much more serious than previously thought.  Coronaviruses tend to rapidly mutate and are responsible for around a quarter of all cases of the common cold.   https://www.bbc.co.uk/news/health-51148303 …
23,Has CoVID19 now been identified in family pets? ,"There are some crazy scientists  claiming you can die from the #coronavirus
The same scientists also claim that climate change is real.

#Wuhan"
24,@JohnsHopkinsSPH @JohnsHopkinsCCP Hi United Kingdom not showing on your map at: https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 I think that is an error. #COVID19,Stomach-churning recipe for bat soup linked to coronavirus outbreak https://www.dailystar.co.uk/news/world-news/stomach-churning-recipe-bat-soup-21345300?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar …
25,"#CoronaVirusUpdates for Eastern Europe: -New cases reported in Estonia, Belarus, Romania, Poland, and Lithuania -Most cases transmitted by patients who have travelled from Italy or Iran -#COVID19 virus has spread to all continents except Antarctica #COVID2019",China’s Deadly Coronavirus Cover-Up Is Getting Worse as First Case Hits U.S. https://www.thedailybeast.com/chinas-deadly-coronavirus-cover-up-is-getting-worse …
26,The call for proposals on the #coronavirus #COVID19 from @IMI_JU should start in the first week of March. #EuropeanPartnership https://imi.europa.eu/news-events/newsroom/imi-planning-eur-45-million-call-proposals-covid-19,"Now that #coronavirus #2019nCoV has reached Germany, things are about to change in Europe we suspect."
27,"Really useful thread containing advice about dealing with #CoronavirusOutbreak. Please share with friends and family. Don't panic, but be prepared. This is likely to be a marathon not a sprint. #COVIDー19 #covid19 ",#BREAKING The death toll in #China from the #coronavirus #2019nCoV is now 41 peoplehttps://twitter.com/StephenMcDonell/status/1220856103329763328 …
28,"#Iran's Ministry of Health: Until now, 388 people have tested #COVID19 positive and 34 people have passed away. (These numbers are ridiculously low.) ",Peter Piot @LSHTM: Novel #coronavirus a 'global health emergency' https://cnb.cx/2U16N06 
29,Really excellent #covid19 tracker ,I’ll try with a scarf since there’s a lot of psychosis about the corona virus here and using a mask would probably make people more alarmed xD (I’m sorry you also have to deal with allergies they suck)
30,How is London @HeathrowAirport monitoring  #coronavirus on direct flights from Wuhan? #WestLondon #Health #Lungs #NHS #coronavirus https://twitter.com/discoverchina01/status/1002295561226252293 …,"#COVIDー19 #Coronavirus Infections of 20 February 2020 (Paris)
74,541 PRC  
621   Others 
84   Singapore  
84   Japan  
63   Hong Kong  
35   Thailand  
23   ROC  
22   Malaysia  
16   Germany  
16   Vietnam  
15   Australia  
15   US 
12   France "
31,@londonheathrow given the direct flights from Wuhan and the spread of #coronavirus to Japan and Thailand can you advise if there are health safety measures in place to prevent the spread in the UK? https://twitter.com/DiscoverSanya/status/1002295531211804673 …,#Coronavirus/#COVIDー19 has infected and killed two people in #Iran. The Iranian government is almost as untrustworthy as #China’s. Numbers might be higher than reported but it’s uncertain.pic.twitter.com/e1rCKMctNE
32,#coronavirus this is the ICL report:  http://www.imperial.ac.uk/mrc-global-infectious-disease-analysis/news--wuhan-coronavirus/ …," Unfortunately, the special screening of #DongJu originally scheduled for today 13Feb was postponed due to the coronavirus outbreak
Sky, his co-stars & Director Im were supposed to make an appearance after the screening.

#kanghaneul #강하늘 #동주 #박정민 #이준익 #parkjungminpic.twitter.com/mDsygc25b3"
33,"All of a sudden the wearing of masks is permitted in #Hongkong
#Wuhan
#coronavirus","Some people don’t like others using #CoronaVirus in distasteful jokes as you have. 
Suggesting death to innocent members of society & your fear of a continent because of 1,000 deaths coupled with your foul attitude also come across as crude, prejudice and narrow minded"
34,"Let’s hope Matt Hancock and @PublicHealthEng see this message and respond!

Coronavirus: academic had no official contact on return from China https://www.theguardian.com/science/2020/jan/25/coronavirus-academic-had-no-official-contact-on-return-from-china?CMP=share_btn_tw …","The most worrisome thing about the #Coronavirus is not so much the death toll, but the societal disruption it brings. Now that infections are rapidly popping up across our #continent, we must brace ourselves for further chaos. This might really start affecting our daily lives.pic.twitter.com/uAvAlpXd6E"
35,"Oh! #coronavirus (presumably #2019nCoV - will see what other reports have to say) confirmed case in Bavaria, #Germany, according to this.https://twitter.com/eha_news/status/1221937687067799552 …",Reduce your risk from #coronavirus
36,Chinese city plans to build coronavirus hospital in days https://www.theguardian.com/science/2020/jan/24/chinese-city-wuhan-plans-to-build-coronavirus-hospital-in-six-days …,RT @Manzoor65096707: I don't know how they take us for granted. Do they think Pakistanis are fool
37,"University Johns Hopkins
CORONAVIRUS 2019-nCoV VISUALIZED
https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …",What's the impact of the #coronavirus outbreak on Europe's audiovisual sector and how to face the challenges after… https://t.co/zOiy2rbIVD
38,"Many #airlines suspend traffic to #China. With reason, imagine the even more rapid spreading of the #coronavirus with all international flights. #travel #MBDAviation @WHO #healthpic.twitter.com/LEEGGtiB2Z","RT @iran_policy: Maryam Rajavi: Mullahs’ Regime Uses #Coronavirus as a Replacement for the Execution of Political Prisoners 
United Nations…"
39,"The genesig Real-Time PCR COVID-19 (CE) is CE-IVD marked and intended for in vitro diagnostic use in #Europe
#ncyt #coronavirus https://www.genesig.com/products/10039-coronavirus-covid-19-ce-ivd#purchase-options …","Latest #News in Brief – June 13, 2020
#Iran: #Coronavirus Death Toll in 330 Cities Exceeds 51,200
#MaryamRajavi: Mu… https://t.co/mWYZwjhO0X"
40,RT @AFP: #UPDATES Eleven residential estates in south Beijing are locked down due to a fresh cluster of #coronavirus cases linked to the ne…,"UPDATE #COVID19
🇷🇺 Russia, June 13

Confirmed cases: 520,129 (+8706 in 24 hrs)
Deaths: 6829 (+114 in 24 hrs)

After… https://t.co/tdfTiuh0MU"
41,The latest #OpenData Daily News! https://t.co/Uiplrx1pTe #coronavirus,"RT @GreenPartyMolly: Awful to hear that Brazil (pop 210m) has overtaken UK (pop 60m) in terms of #COVID19 deaths, with US (pop 330m) at top…"
42,"RT @brexit_sham: Astounding footage of @BorisJohnson 'cramming covid' on his return from a two week Kent jolly with Carrie Symonds. 

Crimi…","RT @BarryNL: Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel wel…"
43,"RT @LindseySnell: Tagesschau reported that the Turkish gov is preventing at least 66 German citizens from leaving Turkey, for such offenses…","RT @NHSMillion: This is shocking and unforgivable

Prof Neil Ferguson says if the UK had entered lockdown a week earlier the total number o…"
44,"Fengtai District in Beijing has launched wartime-like control measures to curb the spread of the #coronavirus, afte… https://t.co/j5ZIAslyuv","@13sarahmurphy It's more than that. The reason he's doing it is for distraction from 64,000 #Covid19 corpses on his watch."
45,"In #Hungary, living on the streets is against the law. Photographer @ilir_tsouko captures the personalities of the… https://t.co/V6wtFFgCBP","That's such a stupid thing to have done, it's would be unbelievable if it was not Boris Johnson!"
46,"RT @ESEndocrinology: Thank you those you attended Thursday's excellent ESE Talks about #insipidus. 

3 previous COVID-19 ESE Talks on diabe…",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
47,"Art &amp; Life For The Modern Times ¶ Breaking News, Top News &amp; World News ☞
 https://t.co/WJJ6rjHfHe #covid19 #malaysia","RT @redsonya241: Should the @Conservatives government be held to account for the avoidable death toll of #COVID19? 

Is it genocide when th…"
48,real knowledge. https://t.co/p2oSIW9Hr1,Who exactly was running the country at this point? Frightening.
49,"The #COVID19 pandemic has been accompanied by a massive wave of false/misleading information.

🔎 The Joint Communic… https://t.co/BpULNi4qO6",RT @ThatTimWalker: This will be an odd chapter in The Decline and Fall of Great Britain. In the same month Michael Gove committed the count…
50,"RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…",RT @ajplus: The Navajo Nation has the highest #COVID19 infection of anywhere in the U.S. Meet the volunteers who are fighting back to save…
51,RT @Ianblackford_MP: Memo to @Keir_Starmer it is notable that the Labour first minister in Wales recognises the need to protect jobs throug…,"RT @antonioguterres: People with albinism continue to be the target of stigma, discrimination &amp; violence - including amid #COVID19.

The UN…"
52,RT @techforcatch: 10 innovative coronavirus solutions created during online hackathons https://t.co/CKEPaGGNqQ via @EU_Startups #startups #…,"What if the #COVID19 crisis could be the start of something new? 

Here are some ideas ⤵️ https://t.co/UIsmGqVCfj"
53,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",RT @hsbalata: An interesting (and tragic) report of Italian doctors who lost their lives to #COVID__19. Primary care physicians by far the…
54,"Have you read our latest Coronaprofile? 🗣️

An Imperial College London team designed a new, improved #ventilator in… https://t.co/OZSkQNa9II",Coronavirus makes you have bad takes on twitter so be careful out there and check your timeline regularly
55,"RT @SamCoatesSky: 👀Want to know what the government will recommend in its PHE report into Coronavirus impact on the BAME community, due to…","The fact Corona is taking a hit to their sales because of the Corona virus, shows the lack of intelligence in this world.."
56,RT @santinoregilme: My reflection about #COVID19 and the multiple crises of human dignity 👇🏾👇🏽👇🏼,"#DEVELOPING: Dow futures tumble 1,000 points as oil price war adds to coronavirus stress."
57,"RT @DSMeu: The #COVID19 pandemic has been accompanied by a massive wave of false/misleading information.

🔎 The Joint Communication publish…","As no hacks been punished for helping to launch the Iraq invasion, covering up 2008 financial crash, destruction of Libya, near destruction of Syria and razing to the ground of Yemen they lie about the corona virus without a care in the world. Press needs to be held accountable."
58,"RT @KyivPost: The number of #COVID19 cases in #Ukraine is skyrocketing. The last 24 hours saw a record 753 new confirmed cases, bringing th…","In the coronavirus crisis, our leaders are failing us | Gordon Brown https://www.theguardian.com/commentisfree/2020/mar/13/coronavirus-crisis-leaders-failing-gordon-brown …"
59,"RT @sadiaran: BMA Council Chair tells #BBC ethnic minority doctors feel let down, as @AmaraSophia’s research reveals hundreds have not had…",This coronavirus crisis has forced the retirement of pantomime Johnson | Andrew Rawnsley https://www.theguardian.com/commentisfree/2020/mar/15/this-coronavirus-crisis-has-forced-the-retirement-of-pantomime-johnson?CMP=share_btn_tw …
60,"RT @ICLEI_Europe: How can #SmartCity solutions drive a sustainable recovery following #COVID19?

Join the #EUSmartCities Matchmaking event…","@Southwark_News Inevitably, UK & USA citizens will not be allowed into foreign countries forever or until a vaccine for this corona virus is widely available, if ever. This is due to gross  mismanagement of a pandemic by arrogant & incompetent politicians & their worse advisors."
61,"RT @StefSimanowitz: 1/. I’m no scientist so please correct me, but it seems one of the key early errors of the govt’s #COVID19 strategy was…",
62,But gas from a criminal syndicate appears cheaper because they extort an entire nation to serve a happy few mob gan… https://t.co/P18qf78c5i,
63,RT @derekjames150: Is there anyone in the world who honestly believes that this totally inept Government will suddenly come good and make a…,
64,@Powerbetter transforming part of an old British Sugar Facility through #covid19 over past number weeks with… https://t.co/vvzVmPMOzG,
65,CEO of @TRF and #EYL40 @AntoZappulla was interviewed by Italian TV on the topic of #COVID19's impact on the freedom… https://t.co/ZlrRmNqSKk,
66,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…",
67,"What sort of feckin’ retards claim to be British patriots &amp; perform Nazi salutes at the cenotaph?
Maybe they have… https://t.co/Ysg7trlq6t",
68,"RT @JAndritzky: #COVID19 fiscal support: announcement economics?

Underexecution of fiscal measures is not new. In 🇩🇪, half of €50bn suppor…",
69,"RT @BarentsNews: Norwegians can from Monday transit through northern Sweden en route to Finland, but no overnight stays are allowed and soc…",
70,"Thanks to a strong young green lobby at the #EGP31 Council, 🌻 Greens across Europe just agreed that there will be n… https://t.co/XIa25UJgYq",
71,"By almost any measure, Germany has managed the #COVID19 epidemic better than most other countries. What did it do r… https://t.co/H8SEGNf3pj",
72,"RT @freedomunitedHQ: Across the globe, many #domesticworkers were forced to live with their employers to #StopTheSpread of #Covid19. Leavin…",
73,Google translate,
74,"""#Strategiclitigation, alongside advocacy and other efforts, has a major role to play in challenging the most egreg… https://t.co/9RcMF2RPyJ",
75,"RT @Dr_PhilippaW: &gt;90,000 #COVID19 cases not even allocated to any UK nation because UK Government set up parallel commercial Lab system, i…",
76,"RT @spornschlegel: The @EU_Commission published its new #MFF proposal w/ a 20% cut for ""Justice, Rights &amp; Values"" - despite #COVID19 puttin…",
77,"RT @SKyriakidesEU: To develop and distribute a safe and effective #COVID19 💉 for all citizens, we will need a common EU approach. Working c…",
78,#SaturdayVibes Amazing #AlinaHannah for your incredible insights into the #ArtWorld A fascinating look at different… https://t.co/LThl4sa0Fn,
79,"RT @IEA: In light of the extraordinary impact of the #Covid19 pandemic &amp; resulting lockdown measures on the energy system, we're publishing…",
80,Mardin #Turquie #COVID19 https://t.co/O60KJMiMAI,
81,"...Now questions are raised about their respective schedules.
#TheMatrix4 wrapped its first weeks of filming in… https://t.co/jRqyNVfC87",
82,"RT @CSOonline: As companies continue to deal with #COVID19, some IT tools are coming out as winners. @peterwayner lists the tech tools &amp; st…",
83,"North #Korea has fired three unidentified projectiles off its east coast, South Korea’s military says. #Coronavirus for North Korea",
84,Coronavirus (Covid-19) — NEJM ~ A collection of articles and other resources on the Coronavirus (Covid-19) https://www.nejm.org/coronavirus?query=RP …pic.twitter.com/xqIkY2ZXGv,
85,"UK #coronavirus crisis 'to last until spring 2021 and could see 7.9m hospitalised' https://www.theguardian.com/world/2020/mar/15/uk-coronavirus-crisis-to-last-until-spring-2021-and-could-see-79m-hospitalised?CMP=share_btn_tw … - interesting revelation, though annoyed @guardian @BBCNews & other #media still using linear graphs, rather than #logarithmic ones. The latter show more clearly what is 1/2",
86,March 19 Administrator Statement on Agency Response to Coronavirus via #NASAhttps://j.mp/3bb1vEr ,
87,"I suggest that while you are stuck at home, people, hiding from flu they call the corona virus, you read the whole of the Bible, both Testaments. And if you don’t understand something, just read on. You’ll be amazed how much wiser you’ll become. All the world’s wisdom is in it.",
88,Recognizing #IgnazSemmelweis and #Handwashing a #GoogleDoodle without a #birthday #Coronavirus #COVID19 #Semmelweis https://youtu.be/h8OX0FNWANM  via @YouTube,
89,"+UPDATE+

French media sources are reporting a Macron-Johnson row in which the French President told Boris Johnson that unless he too serious & immediate action to curb Coronavirus...the French govt would close their borders to all UK citizens arriving from UK.",
90,Here’s how social media can combat the coronavirus ‘infodemic’. ⁦@BostonJoan⁩ on ⁦@techreview⁩https://www.technologyreview.com/s/615368/facebook-twitter-social-media-infodemic-misinformation/ …,
