,Positive,Neutral,Negative
10,Man Sings 'God Bless America' Every Day To Inspire Neighbors During Coronavirus Lockdown ,Miscalculation at Every Level Left U.S. Unequipped to Fight Coronavirus - WSJ ,Another quote that has implication in the apocalyptic world that I am creating. SARS-CoV-2 will surely impact our world for generations to come. What would happen if a virus were genetically engineered? #amwriting #amreading #WritingCommunity #coronavirus
11,Thunderbirds flying over Temple Hospital saluting the unsung heroes of our day! #Temple #Hospitals #HeroesInTheHotZone #COVIDー19 #COVID #coronavirus #pandemic #ThanksHealthHeroes #HealthcareHeroes #FrontlineWarriors #FrontLineHeroes,Coronavirus Latest: Drive-By 100th Birthday Celebration Held For Woman At South Jersey Senior Center ,"“Lost jobs. Lost freedom. Friends, relatives, co-workers, and patients gone too soon.” @barbaralaker takes us to Beechwood Street in South Philly and tells the tale of tight-knit neighbors who are supporting one another through the coronavirus crisis 3/ "
12,'Possible Breakthrough': Oxford Scientist Says Coronavirus Vaccine Could Be Ready Within Months ,Tucker: Big Tech censors dissent over coronavirus lockdowns https://youtu.be/sPrbGU0Wyh4 via @YouTube,"Panama COVID-19: Two new deaths attributed to the novel coronavirus on Wednesday, raising the accumulated total to 178. 178 new reported infections, totaling 6,378. 1,042 new tests, totaling 29,837. Data according to the health ministry's director of epidemiology Lourdes Moreno."
13,Your daily agitprop: How Are Rich People Getting Richer During the Coronavirus Pandemic? | GQ ,Big commercial labs given priority for coronavirus testing equipment by feds ,Coronavirus Crisis: Bill de Blasio's Incompetence Endangered Lives | National Review 
14,What do you think if my coronavirus ponytail? I'm like cool poetry guy on campus now. ,‘It’s Not Mine Anymore’: KDKA’s Ken Rice On How His House Has Changed During The Coronavirus Pandemic ,"As the U.S. exceeds 1,000,000 coronavirus cases, our team in Washington, D.C. is examining the issues that likely won't be featured tonight during primetime cable news — including propo…​ "
15,"As we see acute strokes in the ED it is important to be mindful and screen for COVID19 Coagulation disorders in coronavirus infected patients: COVID-19, SARS-CoV-1, MERS-CoV and lessons from the past - ScienceDirect #COVID19 #stroke #neurologypearls","Tom Hanks -- who, along with wife Rita Wilson, also 63, were diagnosed with coronavirus last month in Australia -- had said that he would donate plasma to help researchers find a vaccine for COVID-19. ","How is it that Mike Pence and those around him can get tested all the time: “As vice president of the US, I’m tested for the coronavirus on a regular basis, and everyone who is around me is tested” yet Zoe Mungin, a teacher in NYC with symptoms, died after being denied twice? "
16,Watching an AMAZING @YouTube event with @StephenKing and @JohnGrisham right now. They are asking everyone to support independent book stores by making a donation to @BincFoundation ! They are small businesses struggling like we all are during #CoronaVirus,"“But when Joe’s cough finally let up in mid-April, and Angelina let him hold his son again, Baby Joe didn’t know his father anymore. He screamed.” As a new mom, this @lisagartner narrative on how exactly coronavirus spreads gave me chills. 2/ ",I know sports don’t matter and corona virus has consumed the world but Gronk and OJ Howard are gonna kill it this season.
17,GOP Senator Calls On Elected Officials To ‘Lead By Example’ And Follow Coronavirus Guidelines (Huffington Post) https://politicallybrewed.com/gop-senator-calls-on-elected-officials-to-lead-by-example-and-follow-coronavirus-guidelines-huffington-post/ via @Politically Brewed,The White House Gift Shop is selling coronavirus commemorative coins now ,"The @tribunedemocrat announces they're cutting back to 5-days-a-week, citing lost revenues due to the Coronavirus crisis as a final blow from economic challenges throughout the newspaper industry. "
18,"Talk about spin. #Bullshit During an exchange with reporters in the Oval Office on Wednesday afternoon, Trump argued that the main reason the U.S. has the world’s highest number of confirmed coronavirus cases is because “our testing is so superior.” https://www.washingtonpost.com/world/2020/04/29/coronavirus-latest-news/",Major Theater Chains Declare They Will No Longer Show Universal Studios Films Due to Coronavirus Response ,"25,000 new cases and 2000 deaths everyday is the new normal?? #coronavirus"
19,Coronavirus: Fauci 'really confident' those who recover will be immune - Business Insider ,"He either lies or is clueless. Trump on Wednesday softened his claim that the United States will “very soon” be conducting 5 million coronavirus tests per day, partially walking back comments he made at the White House less than 24 hours earlier. https://www.washingtonpost.com/world/2020/04/29/coronavirus-latest-news/",I don’t care how bad the corona virus gets I’m not dancing on Tik Tok lol.
20,Failed Presidential candidate Pierre Delecto is at it again..... Romney: ‘Understatement‘ to Say America ‘Didn’t Look Real Strong‘ with Trump‘s Coronavirus Response https://www.breitbart.com/clips/2020/04/29/romney-understatement-to-say-america-didnt-look-real-strong-with-trumps-coronavirus-response/ via @BreitbartNews,Sean Hannity threatens to sue the New York Times if they don't apologize and retract coronavirus story ,"The coronavirus is an ""all hands on deck emergency"" for state officials. "
21,You know you work in a Philly hospital when they start playing the Rocky theme at change shift to get you pumped up to fight the coronavirus #TempleStrong,They looked at me like oh no this bitch got the corona virus I seen they faces and straight went to get my mask ,"I have an aunt who will share something saying “heart react for all those loss to covid” and in the same breath share something that says coronavirus is fake, which confuses me because my grandma literally died of coronavirus"
22,NCDOT Looks to Drones as Coronavirus Relief Tool ,Checking In With Susan Koeppen: Health Care Official Says Hands-Only CPR Can Save Lives During Coronavirus Pandemic ,Florida medical examiners were releasing coronavirus death data. The state made them stop. http://www.tampabay.com/news/health/2020/04/29/florida-medical-examiners-were-releasing-coronavirus-death-data-the-state-made-them-stop/ #SmartNews
23,"Really? Nancy splurges on ice cream, while following stay at home guidelines. Trump shits on a gold toilet, hovers next to people at coronavirus presser, shakes hands and rage tweets. Where was McConnell?","When malls can reopen after coronavirus pandemic-related closures, expect them to look different. @[Lauren Mayk] has the details on the changes: http://on.nbc10.com/bTN4R5A","“The episode comes as New York City’s Orthodox population reels from the coronavirus, which has ricocheted through Hasidic neighborhoods in Williamsburg, Crown Heights and Borough Park. Those neighborhoods have had high rates of infection...” "
24,"Easton coronavirus relief fund helps 21 small businesses, mayor says ","Geek-Out Time! Can Zinc and Tonic Water ""Prevent"" #Coronavirus? Science R... https://youtu.be/CyiocCH1w3o via @YouTube","I find it amusing how protestors all over would act a fool across the country on the where abouts of another's death but wouldnt dare to protest to our government being unemployed due to the corona virus, lol. I had literally thought these riots occurring where COVID-19 inspired."
25,"If you'd like to read my blog where you can also purchase my novel, please check out my website. Here's my latest #blog post about life during the #coronavirus. https://www.deidrerobinson.com/2020/04/08/alpha-and-omega-ending-beginning-or-both/",REPORT: THIS STATE recorded zero new coronavirus cases for first time in nearly 7 weeks ,China targets citizen journalists reporting on coronavirus outbreak https://nypost.com/2020/05/29/china-targets-citizen-journalists-reporting-on-coronavirus/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost
26,like this if you think coronavirus should go away ,"It seems like in the era of things this President he can't admit that is wrong, as doesn't he knows we have Youtube and yet he still denys saying it. 1 thing this Coronavirus is doing is making time go faster. One thing he can't control. I it","Update: Philadelphia unsurprisingly could not keep the protests peaceful. Crowds, swat, fires, looting... wouldn't be surprised if coronavirus cases spike after today too. You're all idiots. You all suck. Selfish, stupid acts."
27,"Yes, he really said that. #WhatAJoke Kushner, praised the administration's response to the coronavirus pandemic as a ""great success story"" on Wednesday -- less than a day after the number of confirmed coronavirus cases in the US topped 1 million. ",People are emptying pharmacy shelves of an over-the-counter heartburn drug in the hope it might fight the novel coronavirus — before researchers have completed a trial of it for that use. https://www.washingtonpost.com/world/2020/04/29/coronavirus-latest-news/,Corona virus is coming
28,NEW THIS EVENING: An employee at the Main Street Bank location in Moundsville has tested positive for the coronavirus. ,York County sailor aboard USNS Comfort helps in coronavirus fight ,"""I guess those protesters aren't too concerned about coronavirus now are-"" No, they're just more concerned about the state of America's justice system - a markedly better reason to protest than, say, ""hair cuts"" or ""sports."""
29,"""Coronavirus live updates: NFL furloughs employees and cuts salaries as jobless claims could top 30 million"" ",‘Coronavirus Capitalism’ Is Coming for Public Schools ,Corona virus cases boutta rise from these riots and protests 
30,How are we supposed to believe and trust in the graphs and predictions about the Coronavirus from doctors if the we can’t even trust the forecast from the weatherman,Coronavirus Pennsylvania: In-State College Tuition Frozen For Next Year Due To COVID-19 Pandemic ,"""So MAGA"" The #TrumpDeathToll104K keeps growing, 1.8+ Mill Infected with #CoronaVirus~ 40 Mill+ unemployed &amp; Food Banks are overwhelmed by way too many hungry families trying to make it..!! #AmericaAintGreatYet"
31,$mark Was wonder why there was a spike some years back as well....... #stockstowatch #NASDAQ100 #NASDAQ #ArtificialIntelligence #healthcare #HealthTech #sharecare #coronavirus https://seekingalpha.com/article/4288160-buy-sharecare-pre-ipo-60-discount-remark-holdings,Here's how the major sports leagues are responding to the coronavirus http://www.erienewsnow.com/story/42071667/heres-how-the-major-sports-leagues-are-responding-to-the-coronavirus?utm_medium=social&amp;utm_source=twitter_ErieNewsNow,Four days of protests and suddenly the Coronavirus was a conspiracy that ‘never actually existed.’ I cannot make this shit up.
32,I’m a steel worker that was laid off for 7 weeks because of the coronavirus. The stimulus benefits to be honest it was great but I agree too much. I was glad when l was called back to work I’d rather earn my own way. P.S( Vote for America vote Republican)!,"CDC now recommends social distancing for pets after cats, dogs catch coronavirus from humans ",People keep mistaking allergies for corona virus
33,Well if nothing else these riots have cured the corona virus so that’s nice! Time to get back to living how we could have been for the last however many months,So if the coronavirus can be considered a biological weapon... Can we please prosecute the public figures who allowed coronavirus to spread through inaction or misinformation? Thanks #COVID19,2020 - worst year ever. #riots2020 #coronavirus
34,"Do you have a right to get coronavirus? Thinking here about risk vs. benefit, and the history of cowpox and smallpox. ",Recruiters Share 9 Mistakes Job Seekers Are Making Amid The Coronavirus Pandemic ,"With all this protesting across the country, the coronavirus might come back sooner than later. That's a major concern."
35,"As people watch the SpaceX launch, a reminder that Elon Musk tweeted men’s rights slogans and coronavirus conspiracies. Not a good dude.",Some Local Businesses Thriving During Coronavirus Shutdown http://www.erienewsnow.com/clip/15056745/some-local-businesses-thriving-during-coronavirus-shutdown?utm_medium=social&amp;utm_source=twitter_ErieNewsNow,"If #PresTrump can't run on a thriving economy, nor on his handling of the #coronavirus crisis, then maybe all he can think to do is a domestic version of ""Wag the Dog,"" and call down a quasi-militarized action on Americans protesting on American streets."
36,No school until coronavirus vaccine is available: Duterte | Philippines News | Al Jazeera ,"Coronavirus Pennsylvania: Phones Won’t Stop Ringing At Marinas, Golf Courses As They Prepare To Open ",Coronavirus news been damn near silent since the protests started 
37,You certainly couldn't make it up. Phil Vickery has the cure for diabetes and the corona virus. Complete bullshit from the Daily Fail as usual.,"During the coronavirus pandemic’s protective equipment shortage, when N95 masks spark bidding wars that drive the price up and leave many empty-handed, hospitals are looking for ways to reuse them. ","Delaware reports 9,422 coronavirus cases; 361 deaths "
38,"Hey @CVS i just watched a family of seven enter your store, walk around and buy things –NO FACE MASKS. I asked the clerk and she was afraid to confront them. WTF? Store #4029 Freedom Road, Cranberry, PA Not cool! #Pandemic #COVID19 #Coronavirus",Wine Shops Prove Essential During Coronavirus Pandemic ,They killed black men during pandemic because they know you guys would protest . Now thousands are out protesting and pretending corona virus is gone . Guess what ? More blacks will end up with the virus and prolly die in few weeks . I hate the racism but now is not for fights
39,"Good luck I hope it goes well! I definitely agree that your safety is number 1, no food is good enough to get coronavirus over!","Watch the Coronavirus Special Report to learn about new problems doctors are seeing connected to COVID-19, how local school districts are handling distance learning and how despite it all, now is a great time to adopt a new pet. Tonight at 7:30 pm on abc27. ","People sleeping under bridges, some haven’t had paychecks in months and yet we don’t have any shortages of millionaires and billionaires. As a matter of fact, the horrors of the Corona virus have fast tracked Bezos climb to be the first Trillionaire!!!"
40,Not so fast!!! You tank because there is rioting going on you're going to get away with this?? Nawwww... Coronavirus patients admitted to Queens nursing home — with body bags ,Can Labradors Sniff Out the Coronavirus? Scientists Are Investigating. https://www.thedailybeast.com/can-labradors-smell-the-coronavirus-scientists-at-university-of-pennsylvania-investigate?source=twitter&amp;via=mobile via @thedailybeast,Don’t fall for Orbán’s propaganda. Instead read @halmai_gabor Scheppele &amp; Mészáros in @Verfassungsblog. Also remember Hungary was an autocracy already long before the coronavirus emergency laws 
41,Survey finds 56% of parents have taken on debt due to coronavirus I think it’s clear the last relief bill was insufficient for everyday Americans ,"Telemedicine bill vetoed, mixed drinks bill still alive; universities freeze tuition; more: Latest on coronavirus in Pa. ",Hmmm...the ones causing the damage all seem to have their heads and/or faces covered. I doubt it’s in the cause of coronavirus prevention.
42,And niqab is the best protection against the Coronavirus so I recommend niqab and burka for everyone in this age of pandemic. ,Coronavirus In Pennsylvania: New Bill Would Allow Restaurant.. http://tinyurl.com/ydc7zutj,regardless of the plague of locusts #Locusts beyond the covid-19 #coronavirus amid racial murders #GeorgeFloydMurder today I saw hope for 2020 with SpaceX and #dragoncrew thanks so much!
43,"Pride for the alma mater! ""HKU ranks #1 in COVID-19 research worldwide According to Microsoft Academic, HKU leads the way in terms of saliency, number of citations, publications and H-Index in coronavirus research."" ",Five‐year‐old's cute depiction of COVID‐19 onset and symptoms. #COVID19 #coronavirus ,"@Jim_Jordan You lie. You would rather allow more Americans get sick with coronavirus and die. 101,000 dead Americans and rising. Just like you ignored OSU athletes being abused. Shame"
44,"Here in Philly, Nala is ready for this lockdown to be over STAT, like yesterday...#letmeout #coronavirus #covid19 #quarantine #lockdown #imdone ","Auditor general calls for greater transparency, more testing for nursing home coronavirus cases ","Also bold of you to assume that people will die if they get corona virus! Not everyone is dying from this, people can survive. Oh and one more thing, this wasn’t supposed to be an attack! This was supposed to be an educational opportunity about why people are choosing to protest"
45,"“What might be even more informative, is if we could look into sampling within different areas of Pittsburgh to get a better sense of where there might be hotspots,” CEE alumnus and instructor Joe Moore says. #coronavirus @dallasmoore_joe https://pittsburgh.cbslocal.com/2020/05/29/wastewater-could-help-detect-coronavirus-outbreaks/","WATCH: Dr. Mike is ""On Call"" tonight on FOX 29. Watch @MikeFox29 and Dr. Mike tonight at 6:30pm to answer your coronavirus questions and more. WATCH: http://www.fox29.com/live MORE: https://bit.ly/2KLF2CY","#Liar. Your failed coronavirus policies, your promotion of hate, racism, and violence have crippled USA."
46,"The fight against the coronavirus should be primarily focused on senior citizens and long term care facilities, mail-in voting should be primarily focused on serving the sick and elderly. Young and healthy people shouldn’t just be going back to work, but going to vote in-person. ",When the #quarantine got you #heated #CoronaVirus #CoVid19 #Wendys #Burgers #grandma #5G https://www.instagram.com/p/B_lMtPhBudf/?igshid=1mcpj93fqm8tx,Does this mean that bars can open up now that corona virus is gone?! 
47,Tune in to @SUTVNews at 7pm as I cover the deadly Coronavirus and how it has impacted China so far and a preview of the Super Bowl. A lot of good stories this week including the premiere of @DancisinTyler &amp; @pramsdale17 new documentary called “Bears That Care.”,"We are doing it wrong, Sweden has it right, why are we STILL locked down? Sweden Faces Coronavirus Without Lockdown ","None of this matters unless this happens in November. I would hope that he doesn't screw around with the election date using coronavirus as an excuse, and I've no doubt that the election will have all sorts of problems even if he doesn't."
48,China has confidence and capability to win the war against coronavirus: foreign ministry http://dlvr.it/RP4rwW,@jaredkushner declares #coronavirus response a success!! One a million infected and 60000+ dead and counting. Best numbers in world !!,https://youtu.be/KqWhFgDw790 wrote this 3 yrs ago &amp; here we are...nothings changed...but hopefully things are changing #GeorgeFloyd #protests #riots2020 #TrumpIsALaughingStock #coronavirus Lets not let this moment in time pass without massive changes #lovethyneighbor #LoveTrumpsHate
49,"A nice summary on the Coronavirus Situation: Novel Coronavirus 2019, Wuhan, China | CDC https://www.cdc.gov/coronavirus/2019-ncov/index.html via @CDCgov",Coronavirus Shaming in a Time of Zero Tolerance | Christine Rosen via @commentary,#Coronavirus #China Deaths Rise to 212; #WHO Declares Emergency: Virus Update http://a.msn.com/01/en-us/BBZuTLf?ocid=st
50,"""QAnon YouTubers Are Telling People to Drink Bleach to Ward Off Coronavirus"" via @RollingStone ""Hey, you've gotta respect their beliefs."" - @pattonoswalt","Coronavirus Philadelphia: City Seeing New Signs Of Hope As Construction, Golfing Can Resume On Friday ",Coronavirus - The Lies and the Truths https://youtu.be/hSIt496d82s via @YouTube RUT RO
51,"If Trump told his followers that drinking bleach would help prevent them getting the coronavirus,the ER rooms around America would be jammed.",Coronavirus Latest: Former Villanova Lacrosse Player Goes From Field To Frontlines Of COVID-19 Battle ,Temple University banned any university-affiliated travel to China today as the coronavirus outbreak continues. Read more: https://templeupdate.com/coronavirus-declared-public-health-emergency-temple-affiliated-travel-to-china-suspended/
52,Uh oh. Trump has come out against Corona virus. Democrats will now fight for its spread.,"Coronavirus deaths top 50,000 in Latin America: Reuters tally http://dlvr.it/RXgtQQ",World Health Organization Declares Global Health Emergency Due To Coronavirus @StahlCBS3 reports
53,Excellent communications advice (as always) from @jane_group about a #coronavirus communications strategy. ,"This Week in Apps: Facebook launches trio of app experiments, TikTok gets spammed, plus coronavirus impacts on app economy ",The pilots' union at American Airlines sued on Thursday to stop the carrier from flying to China and told members not to operate flights there because of the spreading coronavirus outbreak. 
54,"Russia closes it's 2600 mile border with China to contain the spread of the Coronavirus. Where are the human rights activists when Russia draws the curtain. Mr. President, build the wall. USA for USA.",So much for the coronavirus. That don’t mean shit here anymore so why we still wearing these masks for ?,While declaring China's coronavirus a global plague! All to make the stock market rise or fall by the lies coming out tRUMPs mouth!
55,@WHO recommendations to reduce exposure to and transmission #coronavirus -Frequently clean hands -When coughing and sneezing cover and wash hands -Avoid close contact with anyone who has fever and cough -Avoid direct unprotected contact with live animals ,Coronavirus: How they deliberately terrified us https://youtu.be/kvlhVD5TunY via @YouTube,"If previous outbreaks of coronavirus are any indication, the Wuhan strain that is now spreading may eventually be traced back to bats. From The New York Times: https://trib.al/fvdfps6"
56,Trump says coronavirus outbreak is 'very well under control' http://dlvr.it/RP4hdR,"1,000 Americans died of coronavirus today.",The pilots’ union at American Airlines sued to block the carrier from flying to China and told members not to operate flight there because of the spreading coronavirus outbreak. 
57,Russia's Ministry of Health names three available drugs that can treat new Chinese coronavirus — RT Russia News ,Allegheny Co. Health Dept. Reports No New Coronavirus Deaths.. http://tinyurl.com/ydbrzv6m,The Corona Virus hates white people. 
58,"Since Trump only knows how to stop things with lawyers, he plans on sending the Coronavirus a strongly-worded ""cease and desist"" letter. #COVID19 #CoronavirusOutbreak #TrumpLiesAboutCoronavirus","Sorry, Chuck. The coronavirus train has left. The media has decided to move back to race wars. Better luck next pandemic","Don't fall for the ""global epidemic "" narrative. The Coronavirus is not new. Neither is Ebola, Zika, West Nile, SARS, bird flu, measles. Etc. They were all here long before us..."
59,Great tweetorial on #COVID19 #coronavirus ,#Coronavirus: #BillGates ‘#microchip’ #conspiracytheory and other #vaccine claims fact-checked,Almost Every Natural Disaster & Outbreak Elicits Novel Myths: Conspiracy theories are spreading faster than the coronavirus itself. 
60,"And this man clearly did not get the message from @WHO that you are supposed to cough into your sleeve/elbow, not your hands! #COVID19","@ExOneCo, thank you to the coronavirus crisis is one of the world, our city, and our community was rocked by a devastating tragedy.",Penn State has placed China on its restricted list for university-related international travel until the current coronavirus outbreak is contained. 
61,"“There are new conspiracy theories about [the coronavirus] on a regular basis. It’s important to find trusted news sources. There are good science and health reporters [in the mainstream media]. Not necessarily on the front page, but on the science page.” —Dr. @AmeshAA #COVID19 ",No coronavirus here emergency store runs only gotta stay safe,World Health Organization declares coronavirus 'public health emergency of international concern': https://www.wgal.com/article/world-health-organization-declares-coronavirus-public-health-emergency-of-international-concern/30718537 #WGAL
62,"The United Statesis now behind the curve in preparation for the Covid19 pandemic because of the cuts @realDonaldTrump made to CDC. When you don't believe in science, it's like not wearing a bulletproof vest because you don't believe in bullets.","Pa. Health Dept. Reports 680 New Coronavirus Cases, 73 Addit.. http://tinyurl.com/yaf2vlls",China's Hubei says coronavirus deaths rise to 204 in province http://dlvr.it/RP4qHq
63,Excellent thread on the current status of COVID19. Give it a read. ,Don't feel safe protesting? Worried about violence and/or coronavirus? Donate to the GoFundMe George Floyd's family set up: ,"Combatting epidemic is a fight for all. Be cautious, but not fear. Wash your hands frequently please and contact with you PCP if any suspicious symptoms occur. #coronavirus "
64,"Things you can do to protect yourself and folks you care about from #coronavirus: Tip 14: For comprehensive information and more tips about coronavirus (#COVID19), visit the CDC website: ",U.S. saving rates have hit 33% in April — a new record high — amid the coronavirus pandemic: ,"Are you freaked out by all the news coverage about #coronavirus? Chances are you won’t come into contact with it. But, there is something far scarier that causes thousands of deaths every year and is much closer to home... It’s the flu! #vaccinate"
65,"All of us need to work together, not point fingers or sling mud. History will judge us by our actions now. #COVID19","Here is your Saturday update on #coronavirus #covid19 for PA, NJ, DE, VA, &amp; IL. Today's news on the pandemic side of things was generally positive. New cases continued to trend downard in most states. Delaware is… https://www.instagram.com/p/CA0-mvfjcS4/?igshid=19jq349udey01",This is the corona virus in its final stages
66,#COVID19 #Coronavirus RT-PCR Test Results in Patients Recovered From COVID-19,Allegheny Co. Health Dept. Reports No New Coronavirus Deaths.. http://tinyurl.com/ybe76uq2,Bouta fucking fling myself at a corona... virus
67,Should be calling it COVID19 since coronavirus is a generic name. Trump is building that wall to keep that corona beer out,All of those who bet on Coronavirus being THE story of 2020. we're going to need your money now. and any of you impeachment deadbeats...pay up,"#BREAKING @WHO declared a #GlobalEmergency over the deadly coronavirus spreading from China, which has now killed 170 people in the country.–AFP"
68,"All joking aside, this is a very good indication we need better education around #COVID19. ",THE FIRST REAL #CROPCIRCLE 0F 2020 SADLY POINTS TO THE CORONAVIRUS https://melbrake.wordpress.com/2020/05/29/the-first-real-crop-circle-0f-2020-sadly-points-to-the-coronavirus/ via @Rosemary913,"I’m curious about what being on this task force entails in terms of work. It seems to me that doctors, being on the front lines of this coronavirus threat (more than 8,000 have been infected and the death toll has surpassed 170 as I type this in) would be most knowledgeable."
69,Which is why the combo therapy w/ Leronlimab by $CYDY is vital. It uses antibodies to bond and protect the CCR5 receptors so #COVID19 isn't able to infect new cells. This is the potential cure while a vaccine is under development. Read: ,Burn the city down maybe it will rid the coronavirus!!!!!!!,People be dying from the Coronavirus and people be joking about it #nightvibe
70,"It looks like the #TrumpRegime is trying to muzzle the #NIAID’s Dr. Anthony Fauci over his honest assessment the impact of #Covid19 in the US, preferring the scientifically ignorant blatherings of @VP &amp; @RealDonaldTrump. #IStandWithAnthonyFauci","Pa. Health Dept. Reports 680 New Coronavirus Cases, 73 Addit.. http://tinyurl.com/y9c27e2z","I'm not seeing the point of virus having to reflect the original. Also, the place of the outbreak doesn't necessarily mean the origin. The novel coronavirus was found to be from bats. Should we name is bat virus? What's the point of stigmatizing the location of the outbreak?"
71,#StockMarket relax! Looks like we can treat #COVID19 w/ the $CYDY &amp; $GILD combo as this Israeli solution vaccines future patients. Stop the #correction. #coronavirus will pass. @dagenmcdowell @MariaBartiromo @realDonaldTrump @VP @cvpayne,Five-month-old Brazilian baby survives coronavirus after 32 days in coma ,CORONAVIRUS NOT CORONA-VIRUS! Google Trends reports a spike in searches for 'beer virus' and 'corona beer virus.' 
72,I am going to start practicing not touching my face. Great advice in preparation for potential covid19. It will not be easy! Great thread. Thanks @alimanfoo,Coronavirus bouta go crazzzzy,Every time I cough I think I have corona virus
73,Have you seen any interviews or specific reports with recovered patients? There’s bound to be some- might be reassuring?,so the coronavirus just disappeared or..?,My mom called me and said “ Does my grandson have any Chinese kids in his class or in the school PERIOD?Cause I’m not playing about this Corona Virus somebody else in philly has it!” 
74,"Well, it's starting to spread #coronavirus #China #Japanhttps://twitter.com/QuickTake/status/1217607133992275968 …","With riots across the country, if corona virus numbers don’t go up, they better reopen everything ASAP",January 2020 Australia fires Indonesia floods Soleimani killed Shot down Ukrainian plane Volcano eruption Protests PM resigned Kashmir avalanches Turkey earthquake Impeachment Brexit Protests Kobe Bryant died Jamaica earthquake Coronavirus outbreak
75,"A good time to re-up a link to our paper on #doseresponse modeling of #SARS #coronavirus
https://onlinelibrary.wiley.com/doi/full/10.1111/j.1539-6924.2010.01427.x?casa_token=bIKBMU3vKfwAAAAA%3Axqljf17PtInct14B6q19O8uFH-dpoJ9XEVau6MSPwZj3YGaA3OB6-ZzBs0KL_tmBNuI72ztV1rC1Q-CG …
#QMRA",Ehst was rhe role of the CDC in the creation of this new chimeric coronavirus?,This brainlet thinks the World Health Organization is racist. They just declared Coronavirus a global health emergency. 
76,Wow....sure glad I live in Amish Country.....#CoronavirusOutbreak #coronavirus #chinahttps://www.zerohedge.com/economics/real-umbrella-corp-wuhan-ultra-biohazard-lab-was-studying-worlds-most-dangerous-pathogens …,Why politicians shouldn't be the public face of the coronavirus response @CNBC,WHO Declares Coronavirus Outbreak A 'Global Pandemic'. Brace for Impact 
