,Positive,Neutral,Negative
57,,Phone location data could be used to help UK coronavirus effort https://www.theguardian.com/world/2020/mar/19/plan-phone-location-data-assist-uk-coronavirus-effort?CMP=share_btn_tw …,
58,,Debi Mazar announces she has the coronavirus http://dlvr.it/RSKR0K pic.twitter.com/sMxpwxTXn5,
59,,I'm A Doctor. The U.S. Response To Coronavirus Has Been Nothing Short Of Criminal. https://www.yahoo.com/huffpost/doctors-covid-19-united-states-response-173911258.html?soc_src=social-sh&soc_trk=tw … via @Yahoo,
60,,New York becomes epicenter of coronavirus in the United States https://youtu.be/Gczmj1F42vc  via @YouTube,
61,,Church building is closed this week due to the coronavirus pandemic but we will worship together live at our livestream starting at 10:30 am https://livestream.com/accounts/16455657/events/4633410 …. #westendsda #westendchurch #westendsdachurch #covıd19 #coronavirus #Godisincontrolpic.twitter.com/BhUXt7zrOf,
62,,How you can help victims of coronavirus in New York region https://abc7ny.com/society/how-you-can-help-victims-of-coronavirus-in-new-york-region-/6032337/ … via @ABC7NY,
63,,3 FAA ATC Towers Have Been Closed Due To Coronavirus https://simpleflying.com/atc-towers-closed-coronavirus/ … via @simple_flying,
64,,Follow all Recommended Medical advice but if you research other narratives that could be happening simultaneously consider this one. Someone made a Meme of my Original Words. #coronavirus #COVID19pic.twitter.com/ES69n3zA5q,
65,,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU https://youtu.be/Fqw-9yMV0sI  via @YouTube,
66,,Church building is closed this week due to the coronavirus pandemic but we will worship together live at our livestream starting at 10:30 am https://livestream.com/accounts/16455657/events/4633410 …. #westendsda #westendchurch #westendsdachurch #covıd19 #coronavirus #Godisincontrolpic.twitter.com/BhUXt7zrOf,
67,,How you can help victims of coronavirus in New York region https://abc7ny.com/society/how-you-can-help-victims-of-coronavirus-in-new-york-region-/6032337/ … via @ABC7NY,
68,,3 FAA ATC Towers Have Been Closed Due To Coronavirus https://simpleflying.com/atc-towers-closed-coronavirus/ … via @simple_flying,
69,,Phone location data could be used to help UK coronavirus effort https://www.theguardian.com/world/2020/mar/19/plan-phone-location-data-assist-uk-coronavirus-effort?CMP=share_btn_tw …,
70,,Follow all Recommended Medical advice but if you research other narratives that could be happening simultaneously consider this one. Someone made a Meme of my Original Words. #coronavirus #COVID19pic.twitter.com/ES69n3zA5q,
71,,Debi Mazar announces she has the coronavirus http://dlvr.it/RSKR0K pic.twitter.com/sMxpwxTXn5,
72,,I'm A Doctor. The U.S. Response To Coronavirus Has Been Nothing Short Of Criminal. https://www.yahoo.com/huffpost/doctors-covid-19-united-states-response-173911258.html?soc_src=social-sh&soc_trk=tw … via @Yahoo,
73,,New York becomes epicenter of coronavirus in the United States https://youtu.be/Gczmj1F42vc  via @YouTube,
74,,Germany tries to stop U.S. poaching German firm seeking coronavirus... https://reut.rs/2xG04zy ,
75,,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU https://youtu.be/Fqw-9yMV0sI  via @YouTube,
