,Positive,Neutral,Negative
63,👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1%… https://t.co/vERHb7zlYK,"Don't I wish I was those astronauts! No coronavirus, no chaos of the world. Just the space staring right back at you.",At the rate the Coronavirus is spreading in China half their population will be infected at the end of Feb. It will cost lots of money to manage and the ANC is expecting mountains of Chinese Cash Will that now still realize? https://www.worldometers.info/coronavirus/
64,We are blown away by all the support the #SaySiyabonga site has received since it launched at the end of March. As… https://t.co/DVlBR4Jvvp,Immunology expert Dr Dolores Cahill exposes major errors in the responses to Coronavirus ,Corona virus got Dun dun stressed.. i blame dun dun
65,Really? When are we going to understand that it can never be enough to simply CONDEMN this and go on about your bus… https://t.co/KAROu4qKBC,Wo rking from home is a solution for Small Businesses amid COVID-19 Social Distancing. Read more: https://www.marketserengeti.com/covid-19/covid-19-work-from-home-in-south-africa//?utm_source=twitter-tolatender&amp;utm_medium=social&amp;utm_campaign=marketserengeti&amp;utm_term=%23TheWayNgingakhona&amp;utm_content=Working+from+home+is+a+solution+for+Small+Businesses+amid+COVID-19+Social+Distancing.+Read+more%3A #coronavirussa #coronavirus #coronavirusInSA #covid19sa #SouthAfricaLockdown #lockdowninsa #lockdowninsouthafrica #socialdistancing #TheWayNgingakhona,@Marbz_S you have that corona virus
66,"RT @jennyverselive: I'm doing my best from now on to keep political (and probably #COVID19) stuff off this account, so please go and follow…",#Italy PM confirms it is suspending all #China flights after #coronavirus cases confirmed. #KwaMamMkhize,"Your an idiot, alot has happened from February 2018 to January 2020. Read or get a role model, if this can't help u get infected with Corona virus. "
67,RT @MbakuShaka: @pam_shoziii Still wonder why men treat women like prostitutes? Then @pam_shoziii has the answer. #COVID19 #day78oflockdown,Big shit if the Corona virus hits Africa. They don't have the money or technology that China has. It will spread like wildfire.,"On the news I heard of a cruise ship, with thousands of people, that had one person affected by the corona virus and they were of course already out at sea. Hectic "
68,"As #COVID19, it has become more necessary than ever to work together as a country to be the voice of those who are… https://t.co/Yto6l7ryfX",just a note to say if coronavirus fucks me up because of my asthma; I want Higher by Creed played at my funeral,the coronavirus was released by the Chinese govt to stop protests and to deter the revolution that will eventually take place there
69,"The #COVID19 pandemic has turned children’s lives upside down. Just like adults, they may be scared and frustrated.… https://t.co/tCbOHYP3LD","Ebola, SARS & now Corona Virus traced to the eating of fruitbats. If fruit bats are an integral part of your diet, why not try eating a normal bat instead- but stuff it with a packet of Spangles. Or better still, leave bats the fuck alone. #skynews #bbcnews #Coronavirus #BatSoup",Y’all dragging the vaccine to the Coronavirus here. I’ve been having it. Remember this tweet when you infected
70,"RT @PenQuinTours: Good Morning Twitter World!⛄

Here is wishing you all a great weekend full of travel dreams!🌍

#weekend #COVID19 #PutSout…","In January 2020, Chinese authorities confirmed a new type of coronavirus, known as 2019-nCoV. The Ministry of Health is closely monitoring the situation and following guidance from the World Health Organization. #coronavirus #influenza #virus https://www.crawfordmedical.co.nz/coronavirus-what-you-need-to-know",Coronavirus: WHO declares global emergency but stresses confidence in China – live news | World news | The Guardian 
71,"RT @Thamie_Dube12: Mpumie ft Bucie - Black Man❤🎵
Song on repeat, what a great collaboration🔥😭
@Bucie_Nkomo @Mpumi_Somandla
#Parklands #Blac…",OPINIONISTA: SA says it is ready for a coronavirus outbreak http://dlvr.it/RP4lwP,https://www.iol.co.za/news/south-africa/western-cape/moms-fears-mount-as-baby-tests-positive-for-coronavirus-but-not-deadly-strain-41764793 #quote A young Cape Town mother went into a panic on Wednesday when her nine-month-old daughter was diagnosed with coronavirus.
72,"RT @mushiafridi10: We all knew the relief work being done posed a risk for you as a family, but the duas gained from others is priceless. D…",Vigilant about #Coronavirus @Singaporeair and so they should be. Sat next to guy on plane who coughed a bit. Took off mask when eating. #ThailandZA2020 @Lee_Thompson_ #BachelorSA @teresacoetzee #AmazingBangkokMarathon2020 #ATMBKK2020 @thailandsa @gosportstravel1 #redfoxtravel,This coronavirus virus giving me World War Z vibes 
73,Twitter please educate me. What does one do if they have money and they want the money to work for them. In detail… https://t.co/H5s4DwSE6E,"As Coronavirus Spreads, So Does Anti-Chinese Sentiment - The New York Times http://dlvr.it/RP4hYc",I predict that the coronavirus will blow over in a couple of weeks without any major consequences. Just another flew which kills some weaker individuald like all other flews before it.
74,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…",This situation is getting out of hand. #coronavirus ,"I've been navigating from one airport destination to another this February. Majority of African countries have reported a certain number of suspected and confirmed #COVID19 cases. However, this is not a time to panic but to be prepared."
75,RT @chabikobola2: Looks like it’ll be #backtoschool soon. I sell hampers at R320 each as well as 200g cheddar cheese and yogurt 5L R150 or…,Are they helping or did the Corona virus get them ,"Flu v #COVID2019 ---- 2018-2019 --&gt; 61,000 deaths in USA out of 44 Million cases. That is 0.13% death rate. If Flu had same max death rate as #COVID19 of 2% then number of deaths would be: 896,000 Any questions as to why #COVID2019 could be a MAJOR issue Jr.? #COVID19US"
76,"RT @dabo_salisu: Your heart is free, have the courage to follow it.

#Be2Sure 
#COVID19",The moment that happens I’m moving to China #COVID19,"Flu v #COVID2019 ---- 2018-2019 --&gt; 61,000 deaths in USA out of 44 Million cases. That is 0.13% death rate. If Flu had same max death rate as #COVID19 of 2% then number of deaths would be: 896,000 Any questions as to why #COVID2019 could be a MAJOR issue? #COVID19US"
77,RT @3t_fusion: Thank you @Tourism_gov_za for approving our Tourism Relief Fund application. The fund will assist us in covering some of our…,International World News Headlines - 28 February 2020 https://youtu.be/KBXMgipWAj4 #Turkey #airstrike #Idlib #Israel #syria #Israel #Netanyahu #India #RomanPolanski #coronavirus #COVID19 #PopeFrancis #2020CD3,Maybe he is afraid of the covid19 
78,We remain immensely grateful for the teams of people on the ground who continue to work selflessly in serving other… https://t.co/sc61CHrzJE,"Earth has a changing climate, with warming events and cooling events in evolutionary history, climate change in the Earth's history is normal. Global hype has made it 'abnormal'. Our planet has become toxic, we have abused it and its species, now its 'panic' #COVID19","China says the number of people who have been cured of the coronavirus and discharged from hospital has surpassed the number of new infections for a 10th day in a row. However, there are rising fears that the Covid19 virus could continue spreading further afield. #sabcnews"
79,We all need to work together to protect the world from #COVID19. Will @g20org states please step up and release muc… https://t.co/a8BjfR2YUG,Why don't @Julius_S_Malema and his @EFFSouthAfrica March against #COVID19? #Coronavirus #EFFEskomMarch,IMHO #CoronaVirusUpdates #COVID19 @WHO took way too long to declare this a world emergency because they were afraid of #China now it's a #littletoolate
80,Extraordinary effort by all involved. Well done @MuslimAssocSA  #UbuntuInAction,"“Allow for extensive, uninterrupted, self-directed play and exploration.” This realistic, practical guide for extended time at home with kids is a useful resource for families affected by the #COVID19 outbreak, &amp; any parent wondering “what if?” #CoronaVirusUpdates #coronavirus","“Now is not the time for pandemic panic, but rather for realistic pandemic preparation.” #COVID19 "
81,"My latest single titled ""For You"" out now. This is me expressing my love for my little sister in the era where wome… https://t.co/UeGnCIkXwB","Trump rally = optimized to spread coronavirus Btw: I would have loved to see the 2020 Billie Eilish concert at Prudential Center. But COVID19 can hit similar to the Philippines dengue outbreak. 7.25% mortality = 2,867 / (2,867 + 36,654) SLOW LOAD https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6",Hhaybo! This CoVID19/Corona Virus situation is getting hectic!!! Akusenzima #CoronaVirusUpdates
82,"Why mental health is a #humanright

The UN rapporteur on the right to #health, Dainius Puras, on how #Covid19 offer… https://t.co/NLVaV8Yhhm",Blue Dog #news from @WHO 'LIVE daily media briefing on #COVID19 with @DrTedros #coronavirus' #report,"Guys deep it we have a impending financial crisis, a looming pandemic with the COVID19, climate change, political turmoil, we’ve left the EU and have Boris Johnson as our PM. Truly, I feel short changed my generation has truly been curse "
83,RT @Faith_thebomb: Nothing like the SAPS busy arresting men for selling cigarettes but letting abusers go. The silence is literally so loud…,"I've been keeping an eye on this live map of the #CoronaVirus #COVID19 over the last few days, and find it fascinating to watch the map updating as the hours pass. Have a look at the @ChannelNewsAsia map here -&gt; http://bit.ly/CoronaVirusLiveMap",China pneumonia illness outbreak may be from new coronavirus http://bit.ly/37OTFPd 
84,RT @kzngov: [LIVE IMAGES] KwaZulu-Natal Premier Mr Sihle Zikalala @sziks continues to lead as he starts with a helping hand to uBaba and uM…,"Will dousing yourself with sesame seed oil stave off #COVID19? No, and neither will hoarding this medical equipment. @a_abdoolkarim reports.","@cdcgov is closely monitoring an outbreak caused by a novel (new) coronavirus in Wuhan City, Hubei Province, China. #NovelCoronavirus2019 | CDC https://www.cdc.gov/coronavirus/novel-coronavirus-2019.html … via @CDCgov"
85,RT @_ArriveAlive: Ford Fund Provides Unjani Clinics with $20 000 Grant to Support Communities in Curbing the Spread of COVID-19  https://t.…,True and very true..and now they want to duck up our life's. I'm scared ke this COVID19.,A mysterious viral outbreak in China has now been identified as a new type of coronavirus. https://buff.ly/2tbAi4q 
86,Work@Home Assessment - Try it nd see how you're doing https://t.co/zi0t0zFAzM #COVID19 #limesurvey,Daily updates on China's fight against #COVID19 ,"#TagTravelAlerts @Hashtag_Hol_ZA TAG travellers
Flights delayed by smoke from Australian bushfires
Protests to disrupt commute in Dublin
WHO warns of possible spread of new coronavirus
Roadworks at Manchester & Gatwick flights diverted due to Storm Brendan
#travelnewspic.twitter.com/w0JufDoY9x"
87,RT @kzngov: KwaZulu-Natal Premier Mr Sihle Zikalala @sziks briefs officials on the programme of the day held here at Vryheid @kzngov #Growi…,Rage against misinformation. READ our Mythbusters on #COVID19 #Coronavid19. @SECTION27news @TAC @HealthZA @PHMSA1 @DemocracyWomen @ansothom @nicd_sa @uctcider @NalediChirwa @neleshg @ygpillay @lwazimanzi @MRCza @russ421 @nomafrench @bandilemasuku,"They also have a Corona virus outbreak too, so there's that"
88,"RT @TC_Africa: The #COVID19 pandemic has turned children’s lives upside down. Just like adults, they may be scared and frustrated. But give…","Countries have heightened their disease surveillance systems and, in some cases, issued travel advisories following the coronavirus outbreak. In this article, experts highlight what is being done in Kenya & Ghana http://bit.ly/2PxPnoF #CoronavirusInKenya #COVID19","China says that 17 more people have become infected with a new coronavirus strain, fanning fears it will spread further as hundreds of millions of people travel to celebrate the upcoming Lunar New Year. #sabcnews"
89,"#COVID19 || Gauteng confirmed cases sit at 8781 with 3072 recoveries and 57 deaths.
#GrowingGautengTogether… https://t.co/FcDixUQqpy","In the middle of #Covid19 and the government collapse #LangkahSheraton, reorganising my follows to try to keep my #scienceTwitter on one account and Malaysian #Twitterjaya on the other so don't be angry ya if I unfollow you, I'll follow you from my other account","#Proactive SA must ensure that it has put measure  to detact any signs of the new #CoronaVirus at all our ports of entry...
NOTE the same tactics of speading computer virus is used to spread human virus...

All... https://www.facebook.com/1191711068/posts/10218645884636912/ …"
90,"Sanibona please like and retweet,this is a short version of  a zulu poem about #COVID19 #lockdown Would really like… https://t.co/C9cAwL41MJ","Also, employers who can allow their employees to work remotely, ought to be letting people telework as much as possible to minimize the risk of spreading covid19.",So China is facing a pandemic of a virus called Coronavirus ....
91,RT @SAgovnews: #COVID19| Forty water tanks have been distributed to 11 needy schools in @CityTshwane in a bid to protect learners against t…,"#2: Wash your hands regularly, wish soap and water. Plus, other tips to keep yourself safe. http://bit.ly/2veMz9h #CoronavirusUpdates #COVID19","China reports new virus cases, raising concern globally before key holiday: China reported four more cases of pneumonia believed to be caused by a new coronavirus strain, causing rising concern globally that a disease health officials do not yet fully… http://dlvr.it/RNHDVT pic.twitter.com/sZVY505dlb"
92,"I see...you people are LED mos!!

Still hold the same views??_🙃🤷🏾‍♂😷",Are people around the world hoarding because of the #CoronavirusOutbreak? The short answer: Yes. Read why you shouldn’t be one of them. #COVID19 | @a_abdoolkarim.,Three U.S. Airports to Check Passengers for a Deadly Chinese #Coronavirus https://nyti.ms/2G0j1Os 
93,👋🏻@PattyHajdu @NavdeepSBains — no one will be safe from #COVID19 until everyone is safe. Will you commit to ensure… https://t.co/qvdQXohf3Z,International World News Headlines - 27 February 2020 https://youtu.be/MRF9DTtm5ZM #Milwaukee #MilwaukeeShooting #MolsonCoors #MariaSharapova #Tennis #FoodSecurity #ClimateChange #LocustOutbreak #Wuhan #coronavirus #covid19 #SouthAfrica,"INTERNATIONAL: Thais find second case linked to China mystery virus

She was diagnosed with pneumonia linked to the new coronavirus, which has stirred alarm after killing two in China and hospitalising dozens.

FULL STORY: http://bit.ly/2syaleZ pic.twitter.com/0cQlbZjtO5"
94,👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1%… https://t.co/2R3b04jT0u,"We don't know which family the virus comes from, but  CoV(coronavirus) is most likely, and human to human transmission is guaranteed by those numbers. Since it infects the breathing system, it's spread by aerosol, which is bad. It's fast and efficient. One sneeze in an airport...","#TagTravelNews @TAGTravel_Za @Hashtag_Hol_ZA travellers news in
Travel advisory for Fiji
Travel warning issued following 1st coronavirus case in Japan & volcanic emission warning
Road closures in Hawaii
 Jersey Airport warns of delays
Changi Airport terminal closure pic.twitter.com/SFuL6HeDuC"
95,👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1%… https://t.co/JtWCrnWb5X,"That, and it depends on how efficiently and how far this spreads.  Given how fast coronavirus mutates and recombinates, we could be dealing with a virus that is very different from SARS.  SARS apparently had an R0 of 2-4, which is very high.","If ever just one case of this virus is reported in africa , You will hear some Rastafarian telling us the corona virus came with a ""white man"" to destroy Africa......oh dear lward 
#CoronavirusOutbreakpic.twitter.com/wJiGtbanrE"
96,The global challenge of #COVID19 requires a global response. We need a strong @UN and a robust multilateral system.… https://t.co/1VrzE8Yyrv,"If any virus is going to mutate, it's a coronavirus. Both an unstable genome(I forget how many base pairs per generation) and the unique ability to recombinate(hence labeling by antigens, like H3N2, etc.",Anyone else notice that the movie “Contagion” literally predicted the #coronavirus outbreak and the events that played our after. Dramatic irony at its finest
97,Thank you to all our frontliners for their hard work and dedication during the COVID-19 pandemic. We know it is not… https://t.co/HSljSIvwOg,"I can confirm from inside information that this is not a known coronavirus, adenovirus, or avian flu.  That doesn't rule out other recombinants or mutations of the flu, but it makes it unlikely.  Probably a coronavirus.",this person could provide vital information on the current Wuhan virus outbreak. This new corona virus could be connected with technology aid from this Harvard professor.
98,"Raise awareness on the #rights of persons with #albinism &amp; to combat #stereotypes, #prejudices &amp; harmful traditiona… https://t.co/Pp6QMsZVse",Talk about #coronavirus ??,We survived the vutha virus so we can definitely survive the corona virus too.
99,RT @TheRealPCB: Get well soon. Praying for your swift recovery! https://t.co/NbxbfUi2DG,"The virus circulating in China now has been described as a novel coronavirus, much like SARS was.  He says it's not SARS, but it's from the same family.  Still a lot to learn about it.

Again, very high mutation rate(base pairs x time) and recombination.",I would risk the coronavirus just for this couch bed https://twitter.com/SandiJaftaRSA/status/1221095952385298432 …
100,RT @CrownIsMineKing: Good morning #COVID19 #BlackLivesMattters https://t.co/cW32rV0Xih,Under-reported and much more important than many of the news you read this week. #health #coronavirus #WHO #respiratoryinfection #outbreak #wuhan #epidemichttps://theconversation.com/mystery-china-pneumonia-outbreak-likely-caused-by-new-human-coronavirus-129729 …,"Apparently the Corona virus hides in rhino horns among other things.  Please RT and spread the message far and wide
https://www.msn.com/en-gb/news/world/china-virus-outbreak-revives-calls-to-stop-wildlife-trade/ar-BBZjsaq?ocid=sf …"
101,RT @ChrisHazzardSF: I can imagine NHS &amp; frontline heroes throughout Britain are delighted that Boris has found the very best in PPE for a c…,"In total, 41 people have been diagnosed with the pathogen, which preliminary lab tests cited by Chinese state media pointed to a new type of coronavirus. https://www.iol.co.za/news/world/man-infected-with-mystery-virus-in-china-dies-after-outbreak-40425513?utm_source=twitter&utm_medium=social …","#Coronavirus outbreak declared a global emergency as virus spreads from one person to another for first time in U.S..

Though:

US President #Trump said working very closely with China regarding coronavirus outbreak and we think we have it very well under control."
102,RT @MmatlouLebogang: Just got the good news that my cousin was discharged today. God is great! 😇 #COVID19,I've got Corona-virus most weekends,"At the rate the Coronavirus is spreading in China half their population will be infected at the end of Feb. It will cost lots of money to manage and the ANC is expecting mountains of Chinese Cash Will that now still realize?
https://www.worldometers.info/coronavirus/ "
103,"Make sure you, and the people around you, follow good respiratory hygiene. This means covering your mouth and nose… https://t.co/CrspeW5pun",I suffer from corona-virus most weekends https://twitter.com/spectatorindex/status/1217611383367290880 …,#China shuts down major city as deadly #VirusCorona virus spreads https://thepointsguy.com/news/breaking-china-shuts-down-major-city-as-deadly-virus-spreads/ … #coronavirus #wuhanvirus @ChinaDailypic.twitter.com/k4RhPhCHkf
104,"RT @WaselButt: Get well soon, Lala. Prayers for your speedy recovery. Allah aap ko sehat de Ameen.

THIS MAN IS LARGER THAN LIFE. INSPIRATI…","New coronavirus 'preventable and controllable', China says - BBC News http://dlvr.it/RNLBjw pic.twitter.com/l2HCQIcSLc",Life inside ground zero of Wuhan coronavirus outbreak  l https://edition.cnn.com/2020/01/22/asia/wuhan-ground-zero-intl-hnk/index.html …
105,"RT @ECLTFoundation: At the @Alliance8_7 Child Labour Task Force of the Alliance for Child Protection in Humanitarian Action webinar, @Colum…","New coronavirus 'preventable and controllable', China says http://dlvr.it/RNKz8k pic.twitter.com/iuBw8mAq9e",Give us masks: Aus. doctors' urgent demand as coronavirus fears grow #Wuhan https://www.smh.com.au/national/give-us-masks-doctors-urgent-demand-as-coronavirus-fears-grow-20200127-p53v62.html … via @smh
106,"That's how science works, you take precaution until you actually know.",Japan and Thailand Confirm New Cases of Chinese Coronavirus https://paper.li/PersianLionSun/1392233625?read=https%3A%2F%2Fwww.nytimes.com%2F2020%2F01%2F15%2Fworld%2Fasia%2Fcoronavirus-japan-china.html …,"Coronavirus terrifies us, but another virus has already killed 6,000 in US
https://www.stjamesnews.com/zz/news/20200124/coronavirus-terrifies-us-but-another-virus-has-already-killed-6000-in-us …"
107,RT @sandroforte: Pretty despressing GDP figures today BUT we know economies are cyclical. To grow they must retract - and every challenging…,Buy a mask from me today or get #coronavirus https://twitter.com/JoeCattt/status/1214252578697043968 …,Ur mad bro going these places when that coronavirus is kicking aboot 
108,RT @sarkodie: You guys got me on @JumiaGhana and I’m hooked 😊👌🏾 ... perfect way to shop without stepping out ... very essential in these #C…,"Yhu guys, apparently Tygerberg is the hospital that will take and treat any case of this coronavirus that may reach the province. Wear your masks and wash your hands guys ",The world we live now is so messed up people putting us roadblocks n travel restrictions cs they don't want to get infected lol maybe i should call my boss n tell him ain't coming cs of Corona virus threat
109,RT @marlonparker: Amazing work by @RLabs and its supporters. You can support directly by donating via https://t.co/kR3Zs7YFLU #MakingHOPECo…,Keep this shit out of Africa we don't have the resources to cope #coronavirus,"This year started with tragedy. What the hell is going on in 2020. January has taken so many lives. Australia bush fire, WW3 threat, airplane shut down in Iran, Coronavirus, Kobe Bryant and kid helicopter crash. What’s next?"
110,"RT @mathebula_chris: As we rest tonight Lord, pour fresh ideas in our minds and ignite our creativity. Reveal the hidden channels to our br…","#Italy PM confirms it is suspending all #China flights after #coronavirus cases confirmed.
#KwaMamMkhize","Typhoid Mary didn't die from typhoid. The coronavirus might just not be able to totally infect these people.  They become permanent spreaders until they're identified and then they live in quarantine.

If this is possible with nCoV, the asymptomatic carrier would just live."
111,"RT @saica_ca_sa: As work sites slowly start to reopen, CFOs are optimistic they can keep their customers and employees safe - Read the full…","Ebola, SARS & now Corona Virus traced to the eating of fruitbats.
If fruit bats are an integral part of your diet, why not try eating a normal bat instead- but stuff it with a packet of Spangles.
Or better still, leave bats the fuck alone. #skynews #bbcnews #Coronavirus #BatSouppic.twitter.com/zBGgs7kGEd",Eskom will be slow to fix – CEO warns; SAA salaries; coronavirus in Africa http://bit.ly/30WZAQf pic.twitter.com/QtWuqf4zKG
112,I believe I can fly 😂😂 #Day79OfLockdown thank goodness gyms are closed due to #covid19 #Lockdown 🇿🇦🇿🇦 https://t.co/cHm3Vr6l67,Watch Live: Coronavirus update from World Health Organization - NBC News http://dlvr.it/RNYqqw ,"A 60-year-old American has died of the new coronavirus, the first confirmed non-Chinese death of the illness, U.S. officials said.
http://www.sabcnews.com/sabcnews/american-dies-of-coronavirus-in-china-five-britons-infected-in-french-alps/ …pic.twitter.com/ERHDYzXJYi"
113,#COVID19 is closer than you think. Let's all respect social distance.,My friends from ekasi are guttured that this Corona virus is gonna catch up with them pretty soon pic.twitter.com/lmRHMye9Wf,Corona virus is now on twitter following everyone 
114,"RT @pestialist: This amazing solution permanently kills all the cockroaches in your household or restaurant.

Collect or free delivery Durb…","I think we need to prepare ourselves for the Corona Virus because once it hits, we'll be too far behind to protect a lot of our population.",I did not survive shots of stroh rum as a teenager only to be killed by a virus named after a light beer   #coronaviruswuhan #coronavirus #southafrica #strohrum #letsbeserious
115,RT @Feorlean: You would think these two geniuses might pause for a moment and ask themselves how the U.K. is going to meet the cost of borr…,Europeans and Americans love to advocate for population control until it is their turn to be culled by a virus or two. Where's all that Malthusian theory now that coronavirus is knocking at your door?,"#coronavirus #SouthAfrica
#facemasks shipped to #China 
...And local retail shops shelves empty here! 

Coronavirus: SA helps China with emergency equipment as tons of medical supplies leave from Durban

https://www.news24.com/SouthAfrica/News/coronavirus-sa-helps-china-with-emergency-equipment-as-tons-of-medical-supplies-leaves-from-durban-20200206 …?

shared via @News24"
116,"#COVID19 ~ No better source of insights than from one of the most dependable, non-political sources for straight an… https://t.co/xIpnFNzVCl","New look until futher notice 
#CoronavirusOutbreak
#Coronavirus pic.twitter.com/FpnZ1Cq8zX","#CoronaOutbreak
#Coronavirus: South Africa helps China with emergency equipment as tons of medical supplies leave from Durban (including 2.8million health face masks)"
117,"RT @bandilemasuku: #COVID19 || Gauteng confirmed cases sit at 8781 with 3072 recoveries and 57 deaths.
#GrowingGautengTogether #GautengCOVI…","A few hours ago we admitted a patient with TB not yet on treatment. He wasn't isolated, probably still isn't, and people weren't wearing masks. This is the hospital that they will be bringing people with this coronavirus to when it gets to Western Cape. I'm very afraid. https://twitter.com/MyLifeAsSne/status/1221575194843799557 …",Coronavirus death toll in China hits 425 as cases increase by thousands https://www.scmp.com/news/china/society/article/3048815/coronavirus-china-death-toll-hits-425-new-cases-hubei-jump … via @scmpnews
118,"RT @GwedeMantashe1: NATIONAL PETROLEUM COMPANY 

Cabinet was briefed on the ongoing work to rationalize all petroleum (oil and gas) subsidi…",That Coronavirus is not here to play. It's extremely alarming.,Six myths about coronavirus symptoms and treatment debunked https://www.standard.co.uk/news/world/misinformation-coronavirus-symptoms-cures-social-media-a4350296.html …
119,"RT @DazMSmith: #COVID19 ~ No better source of insights than from one of the most dependable, non-political sources for straight answers on…",Globally Mapping the #Coronavirus - https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …pic.twitter.com/BAVcxCc4Il,Coronavirus: Senior Chinese officials 'removed' as death toll rises- BBC News - BBC News http://dlvr.it/RQ6hh8 
120,RT @MuleFreedomPR: Well #COVID19 hasn't impacted on the quality of music coming through our doors! Check out some of our roster past &amp; pres…,WHO's Tedros: China Has Agreed To Allow International Team Probe Coronavirus - NPR http://dlvr.it/RPg3TQ pic.twitter.com/X2csaJSalz,Coronavirus: Senior Chinese officials 'removed' as death toll rises- BBC News - BBC News http://dlvr.it/RQ6h9h 
121,👋🏻@JustinTrudeau @Bill_Morneau — no one will be safe from #COVID19 until everyone is safe. Will you invest just 1%… https://t.co/66i5SIFTf4,New Report on 138 Coronavirus Cases Reveals Disturbing Details https://nyti.ms/2S5R1zz ,Coronavirus Live Updates: First Death Outside Asia Reported in France - The New York Times http://dlvr.it/RQ6dmf pic.twitter.com/ehu8maflai
122,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",If CORONAVIRUS was a human beings this one his one of them pic.twitter.com/ccryUJh2Oz,"Coronavirus product of China’s barbaric, primitive and 
Filthy treatment of animals. More and more deadly diseases will sprout from there. Our future cannot include China goods. They’re rubbish and dangerous. Their filth is a death sentence. Please buy local. BDS everything! https://twitter.com/JuliadeCadenet/status/1227374708703875072 …"
123,"Where is that Indian Dr when the numbers are hitting the roof like this?

He must come and explain as he did when t… https://t.co/q7lds9SxhK","It would spread at a faster rate than in China... We are totally not prepared for it, we will surely all die on the same day the the first case of #coronavirus is reported in Africa","Diamond Princess cruise passengers disembark after 14-day quarantine ends in Japan, raising concerns among health experts  #covid-19 #coronavirus
https://edition.cnn.com/2020/02/18/asia/japan-health-guidelines-coronavirus-hnk-intl/index.html …"
124,"RT @NicholasChrimes: Oxygen via Hudson mask can be placed OVER a surgical mask in #COVID19 patients without compromising FiO2. 

🔐 Free in…",Ye to problem no one serious agre such coronavirus ho na chhiye ku ki logo to ye fun lagata awareness ke jagha log mazze le rahe,"China - 19th February- 136 deaths, Infected 74280, Total deaths 2006  #coronavirus #covid-19 #COVID19https://twitter.com/WHO/status/1230217882287661056 …"
125,Your feelings are valid. ✨ Things will come right.,"Was asking my self as to when were they going to write a story about the #coronavirus case in South Africa,  Someone has to make money phela.","A group of billionaires, B.G included, have been pushing this agendafor years, the Corona virus made us sit-up and realise their seriousness. There are questions around their vaccine programme here in Africa, we'd die like flees gawd!"
126,"Everything of the best with recovery, Sir.","How is it the continents of #Africa and #SouthAmerica  have no #corononavirus cases? 

UPDATE | SA still clear of coronavirus as tests in KZN come back negative

https://www.news24.com/SouthAfrica/News/just-in-two-suspected-coronavirus-cases-reported-in-kzn-health-department-20200206 …?

shared via @News24",I’m just worried about coronavirus 
127,"RT @matsheponicoll2: Good day guys I'm still looking for a house mate in centurion near forest hill mall, R55..#COVID19 #day78oflockdown #s…","Coronavirus likely to have originated in bats, new research suggests https://www.standard.co.uk/news/world/coronavirus-bats-started-originated-wuhan-china-a4352311.html …",Tom Cotton keeps repeating a coronavirus conspiracy theory that was already debunked - The Washington Post http://dlvr.it/RQ9BXn pic.twitter.com/ayDi7Eloq0
128,"Recover well, sir. 🙏🏽",Chinese leader reportedly aware of coronavirus earlier than thought - New York Post http://dlvr.it/RQ6gYm pic.twitter.com/2ESMVDIbwr,Wall Street sets record closing highs as coronavirus fears subside https://reut.rs/2vrd6zS 
129,RT @NelsonMandela: Our efforts to support people detrimentally affected by the #COVID19 pandemic &amp; lockdown have only been possible because…,Coronavirus: What life is like in Beijing as authorities combat the outbreak - The Telegraph http://dlvr.it/RQ6gYd ,How Coronavirus Could Impact the Cannabis Market: Should Investors Be Concerned? http://daggamagazine.com/2020/02/15/how-coronavirus-could-impact-the-cannabis-market-should-investors-be-concerned/ …
130,RT @HonourableHloni: New normal post #Covid19 will be digitalization. I hope this government is ready to invest in digital infrastructure.,China is disinfecting banknotes to stop spread of coronavirus - Quartz http://dlvr.it/RQ6dnP pic.twitter.com/tbQX4h7Knt,China officials fired as coronavirus deaths surge past 1300 - Al Jazeera English http://dlvr.it/RQ0FpC 
131,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…","SAA: Unions fight for jobs, bankers back away; Eskom blamed for unemployment; Zim hunger; coronavirus http://bit.ly/38qo0oc pic.twitter.com/X6fmDgBzw4",Coronavirus: WHO warns of grave risk to poorer countries - Al Jazeera English http://dlvr.it/RQ0Fkp 
132,"Earlier at the farm with Beetroot &amp; spinach seeds. It starts with the right seed.
#farming #southafrica… https://t.co/3HHQ1a6v0i",Two Iranians die after testing positive for coronavirus: official - Reuters http://dlvr.it/RQMtn2 pic.twitter.com/dWBDzRm10G,Coronavirus: All you need to know about symptoms and risks @AJENews https://aje.io/haxye  Update #Coronavirus #Wuhan #COVID19
