,Positive,Neutral,Negative
32,"RT @arabnews: #Saudi graduate from @KFUPM develops an effective and inexpensive device for #COVID19 testing.

Read more: https://t.co/wSsd6…","RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…","RT @Refinitiv: Old Crime, New Tricks? Phil Cotter, Managing Dir. of #Refinitiv's Risk Business, discusses money laundering &amp; the evolving t…"
33,RT @ggiittiikkaa: Do Namaj 5 times for speedy recovery. Don't go to hospital. Don't take medicines. Those are all Kafir haraam conspiracies…,RT @JAMA_current: Even a highly successful #COVID19 trial is likely to reduce mortality by only a 5-10% absolute difference; the number nee…,"RT @ebtapper: The GI manifestations of #COVID19?

1️⃣🤢🤮
2️⃣💩
3️⃣mild ⬆️liver injury

https://t.co/Flan9oUyzH

Issues:
1️⃣ specific to covid…"
34,“Every leader looks good when times are good. It’s when things are bad that you really see great leadership”.… https://t.co/GfCJ7jfwEc,"RT @g20org: As the world moves forward, the #G20SaudiArabia Presidency holds a virtual workshop on the implications of #COVID19 on global s…",RT @DrTomFrieden: 2 million cases is just the tip of the iceberg of how #COVID19 is spreading. Looking at identified deaths and the latest…
35,Get well soon Lala.. Insha Allah,"RT @g20org: As the world moves forward, the #G20SaudiArabia Presidency holds a virtual workshop on the implications of #COVID19 on global s…",RT @allieyoung13: The death toll on #NavajoNation has reached 298 due to #COVID19. That’s 298 Navajo lives including 5 Medicine People gone…
36,RT @ralphazar13: Thank you @Naldardeer for sharing this article. I came across it earlier today and was thinking how #covid19 accelerated t…,"RT @g20org: As the world moves forward, the #G20SaudiArabia Presidency holds a virtual workshop on the implications of #COVID19 on global s…","Corona virus  lock down whole country,. pic.twitter.com/XZa5fUP9Ra"
37,Get well soon Lala.,RT @gulf_news: #COVID19: #SaudiArabia considers cancelling #Haj for first time https://t.co/bZ0HUBS6yE,"HP residents.  Get on ""GET CONNECTED"" our city hall email list. U get all notices about cancellations, postponments, etc. because of the Corona Virus.  U will be informed of  breaking news for u & ur fam.  Send ur email address to mail@hollywoodpark-tx.gov to be in the know!! pic.twitter.com/2fUGvh2i0L"
38,RT @SaudiEmbassyUK: #SaudiArabia is nearly ready to lift some social distancing measures previously implemented to combat the #covid19 pand…,"RT @davidrliu: New preprint by Choe, Farzan, &amp; coworkers @scrippsresearch studies the effect of the #COVID19 #SARSCoV2 S protein D614G muta…",Take it serious and stay at home because the outbreak 100% depends on population perception. #الحجز_المنزلي #كوفيد_19 #خلك_بالبيت #كلنا_في_البيت_لاجل_السعوديه #StayAtHome #كورونا_السعوديه #COVID19 #coronavirus
39,RT @ameerabbas84: The private hospitals are butchering the people &amp; milking the patients so ruthlessly and not only the present but the suc…,RT @AstraZeneca: We have reached an agreement with the Inclusive Vaccines Alliance to supply up to 400 million doses of @UniofOxford’s pote…,Coronavirus: Germany brings in unprecedented restrictions on public life https://p.dw.com/p/3ZY4d 
40,"Get Well soon legend! InshaAllah this is just a phase which shall pass soon! 
Prayers for you! 
@SAfridiOfficial","Aiman Almudaifer, #PIF’s Head of Local Real Estate, joined Jonathan Worsley, Chairman &amp; CEO of Bench Events in conv… https://t.co/XNFu1QwiH0",
41,RT @isdb_group: IsDB has committed US$ 2.3 billion to support our Member Countries combat the health and economic impacts of #COVID19. For…,"RT @MNM197: Lessons from daily life 😞
Jazzak Allah Khair 

#COVID19 https://t.co/88WcDHrC7I",
42,RT @DhivCM: THREAD #COVID19 Stay vigilant on other measures like touching your face.CoronaVirus is believed to survive on some surfaces for…,"#AI offers a 2nd opinion combining lungs #CT imaging &amp; clinical data, to detect #COVID19
The project reports the se… https://t.co/3QoDVRc5Oy",
43,"The total confirmed #COVID19 cases in #Saudi is now 123308. Of those, a total of 82548 patients have recovered and… https://t.co/jh7Tvme1jB","RT @Saudi_Gazette: Daily report of #coronavirus in #SaudiArabia: 

- 123,308 cases
- 82,548 recoveries
- 932 deaths  

@SaudiMOH
#COVID19…",
44,"RT @CMShehbaz: My heartfelt prayers &amp; best wishes for your quick recovery. Allah's grace, prayers of the people &amp; determination are key to…","The moment I think cases will reduce.. Suddenly it increases.. Its just so fustrating.. 🤦🏻‍♀️

#CoronavirusOutbreak… https://t.co/7nXDyQ1zxi",
45,"So with this Coronavirus which pretty much closing everything down in the country, but my job","RT @g20org: As the world moves forward, the #G20SaudiArabia Presidency holds a virtual workshop on the implications of #COVID19 on global s…",
46,"#SaudiArabia
The Municipality of #Riyadh region begins distributing sterilizer for free in 25 locations within the city that have been identified as traffic lights and a number of government agencies, as part of precautionary efforts to prevent the spread of the new #Corona viruspic.twitter.com/mnEdNzzNgY","Cleaning your #mobile and #tablets safely to remove any germs or other traces: https://t.co/iyWm6aUxdt

#technology… https://t.co/7Oz8BpYGXR",
47,,"RT @Saudi_Gazette: Daily report of #coronavirus in #SaudiArabia: 

- 123,308 cases
- 82,548 recoveries
- 932 deaths  

@SaudiMOH
#COVID19…",
48,,"RT @g20org: As the world moves forward, the #G20SaudiArabia Presidency holds a virtual workshop on the implications of #COVID19 on global s…",
49,,"RT @g20org: As the world moves forward, the #G20SaudiArabia Presidency holds a virtual workshop on the implications of #COVID19 on global s…",
50,,"RT @ggonzzalezz: There’s still little factual analysis on impact of #COVID19 on #conflict and #peacebuilding .  
We know that progress in o…",
51,,"#OPINION: From supporting terror groups to expelling the Al-Ghufran tribe, #Qatar is guilty of many crimes, but planting or spreading the #coronavirus is not one of them, writes @FaisalJAbbashttp://arab.news/wh2rv ",
52,,JUST THE FLU BRO!! #coronavirus #COVID19 #justtheflupic.twitter.com/kdEOhjjqrY,
53,,What countries have been affected by the novel coronavirus known as COVID-19? How many cases are there in China? https://infographics.channelnewsasia.com/covid-19/map.html … via @ChannelNewsAsia,
54,,"Dr. Oz on Coronavirus: ""A Lot of People Had This - Didn't Realize It. 80... https://youtu.be/aG5kTE2ewDA  via @YouTube",
55,,i can’t even remember what we used to talk about before coronavirus,
56,,Coronavirus latest: Qantas set to suspend international flights https://on.ft.com/2x3TF0T ,
57,,i can’t even remember what we used to talk about before coronavirus,
58,,Coronavirus latest: Qantas set to suspend international flights https://on.ft.com/2x3TF0T ,
59,,"Dr. Oz on Coronavirus: ""A Lot of People Had This - Didn't Realize It. 80... https://youtu.be/aG5kTE2ewDA  via @YouTube",
