,Positive,Neutral,Negative
10,My guess: The #coronavirus clearly is the revenge of #bats for the beginning Chinese year of the #rats.,I started to think that the #COVID19 insanity is more about the beliefs than about the facts or expert opinions. https://www.theatlantic.com/health/archive/2020/02/covid-vaccine/607000/ @trentmc0,"Coronavirus death toll jumps to 350
https://breakingthenews.net/Article/Coronavirus-death-toll-jumps-to-350/51144289 …"
11,"The first case of a new coronavirus that's sickened nearly 300 people in Asia has been reported in a patient in Washington state. At least six people have died, according to officials.
via @ABChttps://abcn.ws/2RBsTTX ",Coronavirus could lower UK growth - BoE's Carney #coronavirus #COVID19 ,"Coronavirus death toll reaches 1,600
#coronavirus
https://breakingthenews.net/Article/Coronavirus-death-toll-reaches-1600/51266089 …"
12,"Cool #coronavirus map. Dinner plans tonight went from live baby rats to spaghetti.

Coronavirus 2019-nCoV https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …","That outbreak of pneumonia in #Wuhan China? 

Looks like it may be caused by a novel #coronavirus. 

So what's that? 

Here's what you need to know... 1/6
 
https://www.vox.com/2020/1/9/21058069/wuhan-pneumonia-outbreak …","Coronavirus death toll reaches 2,000 in China
#coronavirus #COVID19 updatehttps://breakingthenews.net/Article/Coronavirus-death-toll-reaches-2000-in-China/51289984 …"
13,"For anyone who wants the numbers on coronavirus, including recovered cases, the following is a well done information website. https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …","Can you make a list that compares influenza- to Coronavirus?
With proper time frame of killed and infected people worldwide sice 2020.
Since influenza had a heads up start, can you somehow make it stand in comparable numbers?
Promise you it will get retweeted a 100000 times","Yes, they are. Absence of proof isn’t proof of absence. Deaths are not reported as caused by Corona Virus, then bodies are cremated ASAP so no data can be really collected. Also, neighboring countries are careful not to publish numbers in order not to unleash panic."
14,"Bitcoin or gold? The coronavirus has proven which the better safe haven asset is, says analyst - Kitco NEWS http://dlvr.it/RQJDZw pic.twitter.com/mDWuOvyth2","Best reporting (by far) on the coronavirus outbreak is on Wikipedia

https://en.wikipedia.org/wiki/2019%E2%80%9320_outbreak_of_novel_coronavirus_(2019-nCoV) …",RT @MichaelMarmot: Inequalities in mortality from #COVID19 - the social gradient - are similar to inequalities in mortality from all causes…
15,First coronavirus patient had NO connection to Wuhan seafood market https://www.dailymail.co.uk/news/article-8016077/First-coronavirus-patient-NO-connection-Wuhan-seafood-market.html?ito=amp_twitter_share-bottom … via @MailOnline #COVID2019,#coronavirus trending #Batman #Batwomanpic.twitter.com/lC2w0Iqfch,Bravo! Brazilian scientists and academics are not afraid to tell their point of view regarding the “science” of the coronavirus pandemic. https://conexaopolitica.com.br/ultimas/brazilian-scientists-and-academics-write-an-open-letter-on-the-science-of-the-coronavirus-pandemic/ #covid19
16,"I would like to share this with friends in Europe. 

#TaiwanModel 
#Covid19","CDC (Centers for Disease Control and Prevention) official: »We’re preparing as if this is a #pandemic.« #wuflu #coronavirus
https://youtu.be/pTWZPGzvJIo ","Dazu noch eine klare Aussage des amerikanischen CDC: CDC does not recommend the use of facemasks to help prevent #coronavirus. Take everyday actions, like staying home when sick, washing hands with soap &amp; water, to help slow the spread. #COVID19 https://bit.ly/37Ay6Cm"
17,"RT @Ironhorse76: Let's get this show on the road!  FOLLOW ALL WHO: 

LIKE 
RT
COMMENT 

Nov will soon be upon us &amp; the #OrangeShitGibbon mu…","Germany reports first case of coronavirus
#coronavirus
https://breakingthenews.net/Article/Germany-reports-first-case-of-coronavirus/51087450 …",Do not violate the International Health Regulations #IHR during the #COVID19 outbreak @MarkFlear
18,"RT @anamikamber: Diya and Baati fame, @deepikasingh150 is in a lot of trouble. @ArvindKejriwal ji help her
#COVID19 https://t.co/nBtzzKOXaO",Coronavirus Alert: What VA Health-Care Workers Need To Know http://dlvr.it/RNj2QQ ,Here is one immediately reassuring graph on a day people and markets are panicking. Shows the case fatality ratio (reported deaths among total cases) for #covid19 trending down down down over time. 
19,"RT @MsPhelps: A number of publishers (incl. ACS, Elsevier, SpringerNature, Wiley) reserve the right to have #COVID19-related papers removed…","US confirms ninth #coronavirus case
https://breakingthenews.net/Article/US-confirms-ninth-coronavirus-case/51144355 …",".@WHO just put out updated travel advice for #covid19 ""WHO continues to advice against the application of travel or trade restrictions to countries experiencing COIVD-19 outbreaks."" The agency's praise of China is.. interesting.. in this context. "
20,"@realDonaldTrump #trump #BlackLivesMatter
#COVID19 @TheDemocrats
@donwinslow @RepsForBiden
@RVAT2020 @Amy_Siskind… https://t.co/vC2L9Vrzs5","#CoronaVirus just updated data 
@BNODesk @volvoks2 @tomopik_zd @croarsenal
https://ncov.dxy.cn/ncovh5/view/pneumonia?scene=2&clicktime=1579584742&enterid=1579584742&from=groupmessage&isappinstalled=0 …pic.twitter.com/Iy9JbljqbV","China coronavirus: at least three suspected cases in Shenzhen, Shanghai https://www.scmp.com/news/china/society/article/3046681/china-coronavirus-least-three-suspected-cases-found-shenzhen … via @scmpnews
Scary 
@RomanWenzl @Konflikt_Sicher @SusanneSCHAFFE2 @RevaGoujon @EmmaPeel_Knight @MedUni_Wien"
21,"RT @dsureshkumar: 1,989 patients test positive for #COVID19 in Tamil Nadu today. Deaths recorded: 30.

#Corona",It's very likely that the #Ninjavirus will be unstoppable. A new video from @chrismartenson. #CoronaVirus #CoViD19https://youtu.be/01L-SktgzXc ,Coronavirus: Wuhan to shut public transport over outbreak http://dlvr.it/RNYtgC 
22,RT @rafaelmgrossi: Thanks to G-77 and China for excellent meeting yesterday. I appreciate the recognition of the @IAEAorg efforts to assist…,"The majority of Japanese ministry staff working on the infected cruise ship were allowed to return to work without first being tested for coronavirus. This is a true comedy of errors.
https://www3.nhk.or.jp/news/html/20200222/k10012296751000.html …",I‘m done seeing racist stuff about corona virus in social media.. like stop dis shit.
23,RT @HIVHep: The Trump administration’s new policy of allowing insurers to not include brand drug makers’ coupons in out-of-pocket expense c…,"Number of coronavirus cases in Italy jumps to 79
https://www.breakingthenews.net/Article/Number-of-coronavirus-cases-in-Italy-jumps-to-79/51329016 …","How we respond to the coronavirus says a lot about the health of our culture. More commentary from @BeijingPalmer on the origin of the coronavirus and combating rumors: 
https://foreignpolicy.com/2020/01/27/dont-blame-bat-soup-for-the-wuhan-virus/ …"
24,RT @ZMnatsakanyan: Very good conversation w/ @FP_Champagne. Deep respect &amp; friendship btw 🇦🇲🇨🇦 ppls and leaders are strong foundation to en…,"Watching Nats and drinking some Lebanese araq - that’s a good nt- cause coronavirus, stock mkt tanking, Idlib humanitarian disaster all too depressing..","RT @antonioguterres: Saturday marks the 100-day countdown to #PeaceDay.

We are living through a difficult time, but we can turn the #COVID…"
25,What’s up with americans and them not wanting „free“ stuff e.g vaccine against corona virus. Yes the government pays it with the taxes you guys pay. But would you really rather pay taxes PLUS 3000$ instead of just.. the taxes you pay anyway?  make it make sense guys...,"Russia registers 8,706 new COVID-19 cases 

#Coronavirus 
https://t.co/JCp0uRwFZb","#COVID19 update for #Austria. Further relaxation of policies soon, including mask restrictions and partial opening… https://t.co/nSW0Nj0Dgl"
26,"My take as a science writer on why it's important to contain the spread of COVID-19 (3 parts).
#COVID19 #CoronaVirus pic.twitter.com/IYwDSoMqCw","RT @UPU_UN: Find out about #postal social, financial and trade services during #COVID19 👉 https://t.co/ixlgK1eJ03 #CountOnUs #coronavirus @…","RT @AsjadNaqvi: #COVID19 update for #Austria. Further relaxation of policies soon, including mask restrictions and partial opening up of bo…"
27,,"RT @Symbionticism: Schools are on the frontlines of experimenting with and managing the pandemic in Israel.

The country has now closed 144…","Collateralized Loan Obligations (CLOs) as the next major threat to the world financial system?

Banks may need fund… https://t.co/yt4pQH2ILF"
28,,"u.a.:

https://t.co/rm0fpigwtd

https://t.co/37ycbZqGA0

#coronavirus #COVID19 #masks #Masken MNS #SARSCoV2","NEW THIS EVENING: @AETCommand restricts guests, including family, from basic military training graduations to limit #covid19 exposure. It's one of several moves the Air Force is taking in response to #coronavirus. https://www.airforcetimes.com/news/your-air-force/2020/03/10/air-force-bars-guests-from-basic-training-graduations-to-limit-coronavirus-spread/ …"
29,,"RT @maniyarvarad: @narendramodi: Don't you think #COVID19 treatment cost must be capped in India?

This is nothing but outright exploitatio…",
30,,#austriandreamhouse #austrianalps #loveaustria #discoveraustria #austrianblogger #karnten #renovationproject… https://t.co/Lu4u06nLBW,
31,,RT @BallouxFrancois: Not that different from cavitary pulmonary tuberculosis (I'll spare you the pics). This is also an absolutely exceptio…,
32,,"RT @peijin_zhang: #Beijing 's largest wholesale food market shutdown after the spike in #COVID19 cases. The city's Fengtai district is in ""…",
33,,"RT @Sepideh_Z: #Ali_Younesi, a 20 yr old gold-medal winner of the International Olympiad on Astronomy and Astrophysics, has contracted #COV…",
34,,What in God's name...,
35,,Graduates of KAICIID’s Social Media as a Space for Dialogue Programme have launched a series of online campaigns in… https://t.co/E2JyoP7rCo,
36,,"RT @UNODC: Discuss how the #COVID19 pandemic is affecting women &amp; girls w our Executive Director @GhadaFathiWaly, and join @CND_tweets &amp; @C…",
37,,"Ngayab New up normal
Pics by @gibranoconner 
#photography #PhotoOfTheDay #NewNormal #corona #COVID19 https://t.co/RXhABDZ77L",
38,,"RT @StephenMcDonell: In #Beijing a new cluster of #covid19 cases emanating from, wait for it, a seafood market. Footage appears to show hun…",
39,,"RT @EASDelearning: Have a look at the expert videos on our site covering #diabetes and the #COVID19 pandemic, plus looking to the future. #…",
40,,"RT @TheDailyEdge: Fact Check: Joe Biden oversaw the longest period of uninterrupted job growth in HISTORY.

Meanwhile, @realDonaldTrump cau…",
41,,"Wozniak possibly COVID-19 'patient zero' in US
$APPL #Coronavirus #COVID19https://breakingthenews.net/Article/Wozniak-possibly-COVID-19-'patient-zero'-in-US/51404655 …",
42,,I heard coronavirus can spread through sending nudes ladies I think we should not do that anymore,
43,,Buying time and #FlattenTheCurve Coronavirus: The Hammer and the Dance by @tomaspueyo https://link.medium.com/gIH5T8WBZ4  #COVID19,
44,,Buying time and #FlattenTheCurve Coronavirus: The Hammer and the Dance by @tomaspueyo https://link.medium.com/gIH5T8WBZ4  #COVID19,
45,,"check the daily podcast @c_drosten #charitevirology on #coronavirus #covid19 #chloroquine use of #facemasks and #diagnosis (in German)https://www.ndr.de/nachrichten/info/17-Malaria-Medikament-vorerst-kein-Hoffnungstraeger,audio655730.html …",
