,Positive,Neutral,Negative
15,New Strain Of Coronavirus In China: What You Should Know : Goats and Soda : NPR http://ow.ly/O1pR30qa9Vk ,The global spread of the coronavirus. DETAILS http://bit.ly/37BXMyq,Stocks fall again on continued coronavirus worries | Hytech Lab - https://hytechlab.com/stocks-fall-again-on-continued-coronavirus-worries/ …pic.twitter.com/X8y0wFbLmW
16,New Strain Of Coronavirus In China: What You Should Know : Goats and Soda : NPR http://ow.ly/Gf0K30qa9Pz ,"COVID19: No Coronation havoc, Air Force particular plane arrived in Delhi with so many voters ... https://www.google.com/url?rct=j&amp;sa=t&amp;url=https%3A%2F%2Fsahiwal.tv%2Fcovid19-no-coronation-havoc-air-force-special-aircraft-arrived-in-delhi-with-so-many-citizens-from-china-and-japan%2F&amp;ct=ga&amp;cd=CAIyGjA1NmQ4Yzk3M2I2ZWVkNzM6Y29tOmVuOlVT&amp;usg=AFQjCNGjv-5CbS6dnrK73FVB-W0A7y5TZw&amp;utm_source=dlvr.it&amp;utm_medium=twitter",Yep. For real. Coronavirus kills you quickly but feelings? They kill you slowly and a slow death hurts.
17,Has anyone seen a travel advisory to china due to #coronavirus outbreak? Or they’re meant for African countries only,Dr Muwanga the Hospital Director Informs the media of the facility’s readiness to manage #COVID19 ,
18,How do you think the corona virus came about....mbu they even eat bats hehehe,"The Minister of Health, @JaneRuth_Aceng leads a team of @MinofHealthUG officials, @WHOUganda @tegegny, CDC Director, Lisa Nelson have toured Entebbe RRH- one of the designated isolation centers for #COVID19 to assess the level of preparedness of the facility. ",
19,You  are all being emotional.  If there is a coronavirus outbreak in Kampala will u build a hospital in 48hrs? Let those people have a better chance of survival there than bringing the virus home,Great visit to the Entebbe hospital isolation facility prepared for #COVID19. Hospital staff and equipment in place to isolate and manage suspected or confirmed cases #Uganda,
20,"For those of you who like buying used panties and other such stuff from your favourite femdom model, please be advised that a bottle of coronavirus infected saliva will now be available for an additional 50 bucks.",@MOHUg_PHEOC @WHOUganda @JaneRuth_Aceng @olaro_charles @ainbyoo @jacob_ampeire @MinofHealthUG Updates on #WuhanPneumonia #coronavirus https://twitter.com/cmyeaton/status/1215784765078548485 …,
21,GMSA cancels Mobile World Congress due to coronavirus concerns | Hytech Lab - https://hytechlab.com/gmsa-cancels-mobile-world-congress-due-to-coronavirus-concerns/ …pic.twitter.com/FAyjTomZkl,Novel Coronavirus – Thailand (ex-China) https://www.who.int/csr/don/14-january-2020-novel-coronavirus-thailand-ex-china/en/#.Xh-xgICVcKs.twitter …,
22,If corona virus doesnt finish it.,Laboratory testing for 2019 novel coronavirus (2019-nCoV) in suspected human cases http://ow.ly/ev1130qa9Ar ,
23,"Today am kicking off #KFMsports with @HEBobiwine ft @NubianBukenAli #coronavirus alert song. Stay safe,enjoy sports.","Coronavirus also seemed to favour those with pre-existing medical conditions, with the study listing: “Chronic diseases, including cardiovascular and cerebrovascular diseases, endocrine system disease, digestive system disease, respiratory system disease, malignant tumour,",
24,"RT @PatriqKanyomozi: Today am kicking off #KFMsports with @HEBobiwine ft @NubianBukenAli #coronavirus alert song. Stay safe,enjoy sports.",Bismillah! Eyes &amp; Ears on ground.....@ubctvuganda @StartvUganda @MagiconeTv #COVID19 #Covid19Uganda #coronavirus… https://t.co/BNGli2lxCV,
25,"RT @ChimpReports: The Amazing Golden Monkeys of Uganda 
#ChimpReportsNews #UgandaNews #Uganda #Featured #coronavirus #tourism #Monkeys @MTW…","RT @SkyNews: ""Please, for the sake of your health and of your friends and families, don't attend mass gatherings.""

Transport Secretary Gra…",
26,RT @wef: China's 'six priorities' and fiscal stimulus will spearhead its COVID-19 recovery https://t.co/rkul2W6CIq #China #coronavirus http…,"⛳️🏌🏽‍♀️SWINGING BACK TO ACTION

Ugandan golf is planning to shake off the effects of the #coronavirus pandemic and… https://t.co/4FzFJp3oY3",
27,"RT @MutonyiMary1: It's no doubt everyone has been affected by #COVID19 

#mentalhealth needs so much attention especially in children durin…",@WorldVisionUg Musinguzi Moses: You find that home is sometimes not conducive for learning. Some children have lost… https://t.co/7bUI8tnkw1,
28,"Botswana, which ended a 48-day national coronavirus lockdown late last month, reinstates strict virus lockdown in c… https://t.co/PcKPeg3e0s","RT @OlivielOfficial: We shall be reading your comments in a few.
#NBSYouthVoice",
29,Stay safe,"RT @EYnews: In a post #COVID19 landscape, boards must proactively work with management to address issues they did not as major immediate or…",
30,RT @Dr_Turyasingura: This puts a big hole in the CoVid 19 patients our government has since most were contacts of asymptomatic patients. 😂😂…,"RT @IMFNews: .@KGeorgieva will join @GLOBSEC, @Bruegel_org and @i_montaigne on Monday, June 15 at 10:30AM ET (4:30PM CET) for a conversatio…",
31,"RT @DrTedros: As the #COVID19 pandemic accelerates, we are concerned about its impact on women, children &amp; adolescents' access to healthcar…",RT @willswanson: Story by @Nicholasbariyo with my pics in this piece on the impact of #covid19 on East Africa’s trade network https://t.co/…,
32,"RT @cobbo3: Botswana, which ended a 48-day national coronavirus lockdown late last month, reinstates strict virus lockdown in capital city…","RT @CovidFoodFuture: 📌It is unrealistic to expect all households to become fully self sufficient, it is possible to meet family needs for s…",
33,"Planning your #scientificwedding 👰? Look no further for your beautiful #bridal bouquet &amp; decor!

🗣️📲📞 0754440785/ 0… https://t.co/YYf1lJz4ih",RT @UNFPAUganda: We @GlobalSpotlight and @UNinUganda are mindful that many of our friends and partners living with disabilities are struggl…,
34,RT @SJAOntario: The Ontario Government is recommending the use of a face covering (non-medical mask) to reduce the transmission risk of #CO…,#UOT ARE YOU LISTENING!!,
35,"#Uganda's #coronavirus cases rise to 694 after another 8 new cases tested positive on June 12. 

New cases include… https://t.co/5BbTYxgpuZ","For only 30 $ you can feed a family of 4 people for a full month with #Food 10kgs beans and 25kgs Maize floor,… https://t.co/WIdSxWffvO",
36,"RT @UgandaRedCross: Amidst the #COVID19 threat, we ensure that as relief distribution  takes place in all areas we support, we observe all…","Consider it pure joy, my brothers and sisters,whenever you face trials of many kinds, because you know that the tes… https://t.co/mn4r3xyTwI",
37,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…","RT @UNFPAUganda: In the spirit of leaving no one behind, @UNFPAUganda has supported Moroto district with an assortment of #SRH supplies for…",
38,#Covid19 positive cases increases to 694 as @MinofHealthUG confirms 8 new patients,RT @nzeyokana: Let me just leave this here. @MinofHealthUG.,
39,Our second stop under the relief distribution exercise is @TheGemUganda an NGO in Rubaga that supports children wit… https://t.co/tiYYZApOiS,"RT @GCICUganda: #COVID19 FACTS

Most people who get COVID-19 have mild or moderate symptoms and can recover thanks to supportive care. If y…",
40,@nbstv Food distribution has primarily centred on urban areas. They have no social capital. There is no protest in… https://t.co/rwJCRuo6Cn,"RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…",
41,"RT @WHOAFRO: Over 215,000 confirmed #COVID19 cases on the African continent - with more than 98,000 recoveries &amp; 5,800 deaths. View country…","RT @nxtradioug: Rubongoya: In any sane country, teachers should be the most respected people. We are all products of their work. #COVID19 h…",
42,Senior al-Shabab official by urging people with the #covid19 symptoms to come to the medical facility and avoid inf… https://t.co/FFHOKOgPh4,"RT @picardonhealth: 100% face mask use could crush second, third #COVID19,  wave, study says, by @Mike_at_SFGate
 https://t.co/3VTjFEXYSH v…",
43,RT @Koecheruiyot: 400 Chinese nationals now want to flee Nairobi due to #COVID19 crisis!,RT @AndrewMwenda: One of the intriguing things about #COVID19 in Uganda is reduction in electricity consumption from 730MW to 590MW! This i…,
44,"Maybe we should be grateful that a negative result had been posted as being positive, it could be worse if a positi… https://t.co/dtgi3cpkaV","RT @BuffaloSoldierA: Nakasero Hospital - Temporary Salary Reductions:
1-Jun 2020 to 31-Aug 2020 (3 months)
#COVID19  #Uganda 

All hospital…",
45,"RT @UNICEF: Singing 🎤, filming 🎥 and learning 📖 

This is how nine-year-old Ria stays connected and healthy during New York's #COVID19 lock…",RT @ObunuziReal: #Covid19 we bind you in the name of Jesus. Get out of Uganda. Out of Africa. Out of the world. You have overstayed your ti…,
46,"RT @AminaJMohammed: The #GlobalGoals remain our blueprint for a more equal world. In light of the #COVID19 pandemic, the @UN will work even…",RT @AndrewMwenda: One of the intriguing things about #COVID19 in Uganda is reduction in electricity consumption from 730MW to 590MW! This i…,
47,"RT @usmissionuganda: .@UVRIug laboratories, with support from several U.S. government agencies over more than 30 yrs, is the backbone of #U…","RT @UNAIDS: Mark your calendars!

Next week @Winnie_Byanyima will join @alexawiti, @cobbo3 and @njokichege for a discussion about the impac…",
48,RT @Roberto_Benes: .@_GenUnlimited worked w/ the African Union (@AUYouthProgram) to host a live #MeetTheUnlimited x #1mBy2021 webinar for y…,RT @anytaskofficial: Forget to take your lunch hour this week? You can get apps that lock you out of your computer for 60 minutes. Make sur…,
49,"RT @AfricaTembelea: Uganda National Budget, a missed opportunity for Tourism post COVID recovery https://t.co/IHTHVkfD3H via @AfricaTembele…",This woman should be sacked,
50,RT @KCCASpox: Our appreciation to @MovitProductsUg for this much needed support towards our fight against #COVID19. These hand hygiene faci…,After the president talked about fake coronavirus positive cases now cases are low. #COVID19UG,
51,"Wama is it true that u guys didn't pay her for this ad🤔
She just said so🤷🏿‍♂️
Anyway if she's right, i advise u to… https://t.co/tZG3wC7wg9","RT @kizzabesigye1: Uganda’s #COVID19 Testing results HIGHLY POLITICAL:

15MAY: Parliament hails M7 for decisive COVID19 fight, changing ear…",
52,RT @JNJNews: #JNJ announces accelerated initiation of its lead #COVID19 vaccine candidate's Phase 1/2a first-in-human clinical trial. Learn…,"RT @kizzabesigye1: Uganda’s #COVID19 Testing results HIGHLY POLITICAL:

15MAY: Parliament hails M7 for decisive COVID19 fight, changing ear…",
53,"RT @nbstv: .@JaneRuth_Aceng: To ensure continuity of care with the regular services without disruption, the ministry has now excluded the u…",RT @WBG_SocialDev: The World Bank continues to prioritize the resilience of communities in the global fight against #COVID19. Follow us for…,
54,"RT @francediplo_EN: #COVID19 
Travel restrictions to France from European countries will be lifted from 15 June, except:
By ✈️from 🇪🇸: rest…","Here is question 1:

Being that we are in the #COVID19 era, does this mean young people’s education and learning is… https://t.co/qOOTY4sZc8",
55,RT @WeCanWorkUG: Our second stop under the relief distribution exercise is @TheGemUganda an NGO in Rubaga that supports children with disab…,"RT @FacesUpUganda: Here is question 1:

Being that we are in the #COVID19 era, does this mean young people’s education and learning is taki…",
56,"#COVID19 is real, #COVID19 is still here with us #COVID19 may kill #COVID19 is real, #COVID19 is still here with us… https://t.co/pHUCJyedNb","Uptake of EdTech in #Africa is on the rise as a result of #COVID19. Are we seeing permanent
shifts? How are student… https://t.co/J1Eq0fXl3m",
57,@nbstv Don't you feel like u giving this #COVID19 too much airplay more people have died today from other causes and  not this thing🙄🙄,RT @FastTrackCities: Pleased to announce that Amb. Deborah Birx will join @UNAIDS Shannon Hader and @WHO Meg Doherty for our 2020 90-90-90…,
58,"Interesting crime statistics from #Russia: During #COVID19, violent crime reduced by 24% but cybercrime has increas… https://t.co/wnmccSm6G1","RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…",
59,RT @SheilaKulubya: TUNE IN at 5PM TODAY: #CSO and #Youth virtual roundtable discussion on the economic impact of #COVID19 led by @WorldBank…,"ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to… https://t.co/Dq1I3vjabQ",
60,Had it not been for @mtnug data and #COVID19 by now I would be having a plane. My 2020 plans all dead now.,RT @drdavidsamadi: NO SECOND WAVE.  The toughest part of #COVID19 is behind us. This was a nursing home virus.  Small baby waves and spikes…,
61,"RT @aspenideas: From contracting #COVID19 and leading in a pandemic to confronting Miami’s dark policing past, @FrancisSuarez talks w/ @Suz…",LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,
62,"""Vorm couldn't catch the corona virus if he lived in China"" 
@ExpressionsOOZ","RT @GCICUganda: #COVID19 FACTS

Most people who get COVID-19 have mild or moderate symptoms and can recover thanks to supportive care. If y…",
63,Arsenal head coach tests positive for coronavirus# Mikel Arteta pic.twitter.com/JN3rLFOHpr,"RT @GCICUganda: ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to @ubctvuganda 📺…",
64,Corona virus updates,".@JaneRuth_Aceng: The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported earli… https://t.co/WMd9bVLf6M",
65,Uganda has confirmed her first case of http://covid19.As  you know coronavirus spreads like wild fire #ugandan stay home stay safe. God bless Uganda.,"RT @newvisionwire: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update #VisionUpdates 

https://t.co/DPCzW1CCEa",
66,,We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera distric… https://t.co/AlPX7P87PK,
67,,"Dr. @JaneRuth_Aceng : The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported e… https://t.co/VjplyROV6B",
68,,"RT @newvisionwire: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update #VisionUpdates 

https://t.co/DPCzW1CCEa",
69,,RT @UrbanTVUganda: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,
70,,"RT @newvisionwire: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update #VisionUpdates 

https://t.co/DPCzW1CCEa",
71,,RT @DesireAmanya: We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera districts rec…,
72,,"RT @QuickTake: Queen Elizabeth II officially celebrates her 94th birthday with a smaller ceremony than usual, despite her real birthday bei…",
73,,RT @ubctvuganda: We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera districts reco…,
74,,. @JaneRuth_Aceng reporting large (10% - 20%) decreases in maternal and child health care utilisation due to… https://t.co/OszZN1W7lF,
75,,RT @UrbanTVUganda: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,
76,,"RT @TubingtheNile: Going tubing is the only way to escape #coronavirus.
Book for a trip.
 .
.
#tubing #tubingthenile #rivernile #uganda #ji…",
77,,"RT @GCICUganda: ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to @ubctvuganda 📺…",
78,,"RT @DailyMonitor: .@JaneRuth_Aceng: The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported earlier on…",
79,,"And by people here I mean me 😬😬
Have you been able to ease back into social settings or are you still letting other… https://t.co/FJtTYaJgRz",
80,,"RT @fawashsmiley: Covid 19 is accelerating the rate of unemployment by threatening over millions of jobs majority being the youth.

@WorldB…",
81,,#TopStory: The researchers now want to urgently move into phase 2 trials by testing the effectiveness and safety of… https://t.co/HZySugHDea,
82,,RT @amplifyfund: Looking for advice on how to adapt your organisation during #COVID19? Chioma Ike from grantee @CircuitPointe shares lesson…,
83,,"RT @BuffaloSoldierA: Nakasero Hospital - Temporary Salary Reductions:
1-Jun 2020 to 31-Aug 2020 (3 months)
#COVID19  #Uganda 

All hospital…",
84,,RT @KGeorgieva: Rwanda’s response to #COVID19 has been swift and decisive. The IMF’s approval today of a further $111.06 million in emergen…,
85,,".@MinofHealthUG says they use Ascorbic Acid to treat #COVID19 patients.

It's a fancy name for Vitamin C. https://t.co/oCMHFqvoCY",
86,,"RT @Snookum_Berry: Other opportunities offered by the #COVID19 pandemic are in agriculture,local supply chains, small scale manufacturing,…",
87,,This is how we break our fast during this #Covid19 era. https://t.co/foHkiDXBI7,
88,,"RT @nbstv: Kenya has confirmed 152 new #COVID19 cases. This brings the total number of confirmed cases in the country to 1,316.

#NBSUpdate…",
89,,"RT @nbstv: Kenya has confirmed 152 new #COVID19 cases. This brings the total number of confirmed cases in the country to 1,316.

#NBSUpdate…",
90,,RT @ubctvuganda: We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera districts reco…,
91,,"RT @GCICUganda: ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to @ubctvuganda 📺…",
92,,"Desist from harassing #COVID19 survivors please. 🙏🏾

#StaySafeUg #StayAlert https://t.co/MEUHTcAoqR",
93,,RT @rkabushenga: Thanks for making our case,
94,,@MorikuJoyce @MinofHealthUG @GovUganda @ubctvuganda @JaneRuth_Aceng @DianaAtwine @henrymwebesa I pray that even the… https://t.co/3jzOQJScJm,
95,,"RT @MSF_EastAfrica: Curfews, lockdowns, physical distancing...

#COVID19 has disrupted our normal way of life – so how do you deal with som…",
96,,@cobbo3 @henryamootie This is just one of those attempts to increase their legitimacy. Many Islamist Jihadist group… https://t.co/Ol76an9rpg,
97,,RT @mofpedU: PS/ST Keith Muhakanizi has said Africa has the greatest opportunity with or without #COVID19 for low level manufacturing inclu…,
98,,RT @IAPAC: Looking forward to hearing from @UNAIDS’s @Winnie_Byanyima at our 2020 90-90-90 Targets Update #AIDS2020Virtual pre-conference;…,
99,,RT @mofpedU: PS/ST Keith Muhakanizi has said Africa has the greatest opportunity with or without #COVID19 for low level manufacturing inclu…,
100,,"Be honest, do you still wash your hands as you used to in the first days of #COVID19?

#ConnectorPolls",
101,,"RT @kizzabesigye1: Uganda’s #COVID19 Testing results HIGHLY POLITICAL:

15MAY: Parliament hails M7 for decisive COVID19 fight, changing ear…",
102,,RT @mofpedU: PS/ST Keith Muhakanizi has said Africa has the greatest opportunity with or without #COVID19 for low level manufacturing inclu…,
103,,Amazon Quietly Removes Some Dubious Coronavirus Books | Hytech Lab - https://hytechlab.com/amazon-quietly-removes-some-dubious-coronavirus-books/ …pic.twitter.com/AG0ipltoCR,
