,Positive,Negative
48,I knew it though. The coronavirus will bail them out.,"Miami University-funded travel to China canceled after coronavirus scare, officials said https://www.cincinnati.com/story/news/2020/01/29/miami-university-ohio-funded-travel-china-canceled-after-coronavirus-scare/4614028002/ … via @enquirer"
49,R.I.P loves you guys will be missesd im heartbroken age 13!!! And 41!! life is short so live it the best you can!  #BlackMamba #KobeBryant #RIPGIGI #coronavirus #MambaForever #RoyalRumble #RIPKobe #RIPGiannaBryant #RIPBlackMambapic.twitter.com/pf0LSEpSWK,"China coronavirus: confirmed mainland cases rise to 7,158, with deaths now at 170  https://www.scmp.com/news/china/society/article/3048150/china-coronavirus-confirmed-mainland-cases-rise-7158-deaths-now …"
50,What’s amazing to me is that there is a city in China with 11 million people and I’ve never heard of it. A population of 11 million is more than New York City #coronavirus,they’re going to kitchen sink Q1 and blame it on coronavirus. Investors will buy it. $TSLA $TSLAQ
51,"This is just a crazy idea backed by only personal anecdotal evidence, but I've wondered if a thermogenic pill or stack would be of some use when dealing with something like the Wuhan coronavirus.","Death toll now reported as 80

China bans wildlife trade as Wuhan coronavirus spreads, death toll climbs https://www.scmp.com/news/china/society/article/3047716/china-bans-wildlife-trade-killer-wuhan-coronavirus-spreads …"
52,Jealousy is spreading faster than the coronavirus on Twitter tonight  it’s a sickness. #getwellsoon,"Me: “yea we need to go get a colonoscopy soon”

Ariana: “oh yeah for the colonsvirus” she means ( coronavirus )

Me: “NO ARIANA FOR COLON CANCER” literally at this point I’m cracking up BUT THEN she asks

Ariana: “ohhhh what part of the body? Lungs? Ears?” And now I’m in TEARS"
53,There's a big difference. #NRA is a Russian asset https://www.npr.org/2019/09/27/764879242/nra-was-foreign-asset-to-russia-ahead-of-2016-new-senate-report-reveals … #coronavirus didn't have the good sense to line up international sponsors. If figures out how to funnel through #coronaviruses @GOP will sponsor bills to make it mandatory.https://twitter.com/DadoftheDecade/status/1223428166330523648 …,"As if oil did't have enough problems, its now got coronavirus demand issues... if $50 goes, then the head and shoulders top comes into play. I won't give you my target price as it sounds ridiculous at this stage, but Ive had it for a few years based on the big chart pattern... pic.twitter.com/4QVLyt5QBx"
54,"some data to consider ...

coronavirus (blue) compared to swine flu & SARS pic.twitter.com/La087opJQy",Man this coronavirus outbreak and  stuff is kind of scaring me...
55,Madison business sends supplies to China to prevent coronavirus from spreading https://www.whas11.com/article/news/health/madison-business-sends-supplies-to-china-to-prevent-coronavirus-from-spreading/417-8ccad1c2-e31a-4fc5-aaaa-bfcf872f606c …,"Such measures have always failed. The Wuhan coronavirus can have an incubation period exceeding 14 days, and the physical symptoms are easily confused with more common viruses such as the flu. https://twitter.com/CNBC/status/1225150450644783105 …"
56,"It seems like a simple request, but people couldn’t stay loyal even if it made you immune to the coronavirus https://twitter.com/Avkyz/status/1229581792203673600 …","As coronavirus infections surge, Bay Area offers a possible drug, diagnostic and advice https://www.bizjournals.com/sanfrancisco/news/2020/02/07/as-coronavirus-infections-surge-bay-area-offersa.html?utm_campaign=trueAnthem …: Trending Content via @SFBusinessTimes"
57,Honduras has first suspected case of coronavirus @looknerhttps://caymanmarlroad.com/honduras-has-first-suspected-case-of-coronavirus/ …,Coronavirus Live Updates: Xi Urges Tougher Response to the Crisis http://dlvr.it/RPPBWg pic.twitter.com/oTWDzAvelw
58,"Ah, Jim Bakker. You can trust him with faith, politics, and, even this Coronavirus supplement. Right? https://twitter.com/nowthisnews/status/1228079651655782400 …",New screening to begin at more airports amid coronavirus concerns https://www.wlky.com/article/new-screening-to-begin-at-more-airports-amid-coronavirus-concerns/30743241 …
59,Chinese health report says tens of thousands of new coronavirus cases have been mild https://www.wlky.com/article/chinese-health-report-says-tens-of-thousands-of-new-coronavirus-cases-have-been-mild/30970920 …,"This trial should end any que…. He, along with Schiff and others on Coronavirus outbreak."
60,Coronavirus COVID19 Truth china is hiding from the world https://youtu.be/LkpTJXn9_gg  via @YouTube #korenajones,Coronavirus: Death toll jumps over 300 as outbreak spreads to more countries  https://twitter.com/i/events/1219057585707315201 …
61,"Quick signature: Say ""NO!"" to a monopoly for a coronavirus vaccine! https://action.momsrising.org/sign/coronavirus_vax_bigpharma?akid=s640009..NhWE6z …","Nah, she went off the deep end after the coronavirus dropped, and she started calling everyone that doesn’t eat bats...(you guessed it)... Racist!"
62,"The Precious Metals Week in Review – February 28th, 2020.
#BullionPMI #WeekInReview #COVID19 #Coronavirus #CrudeOilPrices #StateUnemployment https://blog.pmi.ky/2020/02/28/the-precious-metals-week-in-review-february-28th-2020/ …pic.twitter.com/bgDffKKy4z",Coronavirus: Death of Dr. Li Wenliang Rocks China: https://www.gatestoneinstitute.org/15576/china-coronavirus-li-wenliang#.XkSMATPIHzR.twitter …
63,Coronavirus cases aboard Diamond Princess 'very disconcerting' https://www.aljazeera.com/news/2020/02/coronavirus-cases-aboard-diamond-princess-disconcerting-200221041420214.html …,The health of IBMers is our primary concern as we continue to monitor upcoming events and travel relative to Novel Coronavirus (COVID-19). We are cancelling our participation in this year's RSA conference.
64,"Italy sees spike in coronavirus cases, as 10 villages shut down

https://cnn.it/2PilGbf ","World/America be mindful they will used the Corona virus to try to quarantine y'all, this is an effort to trick y'all into FEMA camps. Beware! China is beginning to mass kill people, and forcing them into camps even if they're not infected. The US will do the same!"
65,Well he's already blaming democrats and the media for the stock market. And apparently the coronavirus is just a hoax by none other than the democrats. Democrats seem to be some real evil geniuses.,"I did and it's all BS. That was a cleaning crew, nothing to do with the Corona Virus."
66,"RT @VarshaBollamma: Imagine if this actually happens!!!!!!! 
#coronavirus https://t.co/37NNtFStYK",Trump Proposes 16% Cut To CDC As Global Number Of Coronavirus Infections And Deaths Rise via @forbeshttps://www.forbes.com/sites/lisettevoytko/2020/02/11/trump-proposes-16-cut-to-cdc-as-global-number-of-coronavirus-infections-and-deaths-rise/#2846c71218da …
67,RT @CDCgov: #Employers: Antibody tests for #COVID19 should not be used to determine if someone can return to work. There is not enough info…,"Some U.S. districts, especially ones with large Chinese student numbers, grapple with coronavirus quarantines, face masks and fear; many on west coast involved, but one issue in West Virginia https://www.usatoday.com/story/news/nation/2020/02/17/coronavirus-forces-schools-grapple-quarantines-masks-and-fear/4775522002/ …"
68,"RT @CDCgov: As of June 8, forecasts suggest the total number of #COVID19 deaths will exceed 124,000 by July 4. Additionally, 6 states will…",???  Coronavirus issues???
69,"RT @SIKAP2020: UP NEXT ON SiKAP 2020 VLOG!

Dublin, a city on east coast at the mouth of the River Liffey. Embark on Irish heritage in this…",A rising number of coronavirus cases outside of China are pushing global equity markets sharply lower. #Coronavirus http://bit.ly/2PlKwHb 
70,Interesting case report and detailed pharm/physiology if you are interested in #toxicology or #EmergencyMedicine,"@realDonaldTrump CORONAVIRUS UPDATE:

Harvard Professor Says 40-70% Of People Worldwide Will Be Infected With Covid-19 #COVID19 #Coronavirius #COVID #COVID19italia #viral #virus #coranovirus #CoronavirusOutbreak #MondayReporthttps://www.zerohedge.com/geopolitical/harvard-professor-says-40-70-people-worldwide-will-be-infected-covid-19 …"
71,"RT @JNJNews: When Dr. Ed Kuffner, CMO, Consumer, #JNJ, returned to the frontlines to treat #COVID19 patients, he didn’t realize the impact…","CORONAVIRUS UPDATE:

Harvard Professor Says 40-70% Of People Worldwide Will Be Infected With Covid-19 #COVID19 #Coronavirius #COVID #COVID19italia #viral #virus #coranovirus #CoronavirusOutbreak #MondayReporthttps://www.zerohedge.com/geopolitical/harvard-professor-says-40-70-people-worldwide-will-be-infected-covid-19 …"
72,"RT @electroboyusa: If you believe the earth is flat, @POTUS,  than you probably also believe that #FlattenTheCurve is what you have done to…","A controversial religious group is at the center of South Korea's coronavirus outbreak

https://www.cnn.com/2020/02/22/asia/south-korea-coronavirus-religious-group-intl/index.html …"
73,"RT @SafeandJustUSA: Our organization has always advocated against over-incarceration. 

But what #COVID19 uncovered is: our country’s obses…","#Coronavirus Current Numbers: 
78k+ Infected 
2,460 fatalities pic.twitter.com/AydKiHvpda"
74,"RT @DrMCecconi: Lots of public recognition for ""doctors AND anesthesiologists AND Intensivists"".I am an anesthesiologist and an intensivist…",It was a fake news conference to dispute and deny the fact that the coronavirus is deadly.
75,"RT @GovAndyBeshear: As a reminder, our next live #COVID19 update will take place Monday, June 15, at 4 p.m. ET.","everyone give paula white a $1000 and you won't get the corona virus, per the orange calf's sharpie"
76,"Very, very telling numbers right here. So, when you hear those “models” projecting a resurgence, keep this in mind.… https://t.co/n7BDcE5DVu","damn, I just got off the phone with Mike Bloomberg and he says he's got coronavirus"
77,"RT @SIKAP2020: Check out our official instagram 
@sikap2020 and watch our next preview of the Vlog. Next stop, Dublin, Ireland 🇮🇪 
https://…","""Coronavirus: Travel limitations and closed borders as cases of reported infections rise""  https://twitter.com/i/events/1219057585707315201 …"
78,The latest Caregivers News! https://t.co/K7FPcFKhe3 Thanks to @AmbetterAR @t1international @Shasta_Rayne #covid19 #healthcare,@Amy_Siskind This is what #CrazyDon is working hard too keep us distracted from. #TrumpGOPGenocide they're still Ly… https://t.co/nNLT5Vai5x
79,"RT @Scott502: Voting made simple and safe folks.

https://t.co/jd33jyRCnx #GoVoteKY #Kentucky 

Ballot request due: June 15 https://t.co/nJ…","RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
80,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://infographics.channelnewsasia.com/covid-19/map.html … via @ChannelNewsAsia,RT @ScottGottliebMD: This is a critical milestone. Two therapeutic antibodies are now in the clinic with more on the way. These drugs can b…
81,Evangelical Christians are linking LGBTQ people to the coronavirus now https://www.lgbtqnation.com/2020/03/evangelical-christians-linking-lgbtq-people-coronavirus-now/#.XmLj-FEPPcQ.twitter …,"RT @GovMurphy: The evidence is overwhelming and the experts are clear: #COVID19 is more lethal inside than outside.

It's too soon to open…"
82,Coronavirus quarantine of one Princess Cruises ship 'failed' in Japan last month. Will officials get it right the second time in California? With @MorganEmHines for @usatodaytravelhttps://www.usatoday.com/story/travel/cruises/2020/03/06/coronavirus-cruise-ship-off-california-coast-risk-japan-repeat/4974471002/ …,"#COVID19 more contagious, but, not more lethal."
83,"Dr. William Schaffner, Professor, Preventive Medicine, Division of Infectious Diseases at Vanderbilt University Medical Center, is on the committee advising the NCAA on the coronavirus.","RT @WaywardWinifred: Still can't believe how Andrew Cuomo can say with a straight face that he crushed the curve when Hong Kong, with a pop…"
84,"3 New Coronavirus Cases In Kentucky, Bringing Total To Four http://http://tinyurl.com/vdeqzg8 ","RT @dabeard: She said Florida fired her for wanting to tell the truth about the number of residents infected with #COVID19.

Now she's got…"
85,"Starbucks says Seattle store employee diagnosed with coronavirus, location closed temporarily https://www.usatoday.com/story/money/food/2020/03/06/seattle-starbucks-temporarily-closed-over-coronavirus-case/4982081002/ … via @usatoday",I have made it to the point in my life that I am literally listing to five finger death punch looking up father's d… https://t.co/c8O2rpzSB5
86,"Y’all keep saying the coronavirus only effects the elderly and people with underlying health issues, “CaLm DoWn”— as if those people don’t matter. When yo granny start tweakin, keep that same energy.","I read where alcohol kills the Corona Virus. It's probably not true, but I'll be way to drunk to give a fuck. It's @Beer0Cl0ck           "
87,How to Avoid Getting The Novel Coronavirus (COVID-19) pic.twitter.com/Xw76cIJj2g,That’s exactly what I’m fixin to do. Take a nap. Then I’m free. I’ll leave the Corona Virus at home.
88,"3 new coronavirus cases in Kentucky, bringing total to 4  https://www.wnky.com/3-new-coronavirus-cases-in-kentucky-bringing-total-to-4/ …","50,000+ people die of the flu each year in the US, (at least 12,000 since October). Yes, take this latest strain of coronavirus seriously, but the panic level is incommensurate with existing facts."
89,Coronavirus: stranded ship to dock in Oakland as sister ship in Florida ordered to wait https://www.theguardian.com/world/2020/mar/08/coronavirus-cruise-ship-dock-oakland-us-death-toll-climbs …,I bet you won’t think it’s dumb when you get the most aggressive strain of it....karma’s coming to get you homeboy. #coronavirus #COVID19
90,Apple proposes Cupertino employees work from home during coronavirus outbreak http://feedproxy.google.com/~r/Appleinsider/~3/4qz5l7Dmmbs/apple-proposes-cupertino-employees-work-from-home-during-coronavirus-outbreak … #apple #socialmediapic.twitter.com/AzISjIfEyq,"That’s saddening. But, truth is, suicide is not contagious! Every day people do not ‘catch’ suicide!  Every day people can catch the Coronavirus!"
91,I'm going to start a rumor that every twitter user should send me $1 and I'll send them a cure for the Coronavirus.  LOL,The Strange Terror of Watching the Coronavirus Take Rome https://www.newyorker.com/news/dispatch/the-strange-terror-of-watching-coronavirus-take-rome …
92,"Gov. Beshear confirms 2 new cases of coronavirus in Kentucky, bringing the total to 6  via WDRB https://www.wdrb.com/news/gov-beshear-confirms-new-cases-of-coronavirus-in-kentucky-bringing/article_48968814-6204-11ea-8bfa-db48fe20ac9f.html …","you have about a .1% chance of dying from the flu
You have about a 3.5% chance of dying from coronavirus
age and other health complications have a lot to do with the death rate
Bottom line this virus isn’t a big deal"
93, Doesn’t hurt to look. The Best Travel Deals In The Wake Of The Coronavirus https://uproxx.com/life/best-travel-deals-coronavirus/ …,Beshear says 2 more people in Kentucky infected with coronavirus https://local12.com/news/local/beshear-says-2-more-people-infected-with-coronavirus …
94,They couldn't keep track of the children they separated from parents.  I knew they couldn't track the number of patients being tested for coronavirus.,"I get that coronavirus has a low fatality rate of 1-3%, but does that sound so good when it's better than your odds of death by:
Drug Overdose (1 in 68)
Suicide (1 in 88)
Motor Vehicle Crash (1 in 103)
Fall (1 in 114)
Sounds bad now, right?"
95,Coronavirus fears do not affect crowds at KHSAA Sweet 16 https://www.newsbreakapp.com/n/0OOrD8T6?pd=01t8lWFU&s=i2 …,"Can we all just get coronavirus? If you die, you die. I’m tired of hearing about it."
96,"Like @KySportsRadio has been saying all year, “College basketball is drunk.” Now it’s also infected. #BBN #coronavirus",If one gets Coronavirus and Lyme disease do you die or just go into eternal party mode?
97,We won’t need it! Because we might be off for a whole year when they find the cure of the Coronavirus.,Grayson County School District responds to coronavirus concerns as two more Kentuckians are diagnosed with the new virus http://www.k105.com/2020/03/10/grayson-co-school-district-responds-to-coronavirus-concerns/ …pic.twitter.com/iSzGTbZVMY
98,Dudes with Corona Virus be like “my life’s a movie” yeah bro Contagion,We will blame Coronavirus for this too... #howlowcanyougopic.twitter.com/XWc67HwU6r
99,"Well, supposedly, China is getting harmed by it. Their manufacturing PMI cut in half thanks to their own reaction to Coronavirus. Some suggest this will be short-lived, however.

https://seekingalpha.com/article/4329320-dont-panic-chinas-manufacturing-pmi-falls-off-cliff …","#KS  Watts declares state of emergency: Nelson County Judge-Executive Dean Watts has declared a state of emergency Friday due to the novel coronavirus, only the fourth such declaration in his 27 years in office. https://ift.tt/2IHvacp "
100,"Ben Shapiro slams media for suggesting Trump avoided this coronavirus question: 'You're out of your mind'

https://www.foxnews.com/media/ben-shapiro-mainstream-media-trump-coronavirus …",Only a eating a banana can prevent corona virus
101,"Vinegar with garlic. According to a ""doctor"" on Facebook, ""It will help you defend from the coronavirus.""  I'd immediately thought it was red flag because she only showed half of her face. Do your own research because some people will do it for attention.","With all of the talk of corona-virus, I've come up with a new Tinder catchphrase ""Quarantine and Chill?""

Most matches just agree not to come to my house."
102,My therapist isn’t freaking out about the coronavirus therefore neither will I !,Didn’t the airborne virus in The Walking Dead begin like this coronavirus?
103,Local agencies form coronavirus workgroup  https://www.wnky.com/local-agencies-form-coronavirus-workgroup/ …,"Hey, @DudePerfect can you please do a Coronavirus Stereotypes video???"
