,Positive,Negative
10,Finally something good happening.  Let’s hope no more clusters. #Covid19 https://t.co/gRXFlXYd6n,China virus toll rises to 170 as countries isolate citizens to stop global spread | Daily FT #coronavirus 
11,Get well soon lala,"Previously, there have been 5 public health emergencies of international concern declared: 2009 H1N1 2014 polio 2014 Ebola in West Africa 2016 Zika 2019 Ebola in the Democratic Republic of the Congo #CoronavirusOutbreak #coronavirus"
12,"RT @livemint: Former Pakistan captain Shahid Afridi tests positive for #Covid19

https://t.co/qsA9Sst2Eg https://t.co/Aq09jv6JnO","The new Coronavirus has been declared a global emergency by the #WHO, as the outbreak continues to spread outside #China. WHO will now support lower &amp; middle income countries to strengthen their disease surveillance. #CoronavirusOutbreak #coronavirus #health"
13,My prayers and well wishes to you brother Afridi. Get well soon and continue your good work,"The Coronavirus Global Health Emergency, an Amazon Rival, and More News https://www.nayanasri.com/the-coronavirus-global-health-emergency-an-amazon-rival-and-more-news/"
14,RT @Sanath07: My prayers and well wishes to you brother Afridi. Get well soon and continue your good work https://t.co/H2VM4XKvGi,#Iran Lungrad city prepares to bury #coronavirus in mass grave #coronavirus #ChinaCoronaVirus #coronavirusitalIa #China #WuhanCoronavirus #WuhanOutbreak #WuhanPneumonia #Wuhan #CoronaVirusOutbreak #COVID19 #outbreak #virusoutbreak
15,RT @Sanath07: My prayers and well wishes to you brother Afridi. Get well soon and continue your good work,// #CDC says #coronavirus #outbreak in #USA INEVITABLE// #ChinaCoronaVirus #coronavirusitalIa #China #WuhanCoronavirus #WuhanOutbreak #WuhanPneumonia #Wuhan #CoronaVirusOutbreak #COVID19 #outbreak #virusoutbreak
16,Get well soon Lala 🥺,#California #coronavirus spread #ChinaCoronaVirus #coronavirusitalIa #coronavirusindia #China #WuhanCoronavirus #WuhanOutbreak #WuhanPneumonia #Wuhan #CoronaVirusOutbreak #COVID19 #outbreak #virusoutbreak
17,Have a speedy recovery ! 😷,This place doesn’t seems to be a bad place to observe quarantine. Such a beautiful morning in Cornwall. #COVID19 #DiamondPrincess
18,Wishing you speedy recovery @SAfridiOfficial...☺️☺️,"The #Geneva International Motor Show has been canceled due to virus concerns after the #Swiss government announced a ban on events involving more than 1,000 people. #COVID19 #CoronaVirus"
19,Get well soon CHAMP..@SAfridiOfficial,"So far #CoronaVirus 2859 deaths Spread to 55 countries 83,715 infected+ 8091 critical 36,157 Discharged 2308 suspected cases Stay Safe #COVID19 #CoronaVirusOutbreak #COVID2019 #LKA https://www.lankaeducation.com/wuhan-coronavirus-stats-data-in-sri-lanka/"
20,"RT @ScriptersZ: solidarity for humanity ♥️
Stay safe &amp; stay healthy..!!
#informationtechnology #webdevelopment #webdesign #webdeveloper #we…","WHO says new China coronavirus could spread, warns hospitals worldwide http://dlvr.it/RN6c0Y "
21,"Hope u recover soon Lala!🤲
#afridi",BREAKING: Japan reports first case of infection with new form of coronavirus :'(
22,"RT @trtworld: #Covid19 cases top 520,000 in Russia, third hardest-hit country. More updates:

🇮🇳  India records biggest daily jump
🇵🇰  Paki…",BIA on alert: Chinese passengers to be screened http://www.themorning.lk/bia-on-alert-chinese-passengers-to-be-screened/ … #lk #BIA #pneumonia #Chinese #Coronavirus #News #WHO #TheSundayMorning
23,"Get well soon, Lala. Prayers for your speedy recovery. Allah aap ko sehat de. Ameen.
😥😥😥😥",China reports second death from mystery coronavirus http://dlvr.it/RNJYHg 
24,RT @captainmisbahpk: May Allah give you speedy recovery @SAfridiOfficial,No need to restrict air travel owing to new coronavirus - Health Ministry http://www.sundaytimes.lk/article/1113907/no-need-to-restrict-air-travel-owing-to-new-coronavirus-health-ministry … #lka #SriLanka #News
25,Impressive preparations in #mumbai for a 3000 bed #covid19 facility to address the shortage of beds. Respects to th… https://t.co/haGiS2Rrpz,Health Ministry requests the public to pay their attention on the new corona virus - Read More >>> http://bit.ly/2G0nOPL  #LKA #SriLankapic.twitter.com/Hv2stinXKy
26,Get well soon brother prayer from Sri Lanka,"Special health guidelines issued for Sri Lankans traveling to China due to mysteries China #Coronavirus / Wuhan Pneumonia - Health Ministry
#LKA #SriLanka #HealthSLhttps://twitter.com/SriLankaTweet/status/1218204268186034185 …"
27,Get well soon 🙏🙏,"Sri Lankans cautioned of mysterious Chinese coronavirus

READ MORE: http://ow.ly/8RMr50xYKhY pic.twitter.com/aluAraHBwU"
28,"Inshallah,Almighty will make a quick recovery on your well being ..!!","Sri Lankans cautioned of mysterious Chinese coronavirus
https://www.onlanka.com/news/sri-lankans-cautioned-of-mysterious-chinese-coronavirus.html …
#lka #SriLanka"
29,RT @iamAhmadshahzad: With all that work you’ve done for the people of our country🇵🇰 during this pandemic I’m sure there’ll be thousands of…,China reports second death from mystery coronavirus http://dlvr.it/RNFn32 
30,"RT @ajayadharshaka: All sri lankan cricket fans will pray for your quick recovery champ. Stay strong, may the blessing of god be upon you.…","WHO says new mysterious China #Coronavirus / Wuhan Pneumonia could spread. WHO informed the Health Ministry #SriLanka and other countries which are frequently visited by Chinese tourists and nationals to be cautious of the virus.
Via @SriLankaTweetpic.twitter.com/qcEtao94Kh"
31,Get well soon,WHO says new mysterious China Coronavirus  Wuhan Pneumonia could spread. WHO informed the Health Ministry SriLanka and other countries which are frequently visited by Chinese tourists and nationals to be cautious of the virus #lka #SriLanka
32,Get Well Soon. Prayers from Sri Lanka !,WHO says new mysterious China #Coronavirus / Wuhan Pneumonia could spread. WHO informed the Health Ministry #SriLanka and other countries which are frequently visited by Chinese tourists and nationals to be cautious of the virus. #HealthSL #LKA http://www.dailymirror.lk/breaking_news/WHO-warns-SL-to-beware-of-Wuhan-Pneumonia/108-181391#.XiHZsMsAAyc.twitter …pic.twitter.com/OfKmVDndRN
33,"Via #Facebook, a post about free distribution of vegetables to the public in Embilipitiya https://www.facebook.com/www.countryfirst.lk/posts/633053927266159?__tn__=H-R … #covid19 #coronavirus #lka #srilankapic.twitter.com/Oqz45Ampqx","New Chinese coronavirus may have come from snakes, through food markets https://www.zmescience.com/medicine/chinese-coronavirus-snake-market-23012020/ …"
34,,"The death toll from novel #coronavirus #WuhanPneumonia now stands at 131 in mainland China, @CNN reports. 228 are in hospital in critical condition. #lka"
35,,"Scientists moving with 'unprecedented speed' to find vaccines for #coronavirus 2019-nCoV, Coalition for Epidemic Preparedness Innovation says. Team working to create new breed of vaccines from existing genetic technology & aiming to begin clinical trials within 16 weeks. #lka"
36,,"The #coronavirus outbreak, which started in China, has now been officially declared a global public health emergency.
#CoronavirusOutbreak #lka #WHO #GlobalEmergency #coronaviruschina"
37,,"World Health Organization declares #coronavirus a public health emergency of international concern. #WuhanPneumonia #lka
https://edition.cnn.com/2020/01/30/health/coronavirus-who-public-health-emergency-international-concern-declaration/index.html …pic.twitter.com/LInYOE0puS"
38,,"Three thermal scanners have been installed at the BIA to identify, according to criteria outlined by the World Health Organization (WHO), tourists that may be infected with the new #coronavirus #WuhanPneumonia. #lka"
39,,Mysterious coronavirus cases surge in China as virus spreads http://dlvr.it/RNV59D 
40,,New cases of deadly coronavirus detected in China ahead of busy new year period http://dlvr.it/RNV57D 
41,,Were snakes the source of China's coronavirus outbreak? - https://go.shr.lc/2NYf9BI  via @shareaholic
42,,#lka #CoronaVirus How about the people interacted with her during travel? Where has she gone? How do we track the Sri Lankans she interacted with? https://twitter.com/AzzamAmeen/status/1221847916983324672 …
43,,Stay safe #virus #coronavirus https://twitter.com/siwuol_/status/1220309695753158656 …
44,,"4 patients in SL tested negative for coronavirus | Daily FT
#lka #coronavirus http://www.ft.lk/front-page/4-patients-in-SL-tested-negative-for-coronavirus/44-694457#.Xi4lTc_veqc.twitter …"
45,,"Committee appointed to prevent spread of coronavirus | Daily FT
#coronavirus #lkahttp://www.ft.lk/front-page/Committee-appointed-to-prevent-spread-of-coronavirus/44-694456#.Xi4knA17U_o.twitter …"
46,,"CORONAVIRUS

- 80 people dead

- Around 400 people in serious condition

- Over 2300 people infected #lka #srilanka #coronavirus #china"
47,,"#CORONAVIRUS

- 719 people dead
- 5900 in serious condition
- Over 34,000 infections
- Cases confirmed in 25 countries
#lka"
48,,"Coronavirus - update 

The Hubei health authority reported that 56 people died of the coronavirus on Sunday, raising the death toll since the beginning of the outbreak to 361."
49,,"Chinese central bank to pump  $ 173 b into economy in virus fight | Daily FT
#coronavirus http://www.ft.lk/front-page/Chinese-central-bank-to-pump-173-b-into-economy-in-virus-fight/44-695003#.XjixC7mMlNk.twitter …"
50,,"Maldives bans travellers from China | Daily FT
#coronavirus http://www.ft.lk/front-page/Maldives-bans-travellers-from-China/44-695005#.Xjiw4P9PivU.twitter …"
51,,"Virus fears wipe $ 393 b off China’s stock market despite Govt. support moves | Daily FT
#coronavirus http://www.ft.lk/front-page/Virus-fears-wipe-393-b-off-China-s-stock-market-despite-Govt-support-moves/44-695002#.XjiwbbjldV4.twitter …"
52,,"Coronavirus death toll rises to 361 in China, confirmed cases 17,205 | Daily FT
#coronavirus http://www.ft.lk/front-page/Coronavirus-death-toll-rises-to-361-in-China-confirmed-cases-17-205/44-695004#.XjiwFyNnnN0.twitter …"
53,,Here's how to understand the sudden spike in coronavirus cases in China http://dlvr.it/RQ6gZm 
54,,"BBC News - Coronavirus: First death confirmed in Europe
https://www.bbc.co.uk/news/world-europe-51514837 …"
55,,Coronavirus in the U.S.: Map of where the virus has been confirmed across the country http://dlvr.it/RPrpQj 
56,,"Map: Confirmed coronavirus cases, worldwide http://dlvr.it/RQMydL "
57,,Desperate search for cruise passengers after American tests positive for coronavirus http://dlvr.it/RQMycb 
58,,5 U.S. cities to start testing for coronavirus http://dlvr.it/RQ9CgM 
59,,Here's how to understand the sudden spike in coronavirus cases in China http://dlvr.it/RQ9CfC 
60,,#BREAKING #Coronavirus death toll rises to 1310 #china
61,,"Coronavirus updates: Death toll crosses 1,000 in mainland China http://dlvr.it/RPwX32 "
62,,Coronavirus case confirmed in California is 13th in the U.S. http://dlvr.it/RPwX2s 
63,,What is the new coronavirus? http://dlvr.it/RPwX2B 
64,,Why the coronavirus outbreak might be the biggest challenge for China's Xi http://dlvr.it/RQJDFV 
65,,COVID-19 coronavirus spreads to Africa as Egypt confirms first case https://www.euronews.com/2020/02/12/watch-live-who-gives-update-on-covid-19-coronavirus …
66,,Here's how to understand the sudden spike in coronavirus cases in China http://dlvr.it/RQ3vbW 
67,,The Coronavirus: an Islamic perspective http://tinyurl.com/66dqmnv  #LEN
68,,"Coronavirus: Big jump in new cases, deaths declared as diagnosis method tweaked http://dlvr.it/RQ0FzL "
69,,14th case of new coronavirus confirmed in the U.S. http://dlvr.it/RQ0FyK 
70,,"Media is LYING About The Coronavirus, Tom Cotton WAS RIGHT, Virus May be From Chinese Lab - YouTube https://www.youtube.com/watch?v=rCVrr04N6eI …"
71,,Map of where coronavirus cases have been confirmed across the country http://dlvr.it/RQDbHn 
72,,BREAKING: Coronavirus death toll passes 1800 #Coronavirius
73,,Coronavirus could leave only 3 months to decide fate of Tokyo Olympics http://dlvr.it/RQlPHp 
74,,"Coronavirus: 7 dead, 229 infected in Italy as Europe braces for COVID-19 http://dlvr.it/RQlPHF "
75,,Surge in coronavirus outside mainland China fuels concerns of a potential global pandemic http://dlvr.it/RQlPGQ 
76,,Coronavirus updates: Cases in South Korea surge as U.S. prepares for pandemic http://dlvr.it/RQgp4P 
77,,U.S. prepares for pandemic as coronavirus cases rise http://dlvr.it/RQgp3Z 
78,,Can the coronavirus be spread by people who don't have symptoms? http://dlvr.it/RQYtST 
79,,Map of where coronavirus cases have been confirmed across the country http://dlvr.it/RQcN6g 
80,,"Coronavirus updates: South Korea reports big jump in cases, virus spreading in Chinese prisons http://dlvr.it/RQcN6N "
81,,"RT @VarshaBollamma: Imagine if this actually happens!!!!!!! 
#coronavirus https://t.co/37NNtFStYK"
82,,"Health Minister rejects RW's remarks on #COVID19 fund.

Lankadeepa cartoon by Dasa Hapuwalana

#lka #SriLanka… https://t.co/5TpCClxedr"
83,,"RT @cartoonlka: What happened to #COVID19 fund - RW

Ceylon Today cartoon

#lka #SriLanka #Coronavirus #COVID19SL https://t.co/WJfgLXh2mv"
84,,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
85,,"RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…"
86,,"RT @AthaudaDasuni: 🚨 CURFEW UPDATE 

Curfew for the entire country will be from 12 midnight to 04 AM daily from tomorrow (14th), until furt…"
87,,"Getting ready to evacuate from the dangers of the Monsoon rains? When packing, don’t forget to include personal bel… https://t.co/pz7FSWrge7"
88,,Demonstration of voting procedure under #COVID19 Health Guidelines. Voters only remove their face masks to confirm… https://t.co/VZPgp0jBQF
89,,RT @SAfridiOfficial: Proud to see our @SAFoundationN team tirelessly continuing their efforts in the scorching heat for #DonateKaroNa Ratio…
90,,"How sure are we that the capes we wear at the salon is washed after every use.

Is it practical to be washed and dr… https://t.co/wI1OSJeDCx"
91,,"RT @UNYouthEnvoy: Joined @DrTedros for @WHO press briefing on #COVID19 today!

My msgs:
1⃣Recovery plans should account for adolescents &amp; y…"
92,,"RT @WHOSriLanka: Getting ready to evacuate from the dangers of the Monsoon rains? When packing, don’t forget to include personal belongings…"
93,,RT @ilo: Young people have been hard hit by the #COVID19 crisis. Young women are particularly affected. This pandemic can result in long te…
94,,RT @Pandula77: #SelfShieldApp (formerly #CovidShieldApp) allows a person to self-health check and identify deterioration in breathing perfo…
95,,"RT @unwomenasia: Even after the #COVID19 lockdowns will be lifted, some women have to face a reality where discriminatory family laws keep…"
96,,"RT @Saj_PakPassion: Gautam Gambhir ""Nobody should be infected with this virus. I have political differences with Shahid Afridi but I want h…"
97,,Gotabaya goons suspected of murdering writer Rajeewa Jayaweera for exposing  Rajapaksa family corruption. #LKA… https://t.co/UmvDkjg7WW
98,,Chart: See the day-by-day size of the coronavirus outbreak http://dlvr.it/RRxr5j 
99,,Coronavirus outbreak sparks mental health concerns http://dlvr.it/RRxr5W 
100,,Coronavirus outbreak: Strained hospitals running low on supplies http://dlvr.it/RRxr5B 
101,,Several States Have RELEASED Prisoners Amid Coronavirus Outbreak And Refuse To Prosecute Some Crime - YouTube https://www.youtube.com/watch?v=Fvehzx75VCg …
102,,"Coronavirus Lockdown Will Get Worse, Cuomo Says Peak Will be In 45 Days, This Could Go Over 3 Months - YouTube https://www.youtube.com/watch?v=0oAb4pUfnuM …"
103,,"Today, the 17th of March and 18th and 19th have been declared special holidays by the government.
#SriLanka #lka #coronavirus #CoronavirusOutbreak"
