,Positive,Negative
42,#UOT ARE YOU LISTENING!!,Senior al-Shabab official by urging people with the #covid19 symptoms to come to the medical facility and avoid inf… https://t.co/FFHOKOgPh4
43,"For only 30 $ you can feed a family of 4 people for a full month with #Food 10kgs beans and 25kgs Maize floor,… https://t.co/WIdSxWffvO",RT @Koecheruiyot: 400 Chinese nationals now want to flee Nairobi due to #COVID19 crisis!
44,"Planning your #scientificwedding 👰? Look no further for your beautiful #bridal bouquet &amp; decor!

🗣️📲📞 0754440785/ 0… https://t.co/YYf1lJz4ih","RT @fawashsmiley: Covid 19 is accelerating the rate of unemployment by threatening over millions of jobs majority being the youth.

@WorldB…"
45,"Consider it pure joy, my brothers and sisters,whenever you face trials of many kinds, because you know that the tes… https://t.co/mn4r3xyTwI","RT @UNYouthEnvoy: These are difficult times. But young people are:
 
- Fighting racism, systemic discrimination, oppression &amp; injustice on…"
46,"RT @UNFPAUganda: In the spirit of leaving no one behind, @UNFPAUganda has supported Moroto district with an assortment of #SRH supplies for…","RT @francediplo_EN: #COVID19 
Travel restrictions to France from European countries will be lifted from 15 June, except:
By ✈️from 🇪🇸: rest…"
47,RT @nzeyokana: Let me just leave this here. @MinofHealthUG.,"#COVID19 is real, #COVID19 is still here with us #COVID19 may kill #COVID19 is real, #COVID19 is still here with us… https://t.co/pHUCJyedNb"
48,"RT @GCICUganda: #COVID19 FACTS

Most people who get COVID-19 have mild or moderate symptoms and can recover thanks to supportive care. If y…","Interesting crime statistics from #Russia: During #COVID19, violent crime reduced by 24% but cybercrime has increas… https://t.co/wnmccSm6G1"
49,"RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…",Had it not been for @mtnug data and #COVID19 by now I would be having a plane. My 2020 plans all dead now.
50,"#Uganda's #coronavirus cases rise to 694 after another 8 new cases tested positive on June 12. 

New cases include… https://t.co/5BbTYxgpuZ",Stocks fall again on continued coronavirus worries | Hytech Lab - https://hytechlab.com/stocks-fall-again-on-continued-coronavirus-worries/ …pic.twitter.com/X8y0wFbLmW
51,"RT @nxtradioug: Rubongoya: In any sane country, teachers should be the most respected people. We are all products of their work. #COVID19 h…","""Vorm couldn't catch the corona virus if he lived in China"" 
@ExpressionsOOZ"
52,RT @AndrewMwenda: One of the intriguing things about #COVID19 in Uganda is reduction in electricity consumption from 730MW to 590MW! This i…,Amazon Quietly Removes Some Dubious Coronavirus Books | Hytech Lab - https://hytechlab.com/amazon-quietly-removes-some-dubious-coronavirus-books/ …pic.twitter.com/AG0ipltoCR
53,"RT @UgandaRedCross: Amidst the #COVID19 threat, we ensure that as relief distribution  takes place in all areas we support, we observe all…",Corona virus updates
54,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…",Yep. For real. Coronavirus kills you quickly but feelings? They kill you slowly and a slow death hurts.
55,"RT @BuffaloSoldierA: Nakasero Hospital - Temporary Salary Reductions:
1-Jun 2020 to 31-Aug 2020 (3 months)
#COVID19  #Uganda 

All hospital…",
56,#Covid19 positive cases increases to 694 as @MinofHealthUG confirms 8 new patients,
57,RT @ObunuziReal: #Covid19 we bind you in the name of Jesus. Get out of Uganda. Out of Africa. Out of the world. You have overstayed your ti…,
58,"RT @UNAIDS: Mark your calendars!

Next week @Winnie_Byanyima will join @alexawiti, @cobbo3 and @njokichege for a discussion about the impac…",
59,RT @anytaskofficial: Forget to take your lunch hour this week? You can get apps that lock you out of your computer for 60 minutes. Make sur…,
60,This woman should be sacked,
61,After the president talked about fake coronavirus positive cases now cases are low. #COVID19UG,
62,Our second stop under the relief distribution exercise is @TheGemUganda an NGO in Rubaga that supports children wit… https://t.co/tiYYZApOiS,
63,"RT @kizzabesigye1: Uganda’s #COVID19 Testing results HIGHLY POLITICAL:

15MAY: Parliament hails M7 for decisive COVID19 fight, changing ear…",
64,RT @WBG_SocialDev: The World Bank continues to prioritize the resilience of communities in the global fight against #COVID19. Follow us for…,
65,"RT @WHOAFRO: Over 215,000 confirmed #COVID19 cases on the African continent - with more than 98,000 recoveries &amp; 5,800 deaths. View country…",
66,"Here is question 1:

Being that we are in the #COVID19 era, does this mean young people’s education and learning is… https://t.co/qOOTY4sZc8",
67,"RT @FacesUpUganda: Here is question 1:

Being that we are in the #COVID19 era, does this mean young people’s education and learning is taki…",
68,"Uptake of EdTech in #Africa is on the rise as a result of #COVID19. Are we seeing permanent
shifts? How are student… https://t.co/J1Eq0fXl3m",
69,RT @FastTrackCities: Pleased to announce that Amb. Deborah Birx will join @UNAIDS Shannon Hader and @WHO Meg Doherty for our 2020 90-90-90…,
70,"ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to… https://t.co/Dq1I3vjabQ",
71,RT @drdavidsamadi: NO SECOND WAVE.  The toughest part of #COVID19 is behind us. This was a nursing home virus.  Small baby waves and spikes…,
72,LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,
73,"RT @GCICUganda: ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to @ubctvuganda 📺…",
74,".@JaneRuth_Aceng: The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported earli… https://t.co/WMd9bVLf6M",
75,"RT @newvisionwire: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update #VisionUpdates 

https://t.co/DPCzW1CCEa",
76,We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera distric… https://t.co/AlPX7P87PK,
77,"Dr. @JaneRuth_Aceng : The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported e… https://t.co/VjplyROV6B",
78,"Maybe we should be grateful that a negative result had been posted as being positive, it could be worse if a positi… https://t.co/dtgi3cpkaV",
79,RT @UrbanTVUganda: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,
80,RT @DesireAmanya: We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera districts rec…,
81,"RT @QuickTake: Queen Elizabeth II officially celebrates her 94th birthday with a smaller ceremony than usual, despite her real birthday bei…",
82,RT @ubctvuganda: We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera districts reco…,
83,"RT @UNICEF: Singing 🎤, filming 🎥 and learning 📖 

This is how nine-year-old Ria stays connected and healthy during New York's #COVID19 lock…",
84,"RT @AminaJMohammed: The #GlobalGoals remain our blueprint for a more equal world. In light of the #COVID19 pandemic, the @UN will work even…",
85,. @JaneRuth_Aceng reporting large (10% - 20%) decreases in maternal and child health care utilisation due to… https://t.co/OszZN1W7lF,
86,"RT @TubingtheNile: Going tubing is the only way to escape #coronavirus.
Book for a trip.
 .
.
#tubing #tubingthenile #rivernile #uganda #ji…",
87,"RT @usmissionuganda: .@UVRIug laboratories, with support from several U.S. government agencies over more than 30 yrs, is the backbone of #U…",
88,"RT @DailyMonitor: .@JaneRuth_Aceng: The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported earlier on…",
89,"And by people here I mean me 😬😬
Have you been able to ease back into social settings or are you still letting other… https://t.co/FJtTYaJgRz",
90,RT @Roberto_Benes: .@_GenUnlimited worked w/ the African Union (@AUYouthProgram) to host a live #MeetTheUnlimited x #1mBy2021 webinar for y…,
91,#TopStory: The researchers now want to urgently move into phase 2 trials by testing the effectiveness and safety of… https://t.co/HZySugHDea,
92,"RT @AfricaTembelea: Uganda National Budget, a missed opportunity for Tourism post COVID recovery https://t.co/IHTHVkfD3H via @AfricaTembele…",
93,RT @amplifyfund: Looking for advice on how to adapt your organisation during #COVID19? Chioma Ike from grantee @CircuitPointe shares lesson…,
94,RT @KCCASpox: Our appreciation to @MovitProductsUg for this much needed support towards our fight against #COVID19. These hand hygiene faci…,
95,RT @KGeorgieva: Rwanda’s response to #COVID19 has been swift and decisive. The IMF’s approval today of a further $111.06 million in emergen…,
96,".@MinofHealthUG says they use Ascorbic Acid to treat #COVID19 patients.

It's a fancy name for Vitamin C. https://t.co/oCMHFqvoCY",
97,"Wama is it true that u guys didn't pay her for this ad🤔
She just said so🤷🏿‍♂️
Anyway if she's right, i advise u to… https://t.co/tZG3wC7wg9",
98,RT @JNJNews: #JNJ announces accelerated initiation of its lead #COVID19 vaccine candidate's Phase 1/2a first-in-human clinical trial. Learn…,
99,"RT @nbstv: .@JaneRuth_Aceng: To ensure continuity of care with the regular services without disruption, the ministry has now excluded the u…",
100,"RT @Snookum_Berry: Other opportunities offered by the #COVID19 pandemic are in agriculture,local supply chains, small scale manufacturing,…",
101,This is how we break our fast during this #Covid19 era. https://t.co/foHkiDXBI7,
102,RT @WeCanWorkUG: Our second stop under the relief distribution exercise is @TheGemUganda an NGO in Rubaga that supports children with disab…,
103,"RT @nbstv: Kenya has confirmed 152 new #COVID19 cases. This brings the total number of confirmed cases in the country to 1,316.

#NBSUpdate…",
104,@nbstv Don't you feel like u giving this #COVID19 too much airplay more people have died today from other causes and  not this thing🙄🙄,
105,RT @SheilaKulubya: TUNE IN at 5PM TODAY: #CSO and #Youth virtual roundtable discussion on the economic impact of #COVID19 led by @WorldBank…,
106,"Desist from harassing #COVID19 survivors please. 🙏🏾

#StaySafeUg #StayAlert https://t.co/MEUHTcAoqR",
107,RT @rkabushenga: Thanks for making our case,
108,@MorikuJoyce @MinofHealthUG @GovUganda @ubctvuganda @JaneRuth_Aceng @DianaAtwine @henrymwebesa I pray that even the… https://t.co/3jzOQJScJm,
109,"RT @MSF_EastAfrica: Curfews, lockdowns, physical distancing...

#COVID19 has disrupted our normal way of life – so how do you deal with som…",
110,@cobbo3 @henryamootie This is just one of those attempts to increase their legitimacy. Many Islamist Jihadist group… https://t.co/Ol76an9rpg,
111,"RT @aspenideas: From contracting #COVID19 and leading in a pandemic to confronting Miami’s dark policing past, @FrancisSuarez talks w/ @Suz…",
112,RT @mofpedU: PS/ST Keith Muhakanizi has said Africa has the greatest opportunity with or without #COVID19 for low level manufacturing inclu…,
113,RT @IAPAC: Looking forward to hearing from @UNAIDS’s @Winnie_Byanyima at our 2020 90-90-90 Targets Update #AIDS2020Virtual pre-conference;…,
114,"Be honest, do you still wash your hands as you used to in the first days of #COVID19?

#ConnectorPolls",
115,Arsenal head coach tests positive for coronavirus# Mikel Arteta pic.twitter.com/JN3rLFOHpr,
116,Uganda has confirmed her first case of http://covid19.As  you know coronavirus spreads like wild fire #ugandan stay home stay safe. God bless Uganda.,
