,Positive,Negative
64,"Another coronavirus infected patient found but situation under control, says Anutin https://www.nationthailand.com/news/30381116  vía @nationnews",FUCKING CORONAVIRUS IS NOT AS BAD AS THE MEDIA MAKES IT SEEM
65,UPDATE 2-U.S. government urges Americans to reconsider travel to China because of coronavirus https://www.devdiscourse.com/article/international/849539-update-2-us-government-urges-americans-to-reconsider-travel-to-china-because-of-coronavirus …,"WRAPUP 7-Coronavirus infects more than 100,000 worldwide, wreaking financial havoc https://www.devdiscourse.com/article/health/925586-wrapup-7-coronavirus-infects-more-than-100000-worldwide-wreaking-financial-havoc …"
66,Coronavirus: 3756 passengers screened at Mumbai International Airport till Jan 26 https://www.devdiscourse.com/article/health/849536-coronavirus-3756-passengers-screened-at-mumbai-international-airport-till-jan-26 …,Washington Democrats cancel event as coronavirus starts to take toll on U.S. campaign season https://www.devdiscourse.com/article/health/912324-washington-democrats-cancel-event-as-coronavirus-starts-to-take-toll-on-us-campaign-season …
67,BRIEF-First Case Of New Coronavirus Has Been Confirmed In Germany- DPA News Agency https://www.devdiscourse.com/article/international/849535-brief-first-case-of-new-coronavirus-has-been-confirmed-in-germany--dpa-news-agency …,"I find it curious how #YouTube's naughty word of the month is now #coronavirus. 

I get that they are preventing any kind of unwanted misinformation, but demonetizing videos that have ""coronavirus"" on the title or in the description is kind of overdoing it, don't you think?"
68,THE NEW CHINESE EXPORT: coronavirus... And it's FREE!!!,Bulgaria to declare state of emergency over coronavirus https://www.devdiscourse.com/article/health/934660-bulgaria-to-declare-state-of-emergency-over-coronavirus …
69,"Well, Coronavirus is not enough... https://twitter.com/NewEarthquake/status/1220847634635608065 …",U.S. death toll hits 65 from coronavirus as Fed takes aggressive action to bolster economy https://www.devdiscourse.com/article/health/938785-us-death-toll-hits-65-from-coronavirus-as-fed-takes-aggressive-action-to-bolster-economy …
70,France confirms first two cases of coronavirus https://www.devdiscourse.com/article/international/845842-france-confirms-first-two-cases-of-coronavirus …,"Italy coronavirus deaths jump by almost 800, govt shuts most workplaces https://www.devdiscourse.com/article/health/950085-italy-coronavirus-deaths-jump-by-almost-800-govt-shuts-most-workplaces …"
71,"lololol #lastRT
#AndiScheuer #Coronavirus","#Coronavirus #COVID19 Worldwide Status Update by Country - March 20,  2020 - 07:40 PM ET.

5593 new cases and 49 new deaths in the #UnitedStates
4528 new cases and 24 new deaths in #Germany
1617 new cases and 78 new deaths in #France

Full Chart here:https://bit.ly/2U7rSpd "
72,Not allowed to pronounce the word bat on this times  #coronavirus,California governor approves $1 billion in emergency coronavirus funds https://www.devdiscourse.com/article/health/942853-california-governor-approves-1-billion-in-emergency-coronavirus-funds …
73,"UPDATE 1-Saudi energy minister says confidently China can contain, eradicate new coronavirus https://www.devdiscourse.com/article/business/847935-update-1-saudi-energy-minister-says-confident-china-can-contain-eradicate-new-coronavirus …",
74,"I think one of the reasons why the fans were so quiet during the concert was due to sanitary reasons. They needed to be carefull due to the coronavirus outbreak, they all were wearing mask too. Plus the fact there were prolly a lot of curious non fans there too

@ATEEZofficial",
75,At least 10 on Japan cruise ship have new coronavirus: NHK https://www.devdiscourse.com/article/international/861551-at-least-10-on-japan-cruise-ship-have-new-coronavirus-nhk …,
76,"""Chinese oil demand has dropped by about three million barrels a day, or 20% of total consumption, as the coronavirus squeezes the economy. The country consumes about 14 million barrels a day."" https://www.bloomberg.com/news/articles/2020-02-02/china-oil-demand-is-said-to-have-plunged-20-on-virus-lockdown?srnd=markets-vp …pic.twitter.com/ZtMKy2kFyk",
77,Ninth case of fast-moving coronavirus confirmed in U.S. https://www.devdiscourse.com/article/health/858447-ninth-case-of-fast-moving-coronavirus-confirmed-in-us …,
78,China coronavirus: how many papers have been published? https://www.nature.com/articles/d41586-020-00253-8 …,
79,"President Guaido. What are doing your government to prevent Coronavirus in your country ?

Whay are going  to do your government about the extradition of congresist colombian ?

Just two question no more",
80,Trump's national security adviser says coronavirus could impact U.S.-China trade deal  https://www.devdiscourse.com/article/law-order/871095-trumps-national-security-adviser-says-coronavirus-could-impact-us-china-trade-deal--cnn …,
81,"UPDATE 2-China's Hubei reports 349 new coronavirus cases, lowest since Jan 25 https://www.devdiscourse.com/article/international/881665-update-2-chinas-hubei-reports-349-new-coronavirus-cases-lowest-since-jan-25 …",
82,New coronavirus spreads more like flu than SARS https://www.devdiscourse.com/article/health/881662-new-coronavirus-spreads-more-like-flu-than-sars--chinese-study …,
83,New coronavirus spreads more like flu than SARS  https://www.devdiscourse.com/article/health/881661-new-coronavirus-spreads-more-like-flu-than-sars--chinese-study …,
84,Seventh Indian tests positive for coronavirus on quarantined cruise ship https://www.devdiscourse.com/article/international/881660-seventh-indian-tests-positive-for-coronavirus-on-quarantined-cruise-ship …,
85,"UPDATE 1-China's Hubei reports 349 new coronavirus cases, lowest since Jan 25 https://www.devdiscourse.com/article/international/881649-update-1-chinas-hubei-reports-349-new-coronavirus-cases-lowest-since-jan-25 …",
86,Rugby-Hong Kong sevens postponed due to coronavirus https://www.devdiscourse.com/article/sports-games/872625-rugby-hong-kong-sevens-postponed-due-to-coronavirus---report …,
87,How China Is Working to Quarantine the Truth About the Coronavirus https://www.defenseone.com/ideas/2020/02/how-china-working-quarantine-truth-about-coronavirus/162985/ … vía @defenseone,
88,There's no evidence the new coronavirus spreads through the air – but it's still possible https://theconversation.com/theres-no-evidence-the-new-coronavirus-spreads-through-the-air-but-its-still-possible-131653?utm_source=twitter&utm_medium=bylinetwitterbutton … vía @ConversationEDU,
89,Cancelan el Mobile World Congress de Barcelona por temor al coronavirus http://bit.ly/37oWqWI pic.twitter.com/ymcJ14DW6G,
90,Cancelan el Mobile World Congress de Barcelona por temor al coronavirus http://bit.ly/37oWqWI pic.twitter.com/StOVZHXaPK,
91,UPDATE 3-Apple unlikely to meet revenue guidance due to coronavirus impact https://www.devdiscourse.com/article/business/878714-update-3-apple-unlikely-to-meet-revenue-guidance-due-to-coronavirus-impact …,
92,"#Coronavirus
Mapa del Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE
https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …",
93,EXCLUSIVE-U.S. postpones summit with ASEAN leaders amid coronavirus fears-sources https://www.devdiscourse.com/article/law-order/895296-exclusive-us-postpones-summit-with-asean-leaders-amid-coronavirus-fears-sources …,
94,Spain detects 10 new cases of coronavirus in 36 hours https://english.elpais.com/society/2020-02-26/madrid-confirms-first-case-of-coronavirus.html?ssm=TW_CC … via @elpaisinenglish,
95,BBC News - Coronavirus: Hundreds of flu patients to be tested by UK hospitals and GPs https://www.bbc.com/news/uk-51641243 …,
96,"Tonix Pharmaceuticals Announces Research Collaboration with Southern Research to Develop a Potential Vaccine to Protect Against New Coronavirus Disease 2019 (COVID-19) Based on Horsepox Virus (TNX-1800)
 http://www.globenewswire.com/news-release/2020/02/26/1990820/0/en/Tonix-Pharmaceuticals-Announces-Research-Collaboration-with-Southern-Research-to-Develop-a-Potential-Vaccine-to-Protect-Against-New-Coronavirus-Disease-2019-COVID-19-Based-on-Horse.html …",
97,Clinical and computed tomographic imaging features of Novel Coronavirus Pneumonia caused by SARS-CoV-2 https://www.journalofinfection.com/article/S0163-4453(20)30100-6/fulltext#.XlcFe6Vo0vc.twitter …,
98,I will never get coronavirus,
99,"#RT @Mcarolinachapel: @gmirabalcastro2 Posted... 
https://t.co/Z80SyNQvY1",
100,"RT @QuickTake: Dubai Mall, the world's largest shopping center, is re-opening to the public after being closed due to #coronavirus.

@zaina…",
101,RT @QuickTake: Beijing shut down its largest wholesale vegetable market after detecting new #coronavirus cases among a few business owners.…,
102,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",
103,"RT @Symbionticism: Schools are on the frontlines of experimenting with and managing the pandemic in Israel.

The country has now closed 144…",
104,"RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…",
105,RT @OVargas52: Prediction: Bolivia won't have elections on September 6th. The regime is already hated and the little support they have curr…,
106,RT @XHNews: Update: Beijing confirms 6 new #COVID19 cases. Two are employees of the China Meat Food Research Center and the other four have…,
107,#Ethiopia: increadibly dedicated health workers literally kneel and beg rural communities to protect themselves fro… https://t.co/oxRBfadBv2,
108,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…",
109,"RT @XHNews: Latest count of confirmed #COVID19 cases worldwide at 1000 GMT: Johns Hopkins University.
World: 7,669,317
U.S.: 2,048,986
Braz…",
110,RT @drdavidsamadi: NO SECOND WAVE.  The toughest part of #COVID19 is behind us. This was a nursing home virus.  Small baby waves and spikes…,
111,"RT @DeptDefence: Flight Lieutenant Kimberley Macdonald, a nurse from @AusAirForce's No. 3 Aeromedical Evacuation Squadron, is helping Papua…",
112,RT @DubesAustralia: Australia is committed to supporting the efforts of the Indonesian Government &amp; civil society to strengthen #disability…,
113,RT @ASPENWEB: Now available in Spanish! ASPEN Report on Nutrition Support Practice Processes with #COVID19: The First Response. https://t.c…,
114,"RT @timesofindia: Beijing shuts down largest wholesale market after six new #Covid19 cases reported

Officials in Beijing found the #corona…",
115,RT @XHNews: Beijing's major wholesale market has been suspended after personnel working there tested positive for #COVID19 https://t.co/056…,
116,RT @michaeldavis777: Greenlight in the U.K. for 🎥 Film Industry: New Guidelines for Film &amp; TV. Hopefully soon in U.S. too —&gt; https://t.co/X…,
117,"RT @ANCALERTS: A research group from the University of the Philippines warns the #COVID19 cases in the country may potentially reach 40,000…",
118,"Learning to live without: gym, malls, night life and other non essentials. Yet, family, relationships and health sh… https://t.co/prfjFigNLG",
119,"RT @Corix_JC: Making the Modern #Workforce as Flexible as its Technology &gt; https://t.co/MS5OE60Bol via @TechNative 

#business #leaders #le…",
120,"RT @GlblCtznImpact: Thank you 💙 @mileycyrus 💙 for calling on world leaders to unite &amp; commit billions of dollars to make testing, treatment…",
121,"RT @WBG_Cities: In our latest blog, learn how the @WorldBank is using #Geospatial data to help cities fight #COVID19 and promote #Resilient…",
122,RT @BrentToderian: Nothing in how we prioritize street space is written in stone or inevitable. It’s just a product of our priorities. If a…,
123,Wow I would like to be there 🥐☕️,
124,Coronavirus: Last Week Tonight with John Oliver (HBO) https://youtu.be/c09m5f7Gnic ,
