,Positive,Negative
27,"#New challenge #S3Y3Energy #saturdaynight #williamruto #sonko #remdesivir #IrrfanKhan #R350 #coronavirus #howtopray DO THESE ON YOUR PS WHATEVER CONSOLE, the perfect one get #20k let’s run it up!!! ","BREAKING: Lagos, Kano lead as Nigeria records 196 new Coronavirus cases with total of 51 deaths &gt;&gt; VOICE AIR "
28,"Join me in helping #CoronaVirus victims with #Ecoin and earn 600 Ecoins ( worth $3 ) free, Ecoin the world's fastest-growing crypto will donate 150 Ecoins when you Sign up. Earn 600 and donate 150 more Ecoins for referring #Donatewithoutspending",Coronavirus: FG reveals reason behind increased number of cases https://www.barristerNG.com/coronavirus-fg-reveals-reason-behind-increased-number-of-cases/
29,196 New cases of Coronavirus. Is easing lockdown not too early ,CORONA VIRUS telling Ebola how im go blow... #CovidNGR #Covid_19 #May4th #MayTheFourth #MayDayStrike #MayDayAgainstLockdown
30,Coronavirus cases are not encouraging...,What the hell is corona virus ?! 
31,"Cases are increasing and lock down being relaxed, something is not adding up or what are they not telling us. #COVID19 #coronavirus #ExtendTheLockdown #VaccineAgenda","Coronavirus: NCDC reports 196 new cases! Total now 1,728 cases https://www.9jaupdate247.com/coronavirus-ncdc-reports-196-new-cases-total-now-1728-cases/"
32,"By the Power that is in the name of Jesus Christ,every storm of Corona Virus ravaging our Land,begin to cease now in Jesus Name No sickness,No disease shall befall you and your family in Jesus Mighty name God bless you and your family With Love from Pastor Toyin Olugbemi PICP LP3 ",The increase in Coronavirus cases in states shows that community spread of the Covid-19 is on the increase. We all need to take all necessary precautionary measures to stem the Coronavirus pandemic in our States and Country. May Allah help us.
33,"Six patients survive Coronavirus, discharged in Katsina https://goo.gl/fb/nBZY6r via http://Cargohub.ng","These days... Economic Calendar data no longer matters to d Market. #CORONAVIRUS Fundamentals is d new order. The higher d death statistics, d weaker d currency. I will mention $AUD and $USD for example. They want u to buy what d MSM is Selling. Allow us Trade Technical Pls "
34,Gilead: Early results of coronavirus drug trial show improvement with shorter remdesivir treatment ,"Nigeria Reports 196 New Coronavirus Cases , Another Single Day Record High. - 87 in Lagos "
35,196?? Coronavirus waiting for Monday the 4th of may like ,Governor @GovUmarGanduje moves to end hike in foodstuff prices during Coronavirus lockdown. Via @aaibrahm SSA Social Media
36,"Coronavirus will not locate you. Follow me, I follow back. And stay safe ","SAD! Beautiful Nigerian Nurse, Ugonwa Okeke In The U.S Dies From Coronavirus (Photo) https://funmitrends.com.ng/2020/04/29/sad-beautiful-nigerian-nurse-ugonwa-okeke-in-the-u-s-dies-from-coronavirus-photo/"
37,"Six patients survive Coronavirus, discharged in Katsina http://dlvr.it/RVjkjL","Coronavirus: NCDC reports 196 new cases! Total now 1,728 cases: The Nigeria Centre for… "
38,"Coronavirus has now killed 60,000 people in USA . Just USA alone This is more than the number of Americans who died in the vietnam war. (Only 58,000 Americans died there). Incase you still take this virus with levity, Please kindly take it seriously. Tell your friends too","Coronavirus: NCDC reports 196 new cases! Total now 1,728 cases https://naijacover.com/2020/04/30/coronavirus-ncdc-reports-196-new-cases-total-now-1728-cases/"
39,"Arakunrin Akeredolu was alleging the the security agencies of boycotting their responsibilities, and he said this has lead to spread of corona virus. No interstate movement, how have they managed to transport theirselves from Zamafar to Osun.","Yes ooo,. But I don't want to know anybody that has been Affected,. Let me just be Counting the Numbers on Twitter,. Soon we won't hear of Corona virus"
40,"“I have tested positive for the novel coronavirus, I am at home and I feel well,” Nabiam said in a Facebook post. Adding that the virus “exists and spreads easily,” the prime minister urged citizens to stay home and… https://www.instagram.com/p/B_lQI7hlX4J/?igshid=w4or1shfecg9",Children have very little chance of getting ill of Corona virus
41,Ebonyi records another coronavirus positive case of man who travelled from Delta READ MORE ,May Corona virus ends before we take a foot to the new month.
42,Coronavirus lockdown: 65 fun seekers arrested in Lagos http://dlvr.it/RVjjF8,"Coronavirus: NCDC reports 196 new cases! Total now 1,728 cases https://www.36ng.ng/2020/04/30/coronavirus-ncdc-reports-196-new-cases-total-now-1728-cases/"
43,"Ooni Of Ife Says He’ll proffer local cure for coronavirus soon, says Ooni of Ife - ","Nigeria Records 196 New Cases of Coronavirus, 87 in Lagos https://reportafrique.com/africa/nigeria/nigeria-records-196-new-cases-of-coronavirus-87-in-lagos/"
44,"He said Corona Virus would be wiped out by March 28... He wants to reconcile with God cos he has not been doing well lately. So he had to go back to the Master of the Universe, the Almighty. But why Camera",Coronavirus: Elements of HIV Found in Virus Says Man Who Discovered HIV and AIDS https://mindofladymargaret.com/blog/coronavirus-elements-of-hiv-found-in-virus-says-man-who-discovered-hiv-and-aids/ #covid19 #publichealthcare
45,FG can’t publish the names of beneficiaries of Coronavirus palliatives – Buhari’s Minister ,196 new cases of Coronavirus recorded in Nigeria - 87 in Lagos alone https://www.lindaikejisblog.com/2020/4/196-new-cases-of-coronavirus-recorded-in-nigeria-87-in-lagos-alone.html
46,"@realDonaldTrump is the best president. He's doing a great job! Its not easy to have one million corona virus cases and 60 thousand death! Great job Mr trump, Great job! I still can't believe that!",COVID-19: NIGERIA There are 2 states with no reported case(s) of coronavirus yet - Cross River &amp; Kogi State. #COVID19Nigeria
47,Coronavirus lockdown: 65 fun seekers arrested in Lagos https://goo.gl/fb/XfKGE2 via http://Cargohub.ng,"Video: For those that want school to resume despite the CoronaVirus pandemic, this is how you will write exams. . #socialdistancing #mezieblog #unilag #uniben #uniport #oau https://www.instagram.com/p/B_lVe-tnTW_/?igshid=1q8oqk4gn632s"
48,Good News! Remdesivir drugs trials show clear-cut positivs effect in treating coronavirus. Preliminary results of US government trial show patients who received drug recovered faster than others.,Nigeria Records 196 New Coronavirus Cases https://gistfactory.blogspot.com/2020/04/nigeria-records-196-new-coronavirus.html
49,"An experimental drug has proved effective against the new coronavirus in a major study, shortening the time it takes for patients to recover by four days on average, United States government and company officials… https://www.instagram.com/p/B_lNPcNlUv8/?igshid=1999fdj7vfe4a","To my surprise, those folk told me that there is nothing like corona virus, even after they saw how NCDC came to pick d patient, I just quietly left the place, before they infect me with their ignorance, I now know why the holy book said my people perish cos of lack of knowledge"
50,"Record single day high announced by the #NCDC in #Lagos and nationwide with 553 new cases of #coronavirusinnigeria, 9855 confirmed cases, 2856 recoveries and 273 deaths. See states affected with the pandemic... https://www.theforefrontmedia.org/2020/05/record-single-day-high-announced-by.html?m=1 #news #Nigeria #coronavirus ","Fact is that hunger is not a death sentence my good man. Contracting and spreading the Corona virus is, and if you don't believe me check the worldwide numbers."
51,Zamfara state discharges its last five Coronavirus patients https://khpinternational.com/blog/2020/05/30/zamfara-state-discharges-its-last-five-coronavirus-patients/,See reasons why they say Nigerians are funny..... We are talking about coronavirus some people are looking for who will follow them back...
52,"All of a sudden, no one gives a fvck about corona virus. This trend's too huge and important! ","Ekiti government speaks on son refused entry by father over coronavirus scare, suspends person who recorded the video http://dlvr.it/RVjpZh"
53,"Coronavirus in Kogi is real, I know a patient personally from Kabba –Says Dino Melaye - ","JUST IN: Nigeria records 196 new coronavirus cases, total now 1728 "
54,Coronavirus having a boned right now!,"Some peeps thinks not believing corona virus is real is 'wokeness', so two days ago, NCDC came to my neighbourhood to evacuate a confirmed corona virus patient, today, I went to the shop directly opposite the house where NCDC evaluated the person to go and do small 'akproko',"
55,Exactly! Even as it is we still dont know how the rest of the year is going to be like. Corona virus in Nigeria doesn't look like it's gonna end any time soon going by the increase in Confirm cases neither is there cure yet. We still don't know which way forward. ,Cross river has no corona virus case.
56,"553 new cases, 378 in Lagos. God heal the land, meanwhile let’s continue to stay safe and wash our hands regularly. Corona virus is not a joke don’t wait till it gets to you or someone close to you. Koni baje fun wa o ",Deni malaye stay at home...no mask no any protective from corona virus so that you should stay at home to isolate your self
57," coronavirus malaria, like my comment and follow all likers","My Gombe is trending again because of Corona virus, ya Allah bring an end to this."
58,European leaders called on U.S. President Donald Trump on Saturday to rethink his decision to terminate the U.S.’ relationship with the World Health Organisation (WHO) in the midst of the coronavirus pandemic. #Coronavirus #PresidentDonaldTrump #US #WHO https://www.worldstagegroup.com/europe-urges-trump-to-reconsider-decision-to-withdraw-from-who/,#homeoffice this is where the awesomeness happens! Since the corona outbreak I’ve upgraded my workspace abit since I’ll be working more at home. And working with more than one PC is golden!! #WeAreNigerianCreatives #coronavirus #animation
59,Which of this statement will make you happy today... A. Coronavirus is no more. B. Buhari has resigned. C. Dangote want to adopt you. D. IPhone x is now 5000 E. University is now free F. Take this visa and leave to us,"BREAKING: Nigeria Records 196 New Coronavirus Cases | “196 new cases of #COVID19 reported; 87 in Lagos, 24 in Kano, 18 in Gombe, 17 in Kaduna, 16 in FCT, 10 in Katsina, eight in Sokoto, seven in Edo, six in… https://www.instagram.com/p/B_lU9yQA6Bz/?igshid=120r62stw3q89"
60,Governor Nyesom Wike of Rivers State on Friday warned that a fresh coronavirus lockdown was imminent in the state if residents continued to disobey the safety rules of physical distancing and wearing of face masks. ,COVID-19: Nigeria Records 196 New Cases Of Coronavirus https://www.naijanews.com/2020/04/30/covid-19-nigeria-records-196-new-cases-of-coronavirus/
61,"My name is Eguntola Olufemi. MD/CEO of Feejet Engineering Company. (08038075308) Sent photographs are my products to support you,based on your median advert to stop the spread of Corona virus. We shall appreciate you sir, if you can support us to construct many of this.","If it can be tackled in Lagos state and Kano, my dear we have won the fight against corona virus."
62,Two New Cases OF Corona-Virus Confirmed In Premier League ,"Nigeria confirms 196 new coronavirus cases, total rises to 1,728 "
63,60 oil rig workers test positive for coronavirus ,Kano will soon take FCT place as their number of coronavirus is proliferating every day.
64,60 oil rig workers test positive for coronavirus https://goo.gl/fb/CFY8V3 via http://Cargohub.ng,"Coronavirus: Nigeria records 196 cases, seven deaths on Wednesday #NSEUPDATE"
65,Trump sets first campaign events after coronavirus shutdown https://www.ngospelmedia.net/foreign-news/trump-sets-first-campaign-events-after-coronavirus-shutdown/,"Jet Li Celebrates 57th Birthday, Sends Message Amidst Coronavirus "
66,Another coronavirus vaccine candidate might be ready sooner than expected – BGR https://godsofsoccer.com/2020/05/30/another-coronavirus-vaccine-candidate-might-be-ready-sooner-than-expected-bgr/,"Nigeria reports 196 new cases of coronavirus, 1,728 cases in total. https://043nobs.com.ng/nigeria-reports-196-new-cases-of-coronavirus-1728-cases-in-total/"
67,"Top 20 Ways to Contribute to Fight Against Coronavirus COVID-19 Pandemic: Until today, the… ","DONALD OTITO : BREAKING: Nigeria’s coronavirus cases reach 1,728,... https://donaldotito.blogspot.com/2020/04/breaking-nigerias-coronavirus-cases.html?spref=tw"
68,"Lockdown easing for coronavirus ‘shielders’ in England, Prime Minister announces – ITV News https://godsofsoccer.com/2020/05/30/lockdown-easing-for-coronavirus-shielders-in-england-prime-minister-announces-itv-news/","Coronavirus: Elements of HIV Found in Virus Says Man Who Discovered HIV and AIDS - https://bit.ly/3aLpc5T According to Gilmore Health News, French virologist and Nobel Laureate Luc Montagnier"
69,Abia Coronavirus patient who was declared wanted turns himself in ,"Coronavirus: Elements of HIV Found in Virus Says Man Who Discovered HIV and AIDS - https://bit.ly/2WasMRx According to Gilmore Health News, French virologist and Nobel Laureate Luc Montagnier"
70,"NYC coronavirus hot spots to get more tests, PPE ahead of reopening https://www.ngospelmedia.net/foreign-news/nyc-coronavirus-hot-spots-to-get-more-tests-ppe-ahead-of-reopening/",US says remdesivir shows ‘clear-cut’ effect in treating coronavirus http://twib.in/l/ELj8geq9Bro7
71,"NYC coronavirus hot spots to get more tests, PPE ahead of reopening ",Is eastern states not testing for #coronavirus or they are immune to it. #talesOfNaija #NCDC
72,"One day, the government will announce freedom of movement and resumption in all sectors. But i want to ask a question, where are the alleged over 10 thousand cases of coronavirus hiding.. Well, they are just man made numbers for money Consumption. WHAT A COUNTRY.",I think every Muslim who didn't want to contact corona virus during this Ramadan should follow this principle.. Thank me later 
73,Four-month-old Coronavirus patient discharged in Kaduna ,E stay indoors tori Coronavirus wa outdoors.
74,"Coronavirus in Kogi is real, I know a patient - Dino Melaye https://ift.tt/2ArqR48","Breaking: Nigeria Confirms 196 New Cases of Coronavirus, Total Now 1728 https://dailyreport.com.ng/breaking-nigeria-confirms-196-new-cases-of-coronavirus-total-now-1728/"
75,"Coronavirus in Kogi is real, I know a patient – Dino Melaye ",My prayer for this Country (Nigeria) is that the deadly Coronavirus Pandemic will end soon in Jesus Name Claim this prayer with AMEN and don't forget to follow me so that I can follow back Asap #EasingTheLockdown 87 In Lagos Yobe
76,I guess you’ve gotten a cure for coronavirus Mr president,soon d number of corona virus cases for 9ja go plenty pass d number of citizens wey dey d country. @erigganewmoney
77,@StateofOsun Government on Friday said it had successfully managed a coronavirus patient said to be an 82-year-old hypertensive widow. http://www.newsdiary.com.ng/2020/05/30/82-year-old-hypertensive-widow-recovers-from-covid-19-in-osun/,"Giancarlo Stanton donating 15,000 face shields to coronavirus fight https://www.ngospelmedia.net/news/giancarlo-stanton-donating-15000-face-shields-to-coronavirus-fight/"
78,"Ukraine cancels match after some players, staff test positive for coronavirus - ",#COVID19: 196 New Coronavirus cases Reported in Nigeria and 7 Death https://e9ja.net/covid19-196-new-coronavirus-cases-reported-in-nigeria-and-7-death/
79,EU: European Commission has proposed unprecedented stimulus plan of €750 billion to help coronavirus recovery.,"#Coronavirus: Nigeria records 196 cases, seven deaths on Wednesday via 24liveblog "
80,"New post: Premier League confirms zero new positive coronavirus results from 1,130 tests https://www.mynewsonpoint.com/?p=12562 Retweet with love","Coronavirus: Nigeria records 196 cases, seven deaths on Wednesday "
81,Fighter squadron taken off USS Gerald Ford after sailor tests positive for coronavirus https://www.ngospelmedia.net/foreign-news/fighter-squadron-taken-off-uss-gerald-ford-after-sailor-tests-positive-for-coronavirus/,"#Breaking!!! 196 new cases of #CoronaVirusInNigeria recorded by the NCDC with 1728 confirmed cases, 307 recoveries and 51 deaths. See full statistics per state https://www.theforefrontmedia.org/2020/04/breaking-196-new-cases-if.html?m=1 #news #Nigeria #coronavirus #Covid_19"
82,Zamfara state discharges its last five Coronavirus patients https://www.lindaikejisblog.com/2020/5/zamfara-state-discharges-its-last-five-coronavirus-patients-2.html,"Breaking: Coronavirus cases in Nigeria rise to 1,728 https://newswirengr.com/2020/04/30/breaking-coronavirus-cases-in-nigeria-rise-to-1728-51-deaths/"
83,"Who dey available to help settle one mater laidiz biko. I buy Suya #500 I wan give Aboki Cash, he said he’s not collecting cash due to spread of Coronavirus that he got “POS” to charge my card. I gave him my card Aboki charge me 50k . @UnilagOlodo @Faithysia_blunt @orla_mide",CV now officially stands for Corona virus........ We will have to find another name for that document u submit in job interviews 
84,"Ukraine Cancels Match After Some Players, Staff Test Positive For Coronavirus http://dlvr.it/RXgf5t","Nigeria confirms 196 new coronavirus cases, total rises to 1,728. "
85,"The only two humans right now that are out of the earth. Infact, they are free from coronavirus visibility . 18 hrs left. #LaunchAmerica Elon Musk. #SpaceX","""He Speaks From Both Sides Of His Mouth"", Virology Professor Tackles Cross River Governor Over Production Of Coronavirus Vaccine https://eyeinafrica.com/he-speaks-from-both-sides-of-his-mouth-virology-professor-tackles-cross-river-governor-over-production-of-coronavirus-vaccine/ #trending"
86,Lagos State Government (@followlasg) has discharged another batch of fully recovered coronavirus patients from its treatment centres. The state ministry of health announced in a tweet that 21 patients have been released after recovery.… https://thewhistler.ng/lagos-discharges-21-more-covid-19-patients-2/?utm_source=dlvr.it&amp;utm_medium=twitter - TheWhistler,Breaking: Nigeria records 196 new cases of Coronavirus https://goo.gl/fb/L9CTrc via http://Cargohub.ng
87,January ... I got the videos February ... Egugun be careful... March ... Corona virus.. April ... Indaboski liquid metal May ... Na d Mata we dey settle . . . We dey wait for June own i wonder what it will be like ,Cross River is the only state without a confirmed case of Coronavirus in Nigeria
88,I Know You Love Rap Check This Freestyle Out.. Madt One https://twitter.com/iam_rhapsody1/status/1252312892424237064?s=19 A REPOST GO FULL MY BELLE PASS FOOD https://twitter.com/iam_rhapsody1/status/1155455172409200640?s=19 Y'all must watch this #CORONAVIRUS video.. #COVID19 #COVID19NIGERIA,Nigeria records 196 newcases of coronavirus are toll hits 1728 http://naijavoice.org/nigeria-records-196-newcases-of-coronavirus-are-toll-hits-1728/
89,Premier League return is a step closer as ZERO coronavirus positive results found in 4th round of testing.,87 in Lagos. Lagosians to coronavirus from the 4th of May. 
90,Abia Coronavirus patient who was declared wanted turns himself in https://eyeinafrica.com/abia-coronavirus-patient-who-was-declared-wanted-turns-himself-in/ #trending,"Since the day those Chinese doctors came to Nigeria, the cases of Coronavirus were just increasing rapidly !! They are scam!! Beyoncé 87 in Lagos Timini Muslim Christian Islam Eniola Badmus MI"
91,"In the midst of coronavirus pandemic, scientists are still keeping in touch with the orbit. The great message is that the earth is still round.",Breaking: Nigeria records 196 new cases of Coronavirus http://dlvr.it/RVjmtV
92,Trump shuns handshake to avoid coronavirus faux pas https://www.ngospelmedia.net/foreign-news/trump-shuns-handshake-to-avoid-coronavirus-faux-pas/,God will help us. Its increasing every day. So many people in my state don't believe that corona virus is real. They don't even believe that it is in the state.
93,"Prince Joachim Of Belgium Tests Positive For Coronavirus After Attending A Party With His Girlfriend, Others In Spain https://www.go247blog.com/2020/05/prince-joachim-of-belgium-tests.html",196 New Cases Confirmed #StaySafe #Nigeria #Covid19 #Covid #Ncdc #Lagos #LagosNigeria #Nigerian #Ncdc #Covid19Nigeria #CoronaVirus #PrayForNigeria #PrayForLagos https://www.instagram.com/p/B_lTULfgi0F/?igshid=1ormvb2rkpze8
94,"By the time we recall that we have been living with malaria and HIV/AIDS and heaven did not fall, then we would conclude that Coronavirus has come to stay in the world and Nigeria in particular. We should see Coronaviruses like Cough and Catarrh",Surprise Party??? Coronavirus is the special guest of honor ba? These young boys are just too reckless 
95,This is the best way to escape from American police as a black man and the best way to escape from coronavirus as white man. I swear the first black American that board this shit will never come back.,"-- Nigeria Reports 196 New Coronavirus Cases , Another Single Day Record High. - 87 in Lagos - 18 in Gombe , 17 in Kaduna , 10 in Katsina , are among state with highest single day record for COVID-19 in those states. "
96,"Ukraine cancels match after some players, staff test positive for coronavirus ",Corona Virus decided to add jara to the 195 of yesterday. 87 in Lagos! Monday Beckons. Kano is giving FCT close marking.
97,"#Otoge365DaysOfDeceit: Why Kwara govt celebrates #365DaysAfterOtoge, State General Hospital, Ilorin becomes epic centre for coronavirus as 7 medical workers test positive ","The Nigeria Centre for Disease Control (@NCDCgov) has confirmed 196 new cases of Coronavirus (COVID-19) in the country. This brings the total number of confirmed COVID-19 cases in the country to 1,728. https://thewhistler.ng/breaking-covid-19-cases-hit-1728-as-nigeria-records-196-new-infections/?utm_source=dlvr.it&amp;utm_medium=twitter - TheWhistler"
98,Isn't Coronavirus enough punishment Why add cake to the list? I am done ,"BREAKING: Nigeria’s coronavirus cases reach 1,728, fatalities 51 "
99,Abia Coronavirus patient who was declared wanted turns himself in https://khpinternational.com/blog/2020/05/30/abia-coronavirus-patient-who-was-declared-wanted-turns-himself-in/,"The government of Lagos State says one in five of all people with respiratory symptoms in Lagos seems to be positive for COVID-19 pandemic. Lagos State Commissioner for Health, Prof. #Coronavirus #Covid19 #Lagos https://www.worldstagegroup.com/coronavirus-one-in-five-people-with-respiratory-symptoms-positive-in-lagos/"
100,A total of 17 people from EFL clubs have tested positive for coronavirus in the latest round of testing.,"{Recent News} Covid-19: #Nigeria reports 196 new #cases of #Coronavirus, bringing total to 1,728 https://gramnaija.com/2020/04/29/covid-19-nigeria-reports-196-new-cases-of-coronavirus-bringing-total-to-1728/?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost #coronavirus #covid"
101,There have been no positive tests for coronavirus after the fourth round of Premier League testing.,The only states without CoronaVirus are Cross Rivers and Kogi What is the secret ? 
102,It's like USA is now past Covid 19.. There's no regard for social distancing now in the wake of the nation wide protests.. Even CNN don't give daily updates but we are still getting daily updates of Corona Virus cases in Naija.. It's well,"Breaking:196 new coronavirus cases confirmed in Nigeria, total now 1728 https://newsng.com.ng/breaking196-new-coronavirus-cases-confirmed-in-nigeria-total-now-1728/"
103,"Coronavirus in Kogi is real, I know a patient - Dino Melaye https://www.go247blog.com/2020/05/coronavirus-in-kogi-is-real-i-know.html",Cure Corona virus with your seriousness. Thanks
104,Coronavirus: Backlash After Trump Signals US Exit From WHO ,And it's not 4th of may yet are you thinking what I'm thinking May 4th will be like Lagos will be the village and mega city of Corona virus 
105,Osun State Chief Judge Freed 26 Inmates Due To Coronavirus ,"Covid-19: Nigeria reports 196 new cases of #Coronavirus bringing total to 1,728 https://gramnaija.com/2020/04/29/covid-19-nigeria-reports-196-new-cases-of-coronavirus-bringing-total-to-1728/"
