,Positive,Negative
13,PSA: @POTUS and @VP may be muzzling @CDCgov @CDCemergency but they have no control over @WHO Please follow them to get the best #COVID19 information,"Parents, please read covid-19 is doing something different in kids than adults. Europe has been seeing an uptick in these new cases & it now starting to show in US. First U.S. case of rare inflammatory syndrome linked to coronavirus https://mol.im/a/8267721 via @MailOnline"
14,"Maybe Mick can go to a hospital with no mask and no gloves to meet some patients, and hey, take a sip of their water, just to show us! #TrumpVirus #COVID19",How the Coronavirus Pandemic Has Shattered the Myth of College in America 
15,"Wells Fargo Investment Institute discusses the coronavirus, uncertainties about U.S. presidential elections, and market volatility. Here’s what you need to know: #COVID19 #investors http://voices.cf.socialware.com/zyawexr",Richland County is losing hundreds of June primary poll workers to coronavirus fears 
16,"How to properly biotech in 2020:

1. File $250M S3 on 12/31/19
2. Effect it on 1/9/20
3. PR about FDA fast track
4. Hype PR about coronavirus
5. File $100M ATM 1/21/20
6. PROFIT!

$NVAX",@scdhec identifies 29 additional deaths associated with #coronavirus. https://bit.ly/2VNxNQZ
17,i prefer my coronavirus with a lime,"Let's show some numbers. Testing 1.7% Cases over 1 million Deaths over 60,000 #COVID19 #coronavirus #PeopleOverProfit #HealthyAtHome #StayHome #PPEShortages #VoteBlue2020"
18,#Coronavirus: Are your business continuity plans up to date? :: https://buff.ly/2SibHDm  @NAFCU #CreditUnions,DHEC discovers 29 people died of coronavirus the agency didn’t know about. 
19,"The level of safety employed in regards to the coronavirus is not proportional to what they are telling us.

No one wears a hazmat suit to deal with the flu",".@scdhec has announced an additional 29 deaths related to #COVID19 #coronavirus that had not been previously reported, bringing the statewide total to 5,910 cases and the death toll to 232. Also, beaches are open. Have fun. "
20,this is much better than the coronavirus news conference,DHEC: 29 more coronavirus deaths in South Carolina that previously thought 
21,"Just had the conversation with my 83 yr old mom in CA about coronavirus. To keep active and see music, she works at an arena part time.
I wish she would quit, really.","The national and South Carolina economies are showing the toll of the economic shutdowns triggered by the coronavirus pandemic, but a substantial recovery is possible, according to two economists. "
22,"HHS whistleblower claims US workers received coronavirus evacuees without proper precautions
https://www.cnn.com/2020/02/27/politics/hhs-whistleblower-coronavirus/index.html …",@realDonaldTrump @vp @PressSec We still have to continue with social distancing and require restaurant workers to wear masks after reopening. #PeopleBeforeProfit #COVID19 #coronavirus #CDC #DisinfectantDonnie #PPEShortages
23,"RT @awaken_to_maga: ⭐ Poll ⭐

⚠️ Please retweet after voting for a larger sample.

🤔🤔🤔 Do you personally know anyone who tested positive fo…","DHEC said they have identified 29 new coronavirus deaths in South Carolina which had not been reported previously, including 11 people in the Upstate. "
24,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…","DHEC discovers 29 people died of #coronavirus the agency didn’t know about, @sfretwell83 reports https://www.thestate.com/news/local/environment/article242385101.html #sctweets"
25,RT @TheRMH: A friendly reminder that our #COVID19 screening clinic is open from 7pm-9pm 7 days a week at 300 Grattan St (entrance is beside…,BREAKING: DHEC identifies 29 more coronavirus-related deaths that were previously unreported in South Carolina. The state's death toll is now up to 232. 
26,RT @ShannonJoyRadio: This is an absolutely fascinating interview.  The Lancet ‘study’ discounting #hydroxychloroquine and used to direct wo…,"Sorry but unless they've redesigned the entire plant there's no way to keep the recommended distance between you and your coworkers, one car going down the line that has been exposed to the Coronavirus will infect 2/3 of the workforce."
27,RT @SCDEWinfo: Our #DEW claims specialists are available to help! Saturday is our lowest call volume day of the week. They're available fro…,"COLUMBIA, S.C. — The South Carolina Department of Health and Environmental Control (DHEC) today announced 130 new cases of the novel coronavirus COVID-19, and 11 additional deaths were reported to DHEC.This brings the total number of people confirme… "
28,RT @ForTrump: The reason we need a #SecondWave of #COVID19 is because THE FIRST WAVE DID NOT WORK.,29 previously unrecorded coronavirus deaths in S.C. were confirmed Wednesday evening. The newly-identified deaths came as a result of ongoing cross analysis and double checking of deaths reported to S.C. DHEC. 
29,"RT @LawrenceSellin: China has thoroughly infiltrated U.S. medical research, the softest of soft targets, and is working with compliant West…","The Agenda: SC receives F for social distancing; Charleston County could have more than 2,500 untested coronavirus cases "
30,RT @CDCgov: #Employers: Antibody tests for #COVID19 should not be used to determine if someone can return to work. There is not enough info…,Tucker: Big Tech censors dissent over coronavirus lockdowns https://youtu.be/sPrbGU0Wyh4 via @YouTube
31,"RT @CAO916: @bessbell So let’s see,  about 14ish days ago was Memorial Day? Yeah, about right then. It’s almost like the science/medical co…",Coronavirus Reality Check 
32,RT @petejeffries: Great news for those who earned these VA service benefits! #AARPsalutesVets #OperationProtectVeterans https://t.co/kkKCYh…,Tired of takeout? SC restaurant group requests May 4 for outdoor dine-in services https://www.thestate.com/news/politics-government/article242372486.html #sctweets #coronavirus #readlocal
33,"Just to be clear for @DNC and @GOP supporters, the coronavirus is 20x as deadly as the flu.  A rally is a wet dream for the coronavirus.","“Eventually, doctors will find a coronavirus vaccine, but black people will continue to wait, despite the futility of hope, for a cure for racism. We will live with the knowledge that a hashtag is not a vaccine for white supremacy.” -@rgay"
34,"As a South Carolinian, I get it. 

We can win without Georgia if Wisconsin, Pennsylvania, Michigan and even Texas(!) are in play. The polls show Bernie does better than Biden in all those states. I think Trump is more beatable than many assume, especially in light of coronavirus","Coronavirus update: Global death toll tops 365,000 as Brazil, Mexico and Peru record spikes in new cases "
35,"Ok we’re all gonna take a moment, Twitter. 

We’re gonna stop calling each other names for not voting for our candidate. 

We’re gonna stop acting like the coronavirus is gonna kill anyone under the age of 50 (it will not).

This is important.","Unfortunately, #SouthCarolina has seen a steady rise of #COVID19 cases in the last 3 weeks. Up from 150 to 220 new cases per day. Officials will need to be extremely cautious going forward! #coronavirususa #coronavirus #COVID19US #Covid_19 #CoronaVirusU… https://instagr.am/p/CA1Av55hTXS/"
36,"Interim Guidance for Administrators of US Childcare Programs and K-12 Schools to Plan, Prepare, and Respond to Coronavirus Disease 2019 (COVID-19) http://bit.ly/39ssCdG  #chsnews",@henrymcmaster Governor did you watch the ABC national news tonight? I'm sure you did not. South Carolina is one of the states with the coronavirus On The Rise and you want to open up everything. You are a fool you are going to cause sickness and death it will be on your clock!!
37,"From SCHSL:  ""First and foremost, there has not been any case of Coronavirus/COVID-19 reported in South Carolina.""
""Some of the event safeguards that will be put in place includes; ... Hand sanitizers located throughout the venue
(cont).","Two examples of unnecessary yard signs during coronavirus: 1) ""my music ministry misses me"" 2) preschool graduate WITH COLORED PICTURE in cap and gown"
38,"I’m hoping #Coronavirus doesn’t force school closure for us, but I’m glad for the option to teach remotely.",So y’all notice how the corona virus just disappears?
39,"1/ As of this afternoon, SC has six presumptive positive cases of coronavirus: 4 in Camden, 1 in Charleston County, & 1 in Spartanburg. 

“Presumptive positive” means samples from these individuals tested positive for coronavirus at DHEC’s Public Health Laboratory ...","Before the coronavirus health crisis hit, the intricacies of a hotel’s cleaning procedures weren’t exactly prime promotional material. But now, the main question on guests’ minds is whether they will be and feel safe during their stays. "
40,"ONLY ON ""Quintin's Close-Ups""- Charleston Southern University president Dr. Dondi Costin, Ph.D talks to me about the steps the university has taken to protect students, faculty and staff from the coronavirus outbreak.

WATCH HERE: https://youtu.be/6Jl2v0FQD44  #chsnews #sctweets",So we just gonna forget about the Corona virus ?
41,"Hear me out...

What if Trump got Coronavirus?

#CancelEverything",DHEC has reported 266 new cases and 4 additional deaths from coronavirus 
42,"Always a great sign when the pilot warns you ahead of time that it’s going to be a bumpy flight. I prefer my coronavirus shaken, not stirred","COLUMBIA, S.C. — The South Carolina Department of Health and Environmental Control (DHEC) today announced 266 new cases of the novel coronavirus COVID-19 and 4 additional deaths. "
43,If you eat ass you’re safe from the coronavirus. ,Are Coronavirus Fears Spurring a New Construction Frenzy? https://bit.ly/2zYKMXV
44,that video of that man touching every microphone & then having coronavirus like,"SC #coronavirus data - May 30 Cases New: 266 Total: 11,394 Deaths New: 4 Total: 487 Tests New: 5,688 Total: 199,735 "
45,"Corona virus is a big opportunity for big gaming companies to give back to the community, should we expect that? No but something like a free month of ps plus of free to play weeks would be awesome for the new video game players that corona has created","From P&C: SC logs 266 new coronavirus cases, 4 deaths at end of record-breaking week https://ift.tt/2TUAkHV #chsnews"
46,Rep. Diaz-Balart of Florida is the 1st congressman with known a positive test for the new coronavirus. https://www.wspa.com/news/rep-diaz-balart-of-fl-becomes-1st-congressman-with-known-positive-test-for-new-coronavirus/?utm_medium=social&utm_source=twitter_WSPA7 …,"Protest is going through the City Market, which is still closed because of coronavirus. "
47,Thinking of you and hope it’s just flu and not Coronavirus! Feel better soon!,A few more shots from today’s drive-thru #covid19 #coronavirus testing facility. 
48,"To help prevent the spread of coronavirus, the Florence County Library System will be closed to the public effective Tuesday, March 17th, until Tuesday, March 31st or further notice.",Motorists wait in line around http://TicketReturn.com Field @Pelicanbaseball Ballpark Saturday morning as Tidelands Health and @scdhec conduct a drive-thru #covid19 #coronavirus testing facility. Hundreds lined up for the first day of the clinic. 
49,"More than 3,800 Passengers Get Off Cruise Ship Without Being Tested For Coronavirus, Despite Traveler Testing Positive Days Earlier https://flagandcross.com/more-than-3800-passengers-get-off-cruise-ship-without-being-tested-for-coronavirus-despite-traveler-testing-positive-days-earlier/ …","That’s because the WHO refuses to hold China accountable for falsifying data about the coronavirus, and refuses to include Taiwan because of China’s illegitimate claim to their country. But go on sis, push that narrative. "
50,,epicdad843 is Streaming LIVE #letsplay #twitch #mixer #youtube #facebook #minecraft #modded #gamer #coronavirus #corona
51,,"Yesterday was the highest #of new coronavirus cases announced in SC. 266 cases today, the 4th highest amount of new coronavirus cases since the outbreak began in March. Highest daily announced cases are now 366, 276, 274, 266, 253 https://www.thestate.com/news/coronavirus/article243117126.html #scnews #sctweets"
52,,Don’t drink any Coronas or you’ll get that coronavirus
53,,Corona virus is scary.
54,,Saw a bunch of people wearing surgical masks in Walmart today. Either Walmart has opened a hospital or people are worried about the #CoronaVirus. 
55,,World Health Organization declares coronavirus a 'public health emergency of international concern': https://www.wyff4.com/article/world-health-organization-declares-coronavirus-public-health-emergency-of-international-concern/30718537 #WYFFnews4
56,,Coronavirus declared global health emergency by WHO after 1st person-to-person US case reported 
57,,"The coronavirus is serious you guys! It’s literally 7,000 people trapped on a cruise ship because two people got infected "
58,,2 things that are trash that are made in China. @tiktok_us and the coronavirus
59,,"There are a lot of reasons to be worried about coronavirus. I'm not saying to panic, but to write if off as not as bad as the flu or less of a concern than the flu is irresponsible."
60,,"It's a legit stat though. Flu mortality is 0.1%. Yes, the flu kills a lot of old people and immunocompromised people. But the coronavirus has a lot of similarities to SARS. It has an incubation period of two weeks (where you can still infect others) vs. two days for the flu."
61,,@lisamurkowski @SenSusanCollins @SenAlexander @SenCoryGardner @SenMcSallyAZ @SenatorTimScott @marcorubio @LindseyGrahamSC @RepDougCollins @RepStefanik @RepRatcliffe @RepMikeJohnson @replouiegohmert not a hoax! #CDC #COVID19 #CoronavirusOutbreak
62,,@lisamurkowski @SenSusanCollins @SenAlexander @SenCoryGardner @SenMcSallyAZ @SenatorTimScott @marcorubio @LindseyGrahamSC @RepDougCollins @RepStefanik @RepRatcliffe @RepMikeJohnson @replouiegohmert why would the Fed need to be involved? #CDC #COVID19 
63,,@lisamurkowski @SenSusanCollins @SenAlexander @SenCoryGardner @SenMcSallyAZ @SenatorTimScott @marcorubio @LindseyGrahamSC @RepDougCollins @RepStefanik @RepRatcliffe @RepMikeJohnson @replouiegohmert I thought you might want to view this. #CDC #COVID19 
64,,We are living in a #scifinovel. #COVID19 
65,,I'm sad so many people are losing money in stocks and so very upset about the covid19 BUT 1 good thing is we get to blame Trump and DUMP him.
66,,I have a feeling the people who publicly claim Covid19 is the common cold are the same ones buying wholesale quantities of face masks.
67,,Hi Carl. So sorry to hear what your family is going through. Did she have a CT scan of her lungs? Have you contacted the CDC? A CT can differentiate the difference between pneumonia and COVID19 but radiologist needs to know what to look for!
68,,He only cares about himself and not the real Americans. #CDC #Coronavirustruth #CoronaOutbreak #COVID19 #NotMyPresident
69,,Did Trump try to blame the stock market crash on the Democratic primaries? What a load of malarkey. Absolutely disgraceful. #StockMarketCrash2020 #TrumpVirus #stocksgoboom #coronavirus #COVID19 #TrumpLies
70,,people all around me are in a desperate panic because of the covid19(corona virus). yet not a single one of these people know anyone diagnosed nor do they know anyone that knows anyone diagnosed. yet they still feel it to be a rational fear. #FridayThoughts
71,,"The anxiety of wondering what's going to happen when #CoVid19 hits the US- where nobody can afford to go to the doctor or miss a day at work, your value is determined by the strength of your handshake, and everyone's too vain to wear a face mask-- is really starting to get to me."
72,,"Why is $DYNT up, I see no covid19 news yet"
73,,COVID19 and COFVEVE There is a connection. #LibANON #CPAC2020 @cspanwj @realDonaldTrump #SenateGOP #VoteBlue
74,,"Just like Russian interference in our elections, COVID19 is the face of poor leadership, #CPAC2020 @cspanwj @realDonaldTrump #SenateGOP #VoteBlue"
75,,How many deaths world-eide from Covid19 in the last 3 months? How many deaths in the US annually from the flu? What is the mortality rate of each from those who contract each?
76,,The market's reaction to #Coronavirus largely surrounds the uncertainty of its impacts on global supply chains &amp; consumption. Here we try to quantify the true economic impacts... #covid19 
77,,China reports 1st death from new type of coronavirus https://ift.tt/384SlrQ 
78,,First Death In China From New Coronavirus Pneumonia Outbreak http://dlvr.it/RMsdRt pic.twitter.com/SADxotvzPI
79,,China reports 1st death from new type of coronavirus https://www.wltx.com/article/news/nation-world/new-coronavirus-china-reports-first-death/507-8e5fe0f8-21af-42cc-865c-fd274c436a06 …
80,,The CDC and Homeland Security begin screening for Chinese Coronavirus at three major US airports as outbreak spreads in Asia https://www.cnbc.com/2020/01/17/cdc-and-homeland-security-begins-screening-for-coronavirus-at-major-us-airports.html …
81,,Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus http://dlvr.it/RNHmGZ pic.twitter.com/gDuCzxd3iw
82,,LAX among 3 U.S. airports to check passengers for a deadly Chinese coronavirus https://news360.com/article/518139216 …
83,,"#ChinaVirus #coronavirus is a cover up of the goverment of #China , Please must be more dead people and more cases of people infected! #TellTheTruth #ChinaCoverUPhttps://twitter.com/NorahODonnell/status/1222304112894783488 …"
84,,Not anymore! #CoronaOutbreak
85,,How do we know your information is trustworthy? Your information could be CCP propaganda for all we know.
86,,Is it Possible to Make a Vaccine for the Wuhan Coronavirus? | Time https://time.com/5768956/wuhan-coronavirus-vaccine-treatment/ …
87,,"What's up, #TriCounty? Sidewalk safety in #FortMill, the deadly #Coronavirus outbreak, school dress codes, the #YoCoTasteTrail and flag football world champions. It's what's in tonight's newscast. WATCH: http://bit.ly/30NqARP  #CN2News"
88,,The first case of the China coronavirus has been reported in the US.
89,,CDC says to avoid all non-essential travel to China amid Wuhan coronavirus outbreak https://www.wltx.com/article/news/nation-world/cdc-says-to-avoid-all-non-essential-travel-to-china-due-to-wuhan-coronavirus/507-1b30747a-275f-4b79-8525-b122c9f9aac9 …
90,,"Video: Man takes video in Wuhan, China epicenter of coronavirus quarantine https://americanmilitarynews.com/2020/01/video-man-takes-video-in-wuhan-china-epicenter-of-coronavirus-quarantine/ … via @amermilnews"
91,,Spread POSITIVITY not the CORONAVIRUS
92,,u tryna give me that coronavirus too?
93,,"S.C. Department of Health and Environmental Control says no cases of the coronavirus have been identified within the state.

Here’s an update on activities related to the virus: @scdhechttps://www.moultrienews.com/news/dhec-issues-statement-on-novel-coronavirus-activities-in-s-c/article_e09b967a-42da-11ea-ae47-1ba2bdb52638.html …"
94,,The Calm Before The Storm - Coronavirus Cases Set To Explode Higher https://youtu.be/Yq3Y9rmlEQE  via @YouTube
95,,"Possible CoronaVirus at St Anthony's Hospital in Lakewood, CO.  My old home town. https://twitter.com/BlackIrishI/status/1221263936835604480 …"
96,,China needs to figure out this coronavirus... it’s going to affect a lot of businesses and also is more importantly killing too many people and it’s seeeming as if the Chinese Gov is lying about death totals... what a shame
97,,"Coronavirus fears plague Chinatown restaurant business nationwide

https://www.foxbusiness.com/economy/coronavirus-fears-chinatown-restaurant-business …"
98,,"This is sad. Say what you want about perceived atrocities in America, we have far more freedoms than the rest of the world. At least he tried to warn everyone. RIP 
""Chinese rage after the death of the doctor who tried to warn the world about coronavirus""  https://twitter.com/i/events/1225741309287075840 …"
99,,"Infected doctor, who first warned of coronavirus epidemic, dies https://thehornnews.com/infected-doctor-who-first-warned-of-coronavirus-epidemic-dies/ … via @ReadTheHornNews"
100,,pappy just told me that he thinks he has the corona virus bc he ate chinese food the other day and now he has a cough
101,,"Overheard someone today saying not to pop the air-filled packaging in your parcel bc it comes from China and could contain #coronavirus 
Can’t be too careful!"
102,,WHO seeks $675M US to respond to coronavirus outbreak https://youtu.be/1SIcgofnVpU  via @YouTube
103,,"Actually, this article from 2015 says corona virus began in USA...

https://www.the-scientist.com/news-opinion/lab-made-coronavirus-triggers-debate-34502?fbclid=IwAR2uglhpHglJTDnZwUKn4iTinKkYBqMMxg1S7fyIAHkjSvvTIzqMbe0IS1Y …"
104,,Police Shuts Down #Bitcoin Mine Over #Coronavirus . Wonder how many other industries the virus affecting  https://www.trustnodes.com/2020/02/06/police-shuts-down-bitcoin-mine-over-coronavirus …
105,,This coronavirus stuff getting kinda scary.
106,,#Server sales projected to decline 10% due to #coronavirus https://buff.ly/37q443l  via @networkworld
107,,"""Coronavirus: Death toll jumps past 1,500 in mainland China""  https://twitter.com/i/events/1219057585707315201 …"
108,,Get the facts! Is the flu or coronavirus more deadly?     https://twitter.com/JeromeAdamsMD/status/1229930077502214144 …
109,,Here’s what coronavirus does to the body https://on.natgeo.com/2wlwrD7  via @NatGeoScience
110,,Experts ponder why cruise ship's coronavirus quarantine failed in Japan https://www.wltx.com/article/news/nation-world/experts-ponder-why-cruise-ships-coronavirus-quarantine-failed-in-japan/507-98ee2d6e-466e-475a-85df-b4ad8020989a …
111,,YOU FRICKEN Idiots stop rounding these Corona virus victims up and bringing them  2 this country .common sense is completely out the window  . Bunch of MORONS ! Completely lock the boarders down  until this Pandemic threat is over !
112,,It's not truly a #pandemic until I see a zombie. #CoronavirusOutbreak #coronavirus
113,,No. The comparison is to an HIV outbreak in Indiana and how the guy that allowed it to happen is supposed to prevent the Coronavirus from spreading.
114,,Health officials confirm a second case of novel coronavirus in a person not known to have previous contact. https://www.wspa.com/news/health-officials-confirm-second-case-of-novel-coronavirus-in-person-not-known-to-have-previous-contact/?utm_medium=social&utm_source=twitter_WSPA7 …
115,,"Why is the POTUS being criticized  for his rally in South Carolina amid the Coronavirus, but it’s OK for the Democrats to continue with their small campaigns?????"
116,,"Italy closing schools, shops due to #coronavirus https://amp.dw.com/en/coronavirus-italy-orders-mass-closures-after-covid-19-cases-quadruple/a-52467865?__twitter_impression=true …"
117,,Will it get the coronavirus on there?
118,,"Reminder: Our coronavirus response is being organized by the same administration that gagged the CDC by banning the following words: vulnerable, entitlement, diversity, transgender, fetus, evidence-based and science-based."
119,,"CALIFORNIA is monitoring at least 8,400 people for the coronavirus https://www.cnbc.com/2020/02/27/california-is-monitoring-8400-people-for-the-coronavirus.html … #SmartNews"
120,,"RT @EU_Finance: Green Bonds Alert! 📢🌍
@EU_Commission is launching a consultation on creating an EU Green Bond Standard. #EUGreenBonds could…"
121,,"RT @QuickTake: A full-body sterilization booth is being trialed at the Hong Kong International Airport.

The “CLeanTech” booth is coated in…"
122,,"Congrats! I am down 25 lbs since COVID19.  I have done 25 marathons 2 50K's but 100 miles? Dude, you are the man! G… https://t.co/vZw6hKIdbK"
123,,"RT @MiaforSC: Nearly 700 new cases yesterday.😩

Almost 800 today.😓 

And the Gov. is still lifting restrictions.

The people of SC are “dyi…"
124,,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
125,,My article is featured on the @ResearchGate #COVID19 community page. Read it here:  https://t.co/9OJgp1gSLt
126,,"RT @WildPalmsLtd: This man, a physician and state senator, asked whether POC are suffering disproportionately from #COVID19 because the “co…"
127,,RT @BelleChaise: My mask protects you and your mask protects me. 😷#COVID19 #WearAMask #WearAMask2SaveLives #openamerica #SaturdayMorning #S…
128,,"RT @caramba0309: CC: @henrymcmaster 

“The foolhardiness of their actions is now being seen.” Gov. Murphy heard your little comment about i…"
129,,"RT @PDChina: Confirmed #COVID19 cases have exceeded 7.6 million globally, with over 425,000 fatalities and more than 3.6 million recoveries…"
130,,RT @allieyoung13: The death toll on #NavajoNation has reached 298 due to #COVID19. That’s 298 Navajo lives including 5 Medicine People gone…
131,,"While SC media is busy trying to scare you into isolation again, I’ll take a moment of your panic to share that whi… https://t.co/M1ArP9dcqn"
132,,"RT @HuffmanForNC: Trump goes to Dallas to have a round table about policing issues with Police officials.
BUT doesn't invite:
Dallas Chief…"
133,,RT @UofSCPharm: #ICYMI: Gamecock Pharmacist Taylor Meyers ('15) was guest speaker on this week's @pharmacists webinar to discuss telehealth…
134,,"Here is some great info from @scdhec about #coronavirus, including symptoms, how the virus is spread, and prevention. Make sure to wash those hands often! #washyourhandspic.twitter.com/mBdWXcxFXO"
135,,Amazon deleted 1 million items for price gouging or false advertising about coronavirus https://www.wyff4.com/article/amazon-deleted-1-million-items-for-price-gouging-or-false-advertising-about-coronavirus/31194539 …
136,,"Zero integrity. 

And BTW, wasn’t the Coronavirus supposed to be a hoax?"
137,,#Coronavirus: #Tech industry impact just beginning https://buff.ly/2VzMveY  via @CIOdivepic.twitter.com/7feEna3kD0
138,,"Coronavirus in Mexico, flights of China arriving to Mexico and also to T... https://youtu.be/keRmxkOCFuE  via @YouTube"
139,,"If #coronavirus is a #HoaxVirus that's been politicized, weaponized, can someone help explain #WallStreet and investors' reax?"
140,,Costco temporarily suspends free samples amid coronavirus fears  >> https://www.wmbfnews.com/2020/03/06/costco-temporarily-suspends-free-samples-amid-coronavirus-fears/ …pic.twitter.com/wXxRSscUqC
141,,"It’s sad that the media and Democrats inwardly hope for the continued saga of the Corona virus. They may not wish for more deaths but love opportunities to criticize the President. They have no class, character or integrity."
142,,Girl you got that coronavirus LOCK YOSELF UP
143,,Aye what if people who got the “coronavirus” start going door to door just rubbing they hands all on the doorknobs & shit 
144,,"Got me nervous about flying to Philly. 

I wonder if I can get the Coronavirus discount?"
145,,Coastal Health District addresses Coronavirus concerns ahead of St. Patrick’s Day festival https://www.wsav.com/news/coronavirus/coastal-health-district-addresses-coronavirus-concerns-ahead-of-st-patricks-day-festival/?utm_medium=social&utm_source=twitter_WSAV …
146,,"“Soap is medicine,"" said Dr. Lee Biggs, the chief medical officer for Trident Health. 

What SC residents should have in their home in case of coronavirus worst case sc... @postandcourier #chsnewshttps://www.postandcourier.com/health/covid19/what-sc-residents-should-have-in-their-home-in-case/article_99c75c38-5d61-11ea-9a93-fb1d02073a70.html …"
147,,"Stupid #coronavirus. 
#JuventusMilan 
Also,  #GazidisOut!
#saveboban #savemaldinihttps://twitter.com/brfootball/status/1234965328435630080 …"
148,,Coronavirus was found in NC... time for me to go ahead and start my spring break early 
149,,This Coronavirus thing is going viral.
150,,"Because up until now, money and/or power shielded him from those consequences. Coronavirus don’t care about money and power. https://twitter.com/chrislhayes/status/1235710450664435712 …"
151,,"A Note from Bishop Yoos about Coronavirus. Also, a number of resources for use in your congregation.

https://scsynod.com/news/coronavirus-information/ …pic.twitter.com/zw4RuWoHkR"
152,,New York Times: Press sites to STOP BLOCKING Coronavirus News from the public - Sign the Petition! http://chng.it/ZCgL8dHx  via @Change
153,,U.S. schools plan for possible spread of novel coronavirus https://www.pbs.org/newshour/education/u-s-schools-start-planning-for-possible-spread-of-coronavirus …
154,,Inside the coronavirus 'ticking time bomb': https://mol.im/a/8088481  via @MailOnline
155,,Donald Trump crashes and burns in disastrous coronavirus press conference https://www.palmerreport.com/analysis/press-conference-crash-coronavirus-donald-trump/26061 … via @PalmerReport
156,,"MLB, NBA, NHL, MLS to close locker rooms to the media over coronavirus concerns https://www.usatoday.com/story/sports/2020/03/09/mlb-nba-close-locker-rooms-media-amid-coronavirus-concerns/5005660002/?utm_source=native&utm_medium=capi_retrofit&utm_content=inapp&build=native-web_i_p … via @USATODAY"
157,,"Big news @thestate’s @wilkinson_Jeff broke this evening answering a question a lot of people in Columbia were having as #coronavirus news evolves. #readlocal Columbia, Five Points postpone St. Patrick’s Day festivalhttps://www.thestate.com/news/local/article241105821.html …"
158,,Hunter Biden Is Skipping Court Appearance Citing Pregnant Wife And Coronavirus https://clashdaily.com/2020/03/hunter-biden-is-skipping-court-appearance-citing-pregnant-wife-and-coronavirus/ … via @Doug_Giles
159,,People out here acting like the Coronavirus is the Black Plague... relax  
160,,This corona virus works out perfectly for me. I hate large crowds. #coronavirus #pandemic #nomoreanxiety
161,,"Fighting the coronavirus country style. 
I haven't eaten any of these in decades so I have no idea what possessed me to get them. But I think the virus and most humans won't come near me… https://www.instagram.com/p/B9sXDkJJ_xFo9RCwMI5hb15XKxRbEoRGavcvtk0/?igshid=9okz7us4yjaq …"
162,,Everyone who hasn’t been shutdown or disrupted by #COVID yet. #coronavirus #coronapocalypsepic.twitter.com/j9UaXggV0X
