,Positive,Negative
17,Coronavirus (COVID-19) Update: Daily Roundup ,Aaaand just one more note. If 350 million died from the coronavirus potus would spin it to where he'd get his trumpkins to think that it could be worse.
18,"Deadline day for 100,000 coronavirus tests pledge https://nationwides.in/deadline-day-for-100000-coronavirus-tests-pledge/","Ultimate boss is Amit Shah. Otherwise bjp work is to topple elected Govt, create mess even at this crisis hour. We saw MP.. a recent example. Politics first, Coronavirus later."
19,"Coronavirus: Rahul Gandhi To Discuss Economy With Raghuram Rajan, Experts Today https://www.retargetingnews.com/coronavirus-rahul-gandhi-to-talk-about-financial-system-with-raghuram-rajan-professionals-as-of-late/",A riot broke out in a central prison in the capital of Sierra Leone following news of a coronavirus case inside https://reut.rs/2YfOndZ
20,"The global cases of #coronavirus are 3,197,198. While it claimed 226,538 lives across the globe. #CoronavirusPandemic","Tesla's Musk doubles down against coronavirus restrictions, calling it 'fascism': "
21,Coronavirus updates LIVE: Ajax returns to training ,"UK reports 4,076 new cases of coronavirus and 4,419 new deaths. (765 of new deaths in last 24 hours) Total of 165,221 cases and 26,097 deaths."
22,"U.S. President #DonaldTrump on Wednesday greeted as good news reports that a #GileadSciences Inc experimental #antiviraldrug might help fight the coronavirus, #AnthonyFauci said data shows it appears to help patients hospitalized with COVID-19.","""U.S. coronavirus death toll is far higher than reported, data suggests"" "
23,In this #Coronavirus #COVID-19 critical condition private doctors are serving peoples.. For that we all thankful &amp; Congratulate them... #Thank_you_very_much @LokmatTimes @shrikantbangale @sambhajipatil77 ji @RahulAsks ji @AbhiPawarBJP ji,Why the Coronavirus Is So Confusing ( https://bit.ly/2y33ltr ) A guide to making sense of a problem that is now too big for any one person to fully comprehend
24,"Top story: Donald Trump Encouraged Sean Hannity to Go After the New York Times for Its Coronavirus Coverage https://www.thedailybeast.com/donald-trump-encouraged-sean-hannity-to-go-after-the-new-york-times-for-its-coronavirus-coverage, see more http://tweetedtimes.com/dbhasin?s=tnp",Research Claims That #Covid_19 Was Already Infecting People In #France Before The #Virus Arrived From #China &amp; #Italy #CoronaMystery #coronavirus #CoronaUpdates
25,"""The best charity is that given in Ramadan"" #charity #Ramadan #Corona #coronavirus ",China is ‘ruthlessly seeking to exploit the impact’ of coronavirus https://www.kencodify.com/2020/04/29/china-is-ruthlessly-seeking-to-exploit-the-impact-of-coronavirus/
26,"Last day evening, 51 ‘Covid Patrol’ motorcycles of South Delhi District Police expressed their gratitude & solidarity to our front line corona warriors AIIMS Doctors & paramedics. They are the real Heroes. Women cops in the lead. #IndiaFightsCorona #TogetherWeCan #coronavirus ",Frostbite toes is a sign of coronavirus. If in a few months they say craving brains like a zombie is also a symptom I will not be surprised. 
27,"#coronavirus update, Middle East: - Turkey: 2,936 new cases - Saudi: 1,325 new cases - Iran: 1,073 new cases - Qatar: 643 new cases - UAE: 549 new cases - Kuwait: 300 new cases - Oman: 143 new cases - Iraq: 75 new cases - Bahrain: 58 new cases - Israel: 54 new cases","Ceasefire violations by #IndianArmy observed on #LOC in Kailer &amp; Rakhchikri Sectors. In Rakchikri Sector, a girl age 16 &amp; a woman age 52 years were martyred while a 10 years old boy &amp; 55 years old woman wounded. #Kashmir #AJK #IrrfanKhan #coronavirus #Legend"
28,1/2. Just did a google search w/ Coronavirus Vaccine News. Here's one of the articles that popped up. Several viewpoints doing rounds presently. One of them: Deliberately developing herd immunity. ,"×Monsoon Outbreak× As Per MumbaiUniversityResearch Lab After May21 Mumbai Won't find any new Cases but Something Worst is Waiting for Us in Monsoon that is Second Wave of #coronavirus. After #Lockdown Relaxation #SocialDistancing,Mask Will Play Major Role"
29,Thanks to the Creator of this world for keeping Goa safe from novel corona virus,"Shameful @MumbaiPolice , you should have interrogated #Corona Virus instead as per @amitmalviya"
30,I don't think anyone's saying that. But mocking coronavirus victims as a literal doctor just for a few likes on TikTok is making it clear that they should never be around patients again,Has there ever been more disinfectant being used throughout human history? We had poison control hotlines long before Coronavirus and Trump cause people are stupid and mistakes happen. Stores can’t keep disinfectants on the shelf. It makes perfect sense...
31,My talk Wednesday at the Columbia coronavirus seminar http://dlvr.it/RVjpZy,"Turkey ranks third worldwide in supplying medical aid Turkey is the third biggest supplier of medical aid worldwide amid the coronavirus outbreak, Foreign Minister Mevlüt Çavuşoğlu said Tuesday. #Turkey #coronavirus #Covid_19 https://www.instagram.com/p/B_lT0xGn_tG/?igshid=1ubykn4y3hstp"
32,Downward graph of #coronavirus. ,"BREAKING: New York reports 4,585 new cases of coronavirus and 330 new deaths. Total of 299,691 cases and 18,015 deaths. #COVID19 #coronavirus #NewYork"
33,Govt to increase testing capacity to 1 lakh tests per day; doubling rate of #coronavirus goes down to 11.3 days. #IndiaFightsCorona #StayHome,"WHO warns that malaria deaths in sub-Saharan Africa could double this year as the coronavirus pandemic diverts focus. From 360,000 to 769,000 deaths. #COVID19 #coronavirus"
34,Kingdom Come Deliverance @WarhorseStudios #VGPUnite #VirtualPhotography #GamePhotography #KingdomComeDeliverance #KingdomCome #KCD #Henry #Rattay #CzechRepublic #Czech #Bohemia #warhorse #game #gamer #gamephotography #games #STAYHOME #coronavirus ,"The visa crisis, experts note, is dealing a big blow to the workers who are already reeling under the onslaught of the coronavirus pandemic. "
35,How Google is protecting users from coronavirus-linked cyberattacks https://publicvoice.co.in/how-google-is-protecting-users-from-coronavirus-linked-cyberattacks/,"Dr. Fauci speaks on the clinical trial for potential #coronavirus treatment drug remdesivir: “What it has proven is that a drug can block this virus ... This drug happens to be blocking an enzyme that the virus uses."" "
36,"""Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news'"" #Coronavirus ","NEW: Number of confirmed coronavirus deaths in the U.S. has reached 60,000. #coronavirus"
37,"Trump says virus will ""go, it’s going to leave,"" even if there’s not a vaccine https://wapo.st/3f62h8q #coronavirus #Covid_19","NEW: India reports 81 new coronavirus cases and 5 new deaths in Uttar Pradesh. State total at 2,134 cases and 39 deaths. #COVID19 #coronavirus"
38,"BREAKING: America's top #coronavirus scientific adviser says a US trial of 1,000+ volunteers shows a drug CAN block this virus.. &amp; it's a clear cut..positive result in diminishing the time to recovery. This is very optimistic."" The drug is remdesivir, the trial by Gilead.#COVID19",Navy delays decision on reinstating fired captain who warned of coronavirus https://politi.co/3bPjC3E via @politico
39,WTF is going on in UK? Anyone from UK tell about the situation of coronavirus there?,Only 10-20 were jamatis in Delhi for your information.Anyways these jamatis are also responsible for 30% of coronavirus cases in India.Tablighi jamati members were also involved in khandahar highjack and even in 9/11 WTC attacks by wikileaks.Don't glorify them.
40,See How Australia control Coronavirus ⁦@anjanaomkashyap⁩ ⁦@RubikaLiyaquat⁩ https://www.worldometers.info/coronavirus/country/australia/,#Covid_19 1543 new cases and 62 deaths in last 24 hours. Total number of Coronavirus positive cases in India rises to 29435 with 934 deaths: Health Ministry
41,"http://chng.it/4jThGtr9F7 Pls fill it ,to teach #Arnab a lesson. Arnab is #coronovirusindia Have behave like a judge thinking #India belongs to his father #Hitman #coronavirus #COVIDー19 #AssassinsCreed #Corona"," Travel restrictions Closed court systems Friends and family quarantined Domestic violence victims face these and a rising number of risk factors as #coronavirus pandemic lockdowns continue, @edpettersson reports."
42,Throwback to those comic styles..after four years. Tribute for doctors and nurses inthis corona time. . The video is out on my channel please do watch it and share max friends... . #coronavirüsü #corona #coronavirus #coronatribute #covid #covid_19 #coronavirus #doctors #comics,"Safoora Zargar, 27, a student of #JMIDELHI and 2-month pregnant women arrested by Delhi Police under UAPA. She was the strongest women voice in the JCC. She was 2-month Pregnant,continuously active in feeding and serving the poor and labour class during the coronavirus pandemic "
43,Jake Gyllenhaal is 'in love' with sourdough bread: https://www.newsr.in/video/20200429/13018476/Jake-Gyllenhaal-is-in-love-with-sourdough-bread.htm #Coronavirus,Now Say About Your Excuses ‍ #coronavirus #lockdown #Bangladesh #Dhaka
44,"Coronavirus: Rahul Gandhi To Discuss Economy With Raghuram Rajan, Experts Today - ",Corona Virus Wants To Know Your Location *
45,State to outsource coronavirus contact tracing ,"""It's an acute illness which affects preferentially young children.” Coronavirus could be linked with Kawasaki disease in kids, according to doctors @RCPCHtweets, @OspedaleGaslini and @aepediatria"
46,Tim Graham column: The @nytimes and @washingtonpost did strange research on the Trump coronavirus briefings. ,"Today, let's make a dua for the poor & the oppressed. The countless innocent people who are suffering every day including those afflicted with the coronavirus too. May Allah make it easy for the people of India &amp; all suffering around the world."
47,Preventing Coronavirus: Cleaning Surfaces with Lysol Wipes https://youtu.be/3tEu-JJh4WA via @YouTube,"""""Frostbite"" toes and rashes may be signs of a coronavirus infection"" "
48,"Coronavirus live updates: Doubling rate of cases has slowed down to 11.3 days, govt says ","""Genocide is a process. The Holocaust did not start with the gas chambers. It started with hate speech."" #PreventGenocide don't wait until you see smoke from chambers #coronavirus #COVID19"
49,Wuhan Residents: China‘s Claims of Zero Coronavirus Patients ‘Fake‘ https://www.breitbart.com/national-security/2020/04/28/wuhan-residents-chinas-claims-zero-coronavirus-patients-fake-cover-up/ via @BreitbartNews,"#Economies Of The West Were Utterly Broken Long Before The #Pandemic, But #COVIDー19 Will Be Blamed Now. #coronavirus #Covid_19 #COVID19"
50,"The government has extended the relaxed connectivity norms for 'work from home', applicable on IT and BPO companies, till July 31, amid the #coronavirus pandemic. #COVID19 #Covid19India","China says Indian criticism of coronavirus test kits is ""irresponsible"" #TestKit #ICMR"
51,Coronavirus: Samples pending for tests in Delhi up 7 times in 1 month ,@BDUTT @ANI @IndiaToday @dcptndr #coronavirus #DelhiPolice #DilKiPolice #FightAgainstCorona #FightAgainstCOVID19 Request to take urgent action on the issue stated.
52,"Bangladesh reports 641 new cases of coronavirus, 7,103 cases in total. Bangladesh's largest daily increase so far. #coronavirus #Covid_19 #Bangladesh","President PPP Sindh @NisarKhuhro_SME flaring up with recent Statements regarding Coronavirus, as Govrnr Infected wth Corona bcz of Sindhi People. Such disrespectful statements were the ritual by MQM in past, and now PTI is follwng footsteps. #GevernorSindhMustResign"
53,"Don't insult the people out there in the field risking it, by calling Coronavirus a blessing in disguise. I love the time I'm having rn but it's not the same for most.",People say there is some coronavirus crisis and people are facing eminent threat and even dying. Haven't u heard about it .I think not !!!
54,"Twitter - ""Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news'"" Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news' ","Celebs including @ABFalecbaldwin, @JohnLegend, and Joaquin Phoenix are urging NY Gov. Cuomo to release vulnerable people from jails and prisons amid the coronavirus pandemic "
55,I must say that history will always remember P.M Modi what happened during his tenure in the world. Demonitization GST ADHAAR CARD Triple talaaq RAFAEL BABRI MASJID 370/35A J&K MOB LYNCHING. Bank frauds. ISLAMOPHOBIA. COVID 19 Test kit scam. Pandemic Coronavirus.,"Such Outrage's in This Times r Bound 2 Happen!, Effects of #LockDown!!! Online Psychiatric's Treatment Can Happen, if Sought &amp; People Have Connectivity! &amp; These Deaths Even though B'coz of #CoronaVirus not Thus Accounted 4! @Kodungolan737 @rkmarar9 @logicalindianz @prameshjain12"
56,Get your antibacterial body wash to shower after being out in public! #COVID19 #coronavirus #COVIDー19,we are fighting two pandemics together. corona virus and stupidity. Stay home. Stay Safe. @TOIHyderabad @WeAreHyderabad @TheSiasatDaily @hydcitypolice @amjedmbt @asadowaisi @ndtv
57,A harmless CCTV video of a Muslim man dropping notes was presented as if he intended to spread corona virus. @AltNews,"An Iraqi bakery is making coronavirus-themed cakes, adorned with recreations of disinfectant Dettol, face masks, and little viruses "
58,"Coronavirus live updates: Doubling rate of cases has slowed down to 11.3 days, govt says https://howabouttoday.in/coronavirus-live-updates-doubling-rate-of-cases-has-slowed-down-to-11-3-days-govt-says/",The CDC has added 6 new coronavirus symptoms to the list: - Chills - Headache - Sore throat - Repeated shaking and chills - Muscle pain - New loss of smell 
59,"Whenever you come out for an emergency or to purchase essential goods, please follow PHYSICAL DISTANCING OF 6 feet. Please follow #lockdown guidelines to stop the spread of #coronavirus #Social_Distancing #COVID19 #StayHomeStaySafe",Six new symptoms added to detect coronavirus infection - More crowdsourced stories at http://Politicl.com https://www.deccanchronicle.com/amp/science/science/280420/six-new-symptoms-added-to-detect-coronavirus-infection.html?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost
60,"NEW: For the fourth time since coronavirus outbreak, Italy has reported more new recovered patients than new cases. #coronavirus #Covid_19 #Italy","The Massachusetts Department of Public Health reported Wednesday that the death toll from the coronavirus outbreak in the state had risen by 252 cases to 3,405. It was the largest single-day increase announced so far in the outbreak"
61,True #coronavirus #COVIDー19 #coronavirusindia,Coronavirus: 32 deaths in 1 day a record for Maharashtra; Delhi gets 125 new cases 
62,"Coronavirus: With No Revenue, Assam Announces Slew Of Measures To Cut Down Expenses https://newseverything.in/coronavirus-with-no-revenue-assam-announces-slew-of-measures-to-cut-down-expenses/","Sharing short Video of my Seniors, Friends and CS Members of Ajmer, (Raj.) creating awareness about continuos precautions from Corona Virus and also Tribute to Our Corona Warriors https://youtu.be/BOyz0UeAkJY @narendramodi @akshaykumar @icsi_cs @shyamagrawalcs @CAAkshayJain2"
63,Flash USA: President Trump orders meat plants to stay open to prevent meat shortage during coronavirus pandemic. #Covid_19 #coronavirus ,Does azaan in anyway accelerate the spread of coronavirus..hv u lost ur mind..sathya gya hai buddha
64,“The world produces enough food to feed 10 billion people and yet we've only got 8 (billion) on the planet.” Here’s how @TheHive_2020 feeds the people who need food the most during #coronavirus and plans to change how we think about food ,JUST IN: Warrick County Coroner Sarah Seaton confirmed Wednesday a new coronavirus death involving a 75-year-old man from Hamilton Pointe.
65,"“You’re in COVID central when you’re intubating,” #coronavirus #Covid_19 @anesthesianews #anesthesia","6th day of #RamzanMubarak Ramazan will most certainly be a less festive this time , amid the coronavirus pandemic across all nations, including our country, take precautions to curb the spread of the virus by banning social gatherings Pray at Home #StaySafe #StayHome"
66,"Meet TJ Kim, a 16-year-old flying medical supplies to rural hospitals during the #coronavirus pandemic #COVID19USA",Save Reading Hours. Download AlShorts to read news in 60 words US Coronavirus death toll surpasses Vietnam War casualties https://alshorts.page.link/qg3Ev33cpAiL7Ggs5 -via AlShorts
67,"By and large, yes. Unless you're wearing a properly fitted respirator, a mask is not going to prevent you from inhaling airborne viable or nonviable particulates, including Coronavirus.",Save Reading Hours. Download AlShorts to read news in 60 words Indonesians sunbathe to ward off Coronavirus infection https://alshorts.page.link/EvFPTZbUwcZTWSEE6 -via AlShorts
68,"#BREAKING: #COVID19 cases reported to @WHO exceed three million worldwide. The global cases of #coronavirus are 3,197,198. While it claimed 226,538 lives across the globe. ","Pakistan's #coronavirus cases have climbed to 15,348 while the death toll from the pandemic has reached 335. https://www.deccanherald.com/international/imran-khan-speaks-to-bill-gates-discusses-covid-19-831529.html"
69," “They're truly alone and that's the most heartbreaking."" Around 70 residents died from #coronavirus at @HolyokeSOHO veterans’ home in Massachusetts #CoronavirusUSA #Covid19",Israeli prison authorities deprive Palestinian female detainees from contacting their families via telephone calls amid #coronavirus lockdown. Families of three female detainees reported that they couldn't speak with their daughters for more than a month. 
70,"India's coronavirus case count rose to 31,787 on Wednesday evening, according to the latest update from Union Health Ministry. ",Marion prison coronavirus outbreak seeping into larger community https://www.marionstar.com/story/news/local/2020/04/25/marion-prison-ohio-coronavirus-outbreak-seeping-into-larger-community/3026133001/ via @TheMarionStar
71,EARLIER: Jets from the U.S. Navy’s @BlueAngels and the Air Force’s @AFThunderbirds flew over New York City to pay tribute to health workers fighting the #coronavirus pandemic #CoronavirusUSA,"Namaskar sir Sir as coronavirus is a pandemic Why cant we end it from india? if we make strict curfew where all essential help is provided by police, military and special staff. People are at home no loose point can take place and it will end in india @PMOIndia @narendramodi_in"
72,Men in blue. Your hard work will turn into a happiness when this corona virus will be gone. But want to give you standing ovation for all the work that you all are doing.... Allah bless you with his blessings..,Iran toxic alcohol poisoning | 700 dead in Iran after drinking Methanol #Iran #IranCoVidTruth #Iranian #Methanol #alcohol #people #died #COVIDー19 #coronavirus #Corona #POISON #trend https://www.youtube.com/watch?v=ctgJnBo6LXM
73,"After 3rd May, orange & green zones can see considerable relaxations. #Coronavirus #CoronaUpdatesInIndia #Corona #Covid_19 #COVID19 #Covid_19 #IndiaFightsCOVID19",Salman sir m from india and all indian muslim target RSS community and media troll indian muslim tabliki jamaat distributor of corona virus babita phogat she is wrestler she say muslim pig coz distributor of corona virus is muslim
74,"Dr. Fauci says early results of Gilead's #coronavirus drug trial shows significant positive effect, suggests ""a drug can block this virus"" ",×No One Gives a Damn about China's Threat× China's Manufacturing Growth and construction is Because of Resources and Energy Supplied by Australia. It's Good to See Australia Standing Firm on their Stand and Trying to Boycott China. #ChinaLiedPeopleDied #ChinaVirus #coronavirus
75,Indonesia Coronavirus: Indonesia government to defend coronavirus spending in top court | World News – Times of India ,I just hope that Sean Hannity pays a price for downplaying the coronavirus and killing people.
76,Assalam u Alaikum 6th Sehri of Ramzan Mubarak to all Muslims. May ALLAH Paak protect all Muslim Ummah and whole humanity from corona virus Ameen SumAmeen Ya RAB #RamzanMubarak #RamadanMubarak #Ramadankareem #رمضان_مبارك #رمضان_كريم,"#Day_34 In view of the epidemic due to #Corona_Virus, #USF team and Gurudwara Sri Guru #Harikrishan_Sahib, Patel Nagar in collaboration are continuously distributing food to needy, labour and poor in the town who are facing problems due to #lockdown."
77,Zack Johnson owns Ebash in Terre Haute. He says the Coronavirus pandemic has created an opportunity to bring our community’s youth together and still be able to interact. How? Esports. Full story: @WTHITV,"Please all black people out there protesting against the ""Racism Virus"" should make use of masks and sanitisers in order to protect yourselves from the Corona Virus. #BlacklivesMaters"
78,"The novel coronavirus has now killed more than 60,000 Americans ","@coronavirus #BlacklivesMaters #georgesfloyd #LouisVuitton #BoycottChineseProducts how on earth looting @LouisVuitton store will bring justice to george floyd death, that's why @realDonaldTrump said when looting starts shooting starts. stop playing victim card @Trevornoah"
79,“We are in a crisis but I need to be able to work to pay for food and rent.” Meet some of the delivery people risking their health to bring New Yorkers food while the city is under #coronavirus lockdown ,#corona ##coronaindia BBC News - India coronavirus: Trouble ahead for India's fight against infections 
80,ED VISWANATHAN on LinkedIn: #coronavirus #bhagavadgita #Modi | 40 comments,"The fourth phase of the nationwide lockdown, necessitated by the coronavirus outbreak, was scheduled to end tomorrow. "
81,ED VISWANATHAN on LinkedIn: #coronavirus #bhagavadgita #Modi | 40 comments https://tmblr.co/Zvr50kYFE9lsuq00,Just a reminder: CORONA VIRUS EID K BAD KHATAM NAHI HUA LIHAZA APNE AP PER AUR APNE IRD GIRD K LOGON PER REHAM KERIEN AUR GHAR MEIN BETHIEN PLEASE. #COVID19Pakistan
82,US economy shrank at 4.8 percent annualized rate in first quarter amid coronavirus pandemic ,"Brazil’s coronavirus outbreak worsens as total cases near 500,000 "
83,Why summer likely won’t save us from the coronavirus - More crowdsourced stories at http://Politicl.com,Due to coronavirus concerns I would like to see all protestors/rioters keep 6 ft of distance from each other.. y’all can protest but don’t spread that rona
84,Trump’s ‘Operation Warp Speed’ aims to rush coronavirus vaccine https://www.bloomberg.com/news/articles/2020-04-29/trump-s-operation-warp-speed-aims-to-rush-coronavirus-vaccine #SmartNews,"Death toll in Brazil due to #coronavirus hits 28,834: AFP news agency"
85,LOOK: Drones are being used to fast-track deliveries of #coronavirus test samples from outlying areas to testing centers in Ghana's capital ,"Stand for something or die for corona virus, peoples should not gather in large numbers."
86,Coronavirus: How India will play a major role in a Covid-19 vaccine https://www.bbc.com/news/world-asia-india-52363791,The Market Implications of the Coronavirus Outbreaks 
87,"White House orders probe into whether China, WHO hid coronavirus information: report ",Spain's daily coronavirus death toll drops to a handful 
88,"One thing is for sure, the citizens of J&K stranded in other states and abroad are not happy with J&K administration, they’ve not been helped, handled or supported as they should have been amid coronavirus is the collective feedback from them. Battle has to be won on all fronts!","The rioteers in america ,without any social distancing, r gonna b responsible 4 more outbreaks of #coronavirus ! Why doesn't @CNN condemn these looters and violent protesters for being super spreaders of corona? @DonaldJTrumpJr @realDonaldTrump @FoxNews @mikepompeo #AmericaRiots"
89,#tbt #throwbackthursday life before #Coronavirus...it's time for us to focus on what matters. Maybe it's time for a new opportunity? #premisecares Premise Health is looking for Registered Nurse (RN). http://app.jobvite.com/m?3DkKZlww #job,India coronavirus dispatch: Covid sufferers extra vulnerable to dying from surgical procedure https://www.viralultimate.com/?page_id=71594
90,"Thanks to coronavirus, I now know what my favourite celebs' entire house looks like",corona virus in pakistan waiting for awaam to stop arguing on dupatta so it can get some attenshunnnnn 
91,Is the UK hitting these seven key coronavirus targets? https://nationwides.in/is-the-uk-hitting-these-seven-key-coronavirus-targets/,"Amid coronavirus, low-paid and risky recycling jobs are being filled by robots "
92,"It is now increasingly becoming apparent that the fight against coronavirus will be measured in years, not weeks. ","currently 110 degrees in phx. so, heat doesn't seem to help kill this coronavirus . . ."
93,Work in times of #coronavirus @thetribunechd #veterinarian @PunjabDAH @Animal_Hus_Chd #Hoshiarpur #frontlineworkers #FRONTLINE,CoronaVirus is going to spread unchecked in USA due to the riots.Those officers are now responsible for more unimaginable pain and deaths . USA really needs to stop listening to radical politicians.Left and Right leaders need to sit together now .@realDonaldTrump @BarackObama
94,https://youtu.be/gnXtHPNl44c Coronavirus Lockdown#The Great Lockdown#Work from Home#WFH##Work from Home Challenges#Work from Home Guidelines#Modi Govt Corona Rules#Remote Working#Cyber Security#MNCs after Lockdown#Gurgaon After Lockdown#Office After Lockdown#Tips on WFH,"“At a time when so many Black Americans—our friends, our neighbors, our families—have lost loved ones to the novel coronavirus, this misery is compounded by the violence that continues against Black Americans across the country.” "
95,Silent Sentinel The ever-busy #Charminar and its precincts wear a deserted look following the #HyderabadLockdown to curb the spread of #coronavirus. : MC Shekar @TelanganaToday,Pope Francis Calls For Action To End Pandemic Of Poverty After Coronavirus 
96,Corona Updates. #corona #coronavirus #sadahaqnews #sadahaq #saaddahaq #saaddahaqnews #covid_19 #stayhome #staysafe @diljitdosanjh @CPDelhi @DCPNewDelhi @DCPSouthDelhi @DCPWestDelhi @DCPSEastDelhi @DCPCentralDelhi @DCPNWestDelhi @DCPIGI @DCPEastDelhi,This is How Now Corona Virus Has Changed Our Life Style Completely RT If You Agree With My Points Last Wala Points Ab Zyada Ache Se Apply Karoge Ki Ya Nahi #Lockdown5 #Lockdownextention #LockdownExtended #Lockdown5point0
97,White House Unfollows PM Narendra Modi On Twitter @PMOIndia @narendramodi @WhiteHouse #unfollow #coronavirus,Mercedes and BMWs at the food bank: America's coronavirus economic disaster 
98,WHO lauds Sweden as a 'model' in coronavirus fight for resisting lockdown https://nypost.com/2020/04/29/who-lauds-sweden-as-model-for-resisting-coronavirus-lockdown/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypost,"Chance of spike in NSW coronavirus cases 'high' as restrictions are eased, expert warns "
99,"Coronavirus - Lockdown Relaxations On May 4 For Many Districts, Says Home Ministry - ",Over 60.9 lakh coronavirus cases worldwide; death count mounts to 3.68 lakh 
