,Positive,Negative
23,"Meet Nabila Hamid and Halyna Isaieva, the Idaho refugees fighting to keep their adopted country safe during coronavirus at https://www.idahostatesman.com/news/coronavirus/article242487791.html. @StLukesHealth via @BoiseState alum @TecleG1 Photo: @IdahoStatesman #BoiseState #BoiseStateAlumni #WeAreBroncos #BroncoFamilyChat","WHO increased its assessment of the risk of spread and the risk of impact of #COVID19 to very high at a global level""#coronavirus"
24,http://goo.gl/2QZIKb Coronavirus: Belgium Prince Joachim tests positive after lockdown party Spanish https://goo.gl/CPcEU,"WHO: In the past 24 hours, #China reported 329 #COVID19 cases – the lowest in over a month. As of 6am GVA time February 28, has reported a total of 78,959 cases to WHO, incl. 2791 deaths. Outside , there are now 4351 cases in 49 countries &amp; 67 deaths"" #coronavirus"
25,Covir is the exclusive partner of Octopus Robots for the funding of robotic disinfection systems international licences based on tezos blockchain https://covir.fr/en/home/ #covir #coronavirus #octopusrobots #bitcointalk #bitcoin,"COVID-19 CORONAVIRUS OUTBREAK as of February 28, 2020, 17:07 GMT There have been 166 new #COVID19 cases in #Italy , bringing a total of 821 confirmed cases in Italy #PrayforPopeFrancis"
26,"RBI shortens forex, money market trading hours amid coronavirus lockdown ","I am not following how the #COVID19 will be so much more than other viruses we have faced. I recall getting chicken pox as a kid. It sucked. I expect when I get this virus, it will suck but I don't expect it to disrupt my company's ability to do business because I will stay home."
27,How to make your own flour at home in the coronavirus lockdown ,exactly what im thinking. I hate covid19
28,"""This Coronavirus is more transmissible than Sars"" Si Corona lbh menular dibanding Sars...",I was freakin shock knowing the fact that we dont have any reactants to detect covid19 in Bali by far..my MD friend told me
29,"Coronavirus: Prepare for the Worst, Hope for the Best ","Some mapping of Pneumonia of Unknown Cause. The trend is increasing, eventhough no coronavirus is detected, possibly novel virus pic.twitter.com/UZEAWYHwSj"
30,THE CORONAVIRUS • Here’s all you need to know and how to stay safe in this outbreak. It can be scary but knowledge is power! https://www.instagram.com/p/B79kgUtjhhA/?igshid=fkbqeccg9c0m,http://goo.gl/2QZIKb  Wuhan pneumonia outbreak: Mystery illness 'caused by coronavirus' It is thought  https://goo.gl/CPcEU  https://www.bbc.co.uk/news/world-asia-china-51047576 …
31,This real time map of the Coronavirus is pretty wild. https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html?utm_source=share&amp;utm_medium=ios_app&amp;utm_name=iossmf#/bda7594740fd40299423467b48e9ecf6,"Waspada Coronavirus baru #2019-nCoV, #neglected-re emerging disease/virus/SARS, #Zoonoticdisease, analisa filogeni menunjukkan kemiripan dengan bats related-SARS coronavirus. The 2019-nCoV shows similarity to SARS-bat coronavirus; though, it doesn’t mean infected from bats pic.twitter.com/T65krrEEmg"
32,I think I have had a Corona Virus more times than I would like to admit.....,"The virus has been named as 2019-nCoV. Based on phylogenetic tree analysis, it shows high similarity (>80%) to SARS-bat coronavirus; though, it doesn’t mean infected from bats. Here are some updates pic.twitter.com/6gcz5HKpVb"
33,#HEALTHYFITNESSA Timeline of How the Wuhan Coronavirus Has Spread—And How the World Has Reacted https://ift.tt/2RETReM,"The virus has been named as 2019-nCoV. Based on phylogenetic tree analysis, it shows high similarity (>80%) to SARS-bat coronavirus; though, it doesn’t mean infected from bats. Here are some updates pic.twitter.com/zrcSPD1oy8"
34,This is especially important with all the misinformation floating around about the new coronavirus: How can #HealthLiteracy help defeat pseudoscience? @CommunicateHlth investigates:,"The virus has been named as 2019-nCoV. Based on phylogenetic tree analysis, it shows high similarity (>80%) to SARS-bat coronavirus; though, it doesn’t mean infected from bats. Here are some updates pic.twitter.com/cAKZF7P0ls"
35,"Fed Holds Line on Rates, Though Watching Coronavirus Impact https://altur.as/3aWNon2 by @mcoreygoldman #CRE #CommercialRealEstate","The virus has been named as 2019-nCoV. Based on phylogeny analysis, it shows similarity to SARS-bat coronavirus; though, it doesn’t mean infected from bats. Here are some updates pic.twitter.com/e6mVNCkzjD"
36,And he couldnt stop coughing. This is the 2nd live transmission of #covid19 after the Iran’s health minister. ,"Waspada Coronavirus baru #2019-nCoV, #neglected-re emerging disease/virus/SARS, #Zoonoticdisease, analisa filogeni menunjukkan kemiripan dengan bats related-SARS coronavirus. The 2019-nCoV shows similarity to SARS-bat coronavirus; though, it doesn’t mean infected from bats. pic.twitter.com/hqtDDyBPbM"
37,"""Jakarta's island starts housing evacuees from World Dream cruise ship"" #WaspadaVirusCorona #WaspadaCovid19 #Covid19Indonesia #CoronaVirusindonesia #CoronaVirus #Covid19 #SARSCoV2 #VirusCorona",Chinese scientists investigating a mystery illness that has sickened dozens in Central China have discovered a new strain of coronavirus https://on.wsj.com/2Fvucyn  @WSJ
38,"All the gold bugs have been screaming 'Armageddon!"" for years while watching the market make an historic run. When they finally get their doomsday wish a la COVID19 guess what happens to gold? Honestly, it doesn't get more ironic than this. ","China reports 1st death from new type of coronavirus.
https://idahonews.com/news/nation-world/china-reports-1st-death-from-new-type-of-coronavirus …"
39,"COVID-19 #CoronaVirusUpdates As of February 28, 2020, 20:15 GMT Highlighted in green= all cases have recovered from the infection. Let's appreciate and learn from countries that have successfully beat #Covid19 #Vietnam #India #Russia #belgium #Cambodia #Egypt #Nepal #Srilanka","Quick questions Mr. Luk, first: Are those 41 persons with +coronavirus from 59 Pneumonia suspects as recorded previously on 3rd January? The death case is also same from 59 Pneumonia suspects recorded earlier? Thanks"
40,"A male patient in Central Java who died recently for allegedly having #coronavirus was confirmed of having H1N1 virus or Swine flu, doctors from Kariadi Hospital in the provincial capital of Semarang said on Thursday #Covid19 So far Indonesia has no #covid19cases",China reports 1st death from new type of coronavirus. https://bit.ly/37SYsiH pic.twitter.com/KgICQfXOkh
41,"YESTERDAY, more than 60% of @CNN's #coronavirus #covid19 related questions for guests were about Donald Trump. ","It begins

WHO issues warning after 'mysterious' Chinese coronavirus spreads to Japan  https://twitter.com/i/events/1217928133917044736 …"
42,"""Authorities rush to finish prepping Jakarta's Sebaru island for 'quarantine v.2'"" #WaspadaVirusCorona #WaspadaCovid19 #Covid19Indonesia #CoronaVirusIndonesia #CoronaVirus #Covid19 #SARSCoV2 #VirusCorona","Is that just like SARS Outbreak in 2003??

Japan confirms first case of coronavirus that has infected dozens in China | The Japan Times https://www.japantimes.co.jp/news/2020/01/16/national/science-health/japan-first-coronavirus-case/#.Xh_5qjhfp5g.twitter …"
43,Who needs a mask #Corona #COVID19 ,"http://goo.gl/2QZIKb  New coronavirus 'preventable and controllable', China says The virus emerged in  https://goo.gl/CPcEU https://www.bbc.co.uk/news/health-51168333 …"
44,How about you guys @MCRofficial? Just want you guys to be safe @FrankIero @gerardway @raytoro @mikeyway :( There's already 200+ confirmed cases of the CoViD19. ,"RT guardianscience ""Coronavirus: China reports 17 new cases of Sars-like mystery virus https://www.theguardian.com/world/2020/jan/19/coronavirus-china-reports-17-new-cases-of-sars-like-mystery-virus?utm_source=dlvr.it&utm_medium=twitter …"""
45,"On Thursday, more than 60% of @CNN's #coronavirus #covid19 related questions for guests were about Donald Trump. http://ow.ly/RI6G102bdVJ",Factbox: New coronavirus outbreak in Chinese city of Wuhan http://dlvr.it/RNK4Y4 
46,"T4 patient education in clear, plain language for everyone, including those with limited social resources, know what to do to prevent getting sick and what to do when diagnosed. https://www.lancastergeneralhealth.org/healthwise-library/healthwise-article?documentId=ack8845 #hitsm #COVID19","#FacciamoAltraInformazione
Mystery China pneumonia outbreak likely caused by new human coronavirus https://www.thejakartapost.com/life/2020/01/18/mystery-china-pneumonia-outbreak-likely-caused-by-new-human-coronavirus.html …"
47,T3 @Connectscare is asking Congress to allow for #telehealth visits to be covered in traditional Medicare. Might be in the #COVID19 funding bill expected next week. #hitsm,Coronavirus: more cases and second death reported in China https://www.google.com/amp/s/amp.theguardian.com/world/2020/jan/17/corona-second-death-in-china-after-sars-like-outbreak …
48,This is really helpfull #covid19 #covid2019,Mystery China pneumonia outbreak likely caused by new human coronavirus #jakposthttp://bit.ly/2G0wO7F 
49,Cc @spectatorindex first confirmed covid19 case in Indonesia,Mystery China pneumonia outbreak likely caused by new human coronavirus #jakpostlifehttp://bit.ly/2Txwmpj 
50,Next setelah covid19 bereslah ,Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus http://dlvr.it/RNGdXs pic.twitter.com/DCvBJ4CeTt
51,Obv me responding all the official said about COVID19 : ,BREAKING: Number of people tested for deadly Coronavirus disease in UK rises to 14 https://mirror.co.uk/news/uk-news/breaking-coronavirus-number-people-tested-21348039?p …
52,Over/under on #Tokyo2020 being cancelled because of #COVID19 ?,Corona-virus? Shit... I suffer from that every Sunday morning
53,Great to meet Ambassador @dinopattidjalal today. We discussed various issues including #COVID19. Impressed by the work of @fpcindo and young people's enthusiasm towards diplomacy. We will work together to make #ChinaAseanrelations be better understood by our people.#ASEAN,"Thousands of people rushed to leave the central Chinese city of Wuhan on Thursday before a city-wide lockdown to try to stop the spread of the coronavirus that has killed 17 people, infected 570 more and spread to at least six other countries. https://www.theaustralian.com.au/world/coronavirus-chinese-city-of-wuhan-locked-down-to-stop-spread/news-story/afd950a241f50012dab9c94757fdb9b1 …"
54,"4. At this critical moment, China is ready to reciprocate such kindness by sharing information and experiences with @ASEAN, @Japan, @TheBlueHouseENG and the larger international community, and render them assistance at our disposal on fighting against #COVID19. @ROKASEAN1989","Don’t worry guys, I’ll protect us from ever impending doom by creating a virus that will kill us all before the corona virus does"
55,"3. I briefed Meeting the positive progress in #China on combating #COVID19 and measures taken to boost economic development. Once again I expressed our gratitude to @ASEAN, @Japan and @TheBlueHouseENG for their support for China. @ROKASEAN1989","#티오피_팬미팅_취소해
#엠비케이_팬미팅_취소해
#플레이엠_팬미팅_취소해
#포켓돌즈_팬미팅_미뤄
#아티스트_보호해_스케줄_취소해
#모든아티스트_스케줄_취소해
We ask TOP, MBK, PlayM to cancel/postponed the fanmeetings due to Corona virus outbreak in Korea "
56,"New Zealand’s Ministry of Health said the country’s first #COVID19 patient arrived on Wednesday on Emirates flight EK450, which originated from Tehran via #Bali.",Stop making jokes about corona virus. https://kumparan.com/kumparannews/cerita-mahasiswa-ri-terkurung-di-wuhan-karena-wabah-virus-corona-1siK69M4Ny6?utm_source=kumMobile&utm_medium=copy-to-clipboard&utm_campaign=share&shareID=1lRIdmb8c5FY …
57,"At the first time they rules out the coronavirus, but now it is positive and it is novel.",Some of my friends said that this is the cause of corona virus pic.twitter.com/hVm6FIwsp0
58,"If it is a bats, there are already signs of potential coronavirus related to bats. This has been reported since May 2019 in here: https://www.mdpi.com/1999-4915/11/5/423 …pic.twitter.com/rkvxzH5zeH",This corona virus looks like a real apocalyptic thingy and getting scary af
59,"If it is a bats, there are already signs of potential coronavirus related to bats https://www.mdpi.com/1999-4915/11/5/423 …pic.twitter.com/VyvHcC9ipV",this whole corona virus situation scared me 
60,"Current mapping of 2 week 2019-nCoV cases, 1 new coronavirus case, 6 samples are clustered closely pic.twitter.com/krHZm4PP7b",Damn that corona virus tastes so good they turned it to a beer!
61,"Current mapping of 2 week 2019-nCoV cases, 1 new coronavirus case, 6 samples are clustered closely pic.twitter.com/a86D51NMBl","World = Be aware of novel coronavirus, symptoms are similar to flu

Me = *having flu rn*
Another me = panciked and overthink

~~~ lalalala dasar aq"
62,"Current mapping of 2019-nCoV, 1 new coronavirus case, 6 samples are clustered closely pic.twitter.com/qt1lY4L5kU","Just DM Mr. Wishnutama on Instagram about the Corona Virus...
Do you think he will read it?"
63,"WHO says new China coronavirus could spread, warns hospitals worldwide - Reuters https://www.reuters.com/article/us-china-health-pneumonia-who-idUSKBN1ZD16J?taid=5e1daa7b2f317700010a81cf …",Novel coronavirus 2019-nCoV: early estimation of epidemiological parameters and epidemic predictions https://www.medrxiv.org/content/10.1101/2020.01.23.20018549v1 …
64,"CORONAvirus...  fast and furious, Dominic Torreto might know something about this..

.
.
.
https://twitter.com/spectatorindex/status/1217611383367290880?s=19 …",it's okay dear. I just curious if there is problem in your country because I watched news in TV there is corona virus in china jp kor and also polio in PH
65,"Metamasks P95-equivalent nanofiltration protects you from #airborne bacteria, viruses and pathogens including #coronavirus as small as .01 microns* when traveling or living in affected areas. Be PROTECTED in STYLE and : : Breathe Beautifully : :  http://metamasks.com  #outbreakpic.twitter.com/wssqal4QKc",Coronavirus latest: 17 dead as virus spreads across China - The Washington Post https://www.washingtonpost.com/world/asia_pacific/nine-dead-as-chinese-coronavirus-spreads-despite-efforts-to-contain-it/2020/01/22/1eaade72-3c6d-11ea-afe2-090eb37b60b1_story.html …
66,"High alert # 2019-nCoV, new 17 confirmed coronavirus detected in Wuhan on 18 Jan @Laurie_Garrettpic.twitter.com/lLP7xIJxJU",ALERT !! CORONAVIRUS OUTBREAK: China confirms new coronavirus can spread between humans - CNN #bencana2020https://www.cnn.com/2020/01/19/asia/china-coronavirus-spike-intl-hnk/index.html …
67,"High alert # 2019-nCoV, new 17 confirmed coronavirus detected in Wuhan on 18 Jan @adamsmillerpic.twitter.com/esX7tKWnMj","Daily Outlook : #Oil slides as glut forecast, China virus overshadow Libya disruption #USD steady as coronavirus contagion fears abate #FX #Commodities #Nikkei #Kospi #Hangseng https://bit.ly/2tyJSP2  https://bit.ly/3azotWr pic.twitter.com/DTbCJvSryT"
68,"High alert # 2019-nCoV, more 17 confirmed coronavirus detected in Wuhan on 18 Jan pic.twitter.com/kT7DC6mqBo","Watching ABC News report about Wuhan Coronavirus:

- First case of UK citizen in Thailand has been admitted to the hospital. He is the first westerners to contract the virus

Me: How is that relevant?????"
69,"High alert # 2019-nCoV, more 17 confirmed coronavirus detected in Wuhan on 18 Jan pic.twitter.com/TcLgEBfwYO","when i heard real story from my friend in China about new Corona Virus is more terrible than we know ,they just keep it so the world not panic,but soon we gonna see a Chaos ,so prepare your self take care your family and run from thats virus as fast as you can"
70,"High alert # 2019-nCoV, more 17 confirmed coronavirus detected in Wuhan on 18 Jan pic.twitter.com/Ifu4YUoEZ3",Coronavirus is reminds me of the 3rd wave from The 5th Wave by Rick Yancey. It called “blood plague” or “The Red Death” that wiped out around 97% percent of the remaining human population.
71,"High alert # 2019-nCoV, more 17 confirmed coronavirus  detected in Wuhan on 18 Jan pic.twitter.com/xwr7biZTqF","What I'm really waiting is

BREAKING: First case of coronavirus in Indonesia https://twitter.com/spectatorindex/status/1221936345632784384 …"
72,"High alert # 2019-nCoV, more 17 confirmed coronavirus  detected in Wuhan on 18 Jan pic.twitter.com/UPABptkAmL",If you happen to get the Corona Virus  kiss a trumper!
73,"Thanks to the CDC and the WHO for timely screening efforts to prevent the spread of this dangerous new coronavirus! Thank you for helping to keep the public healthy!
https://www.washingtonpost.com/health/2020/01/17/coronavirus-us-airports-screening/ …","Coronavirus Fear Mongering, Kobe Bryant Connected to Epstein & Clinton F... https://youtu.be/_N6U291Pbyc  via @YouTube"
74,"New Tech, Sharp Docs Made Fast ID of Wuhan Coronavirus Possible http://dlvr.it/RNGz9V pic.twitter.com/mKSux59SX6",X-Games latest event affected by coronavirus outbreak https://www.nst.com.my/sports/others/2020/01/560637/x-games-latest-event-affected-coronavirus-outbreak …
75,US to screen passengers for new China coronavirus at three airports #jakposthttp://bit.ly/2RmK1g0 ,Coronavirus outbreak: Which NAND and disk suppliers are at risk? https://blocksandfiles.com/2020/01/29/coronavirus-outbreak-could-choke-nand-and-disk-supplies/ … via @Blocks and Files
76,US to screen passengers for new China coronavirus at three airports #jakpostlifehttp://bit.ly/38kEw8q ,#China Death Toll Rises to 80 as #ChineseNewYear Holiday Extended in #coronaVirus War. #CoronavirusOutbreak #CoronaOutbreakhttps://www.bloomberg.com/news/articles/2020-01-26/china-warns-virus-spreading-fast-as-california-reports-infection …
77,Are you paying attention yet?   Flagged this earlier nothe week (remember SAARS and impact ton travel @jimcramer  )Three U.S. Airports to Screen Passengers for Chinese Coronavirus https://nyti.ms/2G0j1Os ,Gonna read about corona virus today.
78,"Wow, corona virus is scary..",This was the first time i saw about corona virus from WHO. Lah kirain biasa aja. Rupanya pandemic potential. https://twitter.com/WHO/status/1215339675415719937 …
79,Coronavirus worldwide map http://1cak.com/2664372 ,China coronavirus 'spreads before symptoms show' https://www.bbc.com/news/world-asia-china-51254523 …
80,Wuhan: Chinese scientists trace coronavirus to snakes http://bit.ly/2ROJUdo  via @BreitbartNews,Double kill #coronavirus https://twitter.com/infoSumbar/status/1221232649664004096 …
81,Everything you need to know about the new coronavirus from China   https://www.theverge.com/2020/1/23/21078457/coronavirus-outbreak-china-wuhan-quarantine-who-sars-cdc-symptoms-risk?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter … via @Verge,"The embassy said in a brief statement Saturday that the American was confirmed to have been infected by the coronavirus and died at a hospital in Wuhan.
https://www.kmvt.com/content/news/Anger-and-virus-cases-grow-in-China-with-722-total-deaths-567686621.html …"
82,China coronavirus: A thread https://twitter.com/Mentimoen/status/1218825873060745216 …,This a Corona virus thing?
83,"""This Coronavirus is more transmissible than Sars""  Si Corona lbh menular dibanding Sars...","Also there is no evidence indicating that this coronavirus (and coronaviruses in general) can survive on hard surfaces for 20 hours let alone 20 days. Google for “coronavirus hard surface”. Max is usually a few hours, if at all."
84,"Coronavirus: Prepare for the Worst, Hope for the Best http://dlvr.it/RP4v1N ",Day 1 at Natuna - where Indonesians airlifted from Hubei are in quarantine. Some residents told @AJEnglish they are afraid of the #coronavirus spreading through their community. Authorities say there is no risk of that happening. pic.twitter.com/x25qSh6G9n
85,Well that escalated quickly. #Coronavirus #China #Wuhan #IamLegendhttps://twitter.com/ConflictsW/status/1220069758005121025 …,"RT guardianscience ""Coronavirus: mother-baby transmission unproven despite case of newborn https://www.theguardian.com/world/2020/feb/05/coronavirus-mother-baby-transmission-unproven-despite-case-of-newborn?utm_source=dlvr.it&utm_medium=twitter …"""
86,Down with the flu. That’s makes five people from our office. #coronavirus,Your digital tech can save you from corona virus? https://twitter.com/PwC/status/1223293547815866370 …
87,"USA TODAY: It’s here. The coronavirus is in the US.

https://www.usatoday.com/story/news/2020/01/21/coronavirus-trump-impeachment-trial-ozzy-osbourne-tuesdays-news/4531126002/ …","Japan quarantines cruise ship with 3,700 people on board amid coronavirus fears  https://twitter.com/i/events/1224562228654817280 …"
88,"The CDC says the first case of the new coronavirus, which has sickened almost 300 people in Asia, has been reported in a patient in Washington State. pic.twitter.com/lB3zFf5CYa",Drones scold Chinese residents without masks as coronavirus spreads. https://twitter.com/globaltimesnews/status/1223218977570078721 …
89,"Coronavirus live updates: First two cases in Europe, second case confirmed in U.S. - The Washington Post https://www.washingtonpost.com/world/coronavirus-china-live-updates/2020/01/24/4e678f9c-3e03-11ea-afe2-090eb37b60b1_story.html …","tl;dr: Hubei Province reported 45 deaths from the coronavirus and 1,921 new infections, pushing total cases in the region to more than 9,000, the government said Sunday. A total of 294 people have died.

https://flip.it/BFVPBu "
90,i feel like coronavirus victim numbers are way more than what the chinese press is saying,"#morningthougt What if, coronavirus it memang biological weapon?, what if ada beberapa pihak yang memang ingin melakukan genocide?, this is going to be a new way to start a world war 3, other than the iran and US conflict, most important if all of this are true, where is UN ?"
91,"Oops, looks like you just contracted the Coronavirus. You can’t go into work on your B-day. - the DR.",every country has way to avoid the coronavirus. And this is not excessive https://twitter.com/cluedont/status/1225333414292840448 …
92,Good morning! @TXT_members  Don't forget to take care your health. Currently in Japan there is a corona virus.. FIGHTING!!,"9 questions about the coronavirus outbreak, answered https://www.vox.com/2020/1/31/21113178/what-is-coronavirus-symptoms-travel-china-map?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter … lewat @voxdotcom"
93,World Cup skiing in China called off over coronavirus https://www.nst.com.my/sports/others/2020/01/560770/world-cup-skiing-china-called-over-coronavirus …,"Chinese doc who sounded the alarm on the new Coronavirus, dies from the disease.  https://www.wsj.com/articles/chinese-doctor-who-issued-early-warning-on-virus-dies-11581019816?mod=hp_lead_pos6&fbclid=IwAR3lD_omZdFW9YoXAWFL7fbYKPVOHwNruD-xioqDHCp7Alm5mtS1-sfdyss …"
94,This coronavirus stuff feels like a real life game of Pandemic the way cases keep popping up. #pandemic,Wuhan show will go on despite coronavirus outbreak https://www.nst.com.my/sports/badminton/2020/02/562282/wuhan-show-will-go-despite-coronavirus-outbreak …
95,"Coronavirus
Jeraxxx retired
Kobe passed away

Can this Fucknuary just pass",Bali economy hit hard as Chinese tourists are banned because of the spread of coronavirus - Infosurhoy http://dlvr.it/RQ6hyl 
96,Ready for school #coronavirus pic.twitter.com/UttPo8gBrn,"I honestly don't get with the racist mentality of ""you have coronavirus because simply you're Asian"" going on recently. Just because someone is Asian or Chinese doesn't mean they have coronavirus, stop using the disease to justify racism towards Asians. https://twitter.com/CBSNews/status/1228614867684384769 …"
97,Five Britons contract coronavirus in French ski resort #jakposthttp://bit.ly/2SbHpn5 ,"As deaths from the coronavirus topped 1,000 — nearly all of them in China — Beijing on Tuesday urged countries that have enacted travel restrictions aimed at curbing the outbreak to restore normal ties for the sake of the global economy. https://lnkd.in/fJt7_eW "
98,China withdraw from women's Junior Asia Cup due to coronavirus https://www.nst.com.my/sports/others/2020/02/562715/china-withdraw-womens-junior-asia-cup-due-coronavirus …,"Daily Outlook : #Oil up more than 2% on slowing coronavirus cases, U.S. move on Venezuela #USD index surges to near three-year high as yen dips on stronger risk appetite #FX #Commodities #Nikkei #Kospi #Hangseng https://bit.ly/38Lim02  https://bit.ly/2uQgsfW pic.twitter.com/Sn5nxENQBK"
99,"Daily Outlook : #Oil prices jump 2% after reports of coronavirus drug #USD shines on robust U.S. private payrolls, news of virus treatment #FX #Commodities #Nikkei #Kospi #Hangseng https://bit.ly/2S1kqel  https://bit.ly/2vTW7X8 pic.twitter.com/wvYvnsnNN8","Coronavirus: China's death toll rises to more than 1,700 as Hubei reports 100 new deaths  https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-death-toll-rises-to-more-than-1700-as-hubei-reports-100-new-deaths?xtor=CS3-18&utm_source=STiPhone&utm_medium=share&utm_term=2020-02-17%206%3A02%3A37 …"
100,"Even Indonesia stills free from corona virus, but the price of mask sheet is out of normal. LOL",I have no idea why indonesia has been so immune to corona virus so far but keep going bro. Lov u for that
