,Positive,Neutral,Negative
10,In this #Coronavirus #COVID-19 critical condition private doctors are serving peoples.. For that we all thankful &amp; Congratulate them... #Thank_you_very_much @LokmatTimes @shrikantbangale @sambhajipatil77 ji @RahulAsks ji @AbhiPawarBJP ji,"Coronavirus: Rahul Gandhi To Discuss Economy With Raghuram Rajan, Experts Today https://www.retargetingnews.com/coronavirus-rahul-gandhi-to-talk-about-financial-system-with-raghuram-rajan-professionals-as-of-late/","Frostbite ""toes and other peculiar rashes that occur in most young people. As you said it could be an infection of the corona virus. This is not necessary. Could it also be a skin infection?"
11,"Top story: Donald Trump Encouraged Sean Hannity to Go After the New York Times for Its Coronavirus Coverage https://www.thedailybeast.com/donald-trump-encouraged-sean-hannity-to-go-after-the-new-york-times-for-its-coronavirus-coverage, see more http://tweetedtimes.com/dbhasin?s=tnp","The global cases of #coronavirus are 3,197,198. While it claimed 226,538 lives across the globe. #CoronavirusPandemic",Uddhav Thackeray: #NoJailDuringCovid: Coronavirus Pandemic – Release the Bhima Koregaon political prisoners - Sign the Petition! http://chng.it/FLP4S29K via @ChangeOrg_India
12,"""The best charity is that given in Ramadan"" #charity #Ramadan #Corona #coronavirus ",Coronavirus updates LIVE: Ajax returns to training ,Oil Price Falls to Below $0 for First Time in History as Coronavirus Pandemic Causes Global Demand to Dip https://techubsupport.com/oil-price-falls-to-below-0-for-first-time-in-history-as-coronavirus-pandemic-causes-global-demand-to-dip/
13,"Last day evening, 51 ‘Covid Patrol’ motorcycles of South Delhi District Police expressed their gratitude & solidarity to our front line corona warriors AIIMS Doctors & paramedics. They are the real Heroes. Women cops in the lead. #IndiaFightsCorona #TogetherWeCan #coronavirus ","#coronavirus update, Middle East: - Turkey: 2,936 new cases - Saudi: 1,325 new cases - Iran: 1,073 new cases - Qatar: 643 new cases - UAE: 549 new cases - Kuwait: 300 new cases - Oman: 143 new cases - Iraq: 75 new cases - Bahrain: 58 new cases - Israel: 54 new cases",Driveway Drive By Corona Virus Birthday! 
14,I don't think anyone's saying that. But mocking coronavirus victims as a literal doctor just for a few likes on TikTok is making it clear that they should never be around patients again,1/2. Just did a google search w/ Coronavirus Vaccine News. Here's one of the articles that popped up. Several viewpoints doing rounds presently. One of them: Deliberately developing herd immunity. ,"Top story: U.S. Coronavirus Death Toll Is Far Higher Than Reported, C.D.C. Data Suggests http://www.nytimes.com/interactive/2020/04/28/us/coronavirus-death-toll-total.html, see more http://tweetedtimes.com/SinusunilKumar?s=tnp"
15,"""Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news'"" #Coronavirus ",Thanks to the Creator of this world for keeping Goa safe from novel corona virus,"2/2 Dont know abt yours. :) Nd d Labourers r not IMMUNE TO THIS Corona virus..It's something like we're currently working for saving lives n ensuring dt this highly contagious disease dont spread much. Every damn project of Infrastructure, economy, nd everything Else can wait!!"
16,"BREAKING: America's top #coronavirus scientific adviser says a US trial of 1,000+ volunteers shows a drug CAN block this virus.. &amp; it's a clear cut..positive result in diminishing the time to recovery. This is very optimistic."" The drug is remdesivir, the trial by Gilead.#COVID19",My talk Wednesday at the Columbia coronavirus seminar http://dlvr.it/RVjpZy,"Even as the world battles coronavirus, another global mystery is keeping everyone on the tenterhooks, the whereabouts of North Korea’s Kim Jong Un. #Covid19 #NorthKorea"
17,"http://chng.it/4jThGtr9F7 Pls fill it ,to teach #Arnab a lesson. Arnab is #coronovirusindia Have behave like a judge thinking #India belongs to his father #Hitman #coronavirus #COVIDー19 #AssassinsCreed #Corona",Downward graph of #coronavirus. ,Aaaand just one more note. If 350 million died from the coronavirus potus would spin it to where he'd get his trumpkins to think that it could be worse.
18,Jake Gyllenhaal is 'in love' with sourdough bread: https://www.newsr.in/video/20200429/13018476/Jake-Gyllenhaal-is-in-love-with-sourdough-bread.htm #Coronavirus,Govt to increase testing capacity to 1 lakh tests per day; doubling rate of #coronavirus goes down to 11.3 days. #IndiaFightsCorona #StayHome,"Ultimate boss is Amit Shah. Otherwise bjp work is to topple elected Govt, create mess even at this crisis hour. We saw MP.. a recent example. Politics first, Coronavirus later."
19,"The government has extended the relaxed connectivity norms for 'work from home', applicable on IT and BPO companies, till July 31, amid the #coronavirus pandemic. #COVID19 #Covid19India",Kingdom Come Deliverance @WarhorseStudios #VGPUnite #VirtualPhotography #GamePhotography #KingdomComeDeliverance #KingdomCome #KCD #Henry #Rattay #CzechRepublic #Czech #Bohemia #warhorse #game #gamer #gamephotography #games #STAYHOME #coronavirus ,A riot broke out in a central prison in the capital of Sierra Leone following news of a coronavirus case inside https://reut.rs/2YfOndZ
20,"Don't insult the people out there in the field risking it, by calling Coronavirus a blessing in disguise. I love the time I'm having rn but it's not the same for most.",How Google is protecting users from coronavirus-linked cyberattacks https://publicvoice.co.in/how-google-is-protecting-users-from-coronavirus-linked-cyberattacks/,"Tesla's Musk doubles down against coronavirus restrictions, calling it 'fascism': "
21,"Twitter - ""Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news'"" Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news' ","Trump says virus will ""go, it’s going to leave,"" even if there’s not a vaccine https://wapo.st/3f62h8q #coronavirus #Covid_19","UK reports 4,076 new cases of coronavirus and 4,419 new deaths. (765 of new deaths in last 24 hours) Total of 165,221 cases and 26,097 deaths."
22,A harmless CCTV video of a Muslim man dropping notes was presented as if he intended to spread corona virus. @AltNews,WTF is going on in UK? Anyone from UK tell about the situation of coronavirus there?,"""U.S. coronavirus death toll is far higher than reported, data suggests"" "
23,“The world produces enough food to feed 10 billion people and yet we've only got 8 (billion) on the planet.” Here’s how @TheHive_2020 feeds the people who need food the most during #coronavirus and plans to change how we think about food ,See How Australia control Coronavirus ⁦@anjanaomkashyap⁩ ⁦@RubikaLiyaquat⁩ https://www.worldometers.info/coronavirus/country/australia/,Why the Coronavirus Is So Confusing ( https://bit.ly/2y33ltr ) A guide to making sense of a problem that is now too big for any one person to fully comprehend
24,"By and large, yes. Unless you're wearing a properly fitted respirator, a mask is not going to prevent you from inhaling airborne viable or nonviable particulates, including Coronavirus.",Throwback to those comic styles..after four years. Tribute for doctors and nurses inthis corona time. . The video is out on my channel please do watch it and share max friends... . #coronavirüsü #corona #coronavirus #coronatribute #covid #covid_19 #coronavirus #doctors #comics,Research Claims That #Covid_19 Was Already Infecting People In #France Before The #Virus Arrived From #China &amp; #Italy #CoronaMystery #coronavirus #CoronaUpdates
25,Men in blue. Your hard work will turn into a happiness when this corona virus will be gone. But want to give you standing ovation for all the work that you all are doing.... Allah bless you with his blessings..,"Coronavirus: Rahul Gandhi To Discuss Economy With Raghuram Rajan, Experts Today - ",China is ‘ruthlessly seeking to exploit the impact’ of coronavirus https://www.kencodify.com/2020/04/29/china-is-ruthlessly-seeking-to-exploit-the-impact-of-coronavirus/
26,"Dr. Fauci says early results of Gilead's #coronavirus drug trial shows significant positive effect, suggests ""a drug can block this virus"" ",State to outsource coronavirus contact tracing ,Frostbite toes is a sign of coronavirus. If in a few months they say craving brains like a zombie is also a symptom I will not be surprised. 
27,Indonesia Coronavirus: Indonesia government to defend coronavirus spending in top court | World News – Times of India ,Tim Graham column: The @nytimes and @washingtonpost did strange research on the Trump coronavirus briefings. ,"Ceasefire violations by #IndianArmy observed on #LOC in Kailer &amp; Rakhchikri Sectors. In Rakchikri Sector, a girl age 16 &amp; a woman age 52 years were martyred while a 10 years old boy &amp; 55 years old woman wounded. #Kashmir #AJK #IrrfanKhan #coronavirus #Legend"
28,"One thing is for sure, the citizens of J&K stranded in other states and abroad are not happy with J&K administration, they’ve not been helped, handled or supported as they should have been amid coronavirus is the collective feedback from them. Battle has to be won on all fronts!",Preventing Coronavirus: Cleaning Surfaces with Lysol Wipes https://youtu.be/3tEu-JJh4WA via @YouTube,"×Monsoon Outbreak× As Per MumbaiUniversityResearch Lab After May21 Mumbai Won't find any new Cases but Something Worst is Waiting for Us in Monsoon that is Second Wave of #coronavirus. After #Lockdown Relaxation #SocialDistancing,Mask Will Play Major Role"
29,"Thanks to coronavirus, I now know what my favourite celebs' entire house looks like","Coronavirus live updates: Doubling rate of cases has slowed down to 11.3 days, govt says ","Shameful @MumbaiPolice , you should have interrogated #Corona Virus instead as per @amitmalviya"
30,Work in times of #coronavirus @thetribunechd #veterinarian @PunjabDAH @Animal_Hus_Chd #Hoshiarpur #frontlineworkers #FRONTLINE,Wuhan Residents: China‘s Claims of Zero Coronavirus Patients ‘Fake‘ https://www.breitbart.com/national-security/2020/04/28/wuhan-residents-chinas-claims-zero-coronavirus-patients-fake-cover-up/ via @BreitbartNews,Has there ever been more disinfectant being used throughout human history? We had poison control hotlines long before Coronavirus and Trump cause people are stupid and mistakes happen. Stores can’t keep disinfectants on the shelf. It makes perfect sense...
31,https://youtu.be/gnXtHPNl44c Coronavirus Lockdown#The Great Lockdown#Work from Home#WFH##Work from Home Challenges#Work from Home Guidelines#Modi Govt Corona Rules#Remote Working#Cyber Security#MNCs after Lockdown#Gurgaon After Lockdown#Office After Lockdown#Tips on WFH,Coronavirus: Samples pending for tests in Delhi up 7 times in 1 month ,"Turkey ranks third worldwide in supplying medical aid Turkey is the third biggest supplier of medical aid worldwide amid the coronavirus outbreak, Foreign Minister Mevlüt Çavuşoğlu said Tuesday. #Turkey #coronavirus #Covid_19 https://www.instagram.com/p/B_lT0xGn_tG/?igshid=1ubykn4y3hstp"
32,Silent Sentinel The ever-busy #Charminar and its precincts wear a deserted look following the #HyderabadLockdown to curb the spread of #coronavirus. : MC Shekar @TelanganaToday,"Bangladesh reports 641 new cases of coronavirus, 7,103 cases in total. Bangladesh's largest daily increase so far. #coronavirus #Covid_19 #Bangladesh","BREAKING: New York reports 4,585 new cases of coronavirus and 330 new deaths. Total of 299,691 cases and 18,015 deaths. #COVID19 #coronavirus #NewYork"
33,Coronavirus: Why so many US nurses are out of work ,"#coronavirus update, Middle East: - Turkey: 2,936 new cases - Saudi: 1,325 new cases - Iran: 1,073 new cases - Qatar: 643 new cases - UAE: 549 new cases - Kuwait: 300 new cases - Oman: 143 new cases - Iraq: 75 new cases - Bahrain: 58 new cases - Israel: 54 new cases","WHO warns that malaria deaths in sub-Saharan Africa could double this year as the coronavirus pandemic diverts focus. From 360,000 to 769,000 deaths. #COVID19 #coronavirus"
34,Just Spit and Wait: New Coronavirus Test Offers Advantages ,I must say that history will always remember P.M Modi what happened during his tenure in the world. Demonitization GST ADHAAR CARD Triple talaaq RAFAEL BABRI MASJID 370/35A J&K MOB LYNCHING. Bank frauds. ISLAMOPHOBIA. COVID 19 Test kit scam. Pandemic Coronavirus.,"The visa crisis, experts note, is dealing a big blow to the workers who are already reeling under the onslaught of the coronavirus pandemic. "
35,Is #Remdesivir the new Hydroxychloroquine? Or better? US says remdesivir shows 'clear-cut' effect in treating coronavirus. ,Get your antibacterial body wash to shower after being out in public! #COVID19 #coronavirus #COVIDー19,"Dr. Fauci speaks on the clinical trial for potential #coronavirus treatment drug remdesivir: “What it has proven is that a drug can block this virus ... This drug happens to be blocking an enzyme that the virus uses."" "
36,"#IndiaFightsCorona As a major feat for India in this battle against COVID-19, 5 out of 8 northeastern states are completely coronavirus free. They are - Sikkim, Arunachal Pradesh, Nagaland, Manipur, and Tripura.","Coronavirus live updates: Doubling rate of cases has slowed down to 11.3 days, govt says https://howabouttoday.in/coronavirus-live-updates-doubling-rate-of-cases-has-slowed-down-to-11-3-days-govt-says/","NEW: Number of confirmed coronavirus deaths in the U.S. has reached 60,000. #coronavirus"
37,Coronavirus lockdown: vegetables and fruits available in demand ratio in Azadpur mandi | T-10 NEWS https://news.t-10.in/coronavirus-lockdown-vegetables-and-fruits-available-in-demand-ratio-in-azadpur-mandi-t-10-news/,"Whenever you come out for an emergency or to purchase essential goods, please follow PHYSICAL DISTANCING OF 6 feet. Please follow #lockdown guidelines to stop the spread of #coronavirus #Social_Distancing #COVID19 #StayHomeStaySafe","NEW: India reports 81 new coronavirus cases and 5 new deaths in Uttar Pradesh. State total at 2,134 cases and 39 deaths. #COVID19 #coronavirus"
38,"This device looks like a WiFi router, but it actually helps doctors monitor coronavirus patients remotely ","NEW: For the fourth time since coronavirus outbreak, Italy has reported more new recovered patients than new cases. #coronavirus #Covid_19 #Italy",Navy delays decision on reinstating fired captain who warned of coronavirus https://politi.co/3bPjC3E via @politico
39,"We love you for your consideration, taking care of all kinds of people living in Canada, thinking and doing for each and every person whether citizen or not. #lovetrudeau #coronavirus @JustinTrudeau",True #coronavirus #COVIDー19 #coronavirusindia,Only 10-20 were jamatis in Delhi for your information.Anyways these jamatis are also responsible for 30% of coronavirus cases in India.Tablighi jamati members were also involved in khandahar highjack and even in 9/11 WTC attacks by wikileaks.Don't glorify them.
40,"Good, he did not return with #coronavirus @corona_alerts","Coronavirus: With No Revenue, Assam Announces Slew Of Measures To Cut Down Expenses https://newseverything.in/coronavirus-with-no-revenue-assam-announces-slew-of-measures-to-cut-down-expenses/",#Covid_19 1543 new cases and 62 deaths in last 24 hours. Total number of Coronavirus positive cases in India rises to 29435 with 934 deaths: Health Ministry
41,A wonderful video on the COVID-19 pandemic. Learn and behave sensibly. #COVID19 #COVIDー19 #StopTheSpread #coronavirus ,Flash USA: President Trump orders meat plants to stay open to prevent meat shortage during coronavirus pandemic. #Covid_19 #coronavirus ," Travel restrictions Closed court systems Friends and family quarantined Domestic violence victims face these and a rising number of risk factors as #coronavirus pandemic lockdowns continue, @edpettersson reports."
42,Jack Ma: The billionaire trying to stop coronavirus (and fix China's reputation) https://www.bbc.com/news/world-asia-china-52325269,"“You’re in COVID central when you’re intubating,” #coronavirus #Covid_19 @anesthesianews #anesthesia","Safoora Zargar, 27, a student of #JMIDELHI and 2-month pregnant women arrested by Delhi Police under UAPA. She was the strongest women voice in the JCC. She was 2-month Pregnant,continuously active in feeding and serving the poor and labour class during the coronavirus pandemic "
43,Coronavirus patient dies in Nagpur; another gives birth https://www.republicjan.in/coronavirus-patient-dies-in-nagpur-another-gives-birth/,"Meet TJ Kim, a 16-year-old flying medical supplies to rural hospitals during the #coronavirus pandemic #COVID19USA",Now Say About Your Excuses ‍ #coronavirus #lockdown #Bangladesh #Dhaka
44,#Malegaon #Covid19 positive cases crossed 250+ now ! #CoronaVirus #Nashik,"#BREAKING: #COVID19 cases reported to @WHO exceed three million worldwide. The global cases of #coronavirus are 3,197,198. While it claimed 226,538 lives across the globe. ",Corona Virus Wants To Know Your Location *
45,"Want to know what life is like in a Mumbai slum, especially during the lockdown? Come join Pehchaan in it's first Virtual Tour of Slum Life, on 1st May at 5pm, live on our Instagram Id at: https://instagram.com/pehchaanbridgingthegap?igshid=2m6it4vlq9zp #MumbaiSlum #BridgingTheGap #coronavirus #NoBlame"," “They're truly alone and that's the most heartbreaking."" Around 70 residents died from #coronavirus at @HolyokeSOHO veterans’ home in Massachusetts #CoronavirusUSA #Covid19","""It's an acute illness which affects preferentially young children.” Coronavirus could be linked with Kawasaki disease in kids, according to doctors @RCPCHtweets, @OspedaleGaslini and @aepediatria"
46,"#covid19 #coronavirus I think it's all about fight of discipline &amp; Countries like China, Japan are proving it.","India's coronavirus case count rose to 31,787 on Wednesday evening, according to the latest update from Union Health Ministry. ","Today, let's make a dua for the poor & the oppressed. The countless innocent people who are suffering every day including those afflicted with the coronavirus too. May Allah make it easy for the people of India &amp; all suffering around the world."
47,"Dear Madam When every human being is trying to Combat Coronavirus, you and your Administration also doing great job. For the other problem try to make Area wise “PEACE COMMITTEE” with Responsible Persons of Society from Both communities to resolve the Issue with human touch.",EARLIER: Jets from the U.S. Navy’s @BlueAngels and the Air Force’s @AFThunderbirds flew over New York City to pay tribute to health workers fighting the #coronavirus pandemic #CoronavirusUSA,"""""Frostbite"" toes and rashes may be signs of a coronavirus infection"" "
48,Thanks BEST part is lifting ban on movement. Now one can fly with mask &amp; safe distance from one part to another.. Thanks once again GOI #coronavirus,"After 3rd May, orange & green zones can see considerable relaxations. #Coronavirus #CoronaUpdatesInIndia #Corona #Covid_19 #COVID19 #Covid_19 #IndiaFightsCOVID19","""Genocide is a process. The Holocaust did not start with the gas chambers. It started with hate speech."" #PreventGenocide don't wait until you see smoke from chambers #coronavirus #COVID19"
49,Congratulations to #NASA #SpaceX @elonmusk and best wish to #Falcon9 #BobAndDoug for making us proud and giving us such a great &amp; positive news among all the negativity of #coronavirus Cheers! #ElonMusk #visionary,Assalam u Alaikum 6th Sehri of Ramzan Mubarak to all Muslims. May ALLAH Paak protect all Muslim Ummah and whole humanity from corona virus Ameen SumAmeen Ya RAB #RamzanMubarak #RamadanMubarak #Ramadankareem #رمضان_مبارك #رمضان_كريم,"#Economies Of The West Were Utterly Broken Long Before The #Pandemic, But #COVIDー19 Will Be Blamed Now. #coronavirus #Covid_19 #COVID19"
50,#besttips #Coronavirustips #boost #ImmunitySystem #dailytips #dailyblitzs Coronavirus tips to Increase Immunity System Vitamins for Immunity Foods to boost Immunity Exercises to Boost your Immunity Yogasana to Increase Immunity ,Zack Johnson owns Ebash in Terre Haute. He says the Coronavirus pandemic has created an opportunity to bring our community’s youth together and still be able to interact. How? Esports. Full story: @WTHITV,"China says Indian criticism of coronavirus test kits is ""irresponsible"" #TestKit #ICMR"
51,That’s a great announcement sounding like John F Kennedy who famously said in the early sixties of putting a man on the moon by end of that decade . Could you also announce the date for releasing d Vaccine agianst Coronavirus?,"The novel coronavirus has now killed more than 60,000 Americans ",@BDUTT @ANI @IndiaToday @dcptndr #coronavirus #DelhiPolice #DilKiPolice #FightAgainstCorona #FightAgainstCOVID19 Request to take urgent action on the issue stated.
52,"""Protecting the protectors"": keeping Haryana's women COVID warriors safe https://www.ndtv.com/india-news/coronavirus-protecting-the-protectors-keeping-haryanas-women-covid-warriors-safe-2237561 #coronavirus ",“We are in a crisis but I need to be able to work to pay for food and rent.” Meet some of the delivery people risking their health to bring New Yorkers food while the city is under #coronavirus lockdown ,"President PPP Sindh @NisarKhuhro_SME flaring up with recent Statements regarding Coronavirus, as Govrnr Infected wth Corona bcz of Sindhi People. Such disrespectful statements were the ritual by MQM in past, and now PTI is follwng footsteps. #GevernorSindhMustResign"
53,"GOOD NEWS for your feed! According to Johns Hopkins, 2,530,050 people have recovered from coronavirus worldwide. ",ED VISWANATHAN on LinkedIn: #coronavirus #bhagavadgita #Modi | 40 comments,People say there is some coronavirus crisis and people are facing eminent threat and even dying. Haven't u heard about it .I think not !!!
54,"First rains of the season at Borivali, Mumbai .. Light drizzle since last 15 minutes. Finally Something to rejoice amidst this Coronavirus Pandemic ",ED VISWANATHAN on LinkedIn: #coronavirus #bhagavadgita #Modi | 40 comments https://tmblr.co/Zvr50kYFE9lsuq00,"Celebs including @ABFalecbaldwin, @JohnLegend, and Joaquin Phoenix are urging NY Gov. Cuomo to release vulnerable people from jails and prisons amid the coronavirus pandemic "
55,We want to export face mask because of now very good time to defend business opportunity against China. #coronavirus,US economy shrank at 4.8 percent annualized rate in first quarter amid coronavirus pandemic ,"Such Outrage's in This Times r Bound 2 Happen!, Effects of #LockDown!!! Online Psychiatric's Treatment Can Happen, if Sought &amp; People Have Connectivity! &amp; These Deaths Even though B'coz of #CoronaVirus not Thus Accounted 4! @Kodungolan737 @rkmarar9 @logicalindianz @prameshjain12"
56,At least 49 coronavirus positive patients have so far succumbed to the deadly pathogen in Karnataka. ,Why summer likely won’t save us from the coronavirus - More crowdsourced stories at http://Politicl.com,we are fighting two pandemics together. corona virus and stupidity. Stay home. Stay Safe. @TOIHyderabad @WeAreHyderabad @TheSiasatDaily @hydcitypolice @amjedmbt @asadowaisi @ndtv
57,"Hong-Kong fighting for their autonomy, Taiwan standing strong and defending their independence but the fact is that this ruthless Chinese govt has locked down the entire world & actually it has curbed the freedom of every individual on this planet #BoycottChina #coronavirus",Trump’s ‘Operation Warp Speed’ aims to rush coronavirus vaccine https://www.bloomberg.com/news/articles/2020-04-29/trump-s-operation-warp-speed-aims-to-rush-coronavirus-vaccine #SmartNews,"An Iraqi bakery is making coronavirus-themed cakes, adorned with recreations of disinfectant Dettol, face masks, and little viruses "
58,"don’t need coronavirus to destroy humans, we do that to ourselves pretty well",LOOK: Drones are being used to fast-track deliveries of #coronavirus test samples from outlying areas to testing centers in Ghana's capital ,The CDC has added 6 new coronavirus symptoms to the list: - Chills - Headache - Sore throat - Repeated shaking and chills - Muscle pain - New loss of smell 
59,"Well, this is scary. BBC News - Coronavirus: India to loosen lockdown despite record cases ",Coronavirus: How India will play a major role in a Covid-19 vaccine https://www.bbc.com/news/world-asia-india-52363791,Six new symptoms added to detect coronavirus infection - More crowdsourced stories at http://Politicl.com https://www.deccanchronicle.com/amp/science/science/280420/six-new-symptoms-added-to-detect-coronavirus-infection.html?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost
60,"It would not have been possible in any communist country like USSR, China, Cuba, DPRK, etc in fact the best innovation of the communists was the atomic bomb that began the arms race in the 1960s and not to forget to the most recent corona virus.","White House orders probe into whether China, WHO hid coronavirus information: report ","The Massachusetts Department of Public Health reported Wednesday that the death toll from the coronavirus outbreak in the state had risen by 252 cases to 3,405. It was the largest single-day increase announced so far in the outbreak"
61,"Now I know, why 2020 rhymes so well with tatti tatti ....... #COVID19 #coronavirus #2020ShowedUs #IndiaFightsCoronavirus",#tbt #throwbackthursday life before #Coronavirus...it's time for us to focus on what matters. Maybe it's time for a new opportunity? #premisecares Premise Health is looking for Registered Nurse (RN). http://app.jobvite.com/m?3DkKZlww #job,Coronavirus: 32 deaths in 1 day a record for Maharashtra; Delhi gets 125 new cases 
62,r/worldnews – Belgium Prince tests positive for the Coronavirus after attending a lockdown party ,Is the UK hitting these seven key coronavirus targets? https://nationwides.in/is-the-uk-hitting-these-seven-key-coronavirus-targets/,"Sharing short Video of my Seniors, Friends and CS Members of Ajmer, (Raj.) creating awareness about continuos precautions from Corona Virus and also Tribute to Our Corona Warriors https://youtu.be/BOyz0UeAkJY @narendramodi @akshaykumar @icsi_cs @shyamagrawalcs @CAAkshayJain2"
63,India to ease coronavirus lockdown despite record new cases ,"It is now increasingly becoming apparent that the fight against coronavirus will be measured in years, not weeks. ",Does azaan in anyway accelerate the spread of coronavirus..hv u lost ur mind..sathya gya hai buddha
64,"*Crime Update...30 May ….2020* *5 Dariya News* *Govind Chouhan* 2 Militants killed in Kulgam encounter. Coronavirus Update: J&amp;K reports 177 new positive cases, 908 recovered so far. War against Corona: 200… https://www.instagram.com/p/CA1C8nWF_Ov/?igshid=8blmk1lhn3s5",Corona Updates. #corona #coronavirus #sadahaqnews #sadahaq #saaddahaq #saaddahaqnews #covid_19 #stayhome #staysafe @diljitdosanjh @CPDelhi @DCPNewDelhi @DCPSouthDelhi @DCPWestDelhi @DCPSEastDelhi @DCPCentralDelhi @DCPNWestDelhi @DCPIGI @DCPEastDelhi,JUST IN: Warrick County Coroner Sarah Seaton confirmed Wednesday a new coronavirus death involving a 75-year-old man from Hamilton Pointe.
65,"Now it sounds like even the govt has enough of the lockdown and is prepared to co-exist with corona virus. No way the spread of virus can be controlled if you are allowing inter-state movement, opening of places of worship etc. ",White House Unfollows PM Narendra Modi On Twitter @PMOIndia @narendramodi @WhiteHouse #unfollow #coronavirus,"6th day of #RamzanMubarak Ramazan will most certainly be a less festive this time , amid the coronavirus pandemic across all nations, including our country, take precautions to curb the spread of the virus by banning social gatherings Pray at Home #StaySafe #StayHome"
