,Positive,Neutral,Negative
25,"Coronavirus: 'Right now the W.H.O is a Pipe organ for China' - Trump says, after ordering Intelligence agencies to investigate the health body https://www.lindaikejisblog.com/2020/4/coronavirus-right-now-the-who-is-a-pipe-organ-for-china-trump-says-after-ordering-intelligence-agencies-to-investigate-the-health-body.html","Nigeria Reports 196 New Coronavirus Cases , Another Single Day Record High. - 87 in Lagos ","BREAKING: Nigeria Records 196 New Coronavirus Cases | “196 new cases of #COVID19 reported; 87 in Lagos, 24 in Kano, 18 in Gombe, 17 in Kaduna, 16 in FCT, 10 in Katsina, eight in Sokoto, seven in Edo, six in… https://www.instagram.com/p/B_lU9yQA6Bz/?igshid=120r62stw3q89"
26,Coronavirus in Nigeria seems to be going like election results.People who rigged the last Election will understand,Governor @GovUmarGanduje moves to end hike in foodstuff prices during Coronavirus lockdown. Via @aaibrahm SSA Social Media,"If it can be tackled in Lagos state and Kano, my dear we have won the fight against corona virus."
27,"#New challenge #S3Y3Energy #saturdaynight #williamruto #sonko #remdesivir #IrrfanKhan #R350 #coronavirus #howtopray DO THESE ON YOUR PS WHATEVER CONSOLE, the perfect one get #20k let’s run it up!!! ","SAD! Beautiful Nigerian Nurse, Ugonwa Okeke In The U.S Dies From Coronavirus (Photo) https://funmitrends.com.ng/2020/04/29/sad-beautiful-nigerian-nurse-ugonwa-okeke-in-the-u-s-dies-from-coronavirus-photo/","Coronavirus: Nigeria records 196 cases, seven deaths on Wednesday #NSEUPDATE"
28,"Join me in helping #CoronaVirus victims with #Ecoin and earn 600 Ecoins ( worth $3 ) free, Ecoin the world's fastest-growing crypto will donate 150 Ecoins when you Sign up. Earn 600 and donate 150 more Ecoins for referring #Donatewithoutspending","Coronavirus: NCDC reports 196 new cases! Total now 1,728 cases: The Nigeria Centre for… ","DONALD OTITO : BREAKING: Nigeria’s coronavirus cases reach 1,728,... https://donaldotito.blogspot.com/2020/04/breaking-nigerias-coronavirus-cases.html?spref=tw"
29,196 New cases of Coronavirus. Is easing lockdown not too early ,"Coronavirus: NCDC reports 196 new cases! Total now 1,728 cases https://naijacover.com/2020/04/30/coronavirus-ncdc-reports-196-new-cases-total-now-1728-cases/","Coronavirus: Elements of HIV Found in Virus Says Man Who Discovered HIV and AIDS - https://bit.ly/3aLpc5T According to Gilmore Health News, French virologist and Nobel Laureate Luc Montagnier"
30,Coronavirus cases are not encouraging...,"Coronavirus: NCDC reports 196 new cases! Total now 1,728 cases https://www.36ng.ng/2020/04/30/coronavirus-ncdc-reports-196-new-cases-total-now-1728-cases/","Coronavirus: Elements of HIV Found in Virus Says Man Who Discovered HIV and AIDS - https://bit.ly/2WasMRx According to Gilmore Health News, French virologist and Nobel Laureate Luc Montagnier"
31,"Cases are increasing and lock down being relaxed, something is not adding up or what are they not telling us. #COVID19 #coronavirus #ExtendTheLockdown #VaccineAgenda","Nigeria Records 196 New Cases of Coronavirus, 87 in Lagos https://reportafrique.com/africa/nigeria/nigeria-records-196-new-cases-of-coronavirus-87-in-lagos/","Breaking: Nigeria Confirms 196 New Cases of Coronavirus, Total Now 1728 https://dailyreport.com.ng/breaking-nigeria-confirms-196-new-cases-of-coronavirus-total-now-1728/"
32,"By the Power that is in the name of Jesus Christ,every storm of Corona Virus ravaging our Land,begin to cease now in Jesus Name No sickness,No disease shall befall you and your family in Jesus Mighty name God bless you and your family With Love from Pastor Toyin Olugbemi PICP LP3 ","Nigeria Records 196 New Cases of Coronavirus, 87 in Lagos https://reportafrique.com/africa/nigeria/nigeria-records-196-new-cases-of-coronavirus-87-in-lagos/",My prayer for this Country (Nigeria) is that the deadly Coronavirus Pandemic will end soon in Jesus Name Claim this prayer with AMEN and don't forget to follow me so that I can follow back Asap #EasingTheLockdown 87 In Lagos Yobe
33,"Six patients survive Coronavirus, discharged in Katsina https://goo.gl/fb/nBZY6r via http://Cargohub.ng","Nigeria Records 196 New Cases of Coronavirus, 87 in Lagos https://reportafrique.com/africa/nigeria/nigeria-records-196-new-cases-of-coronavirus-87-in-lagos/",soon d number of corona virus cases for 9ja go plenty pass d number of citizens wey dey d country. @erigganewmoney
34,Gilead: Early results of coronavirus drug trial show improvement with shorter remdesivir treatment ,"Nigeria Records 196 New Cases of Coronavirus, 87 in Lagos https://reportafrique.com/africa/nigeria/nigeria-records-196-new-cases-of-coronavirus-87-in-lagos/",#COVID19: 196 New Coronavirus cases Reported in Nigeria and 7 Death https://e9ja.net/covid19-196-new-coronavirus-cases-reported-in-nigeria-and-7-death/
35,196?? Coronavirus waiting for Monday the 4th of may like ,196 new cases of Coronavirus recorded in Nigeria - 87 in Lagos alone https://www.lindaikejisblog.com/2020/4/196-new-cases-of-coronavirus-recorded-in-nigeria-87-in-lagos-alone.html,"#Coronavirus: Nigeria records 196 cases, seven deaths on Wednesday via 24liveblog "
36,"Coronavirus will not locate you. Follow me, I follow back. And stay safe ",COVID-19: NIGERIA There are 2 states with no reported case(s) of coronavirus yet - Cross River &amp; Kogi State. #COVID19Nigeria,"Coronavirus: Nigeria records 196 cases, seven deaths on Wednesday "
37,"Six patients survive Coronavirus, discharged in Katsina http://dlvr.it/RVjkjL","Video: For those that want school to resume despite the CoronaVirus pandemic, this is how you will write exams. . #socialdistancing #mezieblog #unilag #uniben #uniport #oau https://www.instagram.com/p/B_lVe-tnTW_/?igshid=1q8oqk4gn632s","Breaking: Coronavirus cases in Nigeria rise to 1,728 https://newswirengr.com/2020/04/30/breaking-coronavirus-cases-in-nigeria-rise-to-1728-51-deaths/"
38,"Coronavirus has now killed 60,000 people in USA . Just USA alone This is more than the number of Americans who died in the vietnam war. (Only 58,000 Americans died there). Incase you still take this virus with levity, Please kindly take it seriously. Tell your friends too",Nigeria Records 196 New Coronavirus Cases https://gistfactory.blogspot.com/2020/04/nigeria-records-196-new-coronavirus.html,CV now officially stands for Corona virus........ We will have to find another name for that document u submit in job interviews 
39,"Arakunrin Akeredolu was alleging the the security agencies of boycotting their responsibilities, and he said this has lead to spread of corona virus. No interstate movement, how have they managed to transport theirselves from Zamafar to Osun.","JUST IN: Nigeria records 196 new coronavirus cases, total now 1728 ",Breaking: Nigeria records 196 new cases of Coronavirus https://goo.gl/fb/L9CTrc via http://Cargohub.ng
40,"“I have tested positive for the novel coronavirus, I am at home and I feel well,” Nabiam said in a Facebook post. Adding that the virus “exists and spreads easily,” the prime minister urged citizens to stay home and… https://www.instagram.com/p/B_lQI7hlX4J/?igshid=w4or1shfecg9",#homeoffice this is where the awesomeness happens! Since the corona outbreak I’ve upgraded my workspace abit since I’ll be working more at home. And working with more than one PC is golden!! #WeAreNigerianCreatives #coronavirus #animation,Nigeria records 196 newcases of coronavirus are toll hits 1728 http://naijavoice.org/nigeria-records-196-newcases-of-coronavirus-are-toll-hits-1728/
41,Ebonyi records another coronavirus positive case of man who travelled from Delta READ MORE ,COVID-19: Nigeria Records 196 New Cases Of Coronavirus https://www.naijanews.com/2020/04/30/covid-19-nigeria-records-196-new-cases-of-coronavirus/,"Since the day those Chinese doctors came to Nigeria, the cases of Coronavirus were just increasing rapidly !! They are scam!! Beyoncé 87 in Lagos Timini Muslim Christian Islam Eniola Badmus MI"
42,Coronavirus lockdown: 65 fun seekers arrested in Lagos http://dlvr.it/RVjjF8,COVID-19: Nigeria Records 196 New Cases Of Coronavirus https://www.naijanews.com/2020/04/30/covid-19-nigeria-records-196-new-cases-of-coronavirus/,Breaking: Nigeria records 196 new cases of Coronavirus http://dlvr.it/RVjmtV
43,"Ooni Of Ife Says He’ll proffer local cure for coronavirus soon, says Ooni of Ife - ","Nigeria confirms 196 new coronavirus cases, total rises to 1,728 ",God will help us. Its increasing every day. So many people in my state don't believe that corona virus is real. They don't even believe that it is in the state.
44,"He said Corona Virus would be wiped out by March 28... He wants to reconcile with God cos he has not been doing well lately. So he had to go back to the Master of the Universe, the Almighty. But why Camera",Kano will soon take FCT place as their number of coronavirus is proliferating every day.,Corona Virus decided to add jara to the 195 of yesterday. 87 in Lagos! Monday Beckons. Kano is giving FCT close marking.
45,FG can’t publish the names of beneficiaries of Coronavirus palliatives – Buhari’s Minister ,"Jet Li Celebrates 57th Birthday, Sends Message Amidst Coronavirus ","BREAKING: Nigeria’s coronavirus cases reach 1,728, fatalities 51 "
46,"@realDonaldTrump is the best president. He's doing a great job! Its not easy to have one million corona virus cases and 60 thousand death! Great job Mr trump, Great job! I still can't believe that!","Nigeria reports 196 new cases of coronavirus, 1,728 cases in total. https://043nobs.com.ng/nigeria-reports-196-new-cases-of-coronavirus-1728-cases-in-total/",Coronavirus outbreak in Nigeria: Apr 29: 1728 cases Apr 19: 627 cases Apr 9: 288 cases Mar 29: 111 cases Mar 19: 12 cases Feb 29: 1 case
47,Coronavirus lockdown: 65 fun seekers arrested in Lagos https://goo.gl/fb/XfKGE2 via http://Cargohub.ng,US says remdesivir shows ‘clear-cut’ effect in treating coronavirus http://twib.in/l/ELj8geq9Bro7,"True! So if someone dies as a result of cancer but had coronavirus symptoms, it’s going to be recorded as a CORONAVIRUS related death."
48,Good News! Remdesivir drugs trials show clear-cut positivs effect in treating coronavirus. Preliminary results of US government trial show patients who received drug recovered faster than others.,Is eastern states not testing for #coronavirus or they are immune to it. #talesOfNaija #NCDC,"Breaking: Nigeria records 196 new coronavirus cases, 87 in Lagos, toll jumps to 1728 "
49,"An experimental drug has proved effective against the new coronavirus in a major study, shortening the time it takes for patients to recover by four days on average, United States government and company officials… https://www.instagram.com/p/B_lNPcNlUv8/?igshid=1999fdj7vfe4a",I think every Muslim who didn't want to contact corona virus during this Ramadan should follow this principle.. Thank me later ,"Coronavirus: 196 New Cases Reported in Nigeria, Toll Now 1,728 #Coronavirus #COVID19 #CovisNGR https://www.primestarnews.com/coronavirus-196-new-cases-reported-in-nigeria-toll-now-1728/ via @daahclement"
50,"Record single day high announced by the #NCDC in #Lagos and nationwide with 553 new cases of #coronavirusinnigeria, 9855 confirmed cases, 2856 recoveries and 273 deaths. See states affected with the pandemic... https://www.theforefrontmedia.org/2020/05/record-single-day-high-announced-by.html?m=1 #news #Nigeria #coronavirus ",E stay indoors tori Coronavirus wa outdoors.,Coronavirus: Infection Toll Rises To 1728 After NCDC Confirmed 196 New Cases - 
51,Zamfara state discharges its last five Coronavirus patients https://khpinternational.com/blog/2020/05/30/zamfara-state-discharges-its-last-five-coronavirus-patients/,"Giancarlo Stanton donating 15,000 face shields to coronavirus fight https://www.ngospelmedia.net/news/giancarlo-stanton-donating-15000-face-shields-to-coronavirus-fight/",The North is on Corona virus fire! God help us!
52,"All of a sudden, no one gives a fvck about corona virus. This trend's too huge and important! ","Giancarlo Stanton donating 15,000 face shields to coronavirus fight https://www.ngospelmedia.net/news/giancarlo-stanton-donating-15000-face-shields-to-coronavirus-fight/","Follow me and i will follow you back immediately,if i don't follow back just unfollow me.... I believe that Corona virus is real but the way NCDC are doing it, few people will believe them and most people won't believe them."
53,"Coronavirus in Kogi is real, I know a patient personally from Kabba –Says Dino Melaye - ","Giancarlo Stanton donating 15,000 face shields to coronavirus fight https://www.ngospelmedia.net/news/giancarlo-stanton-donating-15000-face-shields-to-coronavirus-fight/",Swedish city to dump manure in park to deter visitors amid coronavirus https://www.ngospelmedia.net/news/swedish-city-to-dump-manure-in-park-to-deter-visitors-amid-coronavirus/
54,Coronavirus having a boned right now!,"#Breaking!!! 196 new cases of #CoronaVirusInNigeria recorded by the NCDC with 1728 confirmed cases, 307 recoveries and 51 deaths. See full statistics per state https://www.theforefrontmedia.org/2020/04/breaking-196-new-cases-if.html?m=1 #news #Nigeria #coronavirus #Covid_19",Fauci warns US could 'be in for a bad fall' if coronavirus treatments don't work 
55,Exactly! Even as it is we still dont know how the rest of the year is going to be like. Corona virus in Nigeria doesn't look like it's gonna end any time soon going by the increase in Confirm cases neither is there cure yet. We still don't know which way forward. ,"#Breaking!!! 196 new cases of #CoronaVirusInNigeria recorded by the NCDC with 1728 confirmed cases, 307 recoveries and 51 deaths. See full statistics per state https://www.theforefrontmedia.org/2020/04/breaking-196-new-cases-if.html?m=1 #news #Nigeria #coronavirus #Covid_19","The other day, @seyiamakinde told us there was no Coronavirus in Oyo State, we knew what happened next. Also Gov. Ganduje told us there was no mass death in Kano, we knew what happened next. Here again a Commissioner is coming out with such accusation. Let us watch and see again "
56,"553 new cases, 378 in Lagos. God heal the land, meanwhile let’s continue to stay safe and wash our hands regularly. Corona virus is not a joke don’t wait till it gets to you or someone close to you. Koni baje fun wa o ","Nigeria confirms 196 new coronavirus cases, total rises to 1,728. ",Bro i saw this video since b4 their was no any reported case of corona virus not even one case in china tackless of nigeria.
57," coronavirus malaria, like my comment and follow all likers","""He Speaks From Both Sides Of His Mouth"", Virology Professor Tackles Cross River Governor Over Production Of Coronavirus Vaccine https://eyeinafrica.com/he-speaks-from-both-sides-of-his-mouth-virology-professor-tackles-cross-river-governor-over-production-of-coronavirus-vaccine/ #trending",BREAKING: Nigeria Records 196 New Cases Of Coronavirus https://amiloaded.com/2020/04/breaking-nigeria-records-196-new-cases-of-coronavirus.html
58,European leaders called on U.S. President Donald Trump on Saturday to rethink his decision to terminate the U.S.’ relationship with the World Health Organisation (WHO) in the midst of the coronavirus pandemic. #Coronavirus #PresidentDonaldTrump #US #WHO https://www.worldstagegroup.com/europe-urges-trump-to-reconsider-decision-to-withdraw-from-who/,Cross River is the only state without a confirmed case of Coronavirus in Nigeria,"There is no doubt that this Coronavirus pandemic is a tribulation for mankind, a great time of distress. But I can count more than 5 people &amp; organizations that have turned this difficult time into a legitimate opportunity."
59,Which of this statement will make you happy today... A. Coronavirus is no more. B. Buhari has resigned. C. Dangote want to adopt you. D. IPhone x is now 5000 E. University is now free F. Take this visa and leave to us,87 in Lagos. Lagosians to coronavirus from the 4th of May. ,"Mass testing!!!....Mass testing!!!!....with all the loans and grants plus donations Nigeria has gotten towards tackling this Coronavirus pandemic....we are still backwards when it comes to testing....it is something we have to do, don't wait for symptoms to show please....."
60,"My name is Eguntola Olufemi. MD/CEO of Feejet Engineering Company. (08038075308) Sent photographs are my products to support you,based on your median advert to stop the spread of Corona virus. We shall appreciate you sir, if you can support us to construct many of this.",196 New Cases Confirmed #StaySafe #Nigeria #Covid19 #Covid #Ncdc #Lagos #LagosNigeria #Nigerian #Ncdc #Covid19Nigeria #CoronaVirus #PrayForNigeria #PrayForLagos https://www.instagram.com/p/B_lTULfgi0F/?igshid=1ormvb2rkpze8,"fight COVID-19 April 29, 2020 Development Bank of Nigeria Plc, a development finance institution, has announced a donation of N100 million towards the fight against the deadly coronavirus pandemic (COVID)-19. Its… https://www.instagram.com/p/B_lSBQpJ6OU/?igshid=ba0icqvohu4b"
61,Two New Cases OF Corona-Virus Confirmed In Premier League ,Surprise Party??? Coronavirus is the special guest of honor ba? These young boys are just too reckless ,Congratulations to Kano... Atleast they don't have Corona virus and also don't know what's killing them... 
62,60 oil rig workers test positive for coronavirus ,"-- Nigeria Reports 196 New Coronavirus Cases , Another Single Day Record High. - 87 in Lagos - 18 in Gombe , 17 in Kaduna , 10 in Katsina , are among state with highest single day record for COVID-19 in those states. ",Have u heard this bad jam. Follow me abeg.. I follow back.. #coronavirus @officialnairam1 https://twitter.com/chemobro/status/1254826653987090436/video/1
63,60 oil rig workers test positive for coronavirus https://goo.gl/fb/CFY8V3 via http://Cargohub.ng,"The Nigeria Centre for Disease Control (@NCDCgov) has confirmed 196 new cases of Coronavirus (COVID-19) in the country. This brings the total number of confirmed COVID-19 cases in the country to 1,728. https://thewhistler.ng/breaking-covid-19-cases-hit-1728-as-nigeria-records-196-new-infections/?utm_source=dlvr.it&amp;utm_medium=twitter - TheWhistler","Current updates on coronavirus in Israel Cases: 15,834 Deaths: 215 Recovered: 8,223 Population: 8,884 Million "
64,Trump sets first campaign events after coronavirus shutdown https://www.ngospelmedia.net/foreign-news/trump-sets-first-campaign-events-after-coronavirus-shutdown/,"The government of Lagos State says one in five of all people with respiratory symptoms in Lagos seems to be positive for COVID-19 pandemic. Lagos State Commissioner for Health, Prof. #Coronavirus #Covid19 #Lagos https://www.worldstagegroup.com/coronavirus-one-in-five-people-with-respiratory-symptoms-positive-in-lagos/",Japanese Island Suffering Second Wave Of Coronavirus After Lifting Lockdown Too Early https://keygist.com/japanese-island-suffering-second-wave-of-coronavirus-after-lifting-lockdown-too-early/
65,Another coronavirus vaccine candidate might be ready sooner than expected – BGR https://godsofsoccer.com/2020/05/30/another-coronavirus-vaccine-candidate-might-be-ready-sooner-than-expected-bgr/,"{Recent News} Covid-19: #Nigeria reports 196 new #cases of #Coronavirus, bringing total to 1,728 https://gramnaija.com/2020/04/29/covid-19-nigeria-reports-196-new-cases-of-coronavirus-bringing-total-to-1728/?utm_source=ReviveOldPost&amp;utm_medium=social&amp;utm_campaign=ReviveOldPost #coronavirus #covid",Breaking News: Nigeria confirms 196 new cases of Coronavirus. Total cases of Coronavirus recorded now 1728 with 307 discharged and 51 deaths. 
66,"Top 20 Ways to Contribute to Fight Against Coronavirus COVID-19 Pandemic: Until today, the… ",The only states without CoronaVirus are Cross Rivers and Kogi What is the secret ? ,Come ooo corona virus de waka for night cos am still wondering d reason for d curfew.
67,"Lockdown easing for coronavirus ‘shielders’ in England, Prime Minister announces – ITV News https://godsofsoccer.com/2020/05/30/lockdown-easing-for-coronavirus-shielders-in-england-prime-minister-announces-itv-news/","Breaking:196 new coronavirus cases confirmed in Nigeria, total now 1728 https://newsng.com.ng/breaking196-new-coronavirus-cases-confirmed-in-nigeria-total-now-1728/",Corona Virus pandemic is deadly @AliBabaAbba1 @Limsypotter @ayeesh_chuchu @AhmadGanga @MustaphaMainaUm
68,Abia Coronavirus patient who was declared wanted turns himself in ,Cure Corona virus with your seriousness. Thanks,Osheyyyy now let your AA fight corona virus 
69,"NYC coronavirus hot spots to get more tests, PPE ahead of reopening https://www.ngospelmedia.net/foreign-news/nyc-coronavirus-hot-spots-to-get-more-tests-ppe-ahead-of-reopening/","Breaking:196 new coronavirus cases confirmed in Nigeria, total now 1728 https://newsng.com.ng/breaking196-new-coronavirus-cases-confirmed-in-nigeria-total-now-1728/",Medical Doctor Blows Corona Virus Scamdemic Wide Open - 
