,Positive,Neutral,Negative
14,"RT @EconomicTimes: Former Pakistan captain #ShahidAfridi on Saturday said he has tested positive for #COVID19, becoming the first high-prof…","#Coronavirus #CoronavirusItalia #Italy
New coronavirus cases show no link to China | DW News  https://youtu.be/kjEZKTr6cpM  via @YouTube",China reports 1st death from new type of coronavirus https://dhrubalamsal.com/china-reports-1st-death-from-new-type-of-coronavirus/ …pic.twitter.com/Hy6ecR6SMo
15,Either strengthen your government hospitals or get ready to pay private hospitals for #covid19 treatment https://t.co/mVYtlcudme,Second that! We young people should be responsible not ignorant. I  hope the people in the mass rally do not need t… https://t.co/ruSbURXHdF,"#VisitNepal2020 a threat to Nepal.  
Japan confirms first case of new China coronavirus strain https://www.theguardian.com/world/2020/jan/16/japan-confirms-first-case-of-new-china-coronavirus-strain?CMP=share_btn_tw …"
16,Get well soon Lala❤,RT @HFogstad: Op-ed alert📣 authors from 4 continents speaking with ONE voice. Read this op-ed which proposes 3 things the global community…,"Suspected case of novel Corona virus is admitted in  sukra Raj tropical and infections disease hospital, Kathmandu, Nepal. https://twitter.com/atulmishra7/status/1217667059359682565 …"
17,RT @UNHumanRights: 🇳🇵#Nepal: We urge the authorities to respect the right to hold peaceful assemblies and protests in a safe manner. Author…,"RT @ACLEDINFO: Frontline health workers responding to #COVID19 continue to face targeted violence in #India and #Nepal.
https://t.co/by4rQR…",WHO advice for international travel and trade in relation to the outbreak of pneumonia caused by a new coronavirus in China http://dlvr.it/RNJsjQ 
18,RT @ParakramRana: Our community is going through a lot especially during this Covid crisis. Let’s be extra supportive towards people from o…,"RT @WFP_Nepal: Meet Natalie, a mother of two 👯 &amp; a humanitarian worker from #Nepal.

Last week, she boarded a @WFP-chartered plane to retur…",I read about the new Corona virus and I lowkey have the symptoms and now I'm hella freaking out but I know theres no way I'm contracting it cuz I havent gone to a public place for some time but I'm still freaking out. I prolly just have cold. Prolly.
19,RT @XHNews: Beijing's major wholesale market has been suspended after personnel working there tested positive for #COVID19 https://t.co/056…,RT @NepalRedCross: #Civilmilitary relations to fight #COVID19. This #holding area for returnees at Bhojpur is established &amp; managed jointly…,"Chinese health authorities said on Saturday they had discovered four more cases of pneumonia following an outbreak of what is believed to be a new coronavirus strain in the central city of Wuhan, raising concerns that the disease could spread further - https://thehimalayantimes.com/lifestyle/health/china-reports-new-wuhan-virus-cases-ahead-of-key-holiday/ …"
20,RT @mukeshgastromed: Either strengthen your government hospitals or get ready to pay private hospitals for #covid19 treatment https://t.co/…,"RT @peijin_zhang: #Beijing 's largest wholesale food market shutdown after the spike in #COVID19 cases. The city's Fengtai district is in ""…","WHO advice for international travel and trade in relation to the outbreak of pneumonia caused by a new coronavirus in China #coronavirus
https://www.publichealthupdate.com/who-advice-for-international-travel-and-trade-in-relation-to-the-outbreak-of-pneumonia-caused-by-a-new-coronavirus-in-china/ …"
21,Wishing for speedy recovery Legend...😣😢,"𝗡𝗲𝗽𝗮𝗹 𝗖𝗢𝗩𝗜𝗗-𝟭𝟵 𝗦𝘁𝗮𝘁𝘂𝘀
Tests (PCR): 127,288
Tests (RDT): 190,582
Positive: 5,335
Recovered: 913
In Isolation: 4,404… https://t.co/zU8YLD8xON","The throat swab, blood sample of a Nepali suspected of being infected with corona virus, will soon be sent to New Delhi or Hong Kong to confirm whether he has contracted the fatal disease, reports @ShabiDhakal #Pneumonia -https://wp.me/p6iC0n-2Gte "
22,"***we nefoli***
50+ cases: let's protect 😷😷
5000+ cases: let's protest✊✊
#covid19",RT @NepalRedCross: #Civilmilitary relations to fight #COVID19. This #holding area for returnees at Bhojpur is established &amp; managed jointly…,THT: Corona virus infection suspected in capital - https://thehimalayantimes.com/kathmandu/corona-virus-infection-suspected-in-capital/ …
23,Get well soon...prayers for speedy recovery,We want to hear your experience and #perspectives on #COVID19. Your response will be crucial to redefine our… https://t.co/gmOW9e86Ho,Be aware of Corona Virus..........it's communicable. https://www.kantipath.com/health-and-education/corona-virus-spotted-in-nepal …
24,Get well soon cricketer @SAfridiOfficial.,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…","The urge to be aware! 
The coronavirus spread in China is very likely to spread anywhere in the world, most seriously to its neighboring countries. The virus does not take long to become pandemic and we cannot think of its effect. ...
#High_Alert!"
25,"Nepalese pray for you Speedy Recovery Boom Boom Afridi.
#GetWellSoon","WHO representative in Nepal has, in an interview to @Online_khabar explained how Nepal government's focus on quaran… https://t.co/zJlsJFlyHS","Coronavirus Outbreak: Nepal initiates screening of travelers from China, Japan, Thailand at airports https://abpnepal.net/coronavirus-outbreak-nepal-initiates-screening-of-travelers-from-china-japan-thailand-at-airports/ …"
26,"@aajtak @Ankit_news Stay strong India
Fight with #COVID19","RT @basant_cg: WHO representative in Nepal has, in an interview to @Online_khabar explained how Nepal government's focus on quarantining co…","The report says it was a Nepali studying in China. But the sad part is that the patient was discharged as his health was improving BUT the scary part is that, ""he could not be tested for coronavirus for the lack of kit"" @mohpnep @hello_sarkar @PM_Nepalhttps://tkpo.st/3ahBYtz "
27,"Enjoying great moment while climbing Island peak 6090m,  it is an amazing things to experience in lifetime.… https://t.co/U8EyBkGCKr",RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS,#Coronavirus test on China returnee shows negative result – https://english.onlinekhabar.com/coronavirus-test-on-china-returnee-shows-negative-result.html#.XiFxXYKEwbc.twitter …pic.twitter.com/wUEceoUPt2
28,RT @SoutheastAsiaDC: #Vietnam is one of the world's most surprising success stories in the fight against #Covid19. @CSIS expert @GregPoling…,"Getwellsoon 
#BoomBoom",OnlineKhabar: Coronavirus test on China returnee shows negative result - https://english.onlinekhabar.com/coronavirus-test-on-china-returnee-shows-negative-result.html …
29,"RT @footballitalia: Claudio Ranieri admits several #Sampdoria players ‘need longer to recover than they did before’, as the team with the m…","RT @basant_cg: WHO representative in Nepal has, in an interview to @Online_khabar explained how Nepal government's focus on quarantining co…",Chinese Man Infected With Mysterious Strain Of Corona Virus Quarantined In Nepal - NDTV News : https://ift.tt/2tpULm2 
30,"Thank you @Riazhassen for facilitating such a motivational session on ""Rising After The Crisis"" and thank you… https://t.co/eob8eKLxtd","RT @basant_cg: WHO representative in Nepal has, in an interview to @Online_khabar explained how Nepal government's focus on quarantining co…",TKP: Nepali man suspected to have been infected with the new strain of coronavirus discharged - https://kathmandupost.com/health/2020/01/17/chinese-man-quarantined-with-coronavirus-under-observation-in-kathmandu-officials-confirm …
31,"RT @GovCanHealth: Just because you’re young and healthy, doesn’t mean that you’re immune to #COVID19. Watch Matt’s story about his experien…",RT @sri50: #JamesCameron along with 54 member crew reaches #NewZealand to continue with the shoot of #Avatar sequel as the country eases it…,"Asked if the guy who is under quarantined for suspected #nCoV visited seafood,Wuhan,which is widely believe to be source of nCoV, but he denied,meaning it mayb spreading human to human, but his relatives so far fine. #Tropmed #WuhanPneumonia #NTDs #Infection #coronavirus #vaccine"
32,"Get well soon BOOM BOOM
U fought through cricket career, u can fight with covid","RT @basant_cg: WHO representative in Nepal has, in an interview to @Online_khabar explained how Nepal government's focus on quarantining co…","Statement on the meeting of the International Health Regulations(2005) Emergency Committee regarding the outbreak of novel coronavirus(2019-nCoV)
@WHO @DrTedros
https://www.publichealthupdate.com/statement-on-the-meeting-of-the-international-health-regulations-2005/ … 
Novel #Coronavirus #nCoV2019 CoV #VirusCorona #VirusChina #CoronavirusOutbreak #coronavirus"
33,@mohpnep @MOHPnepal @dhbhanu Please make of this method for fast and effective results of coronavirus detection. You have very good datascience professionals here in Nepal. Ask help. They will happily participate in this hour of crisis.,RT @NepalRedCross: #Civilmilitary relations to fight #COVID19. This #holding area for returnees at Bhojpur is established &amp; managed jointly…,"Passengers arriving to Nepal are pictured on a thermal scanner inside the arrival section at Tribhuvan International Airport in Kathmandu, Nepal on Tuesday, January 28, 2020. The outbreak of pneumonia in China is believed to have been caused by a new strain of corona virus, pic.twitter.com/e3oSXteFfU"
34,Silicon Valley is effectively on lockdown over coronavirus.. https://www.newsbreakapp.com/n/0ONmRgpn?pd=04BfKa20&s=i2 …,RT @HI_UnitedStates: Updated video with English subtitles! Miss Nepal 2018 @shrinkhalak_ shares tips on how to support children's education…,"Coronavirus: 45 more deaths, 1,921 new cases reported in Hubei province, the epicentre of the outbreak  pic.twitter.com/0fmcZx8R0t"
35,,"RT @thapagk: Heartening to see youth organized online protest take to the streets,&amp; more planned.
@PM_Nepal must be accountable for his mis…","World is Facing corona virus
Nepal is Facing 
senti virus"
36,,#Messi gonna play his first match after #COVID19 #Lockdown and he is already started #TrendingNo1 on #Twitter hope… https://t.co/chHHFnVslp,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
37,,"RT @WFP_Nepal: Meet Natalie, a mother of two 👯 &amp; a humanitarian worker from #Nepal.

Last week, she boarded a @WFP-chartered plane to retur…","Coronavirus Nepal:
No of new cases: 273
Total no of cases: 5335
No of deaths: 18

#covid19"
38,,RT @NepalRedCross: #Civilmilitary relations to fight #COVID19. This #holding area for returnees at Bhojpur is established &amp; managed jointly…,"Ministry of Health and Population has reported 273 new cases of #coronavirus infection on Saturday, taking the nati… https://t.co/3PFXMRCSKE"
39,,,"RT @AppHomeopathy: A to Z steps to beat transmission, infection and effects of #Corona virus and #COVID19 pandemic. https://t.co/iDAVkecnvk"
40,,,"RT @Saj_PakPassion: Gautam Gambhir ""Nobody should be infected with this virus. I have political differences with Shahid Afridi but I want h…"
41,,,RT @fullauri: i just read press release of #enoughisenough #covid19 campaign in Nepal. It is REALLY disheartening to see that it does not m…
42,,,RT @DrTomFrieden: 2 million cases is just the tip of the iceberg of how #COVID19 is spreading. Looking at identified deaths and the latest…
43,,,"China locks down Mount Everest climbing routes
Mountain climbing expedition operators on Mount Everest says Chinese mountaineering officials will not allow spring climbs from their side of the world's highest mountain due to fears of coronavirus.
#news"
