,Positive,Neutral,Negative
19,I am really proud of how @netguru responded to current #coronavirus crisis. We went full remote within 24-hours and without any impact on productivity. Since last Wednesday we are all #stayinghome. Awesome AND responsible!,We have  yet to see the coronavirus pandemic.,"People are racing to buy face masks amid the coronavirus outbreak, but they probably won't protect you from illness  https://www.businessinsider.com/wuhan-coronavirus-face-masks-not-entirely-effective-2020-1?IR=T …"
20,"#Poland is taking it really seriously. Remarkable!
#COVIDー19 #coronavirus #StayHome #StayTheFHome #StayAtHomehttps://twitter.com/MajewskiMichal/status/1239332980549656582 …",RT @Anon__Truther: @stranger_poetry @SamiSoderlund @WereldPijnCafe @Urylle @ForFreeSpeech1 @billBel80925644 @400fortyfour @TheGamingGround…,"No evidence it's coronavirus related... hazmat suits? They all these days wear hazmat suits for any body. It's not a virus that kills immediately. Zero chance to kill 3 kids at the same time. CO poisoning, drowning - there are much more realistic version of 3 kids dying together"
21,,"RT @sppajakw: RT
THE POLISH GOVERNMENT IS VIOLATING #humanrights !!!
BEING LGBT+ IS NOW BANNED
#coronavirus #BLACKPINKISCOMING #COVID__19 #…","Paradoxically the period of economic slowdown in the EU and coronavirus in the EU is a sad moment, but also a lesson    for @EU_Commission @WhiteHouse @StateDept to create safety together - Pharmaceutical and strategic companies should return from China to the US and EU."
22,,RT @Italian_Style: #ZAZZLE Glittered Italian Flag Cloth Face Mask https://t.co/vBTzb6Wu4O @zazzle #elenaindolfi #elenaind #italianstyle #fa…,No corona virus there. Only penguins. What a vibe.
23,,RT @antonioguterres: We have seen such a widespread and damaging expansion of #COVID19 in large part because our multilateral system is not…,Coronavirus outbreak: How the COVID-19 vaccine is being made https://www.smh.com.au/national/coronavirus-outbreak-how-the-covid-19-vaccine-is-being-made-20200220-p542rh.html … przez @smh
24,,RT @globaltimesnews: E.China's #Hangzhou carried out thorough monitoring on the sales of salmon in the supermarkets Sat following reports t…,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
25,,"RT @OffGuardian0: Let's be clear - whatever the motivation/good intentions of isolated individuals may have been, the degree of coordinatio…","RT @FAO: Our food systems are failing us. And #COVID19 is making things worse.

We must invest in the future &amp; transform our food systems t…"
26,,"RT @SpokespersonCHN: Plain narrative of China's response to #COVID19 is NOT disinformation, while attacking and smearing China IS. In the f…","RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
27,,"RT @ondadias: #AirQualityMonitoring on ONDA [7]

The decrease in #NitrogenDioxide concentrations during #COVID19 lockdown as measured by th…","RT @rohitkhilnani: This is very sad! 
Guys here is a reminder.. lockdown may be lifted, #Covid is very much around! 
#StayHome #Mumbai"
28,,"@Benjiedover I was reading yr tweet in response to Katie Stohl and you said something isn’t quite right about the corona virus, what exactly did you mean?","RT @Saj_PakPassion: Gautam Gambhir ""Nobody should be infected with this virus. I have political differences with Shahid Afridi but I want h…"
29,,I think that the flu is more of threat. Probably the coronavirus poses a threat to people with oncological and immunological diseases. More rationally in order to @WhiteHouse @EU_Commission focus on preventive protection of citizens with oncological and immunological diseases.,"RT @MirkaSlonka: @Laweta2 Why does Antifa not steal diamonds
Don’t bite the hand that feeds it. 😺
@Autolikos1 @piotrbe4 @NiezalenyM @Albert…"
30,,"If it was rn I would invest in shares Cos corona virus damaged the stock market and in the long run its guaranteed profit and most probably Tesla and another top business, and defo invest in making a business","How many individuals in the world have ever impacted the entire world economy, society, health, future health for generations? Possibly only one, some unknown chap in Wuhan. #Coronvirus #coronavirus"
31,,"I checked the statistics. Since 1976 #influenza killed millions. Smallpox - nobody. Smallpox is not dangerous. 0% fatality.

Do you want Russia to release it over your city?

#coronavirus is #notinfluenza",
32,,"[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News https://youtu.be/qgylp3Td1Bw  przez @YouTube",
33,,Stay home and be carefull #coronavirus,
34,,Israeli Nobel Laureate: Coronavirus spread is slowing https://www.jpost.com/HEALTH-SCIENCE/Israeli-nobel-laureate-Coronavirus-spread-is-slowing-621145 …,
35,,"hey, it's day 11 of home quarantine because of coronavirus and i'm in the fantastic mood to die",
36,,Coronavirus joined the squadron. Minutes later I was quarantined by security forces. We are doomed. #EliteDangerous things pic.twitter.com/TVsPvIid97,
37,,Israeli Nobel Laureate: Coronavirus spread is slowing https://www.jpost.com/HEALTH-SCIENCE/Israeli-nobel-laureate-Coronavirus-spread-is-slowing-621145 …,
38,,"hey, it's day 11 of home quarantine because of coronavirus and i'm in the fantastic mood to die",
39,,Coronavirus joined the squadron. Minutes later I was quarantined by security forces. We are doomed. #EliteDangerous things pic.twitter.com/TVsPvIid97,
40,,"[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News https://youtu.be/qgylp3Td1Bw  przez @YouTube",
41,,Stay home and be carefull #coronavirus,
