,Positive,Negative
33,"@FoxNews that bashed ⁦@BarackObama⁩ daily when he fully controlled a similar outbreak is silent now: Stors in central Texas are running out of medical masks after possible case of coronavirus reported
https://www.cnn.com/2020/01/25/health/coronavirus-masks-shortage-trnd/index.html …","Here's How China Is Fighting Its New Coronavirus Outbreak : Goats and Soda 

https://www.npr.org/sections/goatsandsoda/2020/01/10/795343026/chinese-virologists-are-fighting-a-new-outbreak-heres-what-they-re-looking-for …"
34,"Ok , I'm very excited.
Any Question 
Is possible that China put #coronavirus for close the perimeter ? – at plaza de castilla de san rafael","Coronavirus: China reports 17 new cases of Sars-like mystery virus

https://www.theguardian.com/world/2020/jan/19/coronavirus-china-reports-17-new-cases-of-sars-like-mystery-virus?CMP=Share_AndroidApp_Tweet …"
35,Man in Mexico Now Ill After Visiting Coronavirus Ground Zero http://dlvr.it/RNYqcx ,"A deadly outbreak of a newly identified #coronavirus in central China prompted the airline screenings, creating fears of a new international outbreak. https://abc7ne.ws/2TBWCyX "
36,"http://WritersViews.com  Today #LatestNews #Discussions : Technology shares led the S&P 500 marginally higher Wednesday, as a healthy forecast from IBM helped mitigate worries over the developing coronavirus outbreak. Fred Katayama reports. pic.twitter.com/gDJt0ombj1","San Francisco International Airport will be among three airports where passengers from central China are screened for a new virus that has sickened dozens and killed two, prompting worries about a new international outbreak. #sfo #coronavirus https://abc7ne.ws/2TBWCyX "
37,"Coronavirus https://wb.md/2fNoD4V 
 from @WebMD","Coronavirus: more cases and second death reported in China

https://www.theguardian.com/world/2020/jan/17/corona-second-death-in-china-after-sars-like-outbreak?CMP=Share_AndroidApp_Tweet …"
38,"""CDC has a rRT-PCR test to diagnose 2019-nCoV #coronavirus Currently, testing must take place at CDC, but will share tests w/ domestic & international partners through the agency’s International Reagent Resource."" 

Viral genome seq in Genbank (30kb ssRNA) https://www.ncbi.nlm.nih.gov/nuccore/MN908947 …https://twitter.com/CDCgov/status/1219725632906694663 …","In response to an outbreak in China caused by a novel (new) #coronavirus, @CDCgov will begin health screenings of travelers arriving from #Wuhan, China at SFO. https://bit.ly/2v13H1J  #novelcoronavirus #2019nCoVhttps://twitter.com/CDCgov/status/1218252302647287808 …"
39,"Hi Peter, here's our portal for free access to coronavirus resources: https://www.elsevier.com/connect/coronavirus-information-center …","In response to an outbreak in China caused by a novel (new) coronavirus, @CDCgov will begin health screenings of travelers arriving from #Wuhan, China at SFO. https://bit.ly/2v13H1J  #novelcoronavirus #2019nCoVhttps://twitter.com/CDCgov/status/1218252301263155203 …"
40,We are ready for a coronavirus world cup ,"Watch ""Coronavirus Update: Now in Russia, Taiwan, Hong Kong, Infected 570, Death Toll 17, Wuhan Closed Off"" on YouTube https://youtu.be/BVJqnQFfoYo "
41,The BlueDot algorithm scours news reports and airline ticketing data to predict the spread of diseases like those linked to the flu outbreak in China. #coronavirus #Wuhan #AI https://www.wired.com/story/ai-epidemiologist-wuhan-public-health-warnings/ …,"As deadly Wuhan coronavirus spreads, UCSF working on potential diagnostic https://www.bizjournals.com/sanfrancisco/news/2020/01/23/as-deadly-wuhan-coronavirus-spreads-ucsf-working.html?iana=hpmvp_sfbt_news_headline … via @SFBusinessTimes"
42,So like this coronavirus has me a lil paranoid. Where does one get a face mask around these parts?,"Don't worry about coronavirus. You're more likely to get pneumonia. 

(This is me compulsively washing my hands ANYWAY)"
43,"Shanghai Disneyland, Disneytown and Wishing Star Park will temporarily close beginning on Saturday amid the coronavirus outbreak. https://abc7ne.ws/2urq9AT ","With 17 deaths in China, and one confirmed case of #coronavirus in the U.S., Dr. Patel explains more about the virus, what symptoms to look for, how to stay safe, and most of all, how to not panic. https://abc7ne.ws/2NQuYKy "
44,"Well, now there’s another potential case of coronavirus in Waco. Student has been isolated, is being cared for and entire residence hall sanitized. #coronoavirushttps://twitter.com/Baylor/status/1220823688104370176 …","The coronavirus has all the makings of a global crisis: It emerged suddenly and can kill people. It’s crossed borders easily and requires immediate, coordinated efforts to contain it. But experts can't agree on whether it is one or not https://wired.trib.al/J0ZZf46 "
45,"The Los Angeles County Department of Public Health has confirmed the first case of novel coronavirus in Los Angeles County, the department said Sunday.
http://nbcbay.com/Ry1rI2u ","Jeff Bezos' phone may have been hacked by a text from a Saudi leader, and China's mysterious coronavirus has touched down in the US.

Here's the news to know:
 https://wired.trib.al/QJDFSWA "
46,Burberry warns on coronavirus https://www.drapersonline.com/news/burberry-warns-on-coronavirus/7039463.article … via @Drapers #makeup #fashionpic.twitter.com/fSFpdJ2lkT,When #coronavirus is trending and you're stuck at one of the major airports with inbound flights from the affected countries HAHAHAHA IF I CATCH THIS I QUIT. No but seriously my lungs can barely handle the flu let alone a virus similar to SARS.
47,Could the #Coronavirus save the #Pangolin ?   #WeAreTheInvasiveSpecies,"The fuck is going on in 2020?!! volcanic eruption, forest fire, corona virus and now the death of Kobe Bryant?!!! Oh God please help us"
48,"Stop the lies.
Cats do not spread coronavirus. https://twitter.com/PeterAskin1/status/1224912988185874433 …","By a musician friend of mine, James Reeves, about the Corona virus scare.... funny!

https://youtu.be/OkN1gm3KQbE "
49,"As the nation's 8th case of coronavirus was confirmed on Saturday, Travis Air Force Base in Fairfield was tapped to be one of four U.S. military bases on standby to house overseas travelers who may need to be quarantined. https://sanfrancisco.cbslocal.com/2020/02/01/travis-afb-named-base-quarantined-coronavirus-evacuees/ …","New evacuees from China were flown into Travis AFB overnight. Of 234 people quarantined at the base, four exhibiting coronavirus symptoms were taken to hospitals. https://sfbayca.com/2020/02/07/four-of-234-evacuees-quarantined-at-travis-exhibit-coronavirus-symptoms/ … via  @SFBaypic.twitter.com/MXPnTVQiXt"
50,"1) 400,000 cases a year isn't nothing, and it's certainly not less than 1% of 186.5 million (which was the US population in 1962). If we had 400,000 cases of coronavirus right now, you and everyone else would be freaking out.","Genomic characterisation & epidemiology of 2019 novel coronavirus: implications for virus origins & receptor binding (Lu, #OA) https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30251-8/fulltext … Phylogenetic genome analysis, evolutionary history, infer likely origin. Homology modelling receptor-binding properties #2019nCoVhttps://twitter.com/DailyNewsGW/status/1224398171436199945 …"
51,Omg Coronavirus ,http://WritersViews.com  Today #LatestNews #Discussions : The Nasdaq hit a record high Tuesday and the S&P 500 posted its biggest one-day gain in about six months as fears of an economic impact from the coronavirus outbreak waned after China's central bank intervened. Fred Katay… pic.twitter.com/TGSO4zNgqe
52, Health Officials Confirm Second Case of #Coronavirus in #BayAreahttps://www.nbcbayarea.com/news/local/south-bay/second-case-of-coronavirus-in-bay-area-confirmed/2225499/?_osource=db_npd_nbc_kntv_twt_shr …,"Nice quote in light of the Corona virus, locust plague in Africa, and general unrest around the world"
53,"Gene-edited cells show promise in the first US human safety trial, and coronavirus is curbing Tesla's rising stock. 

Here’s the news to know: https://wired.trib.al/2mq74hw ","Oakland Mayor Libby Schaaf encourages people to support businesses in Chinatown.  “We recognize there are many false rumors, many fears and that this is hurting our businesses.” Oakland has no confirmed cases of the Coronavirus. @christies_nbcpic.twitter.com/YMCBFofcdf"
54,"UPDATE: @ucsfhealth announces it has received the two patients with confirmed novel #coronavirus, but would not identify which of its campuses out of privacy concerns https://cbsloc.al/2Sa9NVm ","While the coronavirus has people concerned about their well-being, businesses in San Diego that rely on getting their goods from China are starting to worry about the health of their income. http://nbcbay.com/rBNX1Tb "
55,Next headline “CELTIC responsible for CORONAVIRUS”,Coronavirus: quarantined evacuees in California issue demands for better oversight https://www.theguardian.com/world/2020/feb/12/coronavirus-outbreak-california-quarantine-evacuees?CMP=share_btn_tw …
56,Coming home...#coronavirus https://twitter.com/ai6yrham/status/1228804593884155904 …,http://WritersViews.com  Today #LatestNews #Discussions : The S&P 500 and Nasdaq notched more record closing highs amid a Wall Street upswing ahead of anticipated Chinese stimulus to limit the economic fallout from the coronavirus outbreak. Conway G. Gittens has the details. pic.twitter.com/lArZmuw1TW
57,"Coronavirus forces the expansion of remote work, putting the  concept to the test - https://www.cnn.com/2020/02/14/asia/coronavirus-work-from-home-intl-hnk-scli/index.html …","http://WritersViews.com  Today #LatestNews #Discussions : Wall Street set record-closing highs for the Dow, Nasdaq and S&P 500 as investors cheered signs that the worst of China's coronavirus scare could be behind us. Conway G. Gittens has the market action. pic.twitter.com/J1rQeH0z8z"
58,"Trump Says Coronavirus Will Subside In Spring, But Doctors Aren't So Sure https://www.yahoo.com/huffpost/trump-doctors-coronavirus-prediction-010007592.html?soc_src=community&soc_trk=tw … via @Yahoo","JUST IN: @IBM pulls out of RSA, a major San Francisco tech conference, over #Coronavirus fears
https://cbsloc.al/2vz2TS1 "
59,Just come and give me some of that coronavirus,"This is batshit crazy, not to mention possibly very dangerous in the face of a potential pandemic. Also a reminder that giving this guy the Medal of Freedom was a hideously debasing act by Trump.

“The coronavirus is the common cold, folks.” —Rush Limbaugh https://www.mediamatters.org/rush-limbaugh/rush-limbaugh-coronavirus-effort-get-trump?fbclid=IwAR2KQ10qYHI4zKZalRtjm-g81Av92yhel9GpKKKhn2HpMB1sGCB0Hoq8Css …"
60,It will remain as Wuhan Coronavirus for a long time. https://twitter.com/nytimes/status/1227281176106278918 …,W.T.F......LOOK WHO'S AFRAID OF THE BIG MOUTH WOLF.....Intelligence agencies saw growing risk from coronavirus-like outbreak — but stayed quiet for fear of Trump’s wrath - https://www.rawstory.com/2020/02/intelligence-agencies-saw-growing-risk-from-coronavirus-like-outbreak-but-stayed-quiet-for-fear-of-trumps-wrath/ …
61,RT @ICSEconf: Announcement from #icse20 regarding COVID-19 (aka novel coronavirus) https://twitter.com/ICSEconf/status/1227265542521851904 …,"Yeah right Pocahontis and #fakenewsCNN how about diverting funds going to illegal aliens and Planned Parenthood and using it to fight the coronavirus and to keep the homeless from catching the virus since they are the most vulnerable! 
@SenWarren fake concern and lies."
62,Health officials from the CDC confirmed Wednesday that a total of 12 patients evacuated from the Diamond Princess cruise ship in Japan to Travis Air Force Base have been isolated at Bay Area hospitals with possible coronavirus symptoms. https://sanfrancisco.cbslocal.com/2020/02/19/coronavirus-northern-california-diamond-princess-12-patients/ …,"Fake news CNN how about you taking funds for murder Inc. Planned Parenthood and illegal alien funding and diverted it
To work on coronavirus? Elizabeth Warren is an idiot and so is her supporters https://twitter.com/CNNPolitics/status/1232865628178067458 …"
63,Iodine anyone?! https://www.ncbi.nlm.nih.gov/pubmed/15631008/ … #coronavirus #Covid19pic.twitter.com/8G7dzDh2jG,it might be corona virus but doesn’t keep people from coming out for @nikillinit Get Real eventpic.twitter.com/GsI6bSw332
64,"Yes, ⁦⁦@realDonaldTrump⁩ of course this is the best possible time to cut the CDC’s budget by 20%. Nothing going on world wide to consider. #asshat 

Amid coronavirus outbreak, Trump proposes slashing CDC budget | Ars Technica  https://arstechnica.com/science/2020/02/amid-coronavirus-outbreak-trump-proposes-slashing-cdc-budget/ …","I KNEW this was a false flag. 
#DeepState are waaaaaaay too obvious these days. Remember the Hong Kong protesters? Holding American flags, singing OUR anthem? Where'd they go? Oh, yeah, the #coronavirus. Just Lysol everything. It says on the can it kills the human coronavirus  https://twitter.com/SaraCarterDC/status/1233498117942714370 …"
65,Latest on #coronavirus evacuees being released from quarantine: https://cbsloc.al/2SDas2X https://twitter.com/JulietteKPIX/status/1229906770836914181 …,"The Coronavirus is a reminder that immigration is a public health issue, too."
66,"Days after a major mobile technology conference was cancelled in Spain, IBM announced Friday it would not be sending any of its employees to San Francisco for the upcoming RSA gathering of top cyber security experts over fears of the coronavirus. https://sanfrancisco.cbslocal.com/2020/02/14/ibm-coroanvirus-major-san-francisco-tech-conference/ …","What happens in China doesn’t stay in China:

“A dozen towns in northern Italy effectively went into lockdown Saturday after the deaths of two people infected with the new virus from China . . .”

#COVID19 #coronavirus #China #Italy #WildlifeTraffickinghttps://apnews.com/cc5d1db9353b21297d987ef594f0facc?utm_medium=AP&utm_source=Twitter&utm_campaign=SocialFlow …"
67,So this Coronavirus getting pretty serious soon I might have to Avoid all human contact while all of y’all die off because I got plans and shit to do ,"""Russian authorities target Chinese nationals with raids and facial recognition technology amid coronavirus fears""  https://twitter.com/i/events/1231666294602100736 …"
68,Coronavirus is a our current black swan event. Super interested to see how this plays out.,RT @GavinWi79234383: Week 12 of #Lockdown and maintaining at 92kg (202lbs 14.49 stones). Guns n boulders blasted. #COVID19 won't kill all m…
69,"If there was ever a time for a nation to have full control over its borders, the time would be now. While China has been dealing with the coronavirus for a few months, the United States has been relatively unaffected, until now.","RT @medpagetoday: What can #Arizona do to slow the curve as #COVID19 cases spike there, and what can other state governments learn from Ari…"
70,"“A new coronavirus case has been confirmed in Northern California, in Santa Clara county.” This makes THREE confirmed cases in Santa Clara County. https://twitter.com/NBCNews/status/1233535314909683714 …","https://t.co/1GWXhS7ZFh 

""“We managed to disrupt our economy [and] skyrocket unemployment, and we didn’t control t… https://t.co/O4ZbbgFKmr"
71,"This #SchittsCreek scene captures a set up for teacher made video lessons for #VirtualLearning for #Asia schools! Bed sheet as backdrop, stack of books to hold phone, & what else do you do? #coronavirus @watnunu @cecigomez_g @klbeasley @jasonprohaska @_EdShare @jmayhsieh @jandwypic.twitter.com/r6VNHZ9Ns8","RT @ASlavitt: As I say here with my glasses on my forehead (so I have to be right), as the governor you have to risk the wrath of other peo…"
72,"I'm working on my photo backlog. I have tens of thousands to sort through/edit. Usually I'd go in chronological order, but the last country I was in was China. I dodged the coronavirus bullet by only two months. So I want focus on what it looked like before things went crazy. pic.twitter.com/D0oXHBaxtO",It can be hard to explain why masks and testing are necessary for people with ASD. Here is an article that provides… https://t.co/uvVYz1lGJ6
73,THIS IS WHO TRUMP PUT IN CHARGE OF CORONAVIRUS TASK FORCE—> Mike Pence's defining moment as governor? Enabling an HIV outbreak https://www.huffpost.com/entry/mike-pence-indiana-hiv_n_57f53b9be4b002a7312022ef?utm_campaign=share_twitter&ncid=engmodushpmg00000004 … # via @HuffPostLife,…. and the usual spitting! When will spitting be outlawed? It was horrible before COVID-19 but the irresponsible an… https://t.co/scjuwvTUwV
74,"Check out @AdamHillEDU's expert tips on #remotelearning with Edpuzzle, which you can use if your school is closed due to the coronavirus or any time you need to stay in touch with your students outside of the classroom.  
 https://buff.ly/32vtImt  ","We managed to disrupt our economy and skyrocket unemployment, and we didn’t control the damn virus. #RESISTPROTEST… https://t.co/Lq6uzxQ6OD"
75,"RT @OulimataSarr: Once the #coronavirus pandemic behind us, we will revisit the resilient women farmers of #Cameroun. The smallholder farme…",RT @ajplus: The Navajo Nation has the highest #COVID19 infection of anywhere in the U.S. Meet the volunteers who are fighting back to save…
76,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…",RT @deejay90192: @parscale @realDonaldTrump #MAGACovidRally #TulsaTrumpRally What do you have to lose? #COVID19 #coronavirus https://t.co/I…
77,"RT @BrentToderian: “Long live cafes, restaurants &amp; bistros! @Paris is helping them with recovery &amp; allowing free extension of terraces on s…","What if we can't stop #COVID19?

""This virus is going to respond to whatever we do to control it. We make a drug, i… https://t.co/aEdxVZKjgk"
78,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…","https://www.vox.com/platform/amp/2020/2/25/21150574/trump-coronavirus-cdc-cuts …
Trump's incompetence makes coronavirus even scarier. Will the stock market tumble make him act?"
79,"RT @KentPage: #NoChildLabourDay: Since 2000, the world witnessed a decrease in child #labour by 94 million.  

Amid #covid19 pandemic, this…","https://m.youtube.com/watch?v=PgcVcDl-G_s …
Trump frustrated by CDC's coronavirus severity warning ..."
80,Check out @GLJHub's new report on the gendered impact of #COVID19 and the need for a transformational approach to e… https://t.co/y5QWrb9Z0C,Apparently there could be a cheap blood pressure med that can treat Coronavirus.
81,"RT @davelawder: Most ambitious @federalreserve #COVID19 lending program gets underway, but loan sizes may be too big for many banks and bus…","#BREAKING: Number of confirmed coronavirus cases in Santa Clara County climbs to 14, county health department says. http://nbcbay.com/3waiGmN "
82,The latest The Rituparn Daily! https://t.co/H4kL3DiTGp Thanks to @aerosmith071 @apoorv #covid19 #healthtech,#coronavirus is a simple urgent example of why we need medicare for all. Now.
83,"RT @SkyNews: The Queen celebrated her birthday with a scaled back military parade at Windsor Castle. 

The small ceremonial event replaces…",I have never seen a Costco warehouse where the steels are so bare. These photographs are from the Costco MW Region. All due to panic over the #coronavirus #costco this is amazing.https://lnkd.in/gGe8cbg 
84,RT @DrHowardKoh: Thank you @BrianLehrer for this opportunity to review the need for national strategies for #COVID response and recovery @H…,Jack Dorsey sites Coronavirus and “everything else going on” as reasons for reconsidering move to Africa. Would have been gangster if he just said “ ... and yada yada yada”
85,RT @OVargas52: Prediction: Bolivia won't have elections on September 6th. The regime is already hated and the little support they have curr…,@CNN Dr. Z said dont go out. So sick stay home from work for how long? After 2 days employers want Need documentation from healthcare worker. If you feel better and have #coronavirus would you contaminate others if you go back after 3 days? How long should you wait in isolation?
86,"OMG, Miley.",Nigeria is already dealing with a deadlier viral outbreak than the coronavirus epidemic https://www.yahoo.com/tech/m/a4822138-349c-34c3-9bcd-5aa66466fbf7/nigeria-is-already-dealing.html?soc_src=community&soc_trk=tw … via @Yahoo
87,@DrTedros please see this. Indian baba Ramdev has done all the clinical trials and found a solution to Covid.  Pata… https://t.co/RW6T4yz0ML,"I need to wear a sign when I got out.  ""It's just allergies...not Coronavirus"". Getting some scared ass looks when I cough or sneeze.  #allergies #damnpollen"
88,The #FDA has allowed the use of #Aidoc – cleared #AI algorithms intended for adjunctive use in the detection of fin… https://t.co/JDFKDRiqNJ,"'Don't blame us, bro!': Look who China now blames for coronavirus origin. It looks like communist China has learned a nifty trick from the American media. When anything terrible happens, just blame you-know-who."
89,"RT @Consumers_Int: 'The internet eased lockdown life for millions. But millions more still can’t get online, and that’s fundamentally unfai…","Investors reacted strongly as oil prices and coronavirus worries disrupted markets. Chief Cross-Asset Strategist Andrew Sheets and Chief U.S. Economist Ellen Zentner debate what’s next.
 https://www.morganstanley.com/ideas/thoughts-on-the-market-special-episode?workspace_id=321423&suggested_content_id=1345873&social_network=twitter&cid=whmt-smfa-totmspe-4495&ET_MID=noloc …"
90,Intriguing,"The 'Dishonest bunch of SOBs!' Media scorched for distorting the coronavirus threat. You already know what experts in deception the national news media are. Now, they're ratcheting up their manipulation of the facts to create a panic and harm President Trump. Surprised?"
91,RT @ScienceMagazine: A recent first-of-its-kind study in @SciImmunology suggests that #SARSCoV2 may not spread via fecal-to-oral transmissi…,if coronavirus isn't resolved by the time i see harry styles in july and he is forced to cancel tour i WILL fistfight the virus itself
92,"RT @Fitzgerald_JM: ""Redefining B2B experience: #COVID19 catalyzes big changes"" at @stratandbiz https://t.co/vQmwoZebDm - ""Redesign and elev…",#Coronavirus is mysteriously sparing kids and killing the elderly  https://twitter.com/i/events/1237467410531221505 … – at The Point At San Onofre
93,"Wow, Sirota. Using the fucking Coronavirus as a political weapon? 
You’ve been with the #BernieBros too long.","Sanders, Biden campaigns cancel Cleveland rallies over coronavirus concerns https://www.axios.com/sanders-campaign-cancels-rally-coronavirus-db625850-2da3-412a-9f45-4d194c93bc93.html … #SmartNews"
