,Positive,Neutral,Negative
28,"Work Essentials in this time of Corona scare: Vitamin C for Immune boost Alcohol to sanitize Water to hydrate Mask #safetyfirst #safety #coronavirus @Makati , Manila https://www.instagram.com/p/B79nsMrBArw/?igshid=rk50y3ntzvrs","It's a history-changing moment as we all know that US had very challenging situation right now about the Corona Virus, about the unjustice death of George's, and a lot more. Kids today will have something read a good event in the future. #SpaceX #SpaceXDragon #NASA",Duterte isn’t taking this novel #coronavirus seriously. It would be wise to immediately ban foreign visitors from China regardless of nationality. This excuse to delay because of ‘friendship’ may kill our people. Pandemics know no friends. 
29,"did he test positive for #2019nCoV? #mustknow “29yo man from Yunnan, China under observation in San Lazaro Hospital, Manila for a possible novel coronavirus infection and tested positive for HIV died Wednesday morning due to pneumonia, health officials confirmed.” Jan29, CNN Ph",Time to Get Real with the Coronavirus. ,WHO declares global emergency over new coronavirus outbreak 
30,Live po ulit tayo mga kasangbahay! Reported about the measures implemented by the Cebu Province Gov't and other agencies to prevent the 2019 Novel Coronavirus. Keep safe everyone! And forget not to PRAY. #UNTV #GMK #IngatKasangbahay #NCoV #CoronaVirus ,I heard it is not really airborne but stay away from coughing and sneezing people #CoronavirusOutbreak #coronavirus ,@WHO has declared the global outbreak of the 2019 novel coronavirus as a public health emergency of international concern.
31,"#ANCEarlyEdition Salvana: China has a strong healthcare system yet they're struggling with #nCoV. But the good news is the scientific community is responding fast. From a scientific viewpoint, I don't think any of us have ever seen a faster response. #coronavirus","Statement of former Health Secretary, Rep. Janette Loreto-Garin on the first confirmed case of 2019 novel Coronavirus (2019-nCoV) in the Philippines In light of the recent announcement of the DOH confirming the first case of 2019-nCoV in the Philippines...","Speaker Cayetano on Novel Coronavirus: Jeremiah 17:14 “Heal me, O Lord, and I shall be healed; save me and I shall be saved; for you are my praise.” Amid the growing concern about the threat of novel coronavirus to our country"
32,"""I am a university student in Wuhan,"" one student wrote online, according to HRW. ""I promise I will self-quarantine, please do not treat us as enemies."" http://bit.ly/2S7ntQQ #coronavirus #nCoV",Sana may magdonate ng 1 BOX OF FACE MASK and 2 BOTTLES OF ALCOHOL EACH sa mga kababayan natin na sa lansangan lang nakatira. They have no idea what's going on. Their lives matter too #coronavirus,Corona Virus is Spreading.. Take care everyone...
33,The poorest of us can't even afford to buy a face mask. Ban all travelers from China till it's contained. Philippine Government: Philippines to ban travelers that comes from China: Stop Coronavirus from spreading - Sign the Petition! http://chng.it/ZXSrdxtQ via @ChangePilipinas,Fight #coronavirus 2/2 ,"#ANCEarlyEdition Salvana: A person who is infected for sure may infect an average of 2 people. It is contagious, but it doesn't mean you'll immediately get sick if you're exposed to someone. #coronavirus"
34,it won't work for coronavirus because at the onset a carrier is asymptomatic.,Fight #coronavirus 1/2 ,@WHO has declared the 2019 novel coronavirus as a public health emergency of international concern.
35,After all this corona virus shts i think its all a conspiracy. I think the Gvt thinks of the greater good for themselves. They dont ban chinese people from phil because having a FCKING GOOD RELATIONSHIP with China is an ASSET than the welfare of you own people.,It’s called WUHAN CORONAVIRUS,Too soon to tell economic impact of virus on China: IMF chief http://bit.ly/38WYNBh #coronavirus
36,We filipinos r praying to keep ourselves safe from corona virus but then there’s this president that looks like my middle finger ,Unproven cure for novel Coronavirus circulating on social media here in the Philippines but I share it anyway. ,#ANCEarlyEdition Salvana: We should not share fake news about #nCoV. That does nothing but undermine the health response. #coronavirus
37,How to protect yourself from Corona Virus. 1. Wear mask 2. Always bring alcohol 3. Drink plenty of water 4. Eat healthy foods 5. VOTE WISELY #nCoV #Philippines #coronavirus #coronavirusPH #BobongGo,Goodmorning moots.. since Corona Virus is spreading.. Always wear mask on public places Never forget your alcohol and sanitizer.. Take vitamins and more water.. Our Kyungsoo wants us to be always healthy ♡ ,"The pilots cite 'serious, and in many ways still unknown, health threats posed by the coronavirus' "
38,Bong Go supports possible temporary China-PH travel ban and other necessary measures to prevent the spread of the Novel Coronavirus https://www.facebook.com/669686073230871/posts/1365219177010887/,"Go: In addition, a meeting has been scheduled by the President next week with medical experts and key government officials to discuss all necessary measures to prevent the spread of the novel coronavirus. | via @MBvanneelaine","#ANCEarlyEdition Salvana: Being worried and concerned is okay. Panic is not okay. Now there's no cure, but it seems like people are getting better. #nCoV #coronavirus"
39,"How to prevent coronavirus: 1. Hygiene and sanitation is important. So, wash/disinfect. 2. Wear protective masks. 3. Vote wisely next election!","New Lancet #2019nCoV paper: Epidemiological and clinical characteristics of 99 cases of 2019 novel coronavirus pneumonia in Wuhan, China: a descriptive study ",WHO has declared the 2019 novel coronavirus a public health emergency of international concern (PHEIC). Here are some points from their meeting earlier. | @janellaparis_
40,Let me share with you how miracle works on us from the 2019 nCo corona virus. It was late December 2019 when 'unexplainable flu' hit some of our kindergarten students at school. The school doctor and Chinese teachers were observing the situation.,"#ANCEarlyEdition Salvana: In the Philippines, we're following protocols. We're not unprepared. We just need to respond to the situation as time goes by. #nCoV #coronavirus","Shelves are left nearly empty at a supermarket in Hong Kong as fears over the new #coronavirus outbreak grow. | via Tyrone Siu, @Reuters #nCoV"
41,How to survive Novel Coronavirus: 1. Use mask/ PPE’s correctly 2. Frequent hand hygiene 3. Vote wisely ctto,fuck coronavirus,"#ANCEarlyEdition Salvana: From a technological standpoint, the test for the virus is not that hard. #nCoV #coronavirus"
42,"And @WHO is careful not to offend the feelings of China &gt; ""Let me be clear, this declaration is not a vote of no confidence in China"" #coronavirus",what a year #CoronavirusOutbreak #coronavirus ,people really have to cooperate especially those who have been to wuhan or met with people who have been to wuhan. the problem is what if you do not know you have been in contact with a carrier? #CoronavirusOutbreak #coronavirus 
43,How to survive Novel Coronavirus: 1. Use mask/ PPE’s correctly 2. Frequent hand hygiene 3. Vote wisely,"Johns Hopkins' Toner Says China Is Too Late, Coronavirus Is Out of Control ","Woww. Corona virus is spreading, so is online misinformation that causes panic attacks to ppl. Very HELPFUL"
44,"People all over Metro Manila have flocked to drug stores to buy face masks, sanitizers and other disinfectants following confirmation that a Chinese tourist had tested positive for the 2019 novel coronavirus (2019-nCoV). | @GabrielLaluINQ","The President orders Cabinet members not to travel to the United States. Sa Wuhan, #China na lang daw. #coronavirus #CoronavirusOutbreak",What to do during this corona virus scare? - - - - Vote wisely next election.
45,The best way that we can do to prevent #coronavirus is to stop the Chinese entering to our land!,If we have extra masks. let's try to give masks to the street people too. Not even sure if they are aware of the #CoronavirusOutbreak #coronavirus,Corona Virus in the Philippines #coronavirusPH
46,"The Novel Coronavirus exposed the incompetence and impotence of our top government officials. It also shed light on who they serve. Kayong mga DDS gumising na sa kahibangan ukol sa ""the best and the brightest"" at ""best president in the universe"". Ang katangahan me limit.","Philippines’ first novel coronavirus case flew Cebu Pacific, PAL —DOH ","HAHAHAHA Look at this moron's statement, making it sound that we owe him thanks for recommending BAN amidst #coronavirus outbreak to his Papa Duterte. FCKING SIT DOWN BONG GO, WE OWE YOU NOTHING. The preventive measure should have been done on the very first day of the outbreak. "
47,"A complete mirror of how it is going on right now. Iba muna bago bayan. In a crashing airplane, you put on the oxygen mask first before you put a mask on somebody else. Just sayin' #ncovph #coronavirus ","Bat species in Mindanao tests positive for a strain of coronavirus, study finds ",Duterte to ban all travel from China virus epicenter: senator http://bit.ly/2u6NZSp #coronavirus #nCoV
48,"We just had a confirmed case of the Ncoronavirus and suddenly, everyone became an expert . The NCov is like the same coronavirus out there, it is opportunistic against WEAKER immune, so if you stay CLEAN and HEALTHY, the likelihood of you dying is very minimal.",For Sale Corona Virus with Free Gadget,Health Secretary Francisco Duque: • The Chinese woman — the first case of novel coronavirus in PH — is in 'absolute isolation' with her boyfriend at the San Lazaro Hospital in Manila • Suspected carriers of the new coronavirus down to 23 
49,"Now that we have a confirmed case of NCoV in the Philippines, some quick reminders: 1. Don’t panic. 2. Wash your hands frequently. 3. Facemasks will help. 4. Get enough rest to boost your immune system. 5. Stay up to date through credible sources. #coronavirus #NCoV","The Philippines DOH, confirms its first 2019 Novel Coronavirus case in the country https://onetechavenue.com/the-philippines-doh-confirms-its-first-2019-novel-coronavirus-case-in-the-country/","#ANCEarlyEdition Salvana: When WHO declares a public health emergency of international concern, one of the strategies is to temporarily close borders. #nCoV #coronavirus"
50,"China to Duterte: Good boy! The Phil gov't is making its citizen the least priority amidst the current situation. Corona virus is waving . Keep safe, my fellow Filipinos. Do what is necessary to protect yourselves... ","when duterte said “patayin ko kayong lahat”, he wasn’t joking at all #coronavirus","A reminder: ""The greatest disease today is not Coronavirus); it is being unwanted, unloved, and uncared for. We can cure physical diseases with medicine, but the only cure for loneliness, despair, and hopelessness is love."" - Mother Teresa. Stop the hate.... "
51,"#coronavirus / #2019ncov is just like any other infectious agent. Measles is more contagious. Meningococcemia is more deadly. The Japanese B Encephalitis virus, like most viruses, does not have a specific anti-viral treatment available in the market. Inshort 2019nCoV is just new","Napapanahon panoorin -movies can a little bit help, i guess #coronavirus #ncov2019 https://www.instagram.com/p/B79kyapn-8g/?igshid=1j6jfvo9vagho",Ok update... it's real and yeah we shouldn't be supporting GNC not only because of Pacquiao but because if this insensitive promotion. People died from the Novel Corona Virus and @GNCLiveWell made a marketing opportunity for it.
52,"The President fav tag line ""Patayin ko kayong lahat"" is a nightmare serious. PDu30 welcome w/ open-arm all Chinese tourists despite the #Fact that #coronavirus origin is came from. This Government is always favor in China, Major of Filipinos are from this Fvking Admin. ","can't believe that in this kind of situation, some are even rejoicing. #coronavirus",CoronaVirus: am i joke to u? 
53,Ilonggos should not panic and instead remain calm and vigilant after the first case of novel coronavirus (2019-nCoV) in the Philippines was confirmed by the health authorities on Thursday. ,Cebu Province Governor Gwendolyn Garcia has already ordered a 14-day quarantine for all passengers coming from China to Cebu. #CoronaVirus #NCoV @RadyoLaVerdad @UNTVNewsRescue,"LOOK: Students, employees, and guests undergo health screening before entry in the campus amid the novel coronavirus issue. As communicated, those who would be found with symptoms of illness related to the virus shall be restricted access to the campus. "
54,Keep Safe Eduk Warriors and the whole UE Community. #nCoV #CoronavirusOutbreak #coronavirus ,#TravelBanNow #coronavirus #coronavirusPH #nCoV Bobong Go,"CORONA VIRUS is not a joke, God please protect my family, friends and also humanities "
55,"Take this seriously. NCoV is not a joke. Wash your hands frequently. Avoid touching your eyes, nose, or mouth with unwashed hands. Avoid close contact with people who are sick. Wear face mask (N95) if necessary. Be healthy & don’t forget to pray! #coronavirus",The #novel Coronavirus is now on a bestseller.,"Two Chinese tourists who were visiting Dumaguete City, Negros Oriental asked the local Bureau of Immigration (BI) for visa extension to avoid the ongoing outbreak of the novel coronavirus (2019-nCoV) in their home country. "
56,Honestly nvm...I’m ready for the coronavirus, Italy's Prime Minister Giuseppe Conte announces all air traffic to and from China has been stopped in an effort to halt the spread of the novel coronavirus This comes after authorities confirmed that two Chinese tourists in Italy were diagnosed with coronavirus | via @CNN,Since ncoV has spread to different countries then it has now no Face or Race.. Its us now against the virus not people against people #coronavirusPH #stopthehate #coronavirus
57,CoronaVirus Ready https://www.instagram.com/p/B79bDXjnH47/?igshid=k286koxgk2ut,#coronavirus reminds me of the korean movie flu ,WHO just declared the new corona virus as a global emergency. Let us all brace ourselves against this crisis.
58,It takes to be educated #coronavirus ,Updated list of confirmed cases of #coronavirus in SE Asia. To keep checking from time to time #ASEAN,"#CDNTopStories: Cebu City has three suspected cases of Wuhan coronavirus, with one confirmed negative to the novel strain. The specimen for the two remaining suspected cases have already been sent to Manila and DOH-7 is waiting for the results. Read https://cebudailynews.inquirer.net/285027/doh-7-confirmatory-tests-on-wuhan-coronavirus-should-also-be-done-in-cebu#ixzz6CWaPkQz9"
59,Do you even trust the Philippines healthcare system? I don't Our facilities is not as impressive as those in rich countries. And I'm not confident enough that our country is sssssszzzxxxzzzzo ready for this coronavirus outbreak. ," DOH: As of yesterday, there are 23 suspected carriers of the new coronavirus, officially called the 2019-nCoV","LOOK: Paramilitary officers wearing masks line up in front of the Tiananmen Gate, as China is hit by an epidemic of the new #coronavirus. #nCoV | via @Reuters/Stringer"
60,"Forced to cancel my Seoul/Jeju Island trip next month. Stay strong, South Korea. #COVID19",this is the time of the year when the temperature drops and enjoying the cold morning air would have been the perfect way to start the day. and then that darn corona virus starts spreading bye bye outside world. imma stay in my room.,"NatSit: Following repeated calls, President Rodrigo Duterte has finally agreed to impose a travel ban on Hubei province, China, where the novel coronavirus outbreak originated. | via @cnnphilippines"
61,"To all @FCBayernEN fans who would like to actually do either of the two highlighted below, tough luck, that's out of the picture, for health reasons (#COVID19). Source: https://fcbayern.com/en/news/2020/02/coronavirus-measures","While they were able to ship the mask efficiently abroad and he's proud of it, Filipinos taxpayers are suffering from abrupt sky high prices of mask to protect themselves. I hope there will come a time that FILIPINOS will be the FIRST PRIORITY of the government. #coronavirus https://twitter.com/DickGordonDG/status/1221250827907518466",Let’s stop the spread of the novel Coronavirus infection!! #InfectionControl #CoughEtiquette #HandHygiene @psmidorg @gelza @gdyagra https://www.instagram.com/p/B79lDUfFVG4/?igshid=t59au8dm24e7
62,Objective analysis of #COVID19. Worth reading. ,"""The coronavirus is a physically large virus—in relative terms, at just 125 nanometers with a surface of spike projections, too big to survive or stay suspended in the air for hours or travel more than a few feet."" Source: ",There are the casualties but how many people have recovered? #coronavirus #coronavirusph
63,"His policy will devolve into something like beating China in building a hospital for COVID19 patients in less than a week. ""We're gonna build a hospital in 3 days! It's big, it's beautiful and it will be built very fast! BTW there is no coronavirus in the US"" *facepalm*",Philippine Government: Philippines to ban travelers that comes from China: Stop Coronavirus from spreading - Sign the Petition! http://chng.it/VKHkSWYJ via @Change," Hubei’s health authority says 42 additional deaths were reported, bringing the death toll in the epicenter of the novel coronavirus to 204. This brings the total number of deaths in mainland China to 213 | via @CNN"
64,Let also the Filipino know the truth behind the real score of Philippines in terms of Positive Cases of patient with COVID19 ,"#CDNTopStories: Dr. Jaime Bernadas, director of DOH-7, said the confirmed coronavirus patient, a 38-year-old female Chinese tourist, has a travel history in the cities of Cebu and Dumaguete, is currently confined in a hospital in Metro Manila. Read more: https://cebudailynews.inquirer.net/285060/doh-7-chief-first-coronavirus-case-in-ph-not-among-two-monitored-in-central-visayas#ixzz6CYWz9hxm",CORONA VIRUS IS NOT A JOKE.
65,"However, the two Filipinos that tested positive for #COVID19 remain in the hospital but no longer exhibit symptoms. ""According to health authorities, the first patient is expected to be released tomorrow,"" said Congen Tejada. | via @thejanalist","Coronavirus fears prompt homemade barricades, online shaming in China ",#nCoV #coronavirus WHO declares global emergency over new coronavirus outbreak https://newsinfo.inquirer.net/1222114/who-declares-global-emergency-over-new-coronavirus-outbreak via @inquirerdotnet
66,"PH Consulate in Hong Kong reports that the lone Filipino in quarantine has been released. ""She is healthy and has returned to her place of work,"" says Consul General Raly Tejada. ""This brings the number of Filipinos in in quarantine to ZERO,"" he added. | @thejanalist #COVID19",President Rodrigo Duterte @RRD_Davao approves temporary travel ban to those who will be coming from Wuhan City and the entire Hubei province of China to prevent the spread of the novel coronavirus amidst the confirmed case here in the Philippines. @gmanews,"BREAKING: At least 213 people dead, more than 8,100 novel coronavirus (2019-nCoV) cases confirmed in mainland China | via @CNN"
67,"Link on QT Avoid crowds Keep distance from people Take care at ATMs, elevators, CRs and other high-risk places Wash hands regularly Keep hands away from face Enjoy home a lot Dept of Tourism’s month long sales event in the face of a global disease pandemic IS CRAZY. #COVID19 ","Italy confirms two cases of coronavirus on its territory, Italian Prime Minister Giuseppe Conte says. The individuals affected are two Chinese tourists who arrived in Rome a couple of days ago | via @CNN",soooooo my boss just told us about the corona virus and how we should wash our hands always! kung pwede every second exag lng but really putla nlng akong kamot lol ambot
68,"While the United Nations health agency said it needed more comprehensive information to confirm precisely the type of pathogen causing the infections, it said a new coronavirus was a possibility.

https://news.tv5.com.ph/breaking/read/outbreak-chinas-pneumonia-may-be-link-to-new-strain-of-virus-who …","Italy suspends all China flights after coronavirus cases confirmed, PM says | via @AFP",The nCoV outbreak is actually worse than SARS and polio combined statistically speaking so please. #nCoV #nCoV #outbreak #nCov2019 #nCoV2020 #CoronaVirus #CoronaVirusPH #Wuhan #WuhanVirus #WuhanCoronaVirus #SARS #SARS2020 #nCoVPH #WuhanOutbreak #WuhanPneumonia
