,Positive,Neutral,Negative
10,Stay safe,Coronavirus is here to stay so we are having party time #NTVDanceParty,"Corona virus disease 2019 cases Elegu,malaba and kwarantiini, what details did I miss out on, Oooh all kwarantiini cases were contacts of the drivers"
11,RT @Dr_Turyasingura: This puts a big hole in the CoVid 19 patients our government has since most were contacts of asymptomatic patients. 😂😂…,84 new #COVID19 cases confirmed and it's not #coronavirus trending but @nbstv #NBSSNL and @ntvuganda #NTVDanceParty @cindysanyu with her amazing #ClubBeatzAtHome show that was on @ClubPilsener which she killed.. #Nansana Guess we are tired of sickness. #IfWeDieWeDie https://twitter.com/GalaxyFMUg/status/1266851074490732547,USA where did corona virus go 
12,"Planning your #scientificwedding 👰? Look no further for your beautiful #bridal bouquet &amp; decor!

🗣️📲📞 0754440785/ 0… https://t.co/YYf1lJz4ih",Those ones are safe from Corona Virus as long as they are out there,It is unbelievable that people died #coronavirus In US are almost equivalent to this. God! #riots2020 #COVIDIDIOTS #COVID__19
13,"Consider it pure joy, my brothers and sisters,whenever you face trials of many kinds, because you know that the tes… https://t.co/mn4r3xyTwI",@WHO @WHOUganda says #coronavirus #africa,"Corona Virus is just a wave, the light house still stands."
14,"RT @GCICUganda: #COVID19 FACTS

Most people who get COVID-19 have mild or moderate symptoms and can recover thanks to supportive care. If y…",The global spread of the coronavirus. DETAILS http://bit.ly/37BXMyq,Signs of corona virus.
15,"#Uganda's #coronavirus cases rise to 694 after another 8 new cases tested positive on June 12. 

New cases include… https://t.co/5BbTYxgpuZ",Dr Muwanga the Hospital Director Informs the media of the facility’s readiness to manage #COVID19 ,I didn't know that corona virus entered in these people's mind. Singing about The virus. 
16,"RT @nxtradioug: Rubongoya: In any sane country, teachers should be the most respected people. We are all products of their work. #COVID19 h…","The Minister of Health, @JaneRuth_Aceng leads a team of @MinofHealthUG officials, @WHOUganda @tegegny, CDC Director, Lisa Nelson have toured Entebbe RRH- one of the designated isolation centers for #COVID19 to assess the level of preparedness of the facility. ",The novel #Coronavirus is officially a public health emergency of International concern @WHO has declared. #2019nCov is spreading fast and time is not on our side. We're working with partners to help protect children and halt the virus now. https://www.bbc.com/news/world-51318246 #UMSRAUpdates
17,RT @AndrewMwenda: One of the intriguing things about #COVID19 in Uganda is reduction in electricity consumption from 730MW to 590MW! This i…,@MOHUg_PHEOC @WHOUganda @JaneRuth_Aceng @olaro_charles @ainbyoo @jacob_ampeire @MinofHealthUG Updates on #WuhanPneumonia #coronavirus https://twitter.com/cmyeaton/status/1215784765078548485 …,"COVID19: No Coronation havoc, Air Force particular plane arrived in Delhi with so many voters ... https://www.google.com/url?rct=j&amp;sa=t&amp;url=https%3A%2F%2Fsahiwal.tv%2Fcovid19-no-coronation-havoc-air-force-special-aircraft-arrived-in-delhi-with-so-many-citizens-from-china-and-japan%2F&amp;ct=ga&amp;cd=CAIyGjA1NmQ4Yzk3M2I2ZWVkNzM6Y29tOmVuOlVT&amp;usg=AFQjCNGjv-5CbS6dnrK73FVB-W0A7y5TZw&amp;utm_source=dlvr.it&amp;utm_medium=twitter"
18,"RT @UgandaRedCross: Amidst the #COVID19 threat, we ensure that as relief distribution  takes place in all areas we support, we observe all…",Novel Coronavirus – Thailand (ex-China) https://www.who.int/csr/don/14-january-2020-novel-coronavirus-thailand-ex-china/en/#.Xh-xgICVcKs.twitter …,BREAKING: WHO upgrades global risk of #COVID19 virus spread to 'very high' https://www.independent.co.ug/who-upgrades-global-risk-of-virus-spread-to-very-high/
19,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…",Laboratory testing for 2019 novel coronavirus (2019-nCoV) in suspected human cases http://ow.ly/ev1130qa9Ar ,Great visit to the Entebbe hospital isolation facility prepared for #COVID19. Hospital staff and equipment in place to isolate and manage suspected or confirmed cases #Uganda
20,#Covid19 positive cases increases to 694 as @MinofHealthUG confirms 8 new patients,You  are all being emotional.  If there is a coronavirus outbreak in Kampala will u build a hospital in 48hrs? Let those people have a better chance of survival there than bringing the virus home,"#CroozefmNews
A traveller in Thailand has become the first person outside China to be diagnosed with a new coronavirus. The Chinese woman was quarantined after arriving in Bangkok from Wuhan, in eastern China, where the outbreak began in December."
21,Our second stop under the relief distribution exercise is @TheGemUganda an NGO in Rubaga that supports children wit… https://t.co/tiYYZApOiS,Bismillah! Eyes &amp; Ears on ground.....@ubctvuganda @StartvUganda @MagiconeTv #COVID19 #Covid19Uganda #coronavirus… https://t.co/BNGli2lxCV,New Strain Of Coronavirus In China: What You Should Know : Goats and Soda : NPR http://ow.ly/O1pR30qa9Vk 
22,"RT @kizzabesigye1: Uganda’s #COVID19 Testing results HIGHLY POLITICAL:

15MAY: Parliament hails M7 for decisive COVID19 fight, changing ear…","RT @SkyNews: ""Please, for the sake of your health and of your friends and families, don't attend mass gatherings.""

Transport Secretary Gra…",New Strain Of Coronavirus In China: What You Should Know : Goats and Soda : NPR http://ow.ly/Gf0K30qa9Pz 
23,"RT @WHOAFRO: Over 215,000 confirmed #COVID19 cases on the African continent - with more than 98,000 recoveries &amp; 5,800 deaths. View country…",@WorldVisionUg Musinguzi Moses: You find that home is sometimes not conducive for learning. Some children have lost… https://t.co/7bUI8tnkw1,Has anyone seen a travel advisory to china due to #coronavirus outbreak? Or they’re meant for African countries only
24,We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera distric… https://t.co/AlPX7P87PK,"RT @OlivielOfficial: We shall be reading your comments in a few.
#NBSYouthVoice","Coronavirus also seemed to favour those with pre-existing medical conditions, with the study listing: “Chronic diseases, including cardiovascular and cerebrovascular diseases, endocrine system disease, digestive system disease, respiratory system disease, malignant tumour,"
25,RT @DesireAmanya: We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera districts rec…,"RT @EYnews: In a post #COVID19 landscape, boards must proactively work with management to address issues they did not as major immediate or…",How do you think the corona virus came about....mbu they even eat bats hehehe
26,RT @ubctvuganda: We’re experiencing a steady rise in the number of locally transmitted #COVID19 cases with Amuru and Kyotera districts reco…,"RT @IMFNews: .@KGeorgieva will join @GLOBSEC, @Bruegel_org and @i_montaigne on Monday, June 15 at 10:30AM ET (4:30PM CET) for a conversatio…",GMSA cancels Mobile World Congress due to coronavirus concerns | Hytech Lab - https://hytechlab.com/gmsa-cancels-mobile-world-congress-due-to-coronavirus-concerns/ …pic.twitter.com/FAyjTomZkl
27,"RT @UNICEF: Singing 🎤, filming 🎥 and learning 📖 

This is how nine-year-old Ria stays connected and healthy during New York's #COVID19 lock…",RT @willswanson: Story by @Nicholasbariyo with my pics in this piece on the impact of #covid19 on East Africa’s trade network https://t.co/…,If corona virus doesnt finish it.
28,"RT @AminaJMohammed: The #GlobalGoals remain our blueprint for a more equal world. In light of the #COVID19 pandemic, the @UN will work even…","RT @CovidFoodFuture: 📌It is unrealistic to expect all households to become fully self sufficient, it is possible to meet family needs for s…","⛳️🏌🏽‍♀️SWINGING BACK TO ACTION

Ugandan golf is planning to shake off the effects of the #coronavirus pandemic and… https://t.co/4FzFJp3oY3"
29,"RT @usmissionuganda: .@UVRIug laboratories, with support from several U.S. government agencies over more than 30 yrs, is the backbone of #U…",RT @UNFPAUganda: We @GlobalSpotlight and @UNinUganda are mindful that many of our friends and partners living with disabilities are struggl…,"RT @MutonyiMary1: It's no doubt everyone has been affected by #COVID19 

#mentalhealth needs so much attention especially in children durin…"
30,"And by people here I mean me 😬😬
Have you been able to ease back into social settings or are you still letting other… https://t.co/FJtTYaJgRz",#UOT ARE YOU LISTENING!!,"Botswana, which ended a 48-day national coronavirus lockdown late last month, reinstates strict virus lockdown in c… https://t.co/PcKPeg3e0s"
31,RT @Roberto_Benes: .@_GenUnlimited worked w/ the African Union (@AUYouthProgram) to host a live #MeetTheUnlimited x #1mBy2021 webinar for y…,"For only 30 $ you can feed a family of 4 people for a full month with #Food 10kgs beans and 25kgs Maize floor,… https://t.co/WIdSxWffvO","RT @KentPage: Children already affected by armed conflicts, forced displacement, natural disasters and protracted crises, now face added ha…"
32,#TopStory: The researchers now want to urgently move into phase 2 trials by testing the effectiveness and safety of… https://t.co/HZySugHDea,"RT @UNFPAUganda: In the spirit of leaving no one behind, @UNFPAUganda has supported Moroto district with an assortment of #SRH supplies for…","RT @DailyMonitor: Uganda's virus cases rise to 694, Health minister expected to clarify on reports of fake results, 199 discharged https://…"
33,"RT @AfricaTembelea: Uganda National Budget, a missed opportunity for Tourism post COVID recovery https://t.co/IHTHVkfD3H via @AfricaTembele…",RT @nzeyokana: Let me just leave this here. @MinofHealthUG.,"RT @DrTedros: As the #COVID19 pandemic accelerates, we are concerned about its impact on women, children &amp; adolescents' access to healthcar…"
34,RT @KCCASpox: Our appreciation to @MovitProductsUg for this much needed support towards our fight against #COVID19. These hand hygiene faci…,"RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…","RT @cobbo3: Botswana, which ended a 48-day national coronavirus lockdown late last month, reinstates strict virus lockdown in capital city…"
35,RT @KGeorgieva: Rwanda’s response to #COVID19 has been swift and decisive. The IMF’s approval today of a further $111.06 million in emergen…,"RT @BuffaloSoldierA: Nakasero Hospital - Temporary Salary Reductions:
1-Jun 2020 to 31-Aug 2020 (3 months)
#COVID19  #Uganda 

All hospital…",RT @JamesMelville: New Zealand hit #COVID19 hard and early and are now reaping the benefits. No new cases or deaths from Coronavirus for we…
36,".@MinofHealthUG says they use Ascorbic Acid to treat #COVID19 patients.

It's a fancy name for Vitamin C. https://t.co/oCMHFqvoCY",RT @ObunuziReal: #Covid19 we bind you in the name of Jesus. Get out of Uganda. Out of Africa. Out of the world. You have overstayed your ti…,RT @SJAOntario: The Ontario Government is recommending the use of a face covering (non-medical mask) to reduce the transmission risk of #CO…
37,"Wama is it true that u guys didn't pay her for this ad🤔
She just said so🤷🏿‍♂️
Anyway if she's right, i advise u to… https://t.co/tZG3wC7wg9","RT @UNAIDS: Mark your calendars!

Next week @Winnie_Byanyima will join @alexawiti, @cobbo3 and @njokichege for a discussion about the impac…","RT @picardonhealth: 100% face mask use could crush second, third #COVID19,  wave, study says, by @Mike_at_SFGate
 https://t.co/3VTjFEXYSH v…"
38,RT @JNJNews: #JNJ announces accelerated initiation of its lead #COVID19 vaccine candidate's Phase 1/2a first-in-human clinical trial. Learn…,RT @anytaskofficial: Forget to take your lunch hour this week? You can get apps that lock you out of your computer for 60 minutes. Make sur…,RT @GlobalSpotlight: People around the world are experiencing increased stress and anxiety feelings during the #COVID19 pandemic. But this…
39,RT @WeCanWorkUG: Our second stop under the relief distribution exercise is @TheGemUganda an NGO in Rubaga that supports children with disab…,This woman should be sacked,"RT @ahmedvision1: The economic hardship resulting from #COVID19 (income loss, unemployment, job instability, lack of social service)  is ca…"
40,@nbstv Don't you feel like u giving this #COVID19 too much airplay more people have died today from other causes and  not this thing🙄🙄,After the president talked about fake coronavirus positive cases now cases are low. #COVID19UG,"RT @Leicnut: We’re all getting use to having this virus around. 

Doesn’t mean it can’t still kill you. 

Be careful. Act sensibly. Think o…"
41,RT @SheilaKulubya: TUNE IN at 5PM TODAY: #CSO and #Youth virtual roundtable discussion on the economic impact of #COVID19 led by @WorldBank…,RT @WBG_SocialDev: The World Bank continues to prioritize the resilience of communities in the global fight against #COVID19. Follow us for…,@nbstv Food distribution has primarily centred on urban areas. They have no social capital. There is no protest in… https://t.co/rwJCRuo6Cn
42,"Desist from harassing #COVID19 survivors please. 🙏🏾

#StaySafeUg #StayAlert https://t.co/MEUHTcAoqR","Here is question 1:

Being that we are in the #COVID19 era, does this mean young people’s education and learning is… https://t.co/qOOTY4sZc8",Senior al-Shabab official by urging people with the #covid19 symptoms to come to the medical facility and avoid inf… https://t.co/FFHOKOgPh4
43,"Be honest, do you still wash your hands as you used to in the first days of #COVID19?

#ConnectorPolls","RT @FacesUpUganda: Here is question 1:

Being that we are in the #COVID19 era, does this mean young people’s education and learning is taki…",RT @Koecheruiyot: 400 Chinese nationals now want to flee Nairobi due to #COVID19 crisis!
44,Arsenal head coach tests positive for coronavirus# Mikel Arteta pic.twitter.com/JN3rLFOHpr,"Uptake of EdTech in #Africa is on the rise as a result of #COVID19. Are we seeing permanent
shifts? How are student… https://t.co/J1Eq0fXl3m","RT @fawashsmiley: Covid 19 is accelerating the rate of unemployment by threatening over millions of jobs majority being the youth.

@WorldB…"
45,Uganda has confirmed her first case of http://covid19.As  you know coronavirus spreads like wild fire #ugandan stay home stay safe. God bless Uganda.,RT @FastTrackCities: Pleased to announce that Amb. Deborah Birx will join @UNAIDS Shannon Hader and @WHO Meg Doherty for our 2020 90-90-90…,"RT @UNYouthEnvoy: These are difficult times. But young people are:
 
- Fighting racism, systemic discrimination, oppression &amp; injustice on…"
46,,"RT @drdavidsamadi: The WHO is now announcing that asymptomatic transfer of #COVID19 is rare.

This is a complete turnaround from their init…","RT @francediplo_EN: #COVID19 
Travel restrictions to France from European countries will be lifted from 15 June, except:
By ✈️from 🇪🇸: rest…"
47,,"ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to… https://t.co/Dq1I3vjabQ","#COVID19 is real, #COVID19 is still here with us #COVID19 may kill #COVID19 is real, #COVID19 is still here with us… https://t.co/pHUCJyedNb"
48,,RT @drdavidsamadi: NO SECOND WAVE.  The toughest part of #COVID19 is behind us. This was a nursing home virus.  Small baby waves and spikes…,"Interesting crime statistics from #Russia: During #COVID19, violent crime reduced by 24% but cybercrime has increas… https://t.co/wnmccSm6G1"
49,,LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,Had it not been for @mtnug data and #COVID19 by now I would be having a plane. My 2020 plans all dead now.
50,,"RT @GCICUganda: ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to @ubctvuganda 📺…",Stocks fall again on continued coronavirus worries | Hytech Lab - https://hytechlab.com/stocks-fall-again-on-continued-coronavirus-worries/ …pic.twitter.com/X8y0wFbLmW
51,,".@JaneRuth_Aceng: The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported earli… https://t.co/WMd9bVLf6M","""Vorm couldn't catch the corona virus if he lived in China"" 
@ExpressionsOOZ"
52,,"RT @newvisionwire: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update #VisionUpdates 

https://t.co/DPCzW1CCEa",Amazon Quietly Removes Some Dubious Coronavirus Books | Hytech Lab - https://hytechlab.com/amazon-quietly-removes-some-dubious-coronavirus-books/ …pic.twitter.com/AG0ipltoCR
53,,"Dr. @JaneRuth_Aceng : The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported e… https://t.co/VjplyROV6B",Corona virus updates
54,,"Maybe we should be grateful that a negative result had been posted as being positive, it could be worse if a positi… https://t.co/dtgi3cpkaV",Yep. For real. Coronavirus kills you quickly but feelings? They kill you slowly and a slow death hurts.
55,,"RT @newvisionwire: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update #VisionUpdates 

https://t.co/DPCzW1CCEa",
56,,RT @UrbanTVUganda: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,
57,,"RT @newvisionwire: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update #VisionUpdates 

https://t.co/DPCzW1CCEa",
58,,"RT @QuickTake: Queen Elizabeth II officially celebrates her 94th birthday with a smaller ceremony than usual, despite her real birthday bei…",
59,,. @JaneRuth_Aceng reporting large (10% - 20%) decreases in maternal and child health care utilisation due to… https://t.co/OszZN1W7lF,
60,,RT @UrbanTVUganda: LIVE: Minister @JaneRuth_Aceng giving a national #COVID19 update https://t.co/24ZcI7x1Bl,
61,,"RT @TubingtheNile: Going tubing is the only way to escape #coronavirus.
Book for a trip.
 .
.
#tubing #tubingthenile #rivernile #uganda #ji…",
62,,"RT @GCICUganda: ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to @ubctvuganda 📺…",
63,,"RT @DailyMonitor: .@JaneRuth_Aceng: The total number of #Covid19 confirmed cases in Uganda is 685, lower than what was reported earlier on…",
64,,RT @amplifyfund: Looking for advice on how to adapt your organisation during #COVID19? Chioma Ike from grantee @CircuitPointe shares lesson…,
65,,"RT @BuffaloSoldierA: Nakasero Hospital - Temporary Salary Reductions:
1-Jun 2020 to 31-Aug 2020 (3 months)
#COVID19  #Uganda 

All hospital…",
66,,"RT @nbstv: .@JaneRuth_Aceng: To ensure continuity of care with the regular services without disruption, the ministry has now excluded the u…",
67,,"RT @Snookum_Berry: Other opportunities offered by the #COVID19 pandemic are in agriculture,local supply chains, small scale manufacturing,…",
68,,This is how we break our fast during this #Covid19 era. https://t.co/foHkiDXBI7,
69,,"RT @nbstv: Kenya has confirmed 152 new #COVID19 cases. This brings the total number of confirmed cases in the country to 1,316.

#NBSUpdate…",
70,,"RT @nbstv: Kenya has confirmed 152 new #COVID19 cases. This brings the total number of confirmed cases in the country to 1,316.

#NBSUpdate…",
71,,"RT @GCICUganda: ONGOING: @MinofHealthUG Minister @JaneRuth_Aceng  is addressing the nation on #COVID19 response.

Tune in to @ubctvuganda 📺…",
72,,RT @rkabushenga: Thanks for making our case,
73,,@MorikuJoyce @MinofHealthUG @GovUganda @ubctvuganda @JaneRuth_Aceng @DianaAtwine @henrymwebesa I pray that even the… https://t.co/3jzOQJScJm,
74,,"RT @MSF_EastAfrica: Curfews, lockdowns, physical distancing...

#COVID19 has disrupted our normal way of life – so how do you deal with som…",
75,,@cobbo3 @henryamootie This is just one of those attempts to increase their legitimacy. Many Islamist Jihadist group… https://t.co/Ol76an9rpg,
76,,"RT @aspenideas: From contracting #COVID19 and leading in a pandemic to confronting Miami’s dark policing past, @FrancisSuarez talks w/ @Suz…",
77,,RT @mofpedU: PS/ST Keith Muhakanizi has said Africa has the greatest opportunity with or without #COVID19 for low level manufacturing inclu…,
78,,RT @IAPAC: Looking forward to hearing from @UNAIDS’s @Winnie_Byanyima at our 2020 90-90-90 Targets Update #AIDS2020Virtual pre-conference;…,
79,,RT @mofpedU: PS/ST Keith Muhakanizi has said Africa has the greatest opportunity with or without #COVID19 for low level manufacturing inclu…,
80,,RT @mofpedU: PS/ST Keith Muhakanizi has said Africa has the greatest opportunity with or without #COVID19 for low level manufacturing inclu…,
