,Positive,Neutral,Negative
68,"RT @Fmohnigeria: The spread of #COVID19 in various parts of the country has led to several deaths.

Watch &amp; share this video of Oba of Eleg…","""Officials investigate possible coronavirus case in Texas""  https://twitter.com/i/events/1220482618870792192 …","The epicenter of the Coronavirus (SARS-CoV) outbreak is concentrated in the Hubei Province, Wuhan, the location of China's most advanced virology lab -  an accidental release of the virus is likely.  https://summit.news/2020/01/23/chinese-lab-that-studies-worlds-most-dangerous-pathogens-is-based-in-wuhan/ … #Health #Biosafety #Pathology #ViralEngineering"
69,"RT @rebecasrz: Miley I get you girl, our president is hot, but he is in a serious relationship with our VP The Ponytails, so please, back o…",Chinese People Eating Bat Soup Linked to the Coronavirus-Video - Julie Reichwein ⁦@JesseBWatters⁩ ⁦@BretBaier⁩ ⁦@greggutfeld⁩ ⁦@marthamaccallum⁩ ⁦@ShannonBream⁩ ⁦@dagenmcdowell⁩https://juliereichwein.info/chinese-people-eating-bat-soup-linked-to-the-coronavirus-video/ …,Coronavirus live updates: China’s leader warns of ‘accelerating spread’ of virus https://www.washingtonpost.com/world/coronavirus-china-live-updates/2020/01/25/0ca57a5e-3ed7-11ea-afe2-090eb37b60b1_story.html …
70,"RT @HotMenFantasy: RT if gusto niyo MORE #Kantot #Sex #Malibog #Pinoy #Daddy Videos! FOLLOW, COMMENT &amp; RT, more vids to come! #alterpinoy #…","Elena, is this real or fake? We can’t trust pics? Should I share it with Jesse & Greg? LOL! I’m to old to travel, no way could I watch someone eat this! Chinese People Eating Bat Soup Linked to the Coronavirus-Video -Julie Reichwein ⁦@ElenaMoussa⁩https://juliereichwein.info/chinese-people-eating-bat-soup-linked-to-the-coronavirus-video/ …","Why are people making joke about coronavirus are y'all stupid or what, it's not funny"
71,"RT @adekoya40: CONGRATULATIONS TO ALL YESTERDAY BETSMASTER WINNERS
🎉🎉🎉🎉🎉🎉
THE GREATEST JOY AND FULFILLMENT I HAVE IS THE THAT WHICH COMES F…","Coronavirus, Huawei in Britain, Impeachment: Your Wednesday Briefing (Melina Delkic/New York Times - Asia Pacific) http://dlvr.it/RNxNGY ",All governments of ALL countries should be VERY concerned about this coronavirus that appears to be spreading all over from China. This will reach millions of people within months and cause untold misery & suffering. Come on get a grip!! #coronavirus
72,"Marvel: 'Infinity War is the most ambitious crossover event in history'

2020:","Tim Cook addresses AirPods and Apple Watch supply constraints, coronavirus uncertainty, more (Chance Miller/9 to 5 Mac) http://dlvr.it/RNxN90 ","AP

Stock Mkts Slide as Coronavirus Virus Spread in-and-beyond China, the World’s 2nd-Largest Economy

Economic harm anticipated

Six have died, 291 infected in China; Coronavirus has spread to US, Thailand, Japan, So Korea

https://apnews.com/f85b4d3a7093f5cd2bdfcd1ab21fa710 …
#BlueWave #RESISTANCE #VoteBlue"
73,RT @WesElyMD: #COVID19 Management: Our take on best ways to adapt Evidence Based Care via #A2Fbundle for world’s sickest 🦠 ICU patients to…,Y’all keep that coronavirus over there. I drink Bud Light anyway...,The first case of #coronavirus from #China has been reported in the US--in Washington State. @jbellnews and I will talk to an #infectiousdisease expert from @ucdavis at 5:20PM @KCBSRadio about the threat to public health
74,"RT @Ironhorse76: Let's get this show on the road!  FOLLOW ALL WHO: 

LIKE 
RT
COMMENT 

Nov will soon be upon us &amp; the #OrangeShitGibbon mu…","The coronavirus jumped from bats to snakes to humans in China in wetmarkets. Well probably NOT everything that moves SHOULD be eaten. 
This is the 4th zoonotic virus originating from Chinese wetmarkets
https://www.businessinsider.com/wuhan-coronavirus-sars-bats-animals-to-humans-2020-1 …",Corona virus outfit
75,RT @UN_SPExperts: States must protect children's rights &amp; take urgent action to avoid a spike in #ChildLabour due to #COVID19. Economic sho…,Earlier today Health Ministry of Singapore confirms its fourth case of #coronavirus. https://www.channelnewsasia.com/news/singapore/4th-confirmed-case-of-wuhan-pneumonia-virus-in-singapore-moh-12339912 …,"As coronavirus sparks new interest in Plague Inc., dev warns it's 'not a scientific model' https://buff.ly/2RQNqnT pic.twitter.com/PhoFl4Pl7i"
76,"RT @GlblCtznImpact: Thank you 💙 @mileycyrus 💙 for calling on world leaders to unite &amp; commit billions of dollars to make testing, treatment…",he did it he ended coronavirus https://twitter.com/multivisionfed/status/1223014297694953472 …,Google Is Temporarily Shutting Down All China Offices Due To Coronavirus Outbreak (Slashdot) http://dlvr.it/RP17P0 
77,"RT @UNICEF: Singing 🎤, filming 🎥 and learning 📖 

This is how nine-year-old Ria stays connected and healthy during New York's #COVID19 lock…",The Centers for Disease Control and Prevention says a Seattle-area man has been diagnosed with the Wuhan Coronavirus.  KCBS reporter @bobbutler7 has been talking with passengers at @flySFO.  Reports throughout the afternoon on @KCBSRadio.,"Tears, fear and panic grip China as coronavirus spreads http://a.msn.com/05/en-us/BBZpOyX?ocid=st2 …"
78,"RT @ggonzzalezz: Well said, Jean-Philippe. #COVID19 offers the opportunity for a reinvigorated multilateralism, where bodies such as @OIEAn…",The coronavirus waiting when you go to pick up chicken at the store pic.twitter.com/L2BhECPOQS,Tim Cook said Apple has some suppliers in the Wuhan area of China and is working with them to mitigate any impact from the coronavirus outbreak https://trib.al/fBioJ4c 
79,RT @knovvmads: 📣 Safely lending books is just the beginning. #Libraries are figuring out everything from how to remain welcoming spaces to…,"2 people to undergo testing for possible coronavirus in Oklahoma, health officials say https://www.4029tv.com/article/2-people-to-undergo-testing-for-possible-coronavirus-in-oklahoma-health-officials-say/30681843 …",Parasite + The host = coronavirus
80,RT @usairforce: Welcome home! 389th Fighter Squadron Amn returned from a deployment that got extended by 2 months due to #COVID19. They fle…,"United Travel Waiver for China Novell Coronavirus
Customers traveling to, from or through the following airports are permitted to make voluntary changes to their plans within the parameters provided.

Travel dates and affected cities

Original ticketed…https://lnkd.in/eP3g3nb ","Ebola talk to coronavirus: Listen to me, I'm the virus here! https://twitter.com/OlaTinee/status/1225741981621637121 …"
81,"RT @iamGrvJ: How CEOs Can Win the Fight and Transform to Win the Future

#COVID19 #coronavirus #global #economy #healthtech #healthcare #ma…",Before we all get wiped out by the coronavirus does anyone wanna buy some beats,"For influenza and coronavirus, cancer, all-cause mortality rate, etc., 40 ng/ml (100 nmol/l) up to 60 ng/ml is supported by observational studies and clinical trials. For more info:
http://vitaminDWiki.com  and http://grassrootsHealth.net https://twitter.com/Cblinn3/status/1226266276093472768 …"
82,AR GOP House Majority @ARHouseCaucus announces it is willing to sacrifice the lives of Arkansas workers to appease… https://t.co/YGz2F0LVhK,Coronavirus is what Dr Amherst was working on? @TheDivisionGame,"I long suspect that it came from that lab. Coronavirus in of itself is not as bad compared to influenza virus. But if in fact, came from that lab, God knows what that entails. As of now, influenza virus carries much greater risk in US, with deaths up to 10,000 per CDC."
83,RT @MCPinFAY: AR GOP House Majority @ARHouseCaucus announces it is willing to sacrifice the lives of Arkansas workers to appease state’s bu…,The people in Alameda County who are being tested for #coronavirus are all quarantined at their homes.  County not being specific on exactly how many people. @kron4news,Oh fuck. One infected person has spread it to 20 so far. Scary as hell. #coronavirus https://twitter.com/BNODesk/status/1225205249910149120 …
84,"RT @ShobhaBJP: Major boost for the use of Indian medicines to treat #Covid19!

Happy to see Tamil #Siddha treatment finding way out for thi…",Here's A Running List Of Disinformation Spreading About The Coronavirus https://www.buzzfeednews.com/article/janelytvynenko/coronavirus-disinformation-spread … via @janelytv,"Amazon pulls out of MWC 2020, citing coronavirus concerns - CNET (Jackson Ryan/CNET - Business Tech) http://dlvr.it/RPjbdy "
85,RT @OVargas52: Prediction: Bolivia won't have elections on September 6th. The regime is already hated and the little support they have curr…,coronavirus fashion pic.twitter.com/prLbK9SFYZ,Coronavirus fears are prompting shipping restrictions on vessels from China. These are some of the latest efforts. https://trib.al/IWgljJS 
86,RT @wregional: Washington Regional has seen a 350% increase in the number of hospitalized #COVID19 patients in the past week. We are not se…,The one year I don’t get my flu shot the corona virus is in the U.S. my bad luck is stellar at this point,"Hitting 'critical milestone,' FDA allows emergency use of CDC coronavirus diagnostic https://www.fda.gov/news-events/press-announcements/fda-takes-significant-step-coronavirus-response-efforts-issues-emergency-use-authorization-first?utm_campaign=020420_PR_FDA%20Issues%20EUA%20for%20First%202019%20Novel%20Coronavirus%20Diagnostic&utm_medium=email&utm_source=Eloqua …"
87,Looks like from local reps Sonia Barker signed but Speaker Matthew Shepherd didn’t. Is it a good idea to let busine… https://t.co/9wKCA9oFFn,"Coronavirus update: Vaccine expected in Phase 1 trial within months, WHO to reconvene on Thursday https://www.marketwatch.com/story/coronavirus-update-vaccine-expected-in-phase-1-trial-within-months-who-to-reconvene-on-thursday-2020-01-29 …","The last three are from a 93 episode called Marge in Chains, but the first one is from a 2010 episode called The Fool Monty, and talked about ""Apocalypse Meow"", not the Corona virus which has been photoshopped over it."
88,RT @colombus: Swiss want to work from home more frequently after pandemic : Our exclusive opinion pool with @swissinfo_fr #COVID19 #coronav…,We want to correct any rumors: we have zero confirmed coronavirus cases at this time in SF.  Please get emerging info from https://cdc.gov/coronavirus/2019-ncov/summary.html …,Evidence Corona Virus is Bio-Engineered Weapons Test pic.twitter.com/uVlpxvj6dN
89,"RT @CAO916: @bessbell So let’s see,  about 14ish days ago was Memorial Day? Yeah, about right then. It’s almost like the science/medical co…",NEW: The Arkansas Department of Health is investigating the state’s first possible case of the new coronavirus. What we know » https://www.arkansasonline.com/news/2020/jan/29/department-health-investigating-arkansas-first-pos/ …,"Pentagon to provide housing for up to 1,000 people over coronavirus concerns - CNNPolitics https://www.cnn.com/2020/02/01/politics/defense-department-housing-coronavirus/index.html …"
90,"From reopening your business to hosting a backyard #BBQ
@CDCgov has you covered with an inside look at “best practi… https://t.co/FdT3Tbanhj",China Turns Construction of Coronavirus Hospitals into Reality TV Program http://dlvr.it/RP163f pic.twitter.com/t5A3CXxk9w,"@""Why the “Coronavirus” (2019-nCoV) is going to significantly disrupt global growth ""https://www.linkedin.com/pulse/why-coronavirus-2019-ncov-going-significantly-disrupt-stephen-kawaja … on @LinkedIn"
91,RT @CDCgov: #Employers: Antibody tests for #COVID19 should not be used to determine if someone can return to work. There is not enough info…,"With Coronavirus fears spreading, it might be a good time to follow airline stocks. United is already down 8%.","China’s Crude Oil Demand Plunges 20% After Coronavirus Measures: Industry Sources: “Largest demand shock the oil market has suffered since the global financial crisis, and the most sudden since the Sept. 11 attacks.” 
https://wolfstreet.com/2020/02/03/chinas-crude-oil-demand-plunges-20-after-coronavirus-measures-industry-sources/ …"
92,Congratulations leaders! @nasrou_dicko @adiguntemitayo. @KalokohAdama. @KunlePelemo @jacintogarzon @humaharoonkirma,"Our new #coronavirus tracker provides the number of cases and deaths by country as well as trends over time. 

It will be updated regularly based on @WHO situation reports. https://www.kff.org/global-health-policy/fact-sheet/coronavirus-tracker/ …pic.twitter.com/zCGMnOucmP","𝗩𝗶𝗿𝘂𝘀 𝗨𝗽𝗱𝗮𝘁𝗲: #Coronavirus death toll crosses 400, approaching 20K cases worldwide

$SPY $QQQ $VIX $TNX $TLT $GLD $USO $CL_F $HG_Fpic.twitter.com/6iNSfrtK4A"
93,"RT @RichardAngwin: Today's award for best
bumper sticker goes to...

#Resist #Trump #1u #tcot #maga #kag #QAnon #WWG1GWA #COVID19 #coronavi…",Dr. Francis Boyle Creator Of BioWeapons Act Says Coronavirus Is Biological Warfare Weapon | GreatGameIndia https://greatgameindia.com/dr-francis-boyle-creator-of-bioweapons-act-says-coronavirus-is-biological-warfare-weapon/ …,That’s worse than the coronavirus.
94,"RT @haromey: ZOOM
#humor #zoom #zoomparty #BibliotecaVirtual #bibliotecas #bibliotecaencasa #skype #COVID19 #coronavirus #CuarentenaExtendi…","Most of Apple's stores in China will remain closed next week due to coronavirus
https://cnet.co/2H3EGWv ","China's daily death toll from virus tops 100 for the first time; more than 1,000 total deaths recorded - Los Angeles Times #coronavirus https://www.latimes.com/world-nation/story/2020-02-09/mainland-china-virus-cases-rise-again-after-earlier-decline …"
95,"RT @kendrakpruitt: Excited that @ClubRESTORE will be providing #COVID19 care packages (consisting of cloth masks, gloves, disinfectant wipe…","Seems to be mostly from one cruise ship: https://www.bloomberg.com/news/articles/2020-02-07/cruise-ship-virus-infection-tally-grows-to-biggest-outside-china … ""Japan confirmed 41 more cases of the new coronavirus aboard a quarantined cruise ship""","Santa Clara declares #coronavirus emergency. Maybe it is an overkill but every govt should do what the Chinese govt didnt-notify the population of the danger of virus. The pandemic is purely thanks to the Chinese govt's stupidity n lack of conscience. 
https://abc7news.com/5919991/ "
96,Info worth noting. Obtained from a trusted health organization.  #coronavirus #COVID19pic.twitter.com/TIFR6rpPy5,Apple Stores in China won’t reopen as planned due to coronavirus (MacDailyNews/MacDailyNews) http://dlvr.it/RPcGdr ,"Sony pulls out of PAX East in Boston, citing coronavirus concerns - CNET (Jackson Ryan/CNET http://News.com ) http://dlvr.it/RQMyv3 "
97,"Well it’s Sunday afternoon and I’m not on a plane starting a big adventure, not because of coronavirus panic but because I threw out my back trying to find long johns in storage. HILARIOUS story.",Maybe I should go to Kyoto in March. Just saw a news saying the city is empty because of cancellation by coronavirus…,"COVID-19 is the coronavirus causing pneumonia, infecting >75,000, killing >2,000 since it was identified in Dec

Johns Hopkins University tracker shows a ~2000 cases since the prior day's WHO rpt

https://www.newsweek.com/coronavirus-update-map-75000-confirmed-cases-2000-deaths-1488061 …
#BlueWave2020 #RESISTANCE #VoteBlue2020 #TheResistance"
98,Surgeon general wants you to stop buying masks to protect yourself from coronavirus: ‘They are NOT effective’ https://on.mktw.net/2PFrDiq ,"Hey... Your Asian neighbor who you know for years and hasn't been to China... DOESN'T HAVE #CORONAVIRUS they are not BORN WITH IT!!!!

You racist, xenophobic fuck!!!

HAVE A NICE DAY!!!","China on Friday released 14,000 tonnes of pork from its central reserves in a bid to ensure market supply amid efforts to fight the novel coronavirus outbreak, according to the Ministry of Commerce - Xinhua"
99,LOViT gave me coronavirus or allergies. Popping Benadryl and plan to be knocked out in one hour tops.,Clave reyyy coronavirus,Tom Cotton repeats debunked conspiracy theory about coronavirus - The Washington Post https://www.washingtonpost.com/politics/2020/02/16/tom-cotton-coronavirus-conspiracy/ …
100,"Holistic and natural ways to boost your immunity. How to eat well during Coronavirus outbreak 

#COVID19 #FridayMotivationhttps://worldaffairs.blog/2020/03/01/how-to-boost-your-immunity-coronavirus-edition/ …","#Sanfrancisco, #coronavirus, #exposure,  I  am exposing myself to the corona virus, I  like to take the proactive approach https://www.instagram.com/p/B8FXOdEp5S4/?igshid=fdnp9hrrj8oh …","The number of reported coronavirus cases stood at more than 68,500, with nearly 1,700 deaths, including a man in Taiwan with no history of travel to mainland China."
101,"Just like coronavirus patients, this won't age well","#UPDATE: The #Arkansas Department of Health confirms the Arkansas person who was under investigation for novel #coronavirus has tested negative.
https://bit.ly/390Xp0D pic.twitter.com/lcwBPBqqmW",Mobile World Congress in Barcelona called off over coronavirus fears (Reuters: Money News) http://dlvr.it/RPwY3j 
102,"My family has flu like symptoms. And we are not being tested for #Coronavirus ""because there aren't enough testing kits"". Wow!",*Coronavirus attack*,GSMA cancels MWC Barcelona over coronavirus fears (Kelly Hill/RCR Wireless News) http://dlvr.it/RPwY3D 
103,Austin's iconic SXSW festival was just canceled for the first time in its 34-year history over coronavirus concerns. Here's what it's like in the growing tech hub of 'Silicon Hills.' http://dlvr.it/RRPRlw ,Coronavirus: China set to open speed-built hospital https://www.bbc.co.uk/news/world-asia-51349154 …,"After some of the biggest telecom companies withdrew from the wireless industry’s top annual event because of concerns about the coronavirus, MWC Barcelona 2020 is all but dead https://trib.al/koy9Y2E "
104,Our government is run entirely by -- please pardon the language -- dickheads. #coronavirus #GrandPrincesshttps://twitter.com/passantino/status/1236060255722672128 …,imagine if kevin bacon got coronavirus.,"We analyzed how the #coronavirus and an economic slowdown in China could impact the U.S. economy, including the vulnerable Heartland trucking industry. Read more here: https://bit.ly/38zUoEY  #HeartlandEconpic.twitter.com/ht2mqvkBSv"
105,"Live Coronavirus Updates: Health Officials Track Down Grand Princess Passengers, 200 and Counting | KQED https://www.kqed.org/science/1957877/live-updates-coronavirus-in-the-san-francisco-bay-area …",Still think this disease is not dangerous and under control? There is no way to trust the real statistics from China #coronavirus #malaysiapic.twitter.com/3PpwkR2KRr,"Can an ultraviolet disinfection lamp kill the new coronavirus?

#COVID19pic.twitter.com/6F0eInB6Ju"
106,First two patients diagnosed with novel coronavirus in San Francisco https://www.sfexaminer.com/news/two-patients-diagnosed-with-novel-coronavirus-in-san-francisco/ …,"Epidemiology and Clinical Presentations of the Four Human #Coronavirus 229E, HKU1, NL63, and OC43 Detected over 3 Years Using a Novel Multiplex Real-Time PCR Method https://jcm.asm.org/content/48/8/2940 …","Two weeks later, first Santa Clara County coronavirus victim still isolated https://bayareane.ws/2UU08FA  via @mercnews @JohnWoolfolk1"
107,"These coronavirus emails about taking precautions from every sports club/league, gym, office I'm affiliated with...did they just copy & paste? It's like a chain letter!",Info #coronavirus https://twitter.com/SAVE_oficial/status/1224403996909211651 …,"'It's Coming': CDC Director Warns Coronavirus To Become Widespread Throughout United States, 'Probably Beyond 2020' | Zero Hedge https://www.zerohedge.com/health/its-coming-cdc-director-warns-coronavirus-become-widespread-throughout-united-states …"
108,"Really people?! There is ZERO reason to hoard toilet paper right now. Including the lady in the aisle with 4 packages, whispering, “well, you know, coronavirus. There just won’t be any” if anyone needs me, I’ll be in the freezer aisle stocking up on @benandjerrys #serenitynowpic.twitter.com/BtcnpO3ZAp","Coronavirus outbreak: SF hospital caring for 2 patients diagnosed in San Benito County, officials say https://abc7news.com/health/san-francisco-hospital-caring-for-2-patients-with-coronavirus/5900896/ … via @abc7newsbayarea",Facebook cancels San Francisco summit on coronavirus fears (Reuters: Money News) http://dlvr.it/RQ3vw0 
109,LOVE AND CORONAVIRUS IS IN THE AIR,Egypt records First Confirmed Case of Coronavirus in Africa https://www.ariyabase.com.ng/egypt-records-first-confirmed-case-of-coronavirus-in-africa/ …pic.twitter.com/FRXMhN4Z3N,"Coronavirus Slows iPhone Production; Apple Will Miss Quarterly Sales (John Koetsier, Contributor/Forbes.com Market News) http://dlvr.it/RQDcGX "
110,This is very good information on what the #coronavirus actually does when it infects a person. HIGHLY RECOMMENDED TO READ: https://www.nytimes.com/article/coronavirus-body-symptoms.html …pic.twitter.com/IZxQJx4MjK,Coronavirus 'could infect SIXTY PER CENT of the global population' https://mol.im/a/7990511  via @MailOnline,everyone asking for more info like ????? use your braincells THIS IS WRONG AND ITS DANGEROUS BECAUSE OF THAT FUCKN CORONAVIRUS https://twitter.com/LiveNation_LA/status/1232440140947021825 …
111,"The Latest on Walmart's Response to the Coronavirus including preventive measures; products on shelves quickly for customers and keeping prices fair; and caring for Associates. 

https://corporate.walmart.com/newsroom/2020/03/10/the-latest-on-walmarts-response-to-the-coronavirus …",Don't Let Coronavirus Fears Keep You From Supporting Chinese Restaurants https://skillet.lifehacker.com/dont-let-coronavirus-fears-keep-you-from-supporting-chi-1841606402?utm_medium=sharefromsite&utm_source=lhskillet_twitter … via @@SkilletLH,"Coronavirus: Communities Must Prepare Now

https://www.mercurynews.com/2020/02/25/coronavirus-how-to-prepare-for-likely-outbreak/ …
#FBRParty #BlueWave2020 #RESISTANCE #VoteBlue2020 #TheResistance #Uniteblue #BlueWave #VetsResistSquadron"
112,"""Dr. Redfield... You have the existing authority. Will you commit right now to using the authority that you have vested in you, under law, ... to provide for coronavirus testing [without cost] for every American regardless of insurance coverage?""

""My answer is yes."" https://twitter.com/RepKatiePorter/status/1238147835859779584 …","Flick it off with one of those air safety cards. At this point in time, he probably doesn’t have the coronavirus, but who knows what else he might have! No one reads those cards anyway, so put the card back in the seat pocket, and hope no one touches it for nine days.",#SanFrancisco declares state of emergency to help prepare for an #outbreak of #coronavirus; there are currently no confirmed cases in the city  https://twitter.com/LANow/status/1232450204386779137 …
113,"Loving this creative way to take care of their employees, their community, & their business. Well done, @canlis #coronavirus 
Bay Area restaurants: your turn!
@hooleil @lucchesihttps://twitter.com/canlis/status/1238152539909967872 …",when your akko figurine you shipped from china gives you coronavirus,"On at 4:06pm: Senators warn Trump not to blow coronavirus response. @chipfranklin & @TomHowellJr discuss the implications of this.

Listen live: http://kgoradio.com 
: Andrew Harnik/AP Imagespic.twitter.com/fTdo6RMZqI"
114,"#UniteLR Update—@CARKW understands water is critical in the fight against the spread of #coronavirus. To ensure everyone is able to practice good hygiene, CAW suspended water shut-offs and worked over the weekend to restore service to all. More: http://www.carkw.com/covid19/ pic.twitter.com/kjM8oXbAHV","FFS people, we haven't had even a single case of #Coronavirus in San Francisco and yet businesses are suffering. https://sf.eater.com/2020/2/12/21135104/novel-coronavirus-chinatown-oakland-san-francisco …",The problem is that the corona virus deaths will be in addition to the “normal” flu virus deaths and may even “piggyback” on the flu virus both infecting people at the same time!
115,"llᐈ Cleaning Services in Response to Coronavirus | Maid In Allen - To clean your home and workplace to reduce the spread of COVID-19  In this way, we can make sure we have everything In this way, we can make sure. https://maidinallentx.com/cleaning-services-in-response-to-coronavirus/ …","Roses are red, IBM is Big Blue. It's out of RSA Conference after coronavirus review https://www.theregister.co.uk/2020/02/14/ibm_rsa_cancel/ … via @theregister","Chinese scientists desperately researching coronavirus discover that it shares human cell binding site with HIV, Ebola — RT World News https://www.rt.com/news/481837-coronavirus-research-cell-binding-hiv/ …"
116,Brings up many important considerations. I would add that China must end all wildlife meat markets such as the one in Wuhan suspected of being the source of the animal to human transmission of the novel Coronavirus.,Health officials distribute iPhones to cruise ship hit with coronavirus (David Pierini/Cult of Mac) http://dlvr.it/RQ3vw4 ,"AFRAID WE'LL ALL DIE IN ARGENTINA...  with coronavirus. Only way to end crimes of Kirchner. Proof of Crimes in KIRCHNER ARGENTINE STATE NARCO CRIMINAL HOMICIDAL, Schemes of False Causas, concealed by Supreme Court, Cassation, Criminal Justice,2007/20  https://mega.nz/#!BF42DayI!jTRTyrSwNZuRTG_v7xTc3dpy9clLUHtX_52n21I-Tcc …"
117,Seemed like a good time to take up mocktails since it can’t be healthful to drink alcohol every day of this shelter in place! #pandemic #ShelterInPlace #ShelterAtHome #CoronaVirus pic.twitter.com/NEfmhkoPMY,"When Xi Jinping staked his claim as ""leader for life,"" he did so on the promise that he would ensure the health, wealth and security of China’s 1.4 billion people. His government’s failed response to the #coronavirus has given lie to that social contract https://bit.ly/39GL2Y9 ","Our #COVID19 tracker provides a global, interactive map of which countries have cases and deaths, and how many. 
 
It's been updated today with official @WHO #coronavirus reports. https://www.kff.org/global-health-policy/fact-sheet/coronavirus-tracker/ …"
118,"Reviewing stage 3 coronavirus tax relief as proposed by GOP Senate (so, pre-negotiation)","Roses are red, IBM is Big Blue. It's out of RSA Conference after coronavirus review https://www.theregister.co.uk/2020/02/14/ibm_rsa_cancel/ …",Already bracing myself for the antivirus/coronavirus infosec “jokes” during RSA.
119,"A question I just asked, in lieu of church being cancelled: 

“Do Goldfish count as unleavened bread?” 

Thank you coronavirus for prompting these philosophical questions",Nvidia forecast tops expectations on cloud sales despite coronavirus hit (Reuters: Technology) http://dlvr.it/RQ0JrT ,"Coronavirus outbreak edges closer to pandemic https://www.washingtonpost.com/health/coronavirus-outbreak-edges-closer-to-pandemic/2020/02/21/03afafc0-5429-11ea-9e47-59804be1dcfb_story.html …

""“The window of opportunity is still there, but the window of opportunity is narrowing,” WHO Director General Tedros Adhanom Ghebreyesus said on Friday.
 
I thought you said China did a good job? Fucking hack."
120,"Zhu was telling everyone here that masks didn't work, she failed at everything including being Asian.","OMG, this is socialized medicine!

""Then they sent her home to wait for her lab results.""

London Coronavirus Patient Took Uber To Hospital - Then They Sent Her Home | Zero Hedge https://www.zerohedge.com/political/london-coronavirus-patient-took-uber-hospital-then-they-sent-her-home …",See more downside into March with coronavirus fears impeding production - companies are likely to lower guidance for next quarter. Will sell premium above for upside short-covering.
121,Report: Trump Dropped the Ball on Coronavirus Testing Because He Only Wanted Good News https://www.rollingstone.com/politics/politics-news/trump-coronavirus-testing-reelection-966872/ … via @RollingStone,Expedia suggests it will be able to maintain bookings in the face of slowing global travel demand caused by the spreading coronavirus https://trib.al/3mboWnZ ,"""Microsoft Issues Financial Warning Because of Coronavirus"" by BY KAREN WEISE via #NYThttps://ift.tt/32w1LuK "
122,"If a natural cure for coronavirus is ever proven, this Chinese Medicine herb is likely to be the one (and no, we don’t sell it) – http://NaturalNews.com https://www.naturalnews.com/2020-03-17-natural-cure-for-coronavirus-chinese-medicine-herb-artemisinin-sweet-wormwood.html …",Asian student who coughed in class sent to dean's office. #Coronavirus https://asamnews.com/2020/02/13/asian-american-student-sent-out-of-class-for-coughing-blames-coronavirus-hysteria/ …,"Chineke ekwekwala ihe ojö!!! Before you know now, it will be breaking new!!! *camrina virus neighbor to Corona virus*... Wazrili-goininon???"
123,,Apple says will not meet revenue guidance for March quarter due to coronavirus outbreak (Reuters: Company News) http://dlvr.it/RQDcJB ,"A graph shows the coronavirus dominating SARS, MERS and Ebola when it comes to total infections, but it doesn't tell the whole story. https://www.5newsonline.com/article/news/verify/verify-viral-coronavirus-vs-sars-mers-ebola-swine-flu-graphic-is-accurate-but-leaves-out-important-context/507-25724e92-3c04-4e3c-b4fe-8d401dfe8af7 …"
124,,"NEW CASES OF CORONAVIRUS CONFIRMED IN AZEROTH!

HERE IS THE PROOF I WAS SENT! pic.twitter.com/z6enS821zd","U.S. spy agencies monitor coronavirus spread, concerns about India... https://reut.rs/2PuFMPC "
125,,"The coronavirus effects on tech have been long rumored, and we are hearing from public companies first due to their reporting requirements. This is a big topic in many startup boardrooms, but the full impact won’t hit the press for sometime, if ever. https://twitter.com/arrington/status/1229524403601338369 …","yes, and if you have problems with NiH credibility because it doesn't fit your narrative, you'll have real problems because that same NiH is handling quarantines now for the coronavirus  < one way elected officials can become hazardous to public health"
126,,The United Arab Emirates banned flights to all cities in Iran with the exception of Tehran in an effort to prevent the spread of coronavirus https://trib.al/GFpKJ7Z ,RT @nighealthwatch: Funding epidemic preparedness is no longer an option. It is a necessity. #COVID19 has shown epidemics do happen and can…
127,,Note high mortality rate per WHO for coronavirus! https://twitter.com/NBCPolitics/status/1232429428954759168 …,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/6eewdtatVy"
128,,Moderna ships mRNA vaccine against novel coronavirus (mRNA-1273) to the NIH to be used in the planned Phase 1 study in the U.S. https://www.businesswire.com/news/home/20200224005955/en/Moderna-Ships-mRNA-Vaccine-Coronavirus-mRNA-1273-Phase …,RT @FRubinoMD: #COVID19 and #diabetes: the clash of two pandemics. Our piece just out @NEJM about new-onset diabetes and possible diabetoge…
129,,Some Apple retail stores re-open in China after coronavirus closings https://cnb.cx/2Pp66uu ,"RT @UN_Women: In some countries, #COVID19 infections among female health workers are 2x that of their male counterparts. 

Governments must…"
130,,@realDonaldTrump be careful of the coronavirus,RT @ThatTimWalker: This will be an odd chapter in The Decline and Fall of Great Britain. In the same month Michael Gove committed the count…
131,,Funny to hear this when POTUS appoints a politician (Pence) to be the coronavirus czar and none of you have a courage to stand up to him.,"RT @JonAshworth: We shouldn’t have to rely on leaks. Enough of misleading statements and lack of transparency.

Publish this in full and ta…"
132,,"I was mad about the possibility of dying from coronavirus, but Trump said he’d give me like $30 so nbd https://twitter.com/damianpaletta/status/1233486006474674176 …",RT @tmprowell: The US has performed its first double lung transplant for lung damage caused by #COVID19. The recipient is a 20 yr old woman…
133,,The coronavirus just killed a 29-year-old doctor who postponed his wedding to fight the disease http://sg.newsrepublic.net/s/hdFhjZYcS ,"RT @electroboyusa: Why do Republicans think we're EMERGING from the #COVID19 epidemic when these are the facts?

116,831 dead 
2,117,027 ca…"
