,Positive,Neutral,Negative
10,Very useful infographic on #ncovid19 @SCMPgraphics http://bit.ly/2RgB7Ce #COVID19 #coronavirus #wuhanvirus,Mahali jhumar song and dance video of Mahali Adibasi people https://youtu.be/87OvBx1s2aI  via @YouTube#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts,"Be very careful about Flu ...!!!

""''""
Japan has confirmed its first case of infection from the new China coronavirus, 

after the World Health Organization (WHO) warned hospitals around the world 

to prepare for the illness.
""""'
.
But plz don't Panic! https://trib.al/9jOMSxV "
11,WithinNigeria: COVID19: NCDC deploys rapid response teams to Lagos ,"""Senator Tom Cotton Repeats Fringe Theory of Coronavirus Origins"" by ALEXANDRA STEVENSON pic.twitter.com/28xbK7jUOq",#Airports told to check #passengers arriving from #China for deadly #coronavirus https://tbsnews.net/bangladesh/airports-told-check-passengers-arriving-china-deadly-coronavirus-37453#.XiMlH5yJpKg.twitter …
12,"Hello, please like, share and subscribe my channel. Mahali Jhumar song and dance presentation video https://youtu.be/kkGMj3g4GWw  via @YouTube
#coronavirus#Trump#BiggBoss13#Asim#Dhaka#DostoKaDostSid#Fiverr",#Fauci: Slight #coronavirus spikes may get out of control amid #US reopening https://t.co/k2W93VxxKs,#SARS_like #virus or #coronavirus #outbreak in #China after #SARS once #killed #thousandshttps://www.aljazeera.com/news/2020/01/patients-infected-china-virus-thousand-study-200117234508163.html …
13,"Hello, I will creating  business card for your business.Check out my Gig on Fiverr: design creative and eye catching business card https://www.fiverr.com/share/Q7RYYR 
#coronavirus#Trump#BiggBoss13#Asim#Dhaka#DostoKaDostSid#Fiverr","RT @dailystarnews: #India surpassed the three lakh-mark of #coronavirus positive cases today with the worst daily spike of 11,458 infection…",Coronavirus: more cases and second death reported in China https://www.theguardian.com/world/2020/jan/17/corona-second-death-in-china-after-sars-like-outbreak …
14,"Hello, logo is the mark of a thoughtful initiative.
Check out my Gig on Fiverr: do creative branding logo for you https://www.fiverr.com/share/2Kmo18 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts","Another doctor died from #coronavirus at Chattogram Medical College Hospital #Bangladesh 
https://t.co/Uzhvp4IH5g","""Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus"" by DENISE GRADY pic.twitter.com/c63AwNCGec"
15,"Hi, flyer is your communication officer.
Check out my Gig on Fiverr: creating professional and amazing flyer and brochure https://www.fiverr.com/share/qDo4Q9 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts",RT @PatrickFrench: Some ARCHIVING THE TIMES students @Ahmedabad have made a website of their research on the early stages of the #coronavir…,"#WHO declares #coronavirus (2019-nCoV) a public health emergency of international concern

https://www.who.int/news-room/detail/30-01-2020-statement-on-the-second-meeting-of-the-international-health-regulations-(2005)-emergency-committee-regarding-the-outbreak-of-novel-coronavirus-(2019-ncov) …"
16,"Hello, Need a brochure for your business? 
Check out my Gig on Fiverr: create eye catching and amazing brochure catalog poster https://www.fiverr.com/share/0bloNv 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts","join #Fiverr and #earnmoney 
https://t.co/3BdMGOH5L8
#China #Bangladesh #7ToEnternityWithBTS #Boeing #baekhyun… https://t.co/wd2A5svDFK","Did #China's #Tencent Accidentally Leak The True Terrifying #Coronavirus Statistics? Not sure what to make of this but since Tencent is a Chinese company if it was leaking information then the government would slap it down fast.  

https://www.zerohedge.com/health/did-chinas-tencent-accidentally-leak-true-terrifying-coronavirus-statistics …"
17,"Hello, contact me for book cover and album cover.
Check out my Gig on Fiverr: design creative and smart book and album  cover for you https://www.fiverr.com/share/BRyxob 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts",Today.... #coronavirus #UpdatedReports #Bangladesh https://t.co/R9twckHLv6,"#BreakingNews - #Bangladesh reports 44 more deaths from #coronavirus, 2,856 new cases https://t.co/RqDqqvZ55R"
18,"Hello, I will creating eye catching  T shirt.
Check out my Gig on Fiverr: create eye catching time appropriate awesome t shirts https://www.fiverr.com/share/2Kmoek 
#coronavirus#BoyWithLuv#우린이미서로의풍경_풍경1주년#iHeartAwards#1YearWithScenery#OurSceneryV#AsimRiaz#ThursdayThoughts",God heals you!  🙏,"#BREAKING: 44 people have died from #coronavirus infections in the last 24 hours in #Bangladesh, DGHS said https://t.co/Hm1IJD6u2P"
19,"Better And Easy Way To Use Bitwise | Operators , Example
Link to watch : https://t.co/d3t8c2YZv8
(May Allah guide y… https://t.co/Ure5QYzEso",RT @shafiur: Last night a woman from #Kutupalong registered camp was taken into quarantine. She was tested  FIVE DAYS earlier and found to…,"Suave Hand Sanitizer Alcohol Based Kills 99.9 percent of Germs 10 oz, Pack of 6
https://t.co/1Nl1vtL8rf
Price:$26.9… https://t.co/PnQ1k9dsxy"
20,"Get well soon, Afridi","#Bangladesh tops #China in COVID-19 infection https://t.co/DZ0GCKcXv7 
 #COVID19 #coronavirus #Covid_19",Infection of #COVID-19 in the #Rohingya #refugee camps is a reality now. The latest #BIPSS commentary deals with di… https://t.co/V7njgs8E0n
21,"RT @StephenMcDonell: #China's approach when these post-#Wuhan #coronavirus clusters have appeared, like in the Nth East, has been to lock d…","An association of Non-Goverment service holders of Bangladesh, #Workers_Voice  has organized a webinar today around… https://t.co/reRXCnPACC",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
22,Praying for your speedy recovery. You have done so much for people around you. We need people like you especially t… https://t.co/phAJaiQbgC,"May Allah keep you safe.
I wish .
“U will come back again.”
#COVID__19 #afridi",RT @SAfridiOfficial: Proud to see our @SAFoundationN team tirelessly continuing their efforts in the scorching heat for #DonateKaroNa Ratio…
23,get well soon..,"ROFL. Twitter should also provide monetary compensation, letter of apology and fire the one involved in the first b… https://t.co/mO36RmLHj2",(I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m cov… https://t.co/ogKhRMsOO2
24,This is my first video on YouTube. I hope you like it. Please subscribe to my channel and like my video to gain mor… https://t.co/CIUKMoLR3a,May Allah help SA.,"RT @UNICEFBD: Q: Can mothers with #COVID19 breastfeed?

A: Yes, they can.

Mothers should continue breastfeeding even if they suspect havin…"
25,"Get Well Soon Afridi Brother
In Sha Allah U will Recover","RT @MyHEALTHKKM: Kes positif mengikut negeri (setakat 13/06/2020, 12 pm)

Confirmed cases by state (as of 13/06/2020, 12 pm)

#COVID19
#Kit…","Corona information services, telemedicine services, emergency food aid for the underprivileged, self corona testing… https://t.co/fuq2STzlgq"
26,May Allah recover him. Get well soon him InshaAllah. From Bangladesh.,Really feel so hearted by seeing your news.May Allah gives you sifah...Please pray for my brother...He has been fou… https://t.co/MC8afeH5qw,"RT @antonioguterres: Saturday marks the 100-day countdown to #PeaceDay.

We are living through a difficult time, but we can turn the #COVID…"
27,Get well soon 💜🙏,"Check out my Gig on Fiverr: I'll do copy paste, data entry, and file conversion https://t.co/jR1FghcTpJ 

#fiverr… https://t.co/yv4ZR01KrO",RT @bipss: Infection of #COVID-19 in the #Rohingya #refugee camps is a reality now. The latest #BIPSS commentary deals with different #COVI…
28,Praying for your speedy recovery. You have done so much for people around you. We need people like you especially t… https://t.co/2VkiPxRLjz,"We will get u very soon InshaAllah
@SAfridiOfficial 
#StayHome  #StaySafe","#Sahid_Afridi told:
I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and un… https://t.co/ibqsMzTBVS"
29,Get well soon brother!,#Bangladesh tops #China in #COVID19 infection https://t.co/UMKl1L5i1D,"RT @IFPRI: #COVID19 has worsened food insecurity in LMICs due to #economic loss and #lockdowns. Join a convo with Dr. @Jo_Swinnen, Director…"
30,Omg😞😞Get well soon😞,The latest The Business Daily! https://t.co/EksRH6NG9L #drones #covid19,#ShahidAfridi vai Don't worry In Shah Allah you come back very soon.we also pray with you and your family.
31,RT @iamAhmadshahzad: With all that work you’ve done for the people of our country🇵🇰 during this pandemic I’m sure there’ll be thousands of…,"Make a funny GIF like this. Click the link.
https://t.co/fxokaxibKO

#animation #GIF #design #motiongraphics… https://t.co/qnmBehwInj",RT @shafiur: #Covid19 announcement in Kutupalong registered camp to persuade people to report symptoms &amp; go to hospital.  Rumours spreading…
32,"Hope he gets well soon. 
Also hope he doesn't start babymaking in quarantine","#Bangladesh tops #China in #Covid19 infections 
#coronavirus https://t.co/r79X7siFkp","RT @Saj_PakPassion: Gautam Gambhir ""Nobody should be infected with this virus. I have political differences with Shahid Afridi but I want h…"
33,"Cricket lover #Cricket #Lockdown
#covid19 #Bangladesh #Dhaka #health https://t.co/hd3vFWuaVO",RT @devat61583653: #COVID19 #HTML5 #CSS #css3 #js #javascript #Website #frontend #coding #Vietnam #github #python #100DaysOfCode #programmi…,"Shahid Afridi
@SAfridiOfficial
I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been te… https://t.co/j8ied9Uxjo"
34,RT @rubel34official: May Allaah bless you with quick recovery @SAfridiOfficial bhai.,"RT @SHLC_Cities: In light of #COVID19, our board member @SMMehediAhsan calls for nature-based solutions in #urbanplanning of #Bangladesh #c…",Uber acknowledges coronavirus poses material risk to its business pic.twitter.com/NXkUFw8ibc
35,A 10 member #Covid19 expert team from #China visited the Holy Family Red Crescent Medical College Hospital today as… https://t.co/dcWdek4xxW,May Allah save you.,Google says its cloud conference will only be held virtually as coronavirus spreads pic.twitter.com/Xe5Ov9IigO
36,"RT @MHafeez22: U r a Fighter by Nature &amp; M sure U wil fight &amp; wil Defeat this Virus soon,  Best wishes for U to Get well soon 🤲🏼","RT @SAFoundationN: Our #SAF team tirelessly continues #DonateKaroNa Ration Drive with the assistance of @IDRFcanada in Shikarpur, Sindh 
En…",It will likely have the opposite effect if authoritarian non-democratic societies are shown to be able to deal with the #coronavirus threat better then liberal democratic societies. So far the virus has only just entered the West and so the jury is still out on this.
37,May Allah blessing you.,"RT @timesofindia: Tracking #Covid19 

#IndiaFightsCorona #CoronavirusOutbreak Live updates: https://t.co/jVH37otMvo https://t.co/VLkV3tnV0j","""They didn't mean to be violent, they were scared. Information wave went out of hand""
Report by @NBCNews
#CoronaVirus #COVID19 #Ukrainehttps://www.nbcnews.com/news/world/how-coronavirus-disinformation-caused-chaos-small-ukrainian-town-n1146936 …"
38,"RT @glumphish: In Bangladesh alone, which employs 4.1 million workers, a majority of whom are women, brands cancelled $3.18 billion worth o…","RT @timesofindia: Tracking #Covid19 

#IndiaFightsCorona #CoronavirusOutbreak Live updates: https://t.co/jVH37otMvo https://t.co/VLkV3tnV0j",Myths and facts about the coronavirus https://www.weforum.org/agenda/2020/02/coronavirus-myths-facts-questions-world-health-organization/ … via @wef
39,May Allah give him sifah. Get well Soon Afridi! 🤲🤲 @SAfridiOfficial #shahidafridi #coronavirusinpakistan,"RT @RezaKChyBD: Spoke in ADA webinar by @AnselmoLee on #COVID19 in #Rohingya camps, agencies running against time for preprn for 11k bed. B…",
40,Hope you get well soon inshallah,We are heading towards herd immunity. #COVID19 #Bangladesh,
41,May Allah give you speedy recovery,"RT @QFA_EN: The #Qatar 🇶🇦 national team staff and players arrived at the team hotel and began undergoing #COVID19 tests, before the start o…",
42,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…","I am looking graphic design job. I will do Trifold, 
bifold brochure or Flyer and postcard or catalog or restaurant… https://t.co/he75RuKHM3",
43,Get well Soon Boss,Get Will u soon insha'allah. 😥🙏🤲,
44,"It's really heartbreaking news.😢 i pray, you get well very soon! may #allah bless you..

we are always with you bha… https://t.co/wi5TGktTG6","US-Bangla brings back 151 Bangladeshis stranded in Malaysia https://t.co/eKIjySmAVo 

#US_Bangla #Covid19 #CoronaUpdates #bd #bangladesh",
45,Allah bless you and get well soon 😇🥺,Brother get well soon because  There are still a lot of poor people looking at you,
46,May Almighty Allah Bless you with healthy and speedy recovery 🤲🙏 Get well very soon Lala ❤️,"As the rest of the world is recovering or improving from #COVID19, here in #Bangladesh things are worsening day by… https://t.co/Mss1o9nO9F",
47,Get well soon Lala!🧡🧡🧡,"RT @AlHakamWeekly: Waqfe Nau &amp; Chemistry teacher, @1FowadAhmed at the Ahmadiyya College, Kano, Nigeria explains how #COVID19 has caused fur…",
48,"Get well soon lala
I request all afridians to pray for him",iPhone #0613FM_0613 seokjin joonie Bangladesh #7yearsToEternityWithBTS #design #COVID19 #China #logo #graphicdesign… https://t.co/WIQiUT17y1,
49,May Allah bless this great person with Shifah #covid19,RT @NewAgeBDcom: #Bangladesh tops #China in #COVID19 infection https://t.co/UMKl1L5i1D,
50,Get well soon.. InshaAllah..,"#Covid19: #Bangladesh surpasses China with 84,379 confirmed cases, deaths top 1,100 https://t.co/SEbWlD33Jv",
51,"RT @FAO: The Sultanate of Oman is one of the Gulf's largest fish producers, providing livelihoods to millions. 

How digital innovation is…",May Allah recovered you as soon as possible @SAfridiOfficial sir ❤,
52,Get well soon,RT @DKentCAN: 👇🏼Op-Ed by 🇨🇦Ambassador to #Bhutan @nadirypatel on Canada’s  #UNSC priorities. https://t.co/y1mRc2mPRv,
53,Sad to hear about  @SAfridiOfficial . May Allah give him full and speedy recovery soon. #covid19,"""Stocks Surge as Central Banks Vow to Act on Coronavirus Impact"" by The New York Times pic.twitter.com/vWw7MGVJQv",
54,"RT @UNICEFBD: Ishamony, 11, works to support her family. She sorts hazardous plastic waste without any protection gear even amid the outbre…",What to Know About Coronavirus If You Have Asthma http://dlvr.it/RSCb9v ,
55,RT @TheMahiraKhan: Hope you feel better real soon! InshAllah. 🤲🏼🤍 https://t.co/KxkL2q5SOi,Coronavirus testing kits to be developed using RNA imaging technology http://dlvr.it/RSGwmD ,
56,May Allah cure you soon.,Coronavirus testing kits to be developed using RNA imaging technology http://dlvr.it/RSGwmD ,
57,What can we do to support the digital inclusion of the poorest countries &amp; people that are being left behind during… https://t.co/PZz4ALLUt2,What to Know About Coronavirus If You Have Asthma http://dlvr.it/RSCb9v ,
58,"RT @ihcdhaka: Inviting registration for e-ITEC Course on ‘Good Governance  Practices in a Pandemic’. 

Administration officials &amp; medical p…",,
59,RT @BDRCS1: A 10 member #Covid19 expert team from #China visited the Holy Family Red Crescent Medical College Hospital today as a part of a…,,
60,"RT @ZiffyHomes: 2020 mein report card sirf aur sirf Corona aur Suraj ka hi accha ayaa hai, they have consistently improved their report car…",,
61,"i love NEW YORK CITY. 
are you need any tshirt design
#Bangladesh
#China
#MayAllah
#7yearsToEternityWithBTS… https://t.co/zoqqdwjhE5",,
62,Get well Soon Brother.,,
63,"For this #SaturdaySounds, as you #stayathome to fight #COVID19, take a listen to this timely message from… https://t.co/Y413nYsyaD",,
64,"RT @UNICEF: Singing 🎤, filming 🎥 and learning 📖 

This is how nine-year-old Ria stays connected and healthy during New York's #COVID19 lock…",,
65,"Best COVID-19 Live Cases Tracker WP Plugins Tuts https://t.co/SXn7CHEecQ via @anmul4u 
#COVID19India #COVID19… https://t.co/st2l7MoTf8",,
66,RT @TheMahiraKhan: Hope you feel better real soon! InshAllah. 🤲🏼🤍,,
67,"RT @footballitalia: Claudio Ranieri admits several #Sampdoria players ‘need longer to recover than they did before’, as the team with the m…",,
68,Get well soon Lala,,
69,"Take my wish, have a strong recovery 💪",,
70,Get well soon Lala!,,
71,#covid19 #StayHomeStaySafe #logo_design #minimalist #unique #creative #business_logo #Need_a_logo #looking_for_logo… https://t.co/w1wuRddBGn,,
72,"RT @FirozSRKian_: Hero Real Life In Reel Life
I Superhero ❤🙌

King Khan has contributed a whopping 100cr+ for #COVID19 and #CycloneAmphan!…",,
73,"Former #HealthMinister of #Bangladesh , Mohammed Nasim died today who was on life support and he once tested… https://t.co/m4BTRXn8cn",,
74,Please everyone pray for him...He is one of my favourite cricketer... Inshallah he will get well soon...,,
75,Get well soon lala,,
76,Get well soon... ❤️,,
77,"In shaa Allah you will be fine 
🤲🤲🤲",,
78,"Coronavirus Striking Plenty of Young People, Too http://dlvr.it/RSCb8S ",,
