,Positive,Neutral,Negative
13,Every single worker at this U.S. farm has tested positive for coronavirus ,"[LIVE] Coronavirus Pandemic: Real Time Counter, World Map, News https://youtu.be/NMre6IAAAiU via @YouTube","Deaths per million from the Wuhan virus in U.S. States, Districts, and Territories as of 19:00 (EDT) on April 29. #COVID19 #SARSCoV2 #Coronavirus #CoronavirusUSA #CoronavirusOutbreak #WuhanVirus #CCPVirus"
14,"Sports events in England allowed to resume from Monday: Sports events will be allowed to resume in England from Monday, without any spectators and providing they comply with the government's coronavirus protocols. The guidance for elite sports… https://japantoday.com/category/sports/sports-events-in-england-allowed-to-resume-from-monday?utm_source=twitter&amp;utm_medium=referral&amp;utm_campaign=dlvr.it","GaijinPot Staff Coronavirus Quarantine Playlist: From J-pop to Heavy Metal, here are some tunes to fill the social distancing void. ",Coronavirus controversy: YouTube censors doctors' push to lift restrictions 
15,"Disinfecting school: Officials in protective suits disinfect a junior high school, where at least one of its students has tested positive for the coronavirus, in Kitakyushu, Fukuoka Prefecture, on Saturday.… https://japantoday.com/category/picture-of-the-day/disinfecting-school?utm_source=twitter&amp;utm_medium=referral&amp;utm_campaign=dlvr.it","Sad but not surprising. Women academics seem to be submitting fewer papers during coronavirus. ‘Never seen anything like it,’ says one editor. @thelilynews",Long-term school closures due to the coronavirus are forcing Japan to revisit the issue of changing the start of its school year to September. #coronavirus https://s.nikkei.com/2KXvoxf
16,【TOPIC:CN】Alibaba’s InTime department store chain turns to live-streaming to boost sales during coronavirus ,"The Indonesian government has closed malls, tourists destinations and urged citizens to avoid public gatherings including religious activities as a precautionary measure against the spread of coronavirus. ","@DrTedros is a bold face, unabashed pathological liar. he’s the same guy that said closing borders would hinder rather than help the fight against the #coronavirus His incompetent advice has led to significant numbers of deaths."
17,Lake of the Ozarks pool party reveler tests positive for coronavirus – Fox News ,Low test rates resulted in wider spread of coronavirus ,NHS staff coronavirus inquests told not to look at PPE shortages 
18,#BakkaJapan 2 people who refused testing in Tokyo after return from Wuhan China were allowed by #Japanese Government to go home have tested positive for #Coronavirus,hope my mom gets better. coronavirus might of got her :(,#coronavirus See what democrats do??? Trying to kill the economy and you as well. Do not trust a Democrat! @realDonaldTrump You must pardon Gen Flynn - he was abused by The Democrat Obama Regime! Evil cheating lying people all of them.
19,HOLY SHIT THE DOCTOR JUST DIAGNOSED ME WITH THE CORONAVIRUS FUCK,Post-coronavirus fate differs among Shenzhen tech startups ,Last updated: 2020-04-29 21:05:01+00:00GMT Coronavirus [COVID-19] Cases: 3205726 Deaths: 227290 #corona #coronavirus #COVID19
20,No confidence on accuracy of coronavirus figures. It’s ongoing and is not the past.,"#ロシア Russian scientists plan to start clinical trials within two weeks on a vaccine to combat coronavirus, the health minister was quoted as saying on Saturday as authorities approved the country’s first anti-Covid-19 drug, #Avifavir .","COVID-19: SOCIAL DISTANCING: South Korea ZUMA Press April 28, 2020, Seoul, South Korea: Members of a union for the reconstruction of an apartment complex attend a meeting without getting off their cars in Seoul's Gangnam Ward, amid fears about the coronavirus. "
21,G-o-o-d M-o-r-n-i-n-g J-a-p-a-n..!! Take your precautions about the #coronavirus but don't forget to enjoy today... #TGIF #weekendvibes #weekendfeeling,A-bomb exhibit in Pearl Harbor postponed due to coronavirus ,"COVID-19: MASKS: Indonesia © AL Zulkifli/ZUMA Wire April 28, 2020, Palembang, South Sumatra, Indonesia: A woman wears a mask as a precaution against the coronavirus outbreak in Palembang, Indonesia "
22,"WHO has declared coronavirus a global emergency. As outbreak spreads, so does anti-Chinese sentiment around the world. But understandable fear sometimes turns into xenophobia. Some protective measures have effectively amounted to racial or ethnic profiling ",India to loosen coronavirus lockdown ,“Red Dawn Breaking Bad” - Inside the Denial and Dysfunction of Trump’s Coronavirus Task Force https://www.rollingstone.com/politics/politics-features/trump-coronavirus-covid-white-house-testing-kushner-cdc-dysfunction-red-dawn-982308/ via @RollingStone
23,The best way to wash your hands for prevent conona viruses. https://m.youtube.com/watch?v=tyvIx61OWko #coronavirusus #COVID19 #CoronavirusOutbreak,Misinformation circulates about Japan’s plan to subsidise tourism after coronavirus lockdown is lifted http://u.afp.com/3AEc #AFP (5/5),THE THUNDER - a composition for repelling the Coronavirus - by Ryuho Okawa The electric shock sound that expels the Coronavirus originated in China 
24,"You know, the good thing about Japan, they’ve got those bidet toilets everywhere so even if toilet papers run out, we can wash our butts & be clean #COVID19 #coronavirus #japan",Now in Japan: Hokkaido preparing for the third wave of coronavirus cases ,Infection of a new type of coronavirus infection by a local employee of the Embassy of Japan in Panama 
25,"The Japan #Sumo Association is mulling whether to cancel the Spring Grand Sumo Tournament, scheduled for March 8 to 22 at Osaka's Edion Arena, or hold it behind closed doors. #coronavirus #COVID19 ",Shiba park in Tokyo still have signages prohibiting children from playing in the slide to prevent coronavirus transmission. ,@PortlandPolice could you please come explain to @pizzahut that a letter for coronavirus doesnt mean they can continue to drive in a riot. Its silly and unsafe
26,"The Japan #Sumo Association is mulling whether to cancel the Spring Grand Sumo Tournament, scheduled for March 8 to 22 at Osaka's Edion Arena, or hold it behind closed doors. #coronavirus #COVID19 http://bit.ly/2I0RDR5",Coronavirus and the navy are preventing me from going home :/,Last updated: 2020-05-30 23:05:01+00:00GMT Coronavirus [COVID-19] Cases: 6148532 Deaths: 370472 #corona #coronavirus #COVID19
27,List of #Tokyo museums closing due to #COVID19 prevention. As long as they don’t close the gym I think I’ll survive a week off work... All book recommendations/Netflix binges/must watch movie recommendations are most welcome! ,Wouldn't be surprised if Skynet comes after these riots and Coronavirus. #2020strong #skynet #Terminator,"Probe by nuclear regulators into causes of March 2011 Fukushima crisis hampered by the #coronavirus pandemic, with dispatch of staff from Tokyo postponed for fear of spreading infection among 4,000 on-site decommissioning workers #Fukushima #TEPCO"
28,"In Hokkaido Japan, 170 nurses (20%) could not come to work as PM ""requested"" closing schools to stop further COVID19 spread and these nurses have school kids. Eventually one hospital ends up not accepting outpatients without appointment. Some scheduled admissions might be delayed ",Coronavirus: How lockdown is being lifted across Europe ,"Deaths per million from the Wuhan virus in U.S. States, Districts, and Territories as of 19:00 (EDT) on May 30. #COVID19 #SARSCoV2 #Coronavirus #CoronavirusUSA #CoronavirusOutbreak #WuhanVirus #ChinaMustExplain"
29,"""We don't even have a treatment for SARS or MERS. Right now we only know a little about this new coronavirus.""
#China #Wuhan #pneumonia #virushttps://asia.nikkei.com/Spotlight/Society/China-s-new-virus-looms-over-Lunar-New-Year-travel …",Coronavirus: Denmark and Norway exclude Sweden from tourism ,"#ICYMI This week in Japan: Japan lifted a nationwide state of emergency over the coronavirus, gradually reopening the world's third-largest economy as government officials warned caution was still necessary to prevent another wave http://u.afp.com/3AEx #AFP (1/5)"
30,"Japan announces first case of new Chinese coronavirus, after the patient recovered and was released from hospital
https://www3.nhk.or.jp/nhkworld/en/news/20200116_23/ …","Coronavirus: Greece to open up in two weeks, but not to the UK ",Last updated: 2020-05-30 22:05:02+00:00GMT Coronavirus [COVID-19] Cases: 6115887 Deaths: 369574 #corona #coronavirus #COVID19
31,WTF! A new patient with the new coronavirus here in Japan?,Coronavirus: Italy's Tower of Pisa reopens after three months shut ,Coronavirus: Rocky path ahead for European Commission 
32,"CDC to Screen Travelers for Novel Coronavirus at Three US Airports  -  Enhanced symptom-based health screening of passengers will be conducted at San Francisco, New York, and Los Angeles airports https://wb.md/2R8bQtK ","Coronavirus furlough scheme to finish at end of October, says chancellor ",Coronavirus: How Turkey took control of Covid-19 emergency 
33,"Up to 4,500 Chinese patients 'may have caught coronavirus' https://mol.im/a/7900047  via @MailOnline",Coronavirus: Shielders in England allowed outdoors again from Monday ,Coronavirus: Italian minister Azzolina targeted with sexist abuse 
34,US boosts screening for new coronavirus https://www3.nhk.or.jp/nhkworld/en/news/20200118_10/ …,"Coronavirus: Risk in UK lockdown easing too soon, warn scientists ","14 new coronavirus infections reported in Tokyo: Fourteen new coronavirus infections were reported in Tokyo on Saturday, a local official said. The figure was down from 22 on Friday, with Tokyo in the process of… https://japantoday.com/category/national/14-new-coronavirus-infections-reported-in-tokyo?utm_source=twitter&amp;utm_medium=referral&amp;utm_campaign=dlvr.it"
35,Homologous recombination within the spike glycoprotein of the newly identified coronavirus may boost cross‐species transmission from snake to human https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.25682#.Xiorm_AXOJk.twitter …,"No rugby for Springboks as South Africa maintains ban: The South African government maintained a ban on all contact sports competitions on Saturday because of the coronavirus, meaning the country's professional rugby teams and its world champion… https://japantoday.com/category/sports/no-rugby-for-world-champion-as-south-africa-maintains-ban?utm_source=twitter&amp;utm_medium=referral&amp;utm_campaign=dlvr.it","Nuclear regulators' Fukushima crisis probe hit by coronavirus: A probe by nuclear regulators into the causes of the March 2011 Fukushima crisis has been hampered by the coronavirus pandemic, with the dispatch of staff from Tokyo… https://japantoday.com/category/national/nuclear-regulators%27-fukushima-crisis-probe-hit-by-coronavirus?utm_source=twitter&amp;utm_medium=referral&amp;utm_campaign=dlvr.it"
36,"Germany confirms four coronavirus patients, including one of first cases of transmission outside China  http://jtim.es/fRVl30qd6E8 pic.twitter.com/VQdgH6yWRi","Hundreds of schools in South Korea reopened, only to close again as the country sought to avoid a spike in coronavirus cases ","UK gov't advisers sound warning on easing virus lockdown: Senior advisers to Boris Johnson's government on Saturday warned it was too early to lift the lockdown, just two days before the UK further relaxes coronavirus restrictions. As… https://japantoday.com/category/world/uk-govt-advisors-sound-warning-on-easing-virus-lockdown?utm_source=twitter&amp;utm_medium=referral&amp;utm_campaign=dlvr.it"
37,"It's sunny, 11 degrees.
Warm today and I wonder coronavirus comes.",Why politicians shouldn't be the public face of the coronavirus response http://dlvr.it/RXgcHH,Last updated: 2020-05-30 21:05:02+00:00GMT Coronavirus [COVID-19] Cases: 6112023 Deaths: 369397 #corona #coronavirus #COVID19
38,"Creating a vaccine for a sudden outbreak such as the coronavirus presents an unique dilemma. If authorities successfully contain the virus through a lockdown, not enough patients will be available to undergo clinical trials. 
https://www.statnews.com/2020/01/24/how-fast-biotech-vaccine-coronavirus/ …
#BioPhilms @jeheindl",Coronavirus: India to loosen lockdown despite record cases ,#BREAKING More than 6 million novel #coronavirus cases confirmed worldwide: AFP tally https://twitter.com/AFP/status/1266833060315770883
39,#BakkaJapan 2 people who refused testing in Tokyo after return from Wuhan China  were allowed by #Japanese Government to go home have tested positive for #Coronavirus,Japan confirms 3 more cases of new #coronavirus http://bit.ly/2u4A7Iu via @NHKWORLD_News,Last updated: 2020-05-30 20:05:02+00:00GMT Coronavirus [COVID-19] Cases: 6102583 Deaths: 369128 #corona #coronavirus #COVID19
40,"Wei Ji et al, 
Homologous recombination within the spike glycoprotein of the newly identified coronavirus may boost cross‐species transmission from snake to human, 
Journal of Medical Virology, 22 January 2020: 
https://doi.org/10.1002/jmv.25682 …",Xi's one-man rule hamstrings coronavirus response ,"In the process of overcoming the fear of the spread of novel coronavirus infection, we recognized that Japan should improve its food self-sufficiency rate."
41,"Abe calls for vigilance, steps against spread of new coronavirus
https://mainichi.jp/english/articles/20200121/p2g/00m/0na/062000c …",Agreed. Same in Japan. I've heard lots of people are avoiding anyone who is Chinese even if they've been here before the corona virus. I understand being scared at the airport though. Some companies have banned business trips to China for now,"Probe by nuclear regulators into causes of March 2011 Fukushima crisis hampered by the #coronavirus pandemic, with dispatch of staff from Tokyo postponed for fear of spreading infection among 4,000 on-site decommissioning workers #COVID19"
42,Coronavirus cases top 300 in China https://www3.nhk.or.jp/nhkworld/en/news/20200122_08/ …,Bitcoin + Coronavirus = fuck yeah! #bitcoin #BTC,"Minneapolis, the Coronavirus, and Trump’s Failure to See a Crisis Coming https://www.newyorker.com/magazine/2020/06/08/minneapolis-the-coronavirus-and-trumps-failure-to-see-a-crisis-coming?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=onsite-share&amp;utm_brand=the-new-yorker&amp;utm_social-type=earned via @NewYorker"
43,Want a good drinking game? Every time you read the word ‘Coronavirus’ drink a Corona!,UPDATE: Italy now has two confirmed cases of the Corona virus. They are also stopping all flights from #CoronoaVirus #Italy,"269 new coronavirus cases, 5 deaths reported Saturday in Utah – http://KSL.com"
44,Our story on China’s grand and unprecedented public health experiment in response to the spreading coronavirus: effectively quarantining 40 million people (and counting...!) https://www.bloomberg.com/news/articles/2020-01-24/china-s-unproven-antiviral-solution-quarantine-of-40-million …,The ministry confirmed that three evacuees from the Chinese city of Wuhan have the new type of coronavirus. https://www3.nhk.or.jp/nhkworld/en/news/20200130_37/,The corona virus is officially global so like.. BYOB I guess.
45,"In response to the coronavirus, GMO announced that their 4,000 employees are encouraged to work from home over the next 2 weeks. 

There are now 4 reported cases in Japan. Considering there are ~10 million visitors from China / year, there could be many more to come. https://twitter.com/m_kumagai/status/1221341586165907456 …",Boston Symphony cancels Asia tour amid coronavirus https://www3.nhk.or.jp/nhkworld/en/news/20200131_10/,At 3.40 Dr. Michael Ryan says that 20 % are serious and 2 % are deadly. WHO officials update on coronavirus outbreak – 1/29/2020 https://youtu.be/9dw2VxOVUak via @YouTube
46,"I love how my twitter feed is filled with endless #StarWars chatter and not coronavirus updates. I have to physically search for those. 

Have a great weekend everyone!",Some graphs from yesterday #WuFlu #coronavirus ,BBC News - Coronavirus declared a global emergency by the World Health Organization 
47,"How to Avoid Coronavirus on Flights: Forget Masks, Says Top Airline Doctor https://www.bloomberg.com/news/articles/2020-02-06/want-to-avoid-virus-forget-face-masks-top-airline-doctor-says …","Coronavirus, it was too much. Zero deaths outside of China ... no serious body | In the future | Did the Northern Asians have a strong SARS? ","I'd worry more about driving than #coronavirus: ""Some experts believe the virus is not as dangerous as the 2002-03 Severe Acute Respiratory Syndrome (SARS) that killed nearly 800 people."" "
48,"Like just about any other journalist, I've written something coronavirus-related: https://singularityhub.com/2020/02/05/how-ai-helped-predict-the-coronavirus-outbreak-before-it-happened/ … via @singularityhubpic.twitter.com/FELd33kWpe",Take control of the new coronavirus in American science. #NewCoronavirus,Coronavirus death toll tops 200 in China https://www3.nhk.or.jp/nhkworld/en/news/20200131_12/
49,"Now watching the circumstances of China's coronavirus pneumonia programme on Japanese TV broadcasting.
I like Chinese and China, but, feeling that there're not humans' rights at there. The way how to deal with peoples seems to be as if they could be less than animals.",Everyone ; getting serious with preventing corona virus* No one : Absolutely no one : Filipino mEmeristzs : makes dank memes outta it * Tf HAHAHAHAHA,"""The World Health Organisation (WHO) declared a global public health emergency over the spread of the Wuhan coronavirus on Thursday, citing the potential of the virus to spread to countries not prepared to deal with the contagion."" "
50,"Another 10 people on Japanese cruise ship test positive for coronavirus
https://mainichi.jp/english/articles/20200206/p2g/00m/0na/031000c …",Do you think the coronavirus could affect the Tokyo Olympics this year? https://japantoday.com/category/have-your-say/do-you-think-the-coronavirus-could-affect-the-tokyo-olympics-this-year?utm_source=twitter&amp;utm_medium=referral&amp;utm_campaign=dlvr.it,"America is about to go through its very own Corona Virus disaster, what with the recent de-facto coronation of King Donald the First. "
51,#Salaryman #shoutout to the innovative promotion at bar offering free facemasks  with Corona beer after coronavirus outbreak,China tour ban dampens spirits in Japan over Lunar New Year #coronavirus #WuhanVirus,"After 2~3w of incubation, coronavirus develops complications in 1/5 of patients, killing by developing ARDS in your lungs (15~40% mortality rate) at the 4~5w since the start of the infection."
52,"UPDATE on Diamond Princess cruise ship in Yokohama...Health Minister Kato confirms out of 31 who's screening results are out, 10 have tested positive for novel #coronavirus. There are nearly 3800 guests and crew members on the ship. They come from over 50 countries and regions. https://twitter.com/japantimes/status/1224841191142973442 …","All information and guidance from WHO regarding the current outbreak of novel coronavirus (2019-nCoV) that was first reported from Wuhan, China, on 31 December 2019 ","Japanese news said, WHO says that compared with SARS, it's very difficult handle corona virus. When watching BBC America this morning, I was shocked to hear that the American Medical researcher told the reporter, Unprecedented case/virus. "
53,"JUST IN: Princess Cruises says ""10 people have tested positive for Coronavirus"" on its ship in Hong Kong https://cnb.cx/31qUE67   https://twitter.com/CNBCnow/status/1224840298917957632 …",With @GearoidReidy #covid19 ,Emotet Uses Coronavirus Scare to Infect Japanese Targets - 
54,3 more evacuees from Wuhan test positive for new coronavirus in Japan        https://mainichi.jp/english/articles/20200201/p2g/00m/0na/110000c …,covid19 ,Stock market does not got big decline. Coronavirus made social panic. But Coronavirus doesn't made economic panic.
55,Five ways to protect yourself from coronavirus https://www.bostonherald.com/2020/01/27/five-ways-to-protect-yourself-from-coronavirus/ …,Feels like it's now a pandemic....#COVID19 outbreak: Here's what's happening around the world Friday ,memes about coronavirus are not funny anymore i’m sorry 
56,"Coronavirus cure at earliest 3 months daw according to a japanese doctor. So april or may?

Everyone, make sure u drink lots of fluids para hindi dry ang throat","UPDATE | Sharp fights mask shortage with plans to make 150,000 a day https://trib.al/8zzA7aj #masks #coronavirus #covid19",Flu and coronavirus is spreading in the world. We can only wash hands and put a mask for prevention of these viruses.
57,Two groups use artificial intelligence to find compounds that could fight the novel coronavirus https://cen.acs.org/content/cen/articles/98/i6/Artificial-intelligence-finds-drug-that-could-fight-Wuhan-coronavirus.html … @cenmagより,#CoronaVirusUpdates #COVID19 #Corona #Coronavid19 So Heineken is the way to go?,Scary & heartbreaking to see #FaceMask being out of stock at many convenience stores in Tokyo! (Worst happened in China weeks back). #coronavirus 
58,Chloroquine might work! I used it when I trekked Indonesian jungles. That such a run-of-the-mill malaria medicine could be part of new coronavirus remedy is encouraging. I'm all eyes & ears. https://www.outlookindia.com/newsscroll/several-drugs-against-coronavirus-already-under-clinical-trials-chinese-official/1735300?utm_source=amp&utm_medium=tw&utm_campaign=amp …,"""As we have sufficient supplies, there will be no shortages of toilet paper as long as panic-buying ceases,"" says Kazuhiro Goda, a director of the Japan Tissue Industry Association. #coronavirus #COVID19 ",The trains in Tokyo seem less crowded than usual. Maybe more people are taking their car because of the coronavirus.
59,I’m starting to half-plan my quarantine when Tokyo eventually shuts down like #Wuhan. #coronavirus #COVID19,"#COVID19 cases on the earth: : 83,896 : 78,962 : 2,337 : 709 : 655 : 224 : 388 : 96 : 60 : 43 : 40 : 33 : 24 : 22 : 21 : 18 : 16 : 19 : 12 : 11 : 6 : 4 : 3 : 2 : 1",Bruh yall being racist to Asians when they got nothing to do with the corona virus
60,"Looking forward to our English B class today. We are going to read, write, & debate about the corona-virus and the Diamond Princess off the coast of Japan. Should the Japanese government let the folks into the country? What about the rights of the cruise passengers? #IBDP","All you have to do is not to beat somebody, but to beat #COVID19 . Never blank out!","Personally speaking, I don’t need more opinions about coronavirus except for public agency or TV. I’m sad coronavirus confusion urges witch-hunt...."
61,"Today's early boost was attributed to reports indicating that the rate of new coronavirus cases was slowing and a view that monetary policy will remain favorable given the risks that remain from the virus.

https://seekingalpha.com/news/3540793-stocks-edge-higher-investors-assess-coronavirus-progress-fed-testimony?source=tweet …https://twitter.com/kyookine/status/1227375354865565696 …","NHK's COVID19 news are all based on Govt PM, i.e. wartime Imperial annoucement. No efforts to give journalistic views to validate govt actions/criticise unpreparedness. Of course, the TV station never touches on the fact that PM prioritised dinners over COVID19 meetings. ",Russia Emergency Group Denies Reports Alleging First Person Contracted Wuhan Coronavirus in Moscow - Sputnik International 
62,"Well well....logic dies a slow death. #Japan now has the 2nd highest cases of #coronavirus cases, 161. 2nd highest after China. Sigh! https://twitter.com/hikosaemon/status/1227230390479290368 …","""PM'll hold a press conference on Feb 29"". Nobody wants scripted Q&A interview where PM reads out answers to press questions submitted to govt beforehand. Unless he speaks in his own words message won't reach to public at all on how serious he is for tackling with COVID19 spread. ","The death toll from China's coronavirus outbreak has risen to at least 212 people, along with more than 8,100 confirmed cases worldwide "
63,No US coronavirus cases were caught by airport temperature checks. Here's what has worked - CNN https://www.cnn.com/2020/02/19/health/coronavirus-airport-temperature-checks/index.html …,Apparently This is why the government is controlling PCR testing #COVID19 #coronavirus #PCR検査 #coronavirusjapan #CoronaOutbreak @BBCWorld @CNN @asahi #感染研,"PSA: Do not use the spreading of the coronavirus as rationale to make racially biased assessments of other people! Don’t even make jokes about it! These prejudices can fuel fear and racism, which there is already enough of in this country!"
64,"I would say this request will not work since lots of workers have to keep doing the ""essential-gathering"" activities at work since companies expect workers to work even if they're sick. We are afraid of #coronavirus and being fired. https://news.yahoo.com/avoid-crowds-over-virus-japan-health-minister-warns-134748040.html …","Japanese citizens and our government did not drift the Yokohama’s cruise ship. We have provided tests, inpatient treatment, services to 3,700 passengers and crews through citizens' taxes. We will do our best to treat inpatients infected by the new virus. #COVID19 #政治 #報道","WHO wakes up to the reality of the new #coronavirus. Should've done it when WHO had its first emergency committee meeting a week ago. Making the same mistake, just like it did with the Ebola virus back in 2014. #CoronavirusOutbreak #WuhanCoronavirus"
65,@NAkufoAddo Sir kindly Ban any #Flight from #China And please prepare in advance how to handle any epidemic just in case. All #African leaders should do the same to protect #Africa and #Africans from careless #Chinese #CoronaVirus  May #Allah protect and save us all.,"#CoronaVirusUpdates #CoronaVirus19 #covid19 For capitalists. Why try to sell stocks? If you buy and sell stock in the short term, you are not a capitalist. It's just a hyena. Let's stop immediately selling now.","Waking up now. Good morning. Now watching BBC on Japanese TV. BBC broadcasting about BREXIT. Many British worry infulence and future of UK after leaving. Also, now watching BBC America. BBC American broadcasting about corona virus."
66,"Wikipedia: A proper noun is a noun that identifies a single entity.
Climate change is not single, there are many possible variations, like coronavirus. Some of them more deadly than others.","For those brits here I used to make Double Velvet toilet paper, plus own label brands for Asda, Tesco and Sainsbury ... we were struggling to get #bogof deals to keep sales up every month ... this covid19 stockpiling would have been a godsend to the factory #funnyoldgame ",Coronavirus: WHO declares global emergency but stresses confidence in China – live news https://www.theguardian.com/world/live/2020/jan/30/coronavirus-live-updates-china-death-toll-wuhan-evacuation-foreign-nationals-citizens-latest-news?CMP=Share_iOSApp_Other
67,"GSMA cancels MWC 2020 following exhibitor exodus over coronavirus https://venturebeat.com/2020/02/12/gsma-cancels-mwc-2020-following-exhibitor-exodus-over-coronavirus/?fbclid=IwAR1xM2o8Ks5BfJZWCM8sDKHAm4a_UsdVTD4N-2ry27Seg-e8U6JheoXIbJ8 … 
Spread of coronavirus is much faster than 5G","The novel coronavirus has killed at least 2,800 people worldwide, the vast majority in mainland China - CNN #WuhanCoronovirus #coronavirus #china #COVID19","https://www.nytimes.com/2020/01/29/opinion/coronavirus-china-government.html?smid=nytcore-ios-share QT: For the same reason that Xi’s increasingly authoritarian China bungled the coronavirus outbreak, it also mishandled a swine fever virus that since 2018 has devastated China’s hog industry and killed almost one-quarter of the world’s pigs."
68,"Of all things the convenience store could be sold out of, I never thought surgical masks would be that thing. Guess people here in Japan are taking the coronavirus way more seriously than me. I'm just waiting for it to blow over and the media to move on like with ebola years ago.",Chinese cities quarantine returnees from Japan and South Korea #coronavirus #COVID19 ,I guess I should start actually trying to ask out my crush since the corona virus is now a public health emergency
